Isotope      A            Z            YIELD 
H            1            1            -2.73380E-02 
He4          4            2            2.35950E-02  
C12          12           6            2.78190E-03  
C13          13           6            1.48960E-05  
C14          14           6            4.79660E-11  
N14          14           7            3.31010E-04  
N15          15           7            -4.59280E-07 
O16          16           8            6.34090E-05  
O17          17           8            3.94590E-06  
O18          18           8            -1.32600E-06 
F18          18           9            0.00000E+00  
F19          19           9            1.96920E-07  
Ne20         20           10           -1.10210E-06 
Ne21         21           10           4.08340E-08  
Ne22         22           10           1.54530E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           3.03610E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.37020E-06  
Mg25         25           12           7.81210E-08  
Mg26         26           12           4.25130E-07  
Al26         26           13           6.34090E-08  
Al27         27           13           3.33660E-07  
Si28         28           14           -1.21350E-08 
Si29         29           14           1.57650E-08  
Si30         30           14           1.07100E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           6.95030E-08  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.31090E-07 
S33          33           16           1.53120E-08  
S34          34           16           5.66180E-08  
S35          35           16           0.00000E+00  
S36          36           16           4.24380E-09  
Cl35         35           17           -4.06460E-09 
Cl36         36           17           2.47140E-10  
Cl37         37           17           3.01940E-08  
Ar36         36           18           -9.27430E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.53810E-08  
Ar39         39           18           6.41810E-13  
Ar40         40           18           3.93990E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           4.99400E-09  
K40          40           19           4.23420E-10  
K41          41           19           7.25580E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -5.56560E-08 
Ca41         41           20           6.03980E-10  
Ca42         42           20           4.78550E-09  
Ca43         43           20           9.04820E-10  
Ca44         44           20           3.03830E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           3.34070E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -3.18430E-11 
Sc45         45           21           8.33800E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
