Isotope      A            Z            YIELD 
H            1            1            -5.56970E-02 
He4          4            2            4.49700E-02  
C12          12           6            9.41050E-03  
C13          13           6            7.58390E-07  
C14          14           6            4.49320E-09  
N14          14           7            3.62510E-05  
N15          15           7            1.13680E-08  
O16          16           8            3.69260E-04  
O17          17           8            5.94020E-07  
O18          18           8            5.54180E-08  
F18          18           9            0.00000E+00  
F19          19           9            8.04610E-07  
Ne20         20           10           4.39400E-06  
Ne21         21           10           3.88200E-07  
Ne22         22           10           6.79990E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           6.34880E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.51290E-05  
Mg25         25           12           4.55500E-06  
Mg26         26           12           5.15800E-06  
Al26         26           13           1.22490E-08  
Al27         27           13           1.70610E-07  
Si28         28           14           2.42060E-07  
Si29         29           14           2.48880E-08  
Si30         30           14           3.52470E-08  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           8.68780E-08  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -2.27360E-08 
S33          33           16           3.64230E-09  
S34          34           16           1.46760E-08  
S35          35           16           0.00000E+00  
S36          36           16           1.75540E-09  
Cl35         35           17           -1.63000E-10 
Cl36         36           17           8.27610E-12  
Cl37         37           17           4.42410E-09  
Ar36         36           18           -2.20210E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           5.19110E-09  
Ar39         39           18           1.48940E-13  
Ar40         40           18           1.60780E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.13110E-09  
K40          40           19           1.58910E-10  
K41          41           19           7.69130E-10  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -1.43380E-08 
Ca41         41           20           3.53700E-11  
Ca42         42           20           7.92550E-10  
Ca43         43           20           1.82960E-10  
Ca44         44           20           9.40430E-10  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.88530E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -2.07670E-12 
Sc45         45           21           1.77810E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           2.73440E-10  
Ti47         47           22           1.01170E-10  
Ti48         48           22           -3.14780E-11 
Ti49         49           22           4.16880E-10  
Ti50         50           22           3.19770E-09  
V50          50           23           -1.35710E-13 
V51          51           23           1.26910E-10  
Cr50         50           24           -1.08500E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -3.66680E-10 
