Isotope      A            Z            YIELD 
H            1            1            -8.60460E-02 
He4          4            2            6.80090E-02  
C12          12           6            1.52100E-02  
C13          13           6            2.70740E-05  
C14          14           6            4.15200E-10  
N14          14           7            1.04330E-03  
N15          15           7            -1.35140E-06 
O16          16           8            3.31900E-05  
O17          17           8            2.64610E-05  
O18          18           8            -4.11360E-06 
F18          18           9            0.00000E+00  
F19          19           9            1.74840E-06  
Ne20         20           10           2.25870E-07  
Ne21         21           10           5.09410E-07  
Ne22         22           10           1.39770E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           2.33410E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.58450E-05  
Mg25         25           12           5.95160E-06  
Mg26         26           12           5.40660E-06  
Al26         26           13           1.28510E-07  
Al27         27           13           1.70830E-06  
Si28         28           14           -8.96200E-08 
Si29         29           14           1.69840E-07  
Si30         30           14           6.48590E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           6.30570E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.02050E-06 
S33          33           16           1.24280E-07  
S34          34           16           4.01060E-07  
S35          35           16           0.00000E+00  
S36          36           16           3.02040E-08  
Cl35         35           17           -2.47280E-08 
Cl36         36           17           1.52850E-09  
Cl37         37           17           1.58510E-07  
Ar36         36           18           -6.10060E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.40470E-07  
Ar39         39           18           3.52860E-12  
Ar40         40           18           3.83610E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           3.60340E-08  
K40          40           19           1.18300E-08  
K41          41           19           4.36570E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -3.62350E-07 
Ca41         41           20           3.12350E-09  
Ca42         42           20           2.63920E-08  
Ca43         43           20           5.15440E-09  
Ca44         44           20           2.69540E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           4.49450E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -2.17900E-10 
Sc45         45           21           7.02440E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           9.05880E-09  
Ti47         47           22           3.00540E-10  
Ti48         48           22           -2.18800E-08 
Ti49         49           22           2.61460E-08  
Ti50         50           22           7.89410E-08  
V50          50           23           -1.73610E-11 
V51          51           23           2.30720E-09  
Cr50         50           24           -1.39700E-08 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -7.19540E-08 
Cr53         53           24           -9.43840E-09 
Cr54         54           24           6.49920E-08  
Mn55         55           25           2.22240E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -1.05630E-06 
Fe55         55           26           6.37480E-13  
Fe56         56           26           -7.78890E-06 
Fe57         57           26           2.51810E-06  
Fe58         58           26           2.28260E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           3.22450E-07  
Co59         59           27           6.64850E-07  
Co60         60           27           6.53530E-13  
Ni58         58           28           -7.24740E-07 
Ni59         59           28           2.64070E-08  
Ni60         60           28           3.90960E-07  
Ni61         61           28           2.45220E-07  
Ni62         62           28           3.53300E-07  
Ni63         63           28           7.69030E-13  
Ni64         64           28           4.35020E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           2.07990E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.38730E-07  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           3.15220E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           9.76480E-08  
Zn67         67           30           2.19930E-08  
Zn68         68           30           1.06790E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           3.59560E-11  
Ga69         69           31           1.76120E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.73930E-08  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.99250E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           3.22640E-08  
Ge73         73           32           9.28640E-09  
Ge74         74           32           5.92970E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           8.76190E-11  
Ge77         77           32           0.00000E+00  
As75         75           33           5.92570E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           1.43780E-08  
Se77         77           34           5.64870E-09  
Se78         78           34           3.96590E-08  
Se79         79           34           2.00640E-09  
Se80         80           34           4.30770E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           1.50560E-10  
Br79         79           35           4.93480E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           9.27610E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           2.57060E-09  
Kr81         81           36           2.37260E-10  
Kr82         82           36           2.84220E-08  
Kr83         83           36           9.96790E-09  
Kr84         84           36           6.24500E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           3.74970E-08  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           1.26130E-08  
Rb86         86           37           0.00000E+00  
Rb87         87           37           1.40450E-08  
Rb88         88           37           0.00000E+00  
Sr86         86           38           2.76470E-08  
Sr87         87           38           1.86030E-08  
Sr88         88           38           5.55370E-07  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.25670E-07  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.50450E-07  
Zr91         91           40           3.83280E-08  
Zr92         92           40           6.13040E-08  
Zr93         93           40           1.64330E-08  
Zr94         94           40           9.41890E-08  
Zr95         95           40           0.00000E+00  
Zr96         96           40           1.09880E-08  
Zr97         97           40           0.00000E+00  
Nb93         93           41           6.50200E-09  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           -2.14950E-11 
Mo93         93           42           0.00000E+00  
Mo94         94           42           6.71950E-10  
Mo95         95           42           1.12950E-08  
Mo96         96           42           2.04880E-08  
Mo97         97           42           7.17810E-09  
Mo98         98           42           2.61760E-08  
Mo99         99           42           0.00000E+00  
Mo00         100          42           8.48850E-10  
Tc97         97           43           3.68490E-13  
Tc98         98           43           0.00000E+00  
Tc99         99           43           7.59350E-10  
Ru96         96           44           -7.55510E-12 
Ru97         97           44           0.00000E+00  
Ru98         98           44           -1.53050E-12 
Ru99         99           44           2.86970E-09  
Ru00         100          44           1.29720E-08  
Ru01         101          44           2.85390E-09  
Ru02         102          44           1.82340E-08  
Ru03         103          44           0.00000E+00  
Ru04         104          44           9.20910E-10  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           3.29040E-09  
Rh05         105          45           0.00000E+00  
Pd04         104          46           9.77010E-09  
Pd05         105          46           2.59820E-09  
Pd06         106          46           1.19840E-08  
Pd07         107          46           2.18640E-09  
Pd08         108          46           1.52190E-08  
Pd09         109          46           0.00000E+00  
Pd10         110          46           9.18250E-10  
Ag07         107          47           1.63640E-10  
Ag09         109          47           4.46180E-09  
Ag11         111          47           0.00000E+00  
Cd08         108          48           4.14610E-11  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.25400E-08  
Cd11         111          48           4.31350E-09  
Cd12         112          48           1.63910E-08  
