Isotope      A            Z            YIELD 
H            1            1            -6.84260E-02 
He4          4            2            5.45900E-02  
C12          12           6            1.21360E-02  
C13          13           6            1.29880E-05  
C14          14           6            7.37930E-10  
N14          14           7            5.54850E-04  
N15          15           7            -6.93540E-07 
O16          16           8            1.22930E-04  
O17          17           8            1.88290E-05  
O18          18           8            -2.14270E-06 
F18          18           9            0.00000E+00  
F19          19           9            1.13250E-06  
Ne20         20           10           -1.38180E-06 
Ne21         21           10           3.48700E-07  
Ne22         22           10           7.39810E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.13500E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.18690E-05  
Mg25         25           12           7.70470E-06  
Mg26         26           12           9.13590E-06  
Al26         26           13           7.99430E-08  
Al27         27           13           1.86850E-06  
Si28         28           14           5.93750E-08  
Si29         29           14           1.33500E-07  
Si30         30           14           4.04870E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           2.30870E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -4.60070E-07 
S33          33           16           5.78040E-08  
S34          34           16           1.88170E-07  
S35          35           16           0.00000E+00  
S36          36           16           1.26330E-08  
Cl35         35           17           -1.12210E-08 
Cl36         36           17           9.40530E-10  
Cl37         37           17           6.23400E-08  
Ar36         36           18           -2.69520E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           7.54760E-08  
Ar39         39           18           1.10620E-11  
Ar40         40           18           1.02740E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.09160E-08  
K40          40           19           4.61530E-09  
K41          41           19           1.90930E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -1.63860E-07 
Ca41         41           20           2.03040E-09  
Ca42         42           20           1.24730E-08  
Ca43         43           20           2.48950E-09  
Ca44         44           20           6.12030E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           6.43340E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -1.00300E-10 
Sc45         45           21           2.86010E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           2.12820E-09  
Ti47         47           22           -3.89060E-10 
Ti48         48           22           -1.23850E-08 
Ti49         49           22           1.24320E-08  
Ti50         50           22           3.45840E-08  
V50          50           23           -8.40280E-12 
V51          51           23           6.42980E-10  
Cr50         50           24           -6.73380E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -3.05010E-08 
Cr53         53           24           -2.42070E-09 
Cr54         54           24           3.51350E-08  
Mn55         55           25           6.88660E-08  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -5.00450E-07 
Fe55         55           26           1.60340E-12  
