Isotope      A            Z            YIELD 
H            1            1            -2.28280E-02 
He4          4            2            2.02970E-02  
C12          12           6            1.94790E-03  
C13          13           6            4.07500E-06  
C14          14           6            1.14050E-09  
N14          14           7            9.25040E-05  
N15          15           7            -9.87180E-08 
O16          16           8            5.80400E-05  
O17          17           8            1.01820E-06  
O18          18           8            -3.21510E-07 
F18          18           9            0.00000E+00  
F19          19           9            7.63000E-08  
Ne20         20           10           -4.83200E-07 
Ne21         21           10           3.90610E-08  
Ne22         22           10           6.63120E-05  
Na22         22           11           0.00000E+00  
Na23         23           11           8.10230E-07  
Na24         24           11           0.00000E+00  
Mg24         24           12           9.71960E-07  
Mg25         25           12           8.53820E-08  
Mg26         26           12           1.25190E-07  
Al26         26           13           1.97600E-08  
Al27         27           13           1.64480E-07  
Si28         28           14           6.82940E-09  
Si29         29           14           4.87160E-09  
Si30         30           14           2.66380E-08  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           2.29390E-08  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -3.63300E-08 
S33          33           16           4.12720E-09  
S34          34           16           1.69840E-08  
S35          35           16           0.00000E+00  
S36          36           16           1.31070E-09  
Cl35         35           17           -1.12040E-09 
Cl36         36           17           4.34290E-11  
Cl37         37           17           6.54610E-09  
Ar36         36           18           -2.55750E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           6.31590E-09  
Ar39         39           18           2.24360E-13  
Ar40         40           18           8.62730E-10  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.13430E-09  
K40          40           19           5.40770E-11  
K41          41           19           1.65230E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -1.43290E-08 
Ca41         41           20           7.88870E-11  
Ca42         42           20           1.17270E-09  
Ca43         43           20           2.30110E-10  
Ca44         44           20           5.00640E-10  
Ca45         45           20           0.00000E+00  
Ca46         46           20           8.91020E-11  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -9.44910E-12 
Sc45         45           21           2.01810E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.67790E-10  
Ti47         47           22           -6.39100E-11 
Ti48         48           22           -1.14630E-09 
Ti49         49           22           8.78570E-10  
Ti50         50           22           2.97670E-09  
V50          50           23           -6.98570E-13 
V51          51           23           -9.24970E-12 
Cr50         50           24           -5.62290E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -2.55900E-09 
Cr53         53           24           -4.89480E-10 
Cr54         54           24           3.07140E-09  
Mn55         55           25           3.38370E-09  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -4.60290E-08 
Fe55         55           26           0.00000E+00  
Fe56         56           26           -2.83190E-07 
Fe57         57           26           9.31200E-08  
Fe58         58           26           1.26770E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           4.90100E-09  
Co59         59           27           3.13590E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           -3.03070E-08 
Ni59         59           28           4.75250E-10  
Ni60         60           28           1.27270E-08  
Ni61         61           28           8.29590E-09  
Ni62         62           28           1.16130E-08  
Ni63         63           28           0.00000E+00  
Ni64         64           28           7.80370E-09  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           6.79420E-09  
Cu64         64           29           0.00000E+00  
Cu65         65           29           2.17640E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           5.60200E-10  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.14350E-09  
Zn67         67           30           2.78060E-10  
Zn68         68           30           1.44940E-09  
Zn69         69           30           0.00000E+00  
Zn70         70           30           -5.72040E-12 
Ga69         69           31           2.58180E-10  
Ga70         70           31           0.00000E+00  
Ga71         71           31           2.67180E-10  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           4.50130E-10  
Ge71         71           32           0.00000E+00  
Ge72         72           32           4.65630E-10  
Ge73         73           32           1.32710E-10  
Ge74         74           32           8.65930E-10  
Ge75         75           32           0.00000E+00  
Ge76         76           32           -7.08200E-12 
Ge77         77           32           0.00000E+00  
As75         75           33           8.39610E-11  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           2.13940E-10  
Se77         77           34           8.05650E-11  
Se78         78           34           5.75170E-10  
Se79         79           34           3.98940E-11  
Se80         80           34           6.00570E-10  
Se81         81           34           0.00000E+00  
Se82         82           34           -2.20070E-12 
Br79         79           35           6.16560E-11  
Br80         80           35           0.00000E+00  
Br81         81           35           1.24310E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           2.72280E-11  
Kr81         81           36           5.42560E-12  
Kr82         82           36           4.03730E-10  
Kr83         83           36           1.32650E-10  
Kr84         84           36           8.29100E-10  
Kr85         85           36           0.00000E+00  
Kr86         86           36           4.07490E-10  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           1.69630E-10  
Rb86         86           37           0.00000E+00  
Rb87         87           37           1.41120E-10  
Rb88         88           37           0.00000E+00  
Sr86         86           38           3.84730E-10  
Sr87         87           38           2.46000E-10  
Sr88         88           38           7.16850E-09  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.67710E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.96780E-09  
Zr91         91           40           4.96130E-10  
Zr92         92           40           8.16580E-10  
Zr93         93           40           2.47030E-10  
Zr94         94           40           1.25500E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           2.12060E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           6.17320E-11  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           -8.25120E-13 
Mo93         93           42           0.00000E+00  
Mo94         94           42           7.49950E-12  
Mo95         95           42           1.40970E-10  
Mo96         96           42           2.80380E-10  
Mo97         97           42           9.97630E-11  
Mo98         98           42           3.42800E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           7.93170E-12  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           1.24690E-11  
Ru96         96           44           -2.66190E-13 
Ru97         97           44           0.00000E+00  
Ru98         98           44           0.00000E+00  
Ru99         99           44           3.33560E-11  
Ru00         100          44           1.63060E-10  
Ru01         101          44           3.50440E-11  
Ru02         102          44           2.23270E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           7.07890E-12  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           3.93640E-11  
Rh05         105          45           0.00000E+00  
Pd04         104          46           1.19830E-10  
Pd05         105          46           3.08800E-11  
Pd06         106          46           1.46700E-10  
Pd07         107          46           2.78840E-11  
Pd08         108          46           1.88550E-10  
Pd09         109          46           0.00000E+00  
Pd10         110          46           7.24770E-12  
Ag07         107          47           6.00370E-13  
Ag09         109          47           5.46780E-11  
Ag11         111          47           0.00000E+00  
Cd08         108          48           4.51490E-13  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.58750E-10  
Cd11         111          48           5.38760E-11  
Cd12         112          48           2.09000E-10  
Cd13         113          48           6.13020E-11  
Cd14         114          48           3.12560E-10  
Cd15         115          48           0.00000E+00  
Cd16         116          48           2.06750E-11  
In13         113          49           0.00000E+00  
In15         115          49           6.21930E-11  
Sn14         114          50           0.00000E+00  
Sn15         115          50           0.00000E+00  
Sn16         116          50           4.44140E-10  
Sn17         117          50           1.37290E-10  
Sn18         118          50           6.55880E-10  
Sn19         119          50           2.02490E-10  
Sn20         120          50           1.11910E-09  
Sn21         121          50           0.00000E+00  
Sn22         122          50           6.18960E-11  
Sn23         123          50           0.00000E+00  
Sn24         124          50           1.54040E-12  
Sb21         121          51           8.43540E-11  
Sb22         122          51           0.00000E+00  
Sb23         123          51           1.31750E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           1.38230E-10  
Te23         123          52           4.92230E-11  
Te24         124          52           2.92710E-10  
Te25         125          52           9.78550E-11  
Te26         126          52           5.55620E-10  
Te27         127          52           0.00000E+00  
Te28         128          52           6.79110E-11  
Te30         130          52           -2.23350E-12 
I127         127          53           7.03150E-11  
I128         128          53           0.00000E+00  
I129         129          53           1.98460E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           1.73140E-10  
Xe29         129          54           6.81390E-11  
Xe30         130          54           3.80130E-10  
Xe31         131          54           1.03800E-10  
Xe32         132          54           7.63980E-10  
Xe33         133          54           0.00000E+00  
Xe34         134          54           7.39110E-11  
Xe35         135          54           0.00000E+00  
Xe36         136          54           4.46990E-13  
Cs33         133          55           1.03950E-10  
Cs34         134          55           0.00000E+00  
Cs35         135          55           5.13820E-11  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           2.60670E-10  
Ba35         135          56           9.66880E-11  
Ba36         136          56           8.08060E-10  
Ba37         137          56           7.36400E-10  
Ba38         138          56           1.14750E-08  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           1.40750E-09  
La40         140          57           0.00000E+00  
Ce40         140          58           5.03360E-09  
Ce41         141          58           0.00000E+00  
Ce42         142          58           1.74630E-10  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           4.55580E-10  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           1.30620E-09  
Nd43         143          60           2.01030E-10  
Nd44         144          60           6.47500E-10  
Nd45         145          60           1.18740E-10  
Nd46         146          60           6.32220E-10  
Nd47         147          60           0.00000E+00  
Nd48         148          60           5.03080E-11  
Nd49         149          60           0.00000E+00  
Nd50         150          60           3.00640E-13  
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
Pm48         148          61           0.00000E+00  
Pm49         149          61           0.00000E+00  
Pm50         150          61           0.00000E+00  
Pm51         151          61           0.00000E+00  
Sm44         144          62           0.00000E+00  
Sm45         145          62           0.00000E+00  
Sm46         146          62           0.00000E+00  
Sm47         147          62           7.26140E-11  
Sm48         148          62           1.95470E-10  
Sm49         149          62           3.00050E-11  
Sm50         150          62           1.36000E-10  
Sm51         151          62           0.00000E+00  
Sm52         152          62           1.14180E-10  
Sm53         153          62           0.00000E+00  
Sm54         154          62           2.21080E-11  
Eu51         151          63           1.89280E-11  
Eu52         152          63           0.00000E+00  
Eu53         153          63           2.21520E-11  
Eu54         154          63           0.00000E+00  
Eu55         155          63           0.00000E+00  
Eu56         156          63           0.00000E+00  
Eu57         157          63           0.00000E+00  
Gd52         152          64           1.35510E-12  
Gd53         153          64           0.00000E+00  
Gd54         154          64           2.93490E-11  
Gd55         155          64           2.61250E-11  
Gd56         156          64           8.52080E-11  
Gd57         157          64           3.98810E-11  
Gd58         158          64           1.68470E-10  
Gd59         159          64           0.00000E+00  
Gd60         160          64           1.45820E-11  
Tb59         159          65           3.97560E-11  
Tb60         160          65           0.00000E+00  
Tb61         161          65           0.00000E+00  
Dy60         160          66           6.00100E-11  
Dy61         161          66           2.85690E-11  
Dy62         162          66           1.29940E-10  
Dy63         163          66           4.29930E-11  
