Isotope      A            Z            YIELD 
H            1            1            -6.67070E-02 
He4          4            2            5.33580E-02  
C12          12           6            1.18600E-02  
C13          13           6            5.83960E-06  
C14          14           6            9.03770E-10  
N14          14           7            1.47940E-04  
N15          15           7            -2.01720E-07 
O16          16           8            2.83400E-04  
O17          17           8            7.41570E-06  
O18          18           8            -5.35320E-07 
F18          18           9            0.00000E+00  
F19          19           9            1.31670E-06  
Ne20         20           10           2.08590E-06  
Ne21         21           10           2.19170E-07  
Ne22         22           10           7.28140E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           6.67610E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.16430E-05  
Mg25         25           12           8.08040E-06  
Mg26         26           12           8.68790E-06  
Al26         26           13           3.04990E-08  
Al27         27           13           1.05980E-06  
Si28         28           14           1.81300E-07  
Si29         29           14           7.23200E-08  
Si30         30           14           2.16650E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.20480E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -2.22110E-07 
S33          33           16           1.86210E-08  
S34          34           16           8.50520E-08  
S35          35           16           0.00000E+00  
S36          36           16           6.36560E-09  
Cl35         35           17           -5.15200E-09 
Cl36         36           17           2.68250E-10  
Cl37         37           17           3.57770E-08  
Ar36         36           18           -1.28370E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.87960E-08  
Ar39         39           18           6.98290E-12  
Ar40         40           18           4.66490E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           7.06210E-09  
K40          40           19           1.88020E-09  
K41          41           19           7.08680E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -7.92390E-08 
Ca41         41           20           5.34290E-10  
Ca42         42           20           6.27700E-09  
Ca43         43           20           1.41870E-09  
Ca44         44           20           4.00380E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           3.94780E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -4.80400E-11 
Sc45         45           21           1.38110E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.20740E-09  
Ti47         47           22           1.99790E-11  
Ti48         48           22           -4.96290E-09 
Ti49         49           22           4.59500E-09  
Ti50         50           22           1.38960E-08  
V50          50           23           -3.25530E-12 
V51          51           23           -2.42190E-11 
Cr50         50           24           -2.60160E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -1.58440E-08 
Cr53         53           24           -1.34880E-09 
Cr54         54           24           1.54960E-08  
Mn55         55           25           5.65430E-09  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -2.07900E-07 
Fe55         55           26           4.32680E-13  
Fe56         56           26           -1.71710E-06 
Fe57         57           26           4.96950E-07  
Fe58         58           26           7.56540E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.39550E-08  
Co59         59           27           1.61110E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           -1.52700E-07 
Ni59         59           28           3.14300E-09  
Ni60         60           28           6.93370E-08  
Ni61         61           28           4.84100E-08  
Ni62         62           28           7.56710E-08  
Ni63         63           28           6.96400E-12  
Ni64         64           28           5.95800E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           4.10020E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.78920E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           3.77320E-09  
Zn65         65           30           0.00000E+00  
Zn66         66           30           2.10360E-08  
Zn67         67           30           4.83540E-09  
Zn68         68           30           2.70270E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           4.10040E-11  
Ga69         69           31           4.09260E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           3.86920E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           6.82150E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           8.03970E-09  
Ge73         73           32           2.36510E-09  
Ge74         74           32           1.10750E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           5.51380E-11  
Ge77         77           32           0.00000E+00  
As75         75           33           1.00270E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           3.72840E-09  
Se77         77           34           1.47060E-09  
Se78         78           34           5.57460E-09  
Se79         79           34           8.98850E-10  
Se80         80           34           1.14210E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           4.11450E-11  
Br79         79           35           1.20880E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           1.65610E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           2.51960E-10  
Kr81         81           36           1.97110E-11  
Kr82         82           36           6.33090E-09  
Kr83         83           36           2.27350E-09  
Kr84         84           36           1.56570E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           5.72370E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           3.91440E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           3.23430E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           4.85560E-09  
Sr87         87           38           3.32070E-09  
Sr88         88           38           8.22220E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.98010E-08  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.80950E-08  
Zr91         91           40           5.69550E-09  
Zr92         92           40           9.18840E-09  
Zr93         93           40           2.39510E-09  
Zr94         94           40           1.12860E-08  
Zr95         95           40           0.00000E+00  
Zr96         96           40           2.04570E-09  
Zr97         97           40           0.00000E+00  
Nb93         93           41           6.05750E-10  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           -3.75210E-12 
Mo93         93           42           0.00000E+00  
Mo94         94           42           2.02550E-11  
Mo95         95           42           1.30040E-09  
Mo96         96           42           2.17140E-09  
Mo97         97           42           7.43190E-10  
Mo98         98           42           2.56250E-09  
Mo99         99           42           0.00000E+00  
Mo00         100          42           2.08810E-10  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           8.50560E-11  
Ru96         96           44           -1.05760E-12 
Ru97         97           44           0.00000E+00  
Ru98         98           44           -3.27980E-13 
Ru99         99           44           2.66460E-10  
Ru00         100          44           1.24160E-09  
Ru01         101          44           2.87020E-10  
Ru02         102          44           1.50030E-09  
Ru03         103          44           0.00000E+00  
Ru04         104          44           2.00830E-10  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           3.18480E-10  
Rh05         105          45           0.00000E+00  
Pd04         104          46           9.47640E-10  
Pd05         105          46           2.68420E-10  
Pd06         106          46           1.22890E-09  
Pd07         107          46           2.29810E-10  
Pd08         108          46           1.55060E-09  
Pd09         109          46           0.00000E+00  
Pd10         110          46           2.20480E-10  
Ag07         107          47           1.05630E-11  
Ag09         109          47           3.95980E-10  
Ag11         111          47           0.00000E+00  
Cd08         108          48           6.26660E-13  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.23470E-09  
Cd11         111          48           4.51710E-10  
Cd12         112          48           1.72790E-09  
Cd13         113          48           5.05050E-10  
Cd14         114          48           2.55020E-09  
Cd15         115          48           0.00000E+00  
Cd16         116          48           5.02060E-10  
In13         113          49           0.00000E+00  
In15         115          49           5.17960E-10  
Sn14         114          50           -2.90200E-13 
Sn15         115          50           -1.48470E-13 
Sn16         116          50           3.31820E-09  
Sn17         117          50           1.08390E-09  
Sn18         118          50           5.21140E-09  
Sn19         119          50           1.54030E-09  
Sn20         120          50           8.61780E-09  
Sn21         121          50           0.00000E+00  
Sn22         122          50           9.55030E-10  
Sn23         123          50           0.00000E+00  
Sn24         124          50           3.27840E-11  
Sb21         121          51           6.65820E-10  
Sb22         122          51           0.00000E+00  
Sb23         123          51           2.04690E-10  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           9.70410E-10  
Te23         123          52           3.25910E-10  
Te24         124          52           2.00680E-09  
Te25         125          52           6.64960E-10  
Te26         126          52           3.80190E-09  
Te27         127          52           0.00000E+00  
Te28         128          52           5.18130E-10  
Te30         130          52           -1.11120E-11 
I127         127          53           5.01430E-10  
I128         128          53           0.00000E+00  
I129         129          53           1.41740E-11  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           1.20020E-09  
Xe29         129          54           4.85750E-10  
Xe30         130          54           2.59190E-09  
Xe31         131          54           7.29620E-10  
Xe32         132          54           5.38670E-09  
