Isotope      A            Z            YIELD 
H            1            1            -6.62870E-02 
He4          4            2            6.30070E-02  
C12          12           6            -1.81650E-03 
C13          13           6            1.86350E-04  
C14          14           6            3.77680E-08  
N14          14           7            6.17100E-03  
N15          15           7            -7.04000E-06 
O16          16           8            -1.72410E-03 
O17          17           8            7.51870E-05  
O18          18           8            -2.12810E-05 
F18          18           9            0.00000E+00  
F19          19           9            1.26400E-07  
Ne20         20           10           -1.65640E-06 
Ne21         21           10           1.24670E-06  
Ne22         22           10           2.16320E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           5.87270E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.73940E-06  
Mg25         25           12           -1.96390E-06 
Mg26         26           12           7.39870E-06  
Al26         26           13           2.78040E-07  
Al27         27           13           1.09480E-06  
Si28         28           14           8.72310E-08  
Si29         29           14           4.54890E-08  
Si30         30           14           2.08750E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           3.46920E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -4.40110E-07 
S33          33           16           5.44880E-08  
S34          34           16           9.03790E-08  
S35          35           16           0.00000E+00  
S36          36           16           1.26010E-08  
Cl35         35           17           -1.35720E-08 
Cl36         36           17           2.28960E-09  
Cl37         37           17           1.69180E-07  
Ar36         36           18           -3.11880E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           9.97180E-08  
Ar39         39           18           1.68960E-11  
Ar40         40           18           2.34190E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           2.77480E-08  
K40          40           19           5.04370E-09  
K41          41           19           1.46320E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -1.84390E-07 
Ca41         41           20           6.42390E-09  
Ca42         42           20           1.70890E-08  
Ca43         43           20           3.40340E-09  
Ca44         44           20           1.86320E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.25400E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -1.20680E-10 
Sc45         45           21           3.32670E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           6.61850E-09  
Ti47         47           22           5.40380E-10  
Ti48         48           22           -9.60420E-09 
Ti49         49           22           1.26460E-08  
Ti50         50           22           3.11260E-08  
V50          50           23           -7.97490E-12 
V51          51           23           5.59850E-10  
Cr50         50           24           -6.41180E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -3.78030E-08 
Cr53         53           24           -5.18680E-09 
Cr54         54           24           2.78340E-08  
Mn55         55           25           8.12590E-08  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -4.99490E-07 
Fe55         55           26           4.22770E-12  
Fe56         56           26           -3.75010E-06 
Fe57         57           26           1.06310E-06  
Fe58         58           26           1.01630E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.50550E-09  
Co59         59           27           2.23600E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           -3.38920E-07 
Ni59         59           28           6.09380E-08  
Ni60         60           28           2.00130E-07  
Ni61         61           28           1.10140E-07  
Ni62         62           28           1.50530E-07  
Ni63         63           28           1.07190E-11  
Ni64         64           28           2.68420E-07  
Ni65         65           28           0.00000E+00  
