Isotope      A            Z            YIELD 
H            1            1            -8.28870E-02 
He4          4            2            6.62050E-02  
C12          12           6            1.49320E-02  
C13          13           6            6.19350E-07  
C14          14           6            8.85220E-09  
N14          14           7            3.44580E-05  
N15          15           7            -1.38940E-08 
O16          16           8            3.99120E-04  
O17          17           8            2.85100E-06  
O18          18           8            -5.32450E-08 
F18          18           9            0.00000E+00  
F19          19           9            1.16810E-06  
Ne20         20           10           6.61170E-06  
Ne21         21           10           9.99540E-07  
Ne22         22           10           1.04680E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           9.08430E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.48850E-05  
Mg25         25           12           1.96600E-05  
Mg26         26           12           1.68680E-05  
Al26         26           13           2.08250E-08  
Al27         27           13           1.19230E-06  
Si28         28           14           6.11380E-07  
Si29         29           14           1.22480E-07  
Si30         30           14           1.90570E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.03020E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.49370E-07 
S33          33           16           1.05530E-08  
S34          34           16           6.80250E-08  
S35          35           16           0.00000E+00  
S36          36           16           2.45810E-09  
Cl35         35           17           -4.30570E-10 
Cl36         36           17           4.22760E-11  
Cl37         37           17           1.04600E-08  
Ar36         36           18           -7.91360E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.60720E-08  
Ar39         39           18           3.13340E-12  
Ar40         40           18           2.26910E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           4.25510E-09  
K40          40           19           3.06960E-10  
K41          41           19           2.55700E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -4.60850E-08 
Ca41         41           20           1.67390E-10  
Ca42         42           20           2.93360E-09  
Ca43         43           20           7.57370E-10  
Ca44         44           20           2.03650E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           4.05390E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -7.80890E-12 
Sc45         45           21           5.69030E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           2.83330E-10  
Ti47         47           22           7.32410E-11  
Ti48         48           22           -7.40150E-10 
Ti49         49           22           7.17640E-10  
Ti50         50           22           3.67510E-09  
V50          50           23           -4.99170E-13 
V51          51           23           6.44150E-11  
Cr50         50           24           -3.97820E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -3.02940E-09 
Cr53         53           24           -2.57600E-10 
Cr54         54           24           3.43660E-09  
Mn55         55           25           -3.10460E-09 
Mn56         56           25           0.00000E+00  
Fe54         54           26           -3.53890E-08 
Fe55         55           26           0.00000E+00  
Fe56         56           26           -3.54770E-07 
Fe57         57           26           5.92980E-08  
Fe58         58           26           1.59290E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.55700E-08  
Co59         59           27           4.72340E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           -2.47970E-08 
Ni59         59           28           1.36180E-10  
Ni60         60           28           1.77060E-08  
Ni61         61           28           1.18840E-08  
Ni62         62           28           2.53780E-08  
Ni63         63           28           1.47420E-12  
Ni64         64           28           1.87560E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.41150E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           4.47830E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           -5.94970E-11 
Zn65         65           30           0.00000E+00  
Zn66         66           30           3.33360E-09  
Zn67         67           30           7.68320E-10  
Zn68         68           30           4.35730E-09  
Zn69         69           30           0.00000E+00  
Zn70         70           30           5.27930E-11  
Ga69         69           31           6.19200E-10  
Ga70         70           31           0.00000E+00  
Ga71         71           31           4.52610E-10  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           9.05330E-10  
Ge71         71           32           0.00000E+00  
Ge72         72           32           9.07300E-10  
Ge73         73           32           2.71090E-10  
Ge74         74           32           1.66490E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           6.45390E-11  
Ge77         77           32           0.00000E+00  
As75         75           33           1.68100E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           3.81680E-10  
Se77         77           34           1.51110E-10  
Se78         78           34           9.79260E-10  
Se79         79           34           9.02550E-11  
Se80         80           34           1.14680E-09  
Se81         81           34           0.00000E+00  
Se82         82           34           3.94850E-11  
Br79         79           35           1.17850E-10  
Br80         80           35           0.00000E+00  
Br81         81           35           2.02410E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           9.87750E-12  
Kr81         81           36           1.03860E-12  
Kr82         82           36           4.82810E-10  
Kr83         83           36           1.75510E-10  
Kr84         84           36           1.33210E-09  
Kr85         85           36           0.00000E+00  
Kr86         86           36           1.20110E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           4.54840E-10  
Rb86         86           37           0.00000E+00  
Rb87         87           37           6.82610E-10  
Rb88         88           37           0.00000E+00  
Sr86         86           38           2.62760E-10  
Sr87         87           38           1.44830E-10  
Sr88         88           38           5.82620E-09  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.69030E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.46420E-09  
Zr91         91           40           4.70290E-10  
Zr92         92           40           7.86560E-10  
Zr93         93           40           2.48610E-10  
Zr94         94           40           1.02280E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           5.16470E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           5.89870E-11  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           -5.48160E-13 
Mo93         93           42           0.00000E+00  
Mo94         94           42           -1.85520E-13 
Mo95         95           42           1.36600E-10  
Mo96         96           42           2.17760E-10  
Mo97         97           42           8.60290E-11  
Mo98         98           42           2.61490E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           3.17080E-11  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           1.12560E-11  
Ru96         96           44           -1.41320E-13 
Ru97         97           44           0.00000E+00  
Ru98         98           44           0.00000E+00  
Ru99         99           44           2.43990E-11  
Ru00         100          44           1.13280E-10  
Ru01         101          44           2.70960E-11  
Ru02         102          44           1.65790E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           2.53230E-11  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           2.99940E-11  
Rh05         105          45           0.00000E+00  
Pd04         104          46           8.05880E-11  
Pd05         105          46           2.37800E-11  
Pd06         106          46           1.08030E-10  
Pd07         107          46           2.03040E-11  
Pd08         108          46           1.34160E-10  
Pd09         109          46           0.00000E+00  
Pd10         110          46           2.65140E-11  
Ag07         107          47           6.93450E-13  
Ag09         109          47           3.87790E-11  
Ag11         111          47           0.00000E+00  
Cd08         108          48           0.00000E+00  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.02570E-10  
Cd11         111          48           3.90020E-11  
Cd12         112          48           1.46950E-10  
Cd13         113          48           4.27610E-11  
Cd14         114          48           2.11690E-10  
Cd15         115          48           0.00000E+00  
Cd16         116          48           7.43330E-11  
In13         113          49           0.00000E+00  
In15         115          49           4.32930E-11  
Sn14         114          50           0.00000E+00  
Sn15         115          50           0.00000E+00  
Sn16         116          50           2.54260E-10  
Sn17         117          50           9.12640E-11  
Sn18         118          50           4.50450E-10  
Sn19         119          50           1.37140E-10  
Sn20         120          50           7.69290E-10  
Sn21         121          50           0.00000E+00  
Sn22         122          50           2.44930E-10  
Sn23         123          50           0.00000E+00  
Sn24         124          50           3.33600E-11  
Sb21         121          51           6.04490E-11  
Sb22         122          51           0.00000E+00  
Sb23         123          51           3.17800E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           8.59280E-11  
Te23         123          52           2.85530E-11  
Te24         124          52           1.94460E-10  
Te25         125          52           6.43220E-11  
Te26         126          52           3.33100E-10  
Te27         127          52           0.00000E+00  
Te28         128          52           5.99550E-11  
Te30         130          52           -2.09140E-12 
I127         127          53           4.28430E-11  
I128         128          53           0.00000E+00  
I129         129          53           1.86210E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           1.01090E-10  
Xe29         129          54           4.14890E-11  
Xe30         130          54           2.09610E-10  
Xe31         131          54           5.72560E-11  
Xe32         132          54           4.17910E-10  
Xe33         133          54           0.00000E+00  
Xe34         134          54           2.28790E-10  
Xe35         135          54           0.00000E+00  
Xe36         136          54           1.97960E-11  
Cs33         133          55           6.04780E-11  
Cs34         134          55           0.00000E+00  
Cs35         135          55           6.73710E-11  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           1.16550E-10  
Ba35         135          56           4.11620E-11  
Ba36         136          56           4.01520E-10  
Ba37         137          56           5.63220E-10  
Ba38         138          56           6.25510E-09  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           7.70250E-10  
La40         140          57           0.00000E+00  
Ce40         140          58           2.18180E-09  
Ce41         141          58           0.00000E+00  
Ce42         142          58           3.45330E-10  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           2.63840E-10  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           4.65310E-10  
Nd43         143          60           1.13870E-10  
Nd44         144          60           3.98540E-10  
Nd45         145          60           7.33950E-11  
Nd46         146          60           3.43770E-10  
Nd47         147          60           0.00000E+00  
Nd48         148          60           7.63040E-11  
Nd49         149          60           0.00000E+00  
Nd50         150          60           4.49920E-12  
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
Pm48         148          61           0.00000E+00  
Pm49         149          61           0.00000E+00  
Pm50         150          61           0.00000E+00  
Pm51         151          61           0.00000E+00  
Sm44         144          62           0.00000E+00  
Sm45         145          62           0.00000E+00  
Sm46         146          62           0.00000E+00  
Sm47         147          62           3.97160E-11  
Sm48         148          62           7.85040E-11  
Sm49         149          62           1.74750E-11  
Sm50         150          62           7.41520E-11  
Sm51         151          62           0.00000E+00  
Sm52         152          62           6.53260E-11  
Sm53         153          62           0.00000E+00  
Sm54         154          62           3.70110E-11  
Eu51         151          63           1.06320E-11  
Eu52         152          63           0.00000E+00  
Eu53         153          63           1.30170E-11  
Eu54         154          63           0.00000E+00  
Eu55         155          63           0.00000E+00  
Eu56         156          63           0.00000E+00  
Eu57         157          63           0.00000E+00  
Gd52         152          64           8.46080E-13  
Gd53         153          64           0.00000E+00  
Gd54         154          64           1.63170E-11  
Gd55         155          64           1.86070E-11  
Gd56         156          64           5.73060E-11  
Gd57         157          64           2.64040E-11  
Gd58         158          64           1.00370E-10  
Gd59         159          64           0.00000E+00  
Gd60         160          64           3.09820E-11  
Tb59         159          65           2.34530E-11  
Tb60         160          65           0.00000E+00  
Tb61         161          65           0.00000E+00  
Dy60         160          66           3.31560E-11  
Dy61         161          66           1.85030E-11  
Dy62         162          66           7.72670E-11  
Dy63         163          66           2.40720E-11  
Dy64         164          66           1.17250E-10  
Dy65         165          66           0.00000E+00  
Dy66         166          66           0.00000E+00  
Ho63         163          67           0.00000E+00  
Ho64         164          67           0.00000E+00  
Ho65         165          67           3.09940E-11  
Ho66         166          67           0.00000E+00  
Er64         164          68           1.35130E-11  
Er65         165          68           0.00000E+00  
Er66         166          68           4.53850E-11  
Er67         167          68           2.16330E-11  
Er68         168          68           8.68020E-11  
Er69         169          68           0.00000E+00  
Er70         170          68           5.10400E-11  
Er71         171          68           0.00000E+00  
Er72         172          68           0.00000E+00  
Tm69         169          69           1.81180E-11  
Tm70         170          69           0.00000E+00  
Tm71         171          69           0.00000E+00  
Tm72         172          69           0.00000E+00  
Tm73         173          69           0.00000E+00  
Yb70         170          70           2.62450E-11  
Yb71         171          70           4.04590E-11  
Yb72         172          70           9.69500E-11  
Yb73         173          70           4.52140E-11  
Yb74         174          70           2.12510E-10  
Yb75         175          70           0.00000E+00  
Yb76         176          70           6.45930E-11  
Yb77         177          70           0.00000E+00  
Lu75         175          71           2.95260E-11  
Lu76         176          71           5.10480E-12  
Lu77         177          71           0.00000E+00  
Hf76         176          72           3.79350E-11  
Hf77         177          72           2.71050E-11  
Hf78         178          72           1.19030E-10  
Hf79         179          72           4.11960E-11  
Hf80         180          72           2.18180E-10  
Hf81         181          72           0.00000E+00  
Hf82         182          72           2.66940E-11  
Hf83         183          72           0.00000E+00  
Hf84         184          72           0.00000E+00  
Ta79         179          73           0.00000E+00  
Ta80         180          73           0.00000E+00  
Ta81         181          73           4.61460E-11  
Ta82         182          73           0.00000E+00  
Ta83         183          73           0.00000E+00  
Ta84         184          73           0.00000E+00  
W180         180          74           0.00000E+00  
W181         181          74           0.00000E+00  
W182         182          74           7.86790E-11  
W183         183          74           5.73250E-11  
W184         184          74           1.44230E-10  
W185         185          74           0.00000E+00  
W186         186          74           7.64540E-11  
W187         187          74           0.00000E+00  
W188         188          74           0.00000E+00  
Re85         185          75           2.86740E-11  
Re86         186          75           0.00000E+00  
Re87         187          75           2.01700E-11  
Re88         188          75           0.00000E+00  
Re89         189          75           0.00000E+00  
Os86         186          76           4.64270E-11  
Os87         187          76           1.25060E-11  
Os88         188          76           1.25290E-10  
Os89         189          76           2.68450E-11  
Os90         190          76           1.41850E-10  
Os91         191          76           0.00000E+00  
Os92         192          76           1.02200E-10  
Os93         193          76           0.00000E+00  
Os94         194          76           0.00000E+00  
Ir91         191          77           2.68880E-11  
Ir92         192          77           0.00000E+00  
Ir93         193          77           3.71570E-11  
Ir94         194          77           0.00000E+00  
Ir95         195          77           0.00000E+00  
Pt92         192          78           3.69550E-11  
Pt93         193          78           0.00000E+00  
Pt94         194          78           1.83750E-10  
Pt95         195          78           6.53380E-11  
Pt96         196          78           2.09890E-10  
Pt97         197          78           0.00000E+00  
