Isotope      A            Z            YIELD 
Ru06         106          44           0.00000E+00  
Rh03         103          45           3.32320E-10  
Rh05         105          45           0.00000E+00  
Pd04         104          46           1.05610E-09  
Pd05         105          46           2.76200E-10  
Pd06         106          46           1.27280E-09  
Pd07         107          46           2.41900E-10  
Pd08         108          46           1.61250E-09  
Pd09         109          46           0.00000E+00  
Pd10         110          46           3.34210E-11  
Ag07         107          47           9.04200E-12  
Ag09         109          47           4.67960E-10  
Ag11         111          47           0.00000E+00  
Cd08         108          48           5.93710E-12  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.36400E-09  
Cd11         111          48           4.67580E-10  
Cd12         112          48           1.74830E-09  
Cd13         113          48           5.19910E-10  
Cd14         114          48           2.59750E-09  
Cd15         115          48           0.00000E+00  
Cd16         116          48           1.19500E-10  
In13         113          49           0.00000E+00  
In15         115          49           5.14680E-10  
Sn14         114          50           0.00000E+00  
Sn15         115          50           0.00000E+00  
Sn16         116          50           3.67760E-09  
Sn17         117          50           1.14200E-09  
Sn18         118          50           5.12070E-09  
Sn19         119          50           1.60770E-09  
Sn20         120          50           8.52880E-09  
Sn21         121          50           0.00000E+00  
Sn22         122          50           2.64480E-10  
Sn23         123          50           0.00000E+00  
Sn24         124          50           2.99600E-12  
Sb21         121          51           6.51290E-10  
Sb22         122          51           0.00000E+00  
Sb23         123          51           5.43360E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           1.12310E-09  
Te23         123          52           4.07570E-10  
Te24         124          52           2.22160E-09  
Te25         125          52           7.47370E-10  
Te26         126          52           4.12630E-09  
Te27         127          52           0.00000E+00  
Te28         128          52           5.45250E-10  
Te30         130          52           -6.66250E-12 
I127         127          53           5.31430E-10  
I128         128          53           0.00000E+00  
I129         129          53           8.61300E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           1.29430E-09  
Xe29         129          54           5.34840E-10  
Xe30         130          54           2.84870E-09  
Xe31         131          54           7.78850E-10  
Xe32         132          54           5.64430E-09  
Xe33         133          54           0.00000E+00  
Xe34         134          54           2.97230E-10  
Xe35         135          54           0.00000E+00  
Xe36         136          54           5.30400E-13  
Cs33         133          55           7.47200E-10  
Cs34         134          55           0.00000E+00  
Cs35         135          55           2.48960E-10  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           2.07610E-09  
Ba35         135          56           7.52860E-10  
Ba36         136          56           5.65070E-09  
Ba37         137          56           4.98860E-09  
Ba38         138          56           5.37540E-08  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           6.18680E-09  
La40         140          57           0.00000E+00  
Ce40         140          58           1.76190E-08  
Ce41         141          58           0.00000E+00  
Ce42         142          58           2.61390E-10  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           1.43720E-09  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           4.21710E-09  
Nd43         143          60           5.76110E-10  
Nd44         144          60           1.84370E-09  
Nd45         145          60           3.28740E-10  
Nd46         146          60           1.78060E-09  
Nd47         147          60           0.00000E+00  
Nd48         148          60           6.58060E-11  
Nd49         149          60           0.00000E+00  
Nd50         150          60           0.00000E+00  
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
Pm48         148          61           0.00000E+00  
Pm49         149          61           0.00000E+00  
Pm50         150          61           0.00000E+00  
Pm51         151          61           0.00000E+00  
Sm44         144          62           0.00000E+00  
Sm45         145          62           0.00000E+00  
Sm46         146          62           0.00000E+00  
Sm47         147          62           1.86500E-10  
Sm48         148          62           5.83720E-10  
Sm49         149          62           8.10100E-11  
Sm50         150          62           3.55940E-10  
Sm51         151          62           0.00000E+00  
Sm52         152          62           2.65110E-10  
Sm53         153          62           0.00000E+00  
Sm54         154          62           2.16910E-11  
Eu51         151          63           4.90910E-11  
Eu52         152          63           0.00000E+00  
Eu53         153          63           5.14010E-11  
Eu54         154          63           0.00000E+00  
Eu55         155          63           0.00000E+00  
Eu56         156          63           0.00000E+00  
Eu57         157          63           0.00000E+00  
Gd52         152          64           8.66820E-12  
Gd53         153          64           0.00000E+00  
Gd54         154          64           8.72330E-11  
Gd55         155          64           6.05510E-11  
Gd56         156          64           2.29990E-10  
Gd57         157          64           1.09850E-10  
Gd58         158          64           4.53810E-10  
Gd59         159          64           0.00000E+00  
Gd60         160          64           1.37170E-11  
Tb59         159          65           1.04900E-10  
Tb60         160          65           0.00000E+00  
Tb61         161          65           0.00000E+00  
Dy60         160          66           1.63060E-10  
Dy61         161          66           7.50030E-11  
Dy62         162          66           3.39130E-10  
Dy63         163          66           1.12940E-10  
Dy64         164          66           6.09700E-10  
Dy65         165          66           0.00000E+00  
Dy66         166          66           0.00000E+00  
Ho63         163          67           3.94940E-13  
Ho64         164          67           0.00000E+00  
Ho65         165          67           1.36260E-10  
Ho66         166          67           0.00000E+00  
Er64         164          68           4.58530E-11  
Er65         165          68           0.00000E+00  
Er66         166          68           2.55410E-10  
Er67         167          68           1.14520E-10  
Er68         168          68           4.56380E-10  
Er69         169          68           0.00000E+00  
Er70         170          68           3.72690E-11  
Er71         171          68           0.00000E+00  
Er72         172          68           0.00000E+00  
Tm69         169          69           8.49930E-11  
Tm70         170          69           0.00000E+00  
Tm71         171          69           0.00000E+00  
Tm72         172          69           0.00000E+00  
Tm73         173          69           0.00000E+00  
Yb70         170          70           1.58610E-10  
Yb71         171          70           1.56560E-10  
Yb72         172          70           4.69870E-10  
Yb73         173          70           2.13680E-10  
Yb74         174          70           9.93600E-10  
Yb75         175          70           0.00000E+00  
Yb76         176          70           3.62190E-11  
Yb77         177          70           0.00000E+00  
Lu75         175          71           1.33660E-10  
Lu76         176          71           2.31370E-11  
Lu77         177          71           0.00000E+00  
Hf76         176          72           1.81810E-10  
Hf77         177          72           1.06510E-10  
Hf78         178          72           4.95650E-10  
Hf79         179          72           1.67850E-10  
Hf80         180          72           9.35690E-10  
Hf81         181          72           0.00000E+00  
Hf82         182          72           2.00780E-11  
Hf83         183          72           0.00000E+00  
Hf84         184          72           0.00000E+00  
Ta79         179          73           0.00000E+00  
Ta80         180          73           0.00000E+00  
Ta81         181          73           1.82810E-10  
Ta82         182          73           0.00000E+00  
Ta83         183          73           0.00000E+00  
Ta84         184          73           0.00000E+00  
W180         180          74           0.00000E+00  
W181         181          74           0.00000E+00  
W182         182          74           4.79800E-10  
W183         183          74           2.71960E-10  
W184         184          74           6.38000E-10  
W185         185          74           0.00000E+00  
W186         186          74           9.06860E-11  
W187         187          74           0.00000E+00  
W188         188          74           0.00000E+00  
Re85         185          75           1.15310E-10  
Re86         186          75           0.00000E+00  
Re87         187          75           -1.32740E-12 
Re88         188          75           0.00000E+00  
Re89         189          75           0.00000E+00  
Os86         186          76           2.91840E-10  
Os87         187          76           1.18520E-10  
Os88         188          76           4.98080E-10  
Os89         189          76           1.01310E-10  
Os90         190          76           5.16320E-10  
Os91         191          76           0.00000E+00  
Os92         192          76           6.97510E-11  
Os93         193          76           0.00000E+00  
Os94         194          76           0.00000E+00  
Ir91         191          77           9.34200E-11  
Ir92         192          77           0.00000E+00  
Ir93         193          77           1.04640E-10  
Ir94         194          77           0.00000E+00  
Ir95         195          77           0.00000E+00  
Pt92         192          78           2.10670E-10  
Pt93         193          78           0.00000E+00  
Pt94         194          78           5.56270E-10  
Pt95         195          78           2.07390E-10  
Pt96         196          78           7.37100E-10  
Pt97         197          78           0.00000E+00  
Pt98         198          78           6.63600E-12  
Au97         197          79           2.04990E-10  
Au98         198          79           0.00000E+00  
Au99         199          79           0.00000E+00  
Hg98         198          80           6.83030E-10  
Hg99         199          80           2.95500E-10  
Hg00         200          80           1.02270E-09  
Hg01         201          80           4.14720E-10  
Hg02         202          80           1.83140E-09  
Hg03         203          80           0.00000E+00  
Hg04         204          80           6.99080E-12  
Tl03         203          81           7.39230E-10  
Tl04         204          81           0.00000E+00  
Tl05         205          81           1.83370E-09  
Pb04         204          82           1.00150E-09  
Pb05         205          82           9.94700E-11  
Pb06         206          82           6.35270E-09  
Pb07         207          82           4.81350E-09  
Pb08         208          82           8.04240E-09  
Pb09         209          82           0.00000E+00  
Pb10         210          82           0.00000E+00  
Bi09         209          83           3.00890E-11  
Bi10         210          83           0.00000E+00  
Po10         210          84           0.00000E+00  
