Isotope      A            Z            YIELD 
H            1            1            -3.17700E-02 
He4          4            2            2.63250E-02  
C12          12           6            4.75000E-03  
C13          13           6            7.18280E-07  
C14          14           6            3.20890E-09  
N14          14           7            3.00370E-05  
N15          15           7            1.52670E-08  
O16          16           8            2.13790E-04  
O17          17           8            2.37470E-07  
O18          18           8            6.77720E-08  
F18          18           9            0.00000E+00  
F19          19           9            3.37030E-07  
Ne20         20           10           1.31080E-06  
Ne21         21           10           1.57590E-07  
Ne22         22           10           2.34520E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           2.01410E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           4.07880E-06  
Mg25         25           12           9.89350E-07  
Mg26         26           12           1.40580E-06  
Al26         26           13           4.99020E-09  
Al27         27           13           4.90570E-08  
Si28         28           14           1.01340E-07  
Si29         29           14           1.12730E-08  
Si30         30           14           1.85910E-08  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           4.68830E-08  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.45330E-08 
S33          33           16           1.58560E-09  
S34          34           16           8.03380E-09  
S35          35           16           0.00000E+00  
S36          36           16           1.08540E-09  
Cl35         35           17           -6.65330E-11 
Cl36         36           17           2.70650E-12  
Cl37         37           17           1.96950E-09  
Ar36         36           18           -1.15070E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.20550E-09  
Ar39         39           18           0.00000E+00  
Ar40         40           18           1.14640E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           5.58100E-10  
K40          40           19           7.15130E-11  
K41          41           19           3.72990E-10  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -7.77060E-09 
Ca41         41           20           9.59300E-12  
Ca42         42           20           4.02850E-10  
Ca43         43           20           9.41130E-11  
Ca44         44           20           5.21830E-10  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.56520E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           4.63830E-12  
Sc45         45           21           9.29330E-11  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.57530E-10  
Ti47         47           22           6.22970E-11  
Ti48         48           22           1.37730E-11  
Ti49         49           22           2.39490E-10  
Ti50         50           22           1.84220E-09  
V50          50           23           0.00000E+00  
V51          51           23           7.17610E-11  
Cr50         50           24           -5.11690E-11 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -1.61160E-10 
Cr53         53           24           -2.47480E-11 
Cr54         54           24           4.68400E-10  
Mn55         55           25           -1.02820E-10 
Mn56         56           25           0.00000E+00  
Fe54         54           26           -4.42220E-09 
Fe55         55           26           0.00000E+00  
Fe56         56           26           -4.93330E-08 
Fe57         57           26           5.18130E-09  
Fe58         58           26           7.78670E-09  
Fe59         59           26           0.00000E+00  
Fe60         60           26           9.61180E-10  
Co59         59           27           1.81660E-09  
Co60         60           27           0.00000E+00  
Ni58         58           28           -3.05930E-09 
Ni59         59           28           2.31960E-11  
Ni60         60           28           9.90730E-10  
Ni61         61           28           7.62210E-10  
Ni62         62           28           1.48140E-09  
Ni63         63           28           0.00000E+00  
Ni64         64           28           3.13870E-09  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           9.11340E-10  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.14190E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           1.19990E-10  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.00730E-09  
Zn67         67           30           2.31960E-10  
Zn68         68           30           1.56900E-09  
Zn69         69           30           0.00000E+00  
Zn70         70           30           3.60890E-12  
Ga69         69           31           2.37750E-10  
Ga70         70           31           0.00000E+00  
Ga71         71           31           2.31570E-10  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           4.01750E-10  
Ge71         71           32           0.00000E+00  
Ge72         72           32           4.91350E-10  
Ge73         73           32           1.46710E-10  
Ge74         74           32           9.94430E-10  
Ge75         75           32           0.00000E+00  
Ge76         76           32           7.47380E-12  
Ge77         77           32           0.00000E+00  
As75         75           33           1.01330E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           2.35340E-10  
Se77         77           34           9.39140E-11  
Se78         78           34           6.52150E-10  
Se79         79           34           3.20210E-11  
Se80         80           34           8.15980E-10  
Se81         81           34           0.00000E+00  
Se82         82           34           1.03390E-11  
Br79         79           35           1.09730E-10  
Br80         80           35           0.00000E+00  
Br81         81           35           1.46240E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           7.32000E-12  
Kr81         81           36           5.27350E-13  
Kr82         82           36           4.04350E-10  
Kr83         83           36           1.52630E-10  
Kr84         84           36           1.08210E-09  
Kr85         85           36           0.00000E+00  
Kr86         86           36           1.90290E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           3.18450E-10  
Rb86         86           37           0.00000E+00  
Rb87         87           37           7.06960E-10  
Rb88         88           37           0.00000E+00  
Sr86         86           38           2.95940E-10  
Sr87         87           38           1.90670E-10  
Sr88         88           38           4.57730E-09  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.14030E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.06210E-09  
Zr91         91           40           3.01000E-10  
Zr92         92           40           4.61680E-10  
Zr93         93           40           1.24370E-10  
Zr94         94           40           5.98010E-10  
Zr95         95           40           0.00000E+00  
Zr96         96           40           2.46030E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           4.86960E-11  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           0.00000E+00  
Mo93         93           42           0.00000E+00  
Mo94         94           42           8.21300E-13  
Mo95         95           42           7.27960E-11  
Mo96         96           42           1.30040E-10  
Mo97         97           42           4.88800E-11  
Mo98         98           42           1.68960E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           1.14480E-11  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           3.79550E-12  
Ru96         96           44           0.00000E+00  
Ru97         97           44           0.00000E+00  
Ru98         98           44           0.00000E+00  
Ru99         99           44           1.93090E-11  
Ru00         100          44           8.03000E-11  
Ru01         101          44           1.84880E-11  
Ru02         102          44           1.15940E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           1.06420E-11  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           2.12140E-11  
Rh05         105          45           0.00000E+00  
Pd04         104          46           5.92920E-11  
Pd05         105          46           1.66810E-11  
Pd06         106          46           7.43370E-11  
Pd07         107          46           1.36100E-11  
Pd08         108          46           9.39190E-11  
Pd09         109          46           0.00000E+00  
Pd10         110          46           1.01490E-11  
Ag07         107          47           1.09430E-12  
Ag09         109          47           2.72130E-11  
Ag11         111          47           0.00000E+00  
Cd08         108          48           0.00000E+00  
Cd09         109          48           0.00000E+00  
Cd10         110          48           7.64560E-11  
Cd11         111          48           2.75740E-11  
Cd12         112          48           1.04730E-10  
Cd13         113          48           3.09250E-11  
Cd14         114          48           1.54680E-10  
Cd15         115          48           0.00000E+00  
Cd16         116          48           2.36150E-11  
In13         113          49           0.00000E+00  
In15         115          49           3.14350E-11  
Sn14         114          50           0.00000E+00  
Sn15         115          50           0.00000E+00  
Sn16         116          50           2.06230E-10  
Sn17         117          50           6.57540E-11  
Sn18         118          50           3.20460E-10  
Sn19         119          50           9.77480E-11  
Sn20         120          50           5.33050E-10  
Sn21         121          50           0.00000E+00  
Sn22         122          50           6.53070E-11  
Sn23         123          50           0.00000E+00  
Sn24         124          50           1.19550E-11  
Sb21         121          51           4.10770E-11  
Sb22         122          51           0.00000E+00  
Sb23         123          51           1.19150E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           6.08340E-11  
Te23         123          52           2.07230E-11  
Te24         124          52           1.27680E-10  
Te25         125          52           4.30740E-11  
Te26         126          52           2.50020E-10  
Te27         127          52           0.00000E+00  
Te28         128          52           2.59100E-11  
Te30         130          52           -2.72970E-13 
I127         127          53           3.33000E-11  
I128         128          53           0.00000E+00  
I129         129          53           1.04550E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           7.92450E-11  
Xe29         129          54           3.27850E-11  
Xe30         130          54           1.68800E-10  
Xe31         131          54           4.77990E-11  
Xe32         132          54           3.41930E-10  
Xe33         133          54           0.00000E+00  
Xe34         134          54           7.25270E-11  
Xe35         135          54           0.00000E+00  
Xe36         136          54           4.22690E-11  
Cs33         133          55           4.82030E-11  
Cs34         134          55           0.00000E+00  
Cs35         135          55           3.55820E-11  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           9.93110E-11  
Ba35         135          56           3.75800E-11  
Ba36         136          56           3.49130E-10  
Ba37         137          56           3.98420E-10  
Ba38         138          56           4.30480E-09  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           5.11560E-10  
La40         140          57           0.00000E+00  
Ce40         140          58           1.48220E-09  
Ce41         141          58           0.00000E+00  
Ce42         142          58           7.13900E-11  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           1.52780E-10  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           3.65630E-10  
Nd43         143          60           6.25170E-11  
Nd44         144          60           2.06330E-10  
Nd45         145          60           3.79440E-11  
Nd46         146          60           1.90440E-10  
Nd47         147          60           0.00000E+00  
Nd48         148          60           3.16120E-11  
Nd49         149          60           0.00000E+00  
Nd50         150          60           5.58490E-13  
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
Pm48         148          61           0.00000E+00  
Pm49         149          61           0.00000E+00  
Pm50         150          61           0.00000E+00  
Pm51         151          61           0.00000E+00  
Sm44         144          62           0.00000E+00  
Sm45         145          62           0.00000E+00  
Sm46         146          62           0.00000E+00  
Sm47         147          62           2.17960E-11  
Sm48         148          62           4.92950E-11  
Sm49         149          62           9.24640E-12  
Sm50         150          62           4.08890E-11  
Sm51         151          62           0.00000E+00  
Sm52         152          62           3.53690E-11  
Sm53         153          62           0.00000E+00  
Sm54         154          62           1.45390E-11  
Eu51         151          63           5.73670E-12  
Eu52         152          63           0.00000E+00  
Eu53         153          63           6.97440E-12  
Eu54         154          63           0.00000E+00  
Eu55         155          63           0.00000E+00  
Eu56         156          63           0.00000E+00  
Eu57         157          63           0.00000E+00  
Gd52         152          64           3.31380E-13  
Gd53         153          64           0.00000E+00  
Gd54         154          64           8.54440E-12  
Gd55         155          64           9.75570E-12  
Gd56         156          64           2.94800E-11  
Gd57         157          64           1.34630E-11  
Gd58         158          64           5.17390E-11  
Gd59         159          64           0.00000E+00  
Gd60         160          64           9.89780E-12  
Tb59         159          65           1.18580E-11  
Tb60         160          65           0.00000E+00  
Tb61         161          65           0.00000E+00  
Dy60         160          66           1.73220E-11  
Dy61         161          66           8.89510E-12  
Dy62         162          66           3.80170E-11  
Dy63         163          66           1.23170E-11  
Dy64         164          66           6.37460E-11  
Dy65         165          66           0.00000E+00  
Dy66         166          66           0.00000E+00  
Ho63         163          67           0.00000E+00  
Ho64         164          67           0.00000E+00  
Ho65         165          67           1.57730E-11  
Ho66         166          67           0.00000E+00  
Er64         164          68           5.48950E-12  
Er65         165          68           0.00000E+00  
Er66         166          68           2.46610E-11  
Er67         167          68           1.16400E-11  
Er68         168          68           4.85270E-11  
Er69         169          68           0.00000E+00  
Er70         170          68           2.32700E-11  
Er71         171          68           0.00000E+00  
Er72         172          68           0.00000E+00  
Tm69         169          69           9.97350E-12  
Tm70         170          69           0.00000E+00  
Tm71         171          69           0.00000E+00  
Tm72         172          69           0.00000E+00  
Tm73         173          69           0.00000E+00  
Yb70         170          70           1.49870E-11  
Yb71         171          70           2.22800E-11  
Yb72         172          70           5.66860E-11  
Yb73         173          70           2.60580E-11  
Yb74         174          70           1.24910E-10  
Yb75         175          70           0.00000E+00  
Yb76         176          70           2.36660E-11  
Yb77         177          70           0.00000E+00  
Lu75         175          71           1.70440E-11  
Lu76         176          71           2.92720E-12  
Lu77         177          71           0.00000E+00  
Hf76         176          72           2.28320E-11  
Hf77         177          72           1.47490E-11  
Hf78         178          72           6.65340E-11  
Hf79         179          72           2.29320E-11  
Hf80         180          72           1.29120E-10  
Hf81         181          72           0.00000E+00  
Hf82         182          72           9.72030E-12  
Hf83         183          72           0.00000E+00  
Hf84         184          72           0.00000E+00  
Ta79         179          73           0.00000E+00  
Ta80         180          73           0.00000E+00  
Ta81         181          73           2.67090E-11  
Ta82         182          73           0.00000E+00  
Ta83         183          73           0.00000E+00  
Ta84         184          73           0.00000E+00  
W180         180          74           0.00000E+00  
W181         181          74           0.00000E+00  
W182         182          74           5.05790E-11  
W183         183          74           3.41300E-11  
W184         184          74           9.25640E-11  
W185         185          74           0.00000E+00  
W186         186          74           4.75010E-11  
W187         187          74           0.00000E+00  
W188         188          74           0.00000E+00  
Re85         185          75           1.83800E-11  
Re86         186          75           0.00000E+00  
Re87         187          75           1.24800E-11  
Re88         188          75           0.00000E+00  
Re89         189          75           0.00000E+00  
Os86         186          76           3.25450E-11  
Os87         187          76           8.82350E-12  
Os88         188          76           7.89950E-11  
Os89         189          76           1.64060E-11  
Os90         190          76           8.40110E-11  
Os91         191          76           0.00000E+00  
Os92         192          76           5.20820E-11  
Os93         193          76           0.00000E+00  
Os94         194          76           0.00000E+00  
Ir91         191          77           1.59160E-11  
Ir92         192          77           0.00000E+00  
Ir93         193          77           2.12490E-11  
Ir94         194          77           0.00000E+00  
Ir95         195          77           0.00000E+00  
Pt92         192          78           2.30640E-11  
Pt93         193          78           0.00000E+00  
Pt94         194          78           9.36380E-11  
Pt95         195          78           3.54900E-11  
Pt96         196          78           1.27970E-10  
Pt97         197          78           0.00000E+00  
Pt98         198          78           1.14950E-11  
