Isotope      A            Z            YIELD 
H            1            1            -4.56920E-01 
He4          4            2            4.53910E-01  
C12          12           6            1.46400E-03  
C13          13           6            7.85680E-05  
C14          14           6            2.21840E-08  
N14          14           7            2.40010E-03  
N15          15           7            -2.13940E-06 
O16          16           8            -9.57410E-04 
O17          17           8            2.82400E-05  
O18          18           8            -6.86700E-06 
F18          18           9            0.00000E+00  
F19          19           9            -8.67640E-08 
Ne20         20           10           -2.56180E-05 
Ne21         21           10           6.32060E-07  
Ne22         22           10           4.71310E-06  
Na22         22           11           0.00000E+00  
Na23         23           11           5.53510E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           -1.02980E-06 
Mg25         25           12           -5.94240E-06 
Mg26         26           12           1.40720E-05  
Al26         26           13           7.83360E-08  
Al27         27           13           2.05330E-06  
Si28         28           14           3.86590E-06  
Si29         29           14           4.24530E-07  
Si30         30           14           4.96050E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           1.14810E-12  
P31          31           15           1.10460E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -2.58500E-07 
S33          33           16           5.79050E-09  
S34          34           16           9.57000E-08  
S35          35           16           0.00000E+00  
S36          36           16           5.65270E-09  
Cl35         35           17           -5.22580E-09 
Cl36         36           17           2.04160E-09  
Cl37         37           17           5.77920E-08  
Ar36         36           18           -1.45980E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.98780E-08  
Ar39         39           18           8.38810E-11  
Ar40         40           18           6.05490E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           8.20500E-09  
K40          40           19           2.47840E-09  
K41          41           19           9.16390E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -7.81590E-08 
Ca41         41           20           9.05620E-09  
Ca42         42           20           4.17450E-09  
Ca43         43           20           9.66350E-10  
Ca44         44           20           1.89690E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.29860E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -2.82190E-11 
Sc45         45           21           1.43390E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.19480E-10  
Ti47         47           22           -9.07140E-10 
Ti48         48           22           -5.73470E-09 
Ti49         49           22           4.54120E-09  
Ti50         50           22           4.10130E-09  
V50          50           23           -6.01190E-12 
V51          51           23           1.27740E-09  
Cr50         50           24           -4.92080E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -1.77520E-08 
Cr53         53           24           -9.15810E-09 
Cr54         54           24           2.41820E-08  
Mn55         55           25           1.17420E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -3.28750E-07 
Fe55         55           26           5.24510E-13  
Fe56         56           26           -1.75970E-06 
Fe57         57           26           4.74120E-07  
Fe58         58           26           7.23920E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.75810E-07  
Co59         59           27           2.33180E-07  
Co60         60           27           5.52910E-13  
Ni58         58           28           -1.55130E-07 
Ni59         59           28           3.35620E-08  
Ni60         60           28           6.35210E-08  
Ni61         61           28           8.53440E-08  
Ni62         62           28           1.36690E-07  
Ni63         63           28           1.69960E-10  
Ni64         64           28           1.24850E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           8.67330E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           2.98280E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           -2.29610E-09 
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.78080E-08  
Zn67         67           30           4.41830E-09  
Zn68         68           30           2.37830E-08  
Zn69         69           30           0.00000E+00  
