Isotope      A            Z            YIELD 
H            1            1            -2.47750E-02 
He4          4            2            2.17310E-02  
C12          12           6            1.88900E-03  
C13          13           6            2.56380E-05  
C14          14           6            4.42930E-11  
N14          14           7            5.17970E-04  
N15          15           7            -7.27990E-07 
O16          16           8            3.30930E-05  
O17          17           8            3.81370E-06  
O18          18           8            -2.01260E-06 
F18          18           9            0.00000E+00  
F19          19           9            2.86870E-07  
Ne20         20           10           -1.06640E-06 
Ne21         21           10           2.58100E-08  
Ne22         22           10           1.49710E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           3.71810E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.25030E-06  
Mg25         25           12           -1.30930E-07 
Mg26         26           12           4.24700E-07  
Al26         26           13           9.92350E-08  
Al27         27           13           2.76900E-07  
Si28         28           14           -3.20770E-09 
Si29         29           14           1.79640E-08  
Si30         30           14           1.65920E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           7.02060E-08  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.86730E-07 
S33          33           16           1.62140E-08  
S34          34           16           6.69500E-08  
S35          35           16           0.00000E+00  
S36          36           16           6.34240E-09  
Cl35         35           17           -6.63030E-09 
Cl36         36           17           3.03460E-10  
Cl37         37           17           7.95520E-08  
Ar36         36           18           -1.49690E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           4.95250E-08  
Ar39         39           18           8.24070E-13  
Ar40         40           18           3.85830E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.12240E-08  
K40          40           19           6.02720E-10  
K41          41           19           9.68830E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -8.74680E-08 
Ca41         41           20           6.89970E-10  
Ca42         42           20           8.48470E-09  
Ca43         43           20           1.61310E-09  
Ca44         44           20           4.93480E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.44720E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -3.92520E-11 
Sc45         45           21           9.86310E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.55680E-09  
Ti47         47           22           -2.18810E-10 
Ti48         48           22           -5.89830E-09 
Ti49         49           22           4.05480E-09  
Ti50         50           22           6.81050E-09  
V50          50           23           -3.60600E-12 
V51          51           23           -5.34520E-10 
Cr50         50           24           -2.90230E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -1.67370E-08 
Cr53         53           24           -3.49100E-09 
Cr54         54           24           1.57030E-08  
Mn55         55           25           3.86050E-09  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -2.41020E-07 
Fe55         55           26           3.36660E-13  
Fe56         56           26           -1.54680E-06 
Fe57         57           26           3.95360E-07  
Fe58         58           26           7.69250E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.32740E-08  
Co59         59           27           1.76750E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           -1.59800E-07 
Ni59         59           28           2.99940E-09  
Ni60         60           28           1.15680E-07  
Ni61         61           28           5.99520E-08  
Ni62         62           28           1.30830E-07  
Ni63         63           28           3.93240E-13  
Ni64         64           28           9.69440E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           4.80020E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           3.28240E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           1.62930E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           3.39910E-08  
Zn67         67           30           7.45780E-09  
Zn68         68           30           3.77810E-08  
Zn69         69           30           0.00000E+00  
