Isotope      A            Z            YIELD 
H            1            1            -3.45920E-02 
He4          4            2            2.95100E-02  
C12          12           6            4.30080E-03  
C13          13           6            2.85690E-06  
C14          14           6            1.31340E-10  
N14          14           7            7.09160E-05  
N15          15           7            -8.79210E-08 
O16          16           8            1.22350E-04  
O17          17           8            1.76850E-06  
O18          18           8            -2.65760E-07 
F18          18           9            0.00000E+00  
F19          19           9            5.21180E-07  
Ne20         20           10           -1.63680E-07 
Ne21         21           10           4.81660E-08  
Ne22         22           10           2.04390E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.86400E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.76370E-06  
Mg25         25           12           8.91630E-07  
Mg26         26           12           9.09020E-07  
Al26         26           13           2.16840E-08  
Al27         27           13           3.35830E-07  
Si28         28           14           3.85690E-08  
Si29         29           14           1.10690E-08  
Si30         30           14           3.64330E-08  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           2.03940E-08  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -4.41540E-08 
S33          33           16           5.96310E-09  
S34          34           16           1.32940E-08  
S35          35           16           0.00000E+00  
S36          36           16           1.25680E-09  
Cl35         35           17           -1.32850E-09 
Cl36         36           17           8.24280E-11  
Cl37         37           17           1.48390E-08  
Ar36         36           18           -3.03140E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           9.66440E-09  
Ar39         39           18           9.24190E-13  
Ar40         40           18           8.46980E-10  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           2.02550E-09  
K40          40           19           5.12690E-10  
K41          41           19           2.26320E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -1.80750E-08 
Ca41         41           20           1.67150E-10  
Ca42         42           20           1.63250E-09  
Ca43         43           20           3.20840E-10  
Ca44         44           20           1.20310E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.88110E-11  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -9.91700E-12 
Sc45         45           21           3.14310E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           4.25120E-10  
Ti47         47           22           -3.26640E-13 
Ti48         48           22           -1.23010E-09 
Ti49         49           22           1.32640E-09  
Ti50         50           22           2.52420E-09  
V50          50           23           -8.84320E-13 
V51          51           23           1.91570E-11  
Cr50         50           24           -7.11810E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -3.56400E-09 
Cr53         53           24           -4.52530E-10 
Cr54         54           24           3.34470E-09  
Mn55         55           25           7.62670E-09  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -5.36580E-08 
Fe55         55           26           3.19790E-13  
Fe56         56           26           -3.67780E-07 
Fe57         57           26           1.34840E-07  
Fe58         58           26           1.40280E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           8.30660E-10  
Co59         59           27           3.05490E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           -3.82810E-08 
Ni59         59           28           1.17960E-09  
Ni60         60           28           1.69640E-08  
Ni61         61           28           1.12850E-08  
Ni62         62           28           1.78710E-08  
Ni63         63           28           5.87700E-13  
Ni64         64           28           1.66690E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           7.54050E-09  
Cu64         64           29           0.00000E+00  
Cu65         65           29           6.30930E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           2.14760E-09  
Zn65         65           30           0.00000E+00  
Zn66         66           30           7.35970E-09  
Zn67         67           30           1.66460E-09  
Zn68         68           30           8.89110E-09  
Zn69         69           30           0.00000E+00  
Zn70         70           30           -3.38310E-12 
Ga69         69           31           1.38380E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.46500E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.43860E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           2.91450E-09  
Ge73         73           32           8.42220E-10  
Ge74         74           32           3.81580E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           -3.52320E-12 
Ge77         77           32           0.00000E+00  
As75         75           33           3.44390E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           1.27930E-09  
Se77         77           34           5.03700E-10  
Se78         78           34           1.91690E-09  
Se79         79           34           3.76790E-10  
Se80         80           34           3.57890E-09  
Se81         81           34           0.00000E+00  
Se82         82           34           -6.88080E-13 
Br79         79           35           3.30130E-10  
Br80         80           35           0.00000E+00  
Br81         81           35           5.28440E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           1.07860E-10  
Kr81         81           36           1.90690E-11  
Kr82         82           36           2.23400E-09  
Kr83         83           36           7.97280E-10  
Kr84         84           36           4.97250E-09  
Kr85         85           36           0.00000E+00  
Kr86         86           36           7.73790E-10  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           1.05300E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           4.33840E-10  
Rb88         88           37           0.00000E+00  
Sr86         86           38           1.80570E-09  
Sr87         87           38           1.28170E-09  
Sr88         88           38           2.46230E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           5.37110E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           5.06500E-09  
Zr91         91           40           1.45460E-09  
Zr92         92           40           2.21740E-09  
Zr93         93           40           5.94400E-10  
Zr94         94           40           2.78300E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           1.68070E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           1.21540E-10  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           -1.06470E-12 
Mo93         93           42           0.00000E+00  
Mo94         94           42           1.08270E-11  
Mo95         95           42           2.98290E-10  
Mo96         96           42           5.63940E-10  
Mo97         97           42           1.91010E-10  
Mo98         98           42           7.03320E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           2.83900E-11  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           3.05170E-11  
Ru96         96           44           -3.39020E-13 
Ru97         97           44           0.00000E+00  
Ru98         98           44           0.00000E+00  
Ru99         99           44           6.59700E-11  
Ru00         100          44           3.44000E-10  
Ru01         101          44           7.60020E-11  
Ru02         102          44           3.95480E-10  
Ru03         103          44           0.00000E+00  
