Isotope      A            Z            YIELD 
H            1            1            -3.69400E-02 
He4          4            2            2.96420E-02  
C12          12           6            4.95300E-03  
C13          13           6            5.11440E-05  
C14          14           6            1.45280E-10  
N14          14           7            1.29540E-03  
N15          15           7            -1.99580E-06 
O16          16           8            -3.72760E-06 
O17          17           8            3.21820E-05  
O18          18           8            -5.51420E-06 
F18          18           9            0.00000E+00  
F19          19           9            9.04050E-07  
Ne20         20           10           -2.32760E-06 
Ne21         21           10           6.04410E-08  
Ne22         22           10           6.02700E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.79350E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           9.20070E-06  
Mg25         25           12           5.29680E-07  
Mg26         26           12           2.59440E-06  
Al26         26           13           2.74520E-07  
Al27         27           13           8.84640E-07  
Si28         28           14           -4.54350E-08 
Si29         29           14           7.22070E-08  
Si30         30           14           4.44420E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           2.44500E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -5.53430E-07 
S33          33           16           7.34580E-08  
S34          34           16           1.72040E-07  
S35          35           16           0.00000E+00  
S36          36           16           1.73910E-08  
Cl35         35           17           -1.87680E-08 
Cl36         36           17           1.31420E-09  
Cl37         37           17           2.29700E-07  
Ar36         36           18           -4.21880E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.29430E-07  
Ar39         39           18           2.48930E-12  
Ar40         40           18           1.26820E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           3.05890E-08  
K40          40           19           6.39800E-09  
K41          41           19           3.44520E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -2.51070E-07 
Ca41         41           20           3.75070E-09  
Ca42         42           20           2.31300E-08  
Ca43         43           20           4.23830E-09  
Ca44         44           20           1.68850E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           3.98980E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -1.24830E-10 
Sc45         45           21           3.35590E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           5.87500E-09  
Ti47         47           22           -5.92760E-10 
Ti48         48           22           -1.66680E-08 
Ti49         49           22           1.57240E-08  
Ti50         50           22           2.62590E-08  
V50          50           23           -1.18460E-11 
V51          51           23           -6.04960E-12 
Cr50         50           24           -9.56100E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -4.81900E-08 
Cr53         53           24           -9.45130E-09 
Cr54         54           24           4.48710E-08  
Mn55         55           25           1.00770E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -7.30100E-07 
Fe55         55           26           1.55300E-12  
Fe56         56           26           -4.65090E-06 
Fe57         57           26           1.51760E-06  
Fe58         58           26           1.88660E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.52050E-08  
Co59         59           27           4.64290E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           -4.96550E-07 
Ni59         59           28           2.24310E-08  
Ni60         60           28           2.55930E-07  
Ni61         61           28           1.56840E-07  
Ni62         62           28           2.99510E-07  
Ni63         63           28           8.93230E-13  
Ni64         64           28           2.66170E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.07150E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           9.14040E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           4.35920E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           9.47300E-08  
Zn67         67           30           2.09610E-08  
Zn68         68           30           1.11530E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           -1.06600E-10 
Ga69         69           31           2.06650E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           2.25870E-08  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           3.71470E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           3.97150E-08  
Ge73         73           32           1.09530E-08  
Ge74         74           32           5.13840E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           -1.64880E-10 
Ge77         77           32           0.00000E+00  
As75         75           33           4.57360E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           1.81520E-08  
Se77         77           34           7.24920E-09  
Se78         78           34           2.67830E-08  
Se79         79           34           3.40240E-09  
Se80         80           34           4.90210E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           -4.51190E-11 
Br79         79           35           4.04520E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           8.48050E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           4.91610E-09  
Kr81         81           36           8.99280E-10  
Kr82         82           36           3.24050E-08  
Kr83         83           36           1.05260E-08  
Kr84         84           36           6.16540E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           5.29280E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           1.00950E-08  
Rb86         86           37           0.00000E+00  
Rb87         87           37           1.31240E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           3.12850E-08  
Sr87         87           38           2.04440E-08  
Sr88         88           38           3.09740E-07  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           5.67940E-08  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           5.69030E-08  
Zr91         91           40           1.31640E-08  
Zr92         92           40           2.04850E-08  
Zr93         93           40           5.98350E-09  
Zr94         94           40           2.68440E-08  
Zr95         95           40           0.00000E+00  
Zr96         96           40           1.73670E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           9.61770E-10  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           -1.44280E-11 
Mo93         93           42           0.00000E+00  
Mo94         94           42           1.77880E-10  
Mo95         95           42           2.57770E-09  
Mo96         96           42           5.49630E-09  
Mo97         97           42           1.88690E-09  
Mo98         98           42           6.77010E-09  
Mo99         99           42           0.00000E+00  
Mo00         100          42           3.11130E-11  
Tc97         97           43           5.44450E-13  
Tc98         98           43           1.02620E-13  
Tc99         99           43           3.83760E-10  
Ru96         96           44           -5.41720E-12 
Ru97         97           44           0.00000E+00  
Ru98         98           44           -9.54330E-13 
Ru99         99           44           5.33360E-10  
Ru00         100          44           3.36620E-09  
Ru01         101          44           7.11790E-10  
Ru02         102          44           3.64250E-09  
Ru03         103          44           0.00000E+00  
Ru04         104          44           4.31750E-11  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           7.45350E-10  
Rh05         105          45           0.00000E+00  
Pd04         104          46           2.47870E-09  
Pd05         105          46           6.22920E-10  
Pd06         106          46           2.87820E-09  
Pd07         107          46           5.53220E-10  
Pd08         108          46           3.51810E-09  
Pd09         109          46           0.00000E+00  
Pd10         110          46           4.62550E-11  
Ag07         107          47           -5.57610E-13 
Ag09         109          47           8.90410E-10  
Ag11         111          47           0.00000E+00  
Cd08         108          48           1.45250E-11  
Cd09         109          48           0.00000E+00  
Cd10         110          48           2.95110E-09  
Cd11         111          48           9.76000E-10  
Cd12         112          48           3.55820E-09  
Cd13         113          48           1.03050E-09  
Cd14         114          48           5.00260E-09  
Cd15         115          48           0.00000E+00  
Cd16         116          48           5.33460E-11  
In13         113          49           -6.28590E-13 
In15         115          49           9.76980E-10  
Sn14         114          50           -1.04700E-12 
Sn15         115          50           -5.14590E-13 
Sn16         116          50           6.64990E-09  
Sn17         117          50           1.98770E-09  
Sn18         118          50           8.40720E-09  
Sn19         119          50           2.53490E-09  
Sn20         120          50           1.24130E-08  
Sn21         121          50           0.00000E+00  
Sn22         122          50           3.49830E-11  
Sn23         123          50           0.00000E+00  
Sn24         124          50           -4.90700E-12 
Sb21         121          51           9.27430E-10  
Sb22         122          51           0.00000E+00  
Sb23         123          51           4.70520E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           1.57970E-09  
Te23         123          52           5.71600E-10  
Te24         124          52           3.09060E-09  
Te25         125          52           1.02380E-09  
Te26         126          52           5.52320E-09  
Te27         127          52           0.00000E+00  
Te28         128          52           5.30960E-10  
Te30         130          52           -3.62150E-11 
I127         127          53           6.51070E-10  
I128         128          53           0.00000E+00  
I129         129          53           1.21480E-11  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           1.72780E-09  
Xe29         129          54           5.88080E-10  
Xe30         130          54           3.62330E-09  
Xe31         131          54           9.12420E-10  
Xe32         132          54           6.42690E-09  
Xe33         133          54           0.00000E+00  
Xe34         134          54           1.65590E-11  
Xe35         135          54           0.00000E+00  
Xe36         136          54           -2.03020E-12 
Cs33         133          55           8.35160E-10  
Cs34         134          55           0.00000E+00  
Cs35         135          55           1.74590E-10  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           2.38630E-09  
Ba35         135          56           8.47000E-10  
Ba36         136          56           5.81610E-09  
Ba37         137          56           4.35960E-09  
Ba38         138          56           3.01560E-08  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           3.33450E-09  
La40         140          57           0.00000E+00  
Ce40         140          58           7.18660E-09  
Ce41         141          58           0.00000E+00  
Ce42         142          58           7.95330E-12  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           5.53330E-10  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           1.57700E-09  
Nd43         143          60           2.05230E-10  
Nd44         144          60           6.29560E-10  
Nd45         145          60           1.10770E-10  
Nd46         146          60           5.92560E-10  
Nd47         147          60           0.00000E+00  
Nd48         148          60           1.45550E-11  
Nd49         149          60           0.00000E+00  
Nd50         150          60           -3.53740E-12 
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
