Isotope      A            Z            YIELD 
H            1            1            -6.90300E-02 
He4          4            2            5.52770E-02  
C12          12           6            1.01540E-02  
C13          13           6            6.65550E-05  
C14          14           6            1.99450E-10  
N14          14           7            2.14750E-03  
N15          15           7            -2.92040E-06 
O16          16           8            -3.87060E-04 
O17          17           8            4.83910E-05  
O18          18           8            -8.30190E-06 
F18          18           9            0.00000E+00  
F19          19           9            1.52790E-06  
Ne20         20           10           -2.46570E-06 
Ne21         21           10           3.69270E-07  
Ne22         22           10           1.40220E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           4.09730E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.08840E-05  
Mg25         25           12           9.50980E-07  
Mg26         26           12           4.72410E-06  
Al26         26           13           4.21520E-07  
Al27         27           13           1.64720E-06  
Si28         28           14           -5.79910E-08 
Si29         29           14           1.11910E-07  
Si30         30           14           7.08980E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           8.57660E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.25960E-06 
S33          33           16           1.48770E-07  
S34          34           16           4.45110E-07  
S35          35           16           0.00000E+00  
S36          36           16           3.91740E-08  
Cl35         35           17           -3.60020E-08 
Cl36         36           17           1.94860E-09  
Cl37         37           17           3.27130E-07  
Ar36         36           18           -8.54280E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.22200E-07  
Ar39         39           18           2.10720E-12  
Ar40         40           18           4.01500E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.58980E-08  
K40          40           19           1.65010E-08  
K41          41           19           6.66850E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -5.11390E-07 
Ca41         41           20           4.75920E-09  
Ca42         42           20           4.49890E-08  
Ca43         43           20           8.58620E-09  
Ca44         44           20           5.10870E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.85950E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -3.17680E-10 
Sc45         45           21           9.23090E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.68620E-08  
Ti47         47           22           5.91240E-10  
Ti48         48           22           -2.69570E-08 
Ti49         49           22           3.48840E-08  
Ti50         50           22           8.71000E-08  
V50          50           23           -2.28660E-11 
V51          51           23           2.02640E-09  
Cr50         50           24           -1.84790E-08 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -1.03310E-07 
Cr53         53           24           -1.84460E-08 
Cr54         54           24           8.25880E-08  
Mn55         55           25           2.78280E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -1.41900E-06 
Fe55         55           26           7.12380E-13  
Fe56         56           26           -1.02250E-05 
Fe57         57           26           2.80530E-06  
Fe58         58           26           2.96870E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.68550E-07  
Co59         59           27           9.12960E-07  
Co60         60           27           3.41640E-13  
Ni58         58           28           -9.35580E-07 
Ni59         59           28           3.30400E-08  
Ni60         60           28           4.71720E-07  
Ni61         61           28           3.19640E-07  
Ni62         62           28           4.83850E-07  
Ni63         63           28           4.10620E-13  
Ni64         64           28           7.78690E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           3.36070E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           2.70510E-07  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           8.38730E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           2.12830E-07  
Zn67         67           30           4.73460E-08  
Zn68         68           30           2.58240E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           -9.46630E-11 
Ga69         69           31           4.76830E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           5.10350E-08  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           8.51260E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           9.31140E-08  
Ge73         73           32           2.62900E-08  
Ge74         74           32           1.78370E-07  
Ge75         75           32           0.00000E+00  
Ge76         76           32           -7.15190E-11 
Ge77         77           32           0.00000E+00  
As75         75           33           1.78550E-08  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           4.46860E-08  
Se77         77           34           1.80210E-08  
Se78         78           34           1.22460E-07  
Se79         79           34           4.43780E-09  
Se80         80           34           1.32870E-07  
Se81         81           34           0.00000E+00  
Se82         82           34           -1.13530E-11 
Br79         79           35           1.43090E-08  
Br80         80           35           0.00000E+00  
Br81         81           35           3.01420E-08  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           1.22930E-08  
Kr81         81           36           1.30910E-09  
Kr82         82           36           8.72560E-08  
Kr83         83           36           2.97470E-08  
Kr84         84           36           1.80310E-07  
Kr85         85           36           0.00000E+00  
Kr86         86           36           3.86150E-08  
Kr87         87           36           0.00000E+00  
