Isotope      A            Z            YIELD 
H            1            1            -1.66100E-02 
He4          4            2            1.59460E-02  
C12          12           6            -8.15890E-05 
C13          13           6            1.62100E-05  
C14          14           6            4.02580E-12  
N14          14           7            2.96820E-04  
N15          15           7            -4.04180E-07 
O16          16           8            -1.91410E-06 
O17          17           8            1.21420E-06  
O18          18           8            -1.06840E-06 
F18          18           9            0.00000E+00  
F19          19           9            4.33300E-09  
Ne20         20           10           -1.81490E-07 
Ne21         21           10           6.54380E-10  
Ne22         22           10           5.32350E-06  
Na22         22           11           0.00000E+00  
Na23         23           11           7.58140E-07  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.98620E-07  
Mg25         25           12           -6.54030E-08 
Mg26         26           12           1.25680E-08  
Al26         26           13           2.59050E-08  
Al27         27           13           4.75980E-08  
Si28         28           14           1.33920E-10  
Si29         29           14           6.74980E-10  
Si30         30           14           6.93310E-09  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           3.33270E-09  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -8.78610E-09 
S33          33           16           9.69920E-10  
S34          34           16           4.61230E-09  
S35          35           16           0.00000E+00  
S36          36           16           2.95210E-10  
Cl35         35           17           -3.31790E-10 
Cl36         36           17           1.52250E-11  
Cl37         37           17           2.18420E-09  
Ar36         36           18           -7.02410E-09 
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.03880E-09  
Ar39         39           18           0.00000E+00  
Ar40         40           18           2.20810E-10  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           3.11260E-10  
K40          40           19           -1.41220E-09 
K41          41           19           5.32550E-10  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -2.36900E-09 
Ca41         41           20           2.03550E-11  
Ca42         42           20           3.57990E-10  
Ca43         43           20           5.73180E-11  
Ca44         44           20           1.14310E-10  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.04480E-11  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -1.77060E-12 
Sc45         45           21           6.47750E-11  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           3.65000E-11  
Ti47         47           22           -2.66050E-11 
Ti48         48           22           -3.78920E-10 
Ti49         49           22           3.41030E-10  
Ti50         50           22           4.91890E-10  
V50          50           23           -2.34590E-13 
V51          51           23           -3.01910E-11 
Cr50         50           24           -1.91020E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -6.43130E-10 
Cr53         53           24           -2.19200E-10 
Cr54         54           24           9.00900E-10  
Mn55         55           25           1.20600E-09  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -1.55070E-08 
Fe55         55           26           0.00000E+00  
Fe56         56           26           -6.60820E-08 
Fe57         57           26           2.89160E-08  
Fe58         58           26           3.55560E-08  
Fe59         59           26           0.00000E+00  
Fe60         60           26           6.52820E-10  
Co59         59           27           7.07990E-09  
Co60         60           27           0.00000E+00  
Ni58         58           28           -9.47590E-09 
Ni59         59           28           1.16920E-10  
Ni60         60           28           2.47390E-09  
Ni61         61           28           2.22540E-09  
Ni62         62           28           2.74210E-09  
Ni63         63           28           0.00000E+00  
Ni64         64           28           1.46710E-09  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.57310E-09  
Cu64         64           29           0.00000E+00  
Cu65         65           29           4.04720E-10  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           -1.06000E-10 
Zn65         65           30           0.00000E+00  
Zn66         66           30           2.72540E-10  
Zn67         67           30           7.62140E-11  
Zn68         68           30           4.46170E-10  
Zn69         69           30           0.00000E+00  
Zn70         70           30           -1.69820E-12 
Ga69         69           31           8.64230E-11  
Ga70         70           31           0.00000E+00  
Ga71         71           31           8.02400E-11  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           1.46330E-10  
Ge71         71           32           0.00000E+00  
Ge72         72           32           1.53070E-10  
Ge73         73           32           4.34780E-11  
Ge74         74           32           3.15870E-10  
Ge75         75           32           0.00000E+00  
Ge76         76           32           -1.91430E-12 
Ge77         77           32           0.00000E+00  
As75         75           33           3.05100E-11  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           7.91140E-11  
