Isotope      A            Z            YIELD 
H            1            1            -3.73470E-02 
He4          4            2            2.98180E-02  
C12          12           6            5.19140E-03  
C13          13           6            5.11730E-05  
C14          14           6            1.23780E-10  
N14          14           7            1.29010E-03  
N15          15           7            -2.00020E-06 
O16          16           8            -1.62880E-06 
O17          17           8            3.13490E-05  
O18          18           8            -5.51850E-06 
F18          18           9            0.00000E+00  
F19          19           9            6.72940E-07  
Ne20         20           10           -2.47410E-06 
Ne21         21           10           6.67320E-08  
Ne22         22           10           6.08050E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.78480E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           7.98490E-06  
Mg25         25           12           4.24410E-07  
Mg26         26           12           2.63330E-06  
Al26         26           13           2.79340E-07  
Al27         27           13           9.10490E-07  
Si28         28           14           -7.33020E-08 
Si29         29           14           6.89030E-08  
Si30         30           14           3.88240E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           2.86430E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -5.23490E-07 
S33          33           16           7.57830E-08  
S34          34           16           1.78860E-07  
S35          35           16           0.00000E+00  
S36          36           16           1.58420E-08  
Cl35         35           17           -1.65270E-08 
Cl36         36           17           1.37640E-09  
Cl37         37           17           1.63710E-07  
Ar36         36           18           -3.72530E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.01820E-07  
Ar39         39           18           2.50290E-12  
Ar40         40           18           1.45140E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           2.39280E-08  
K40          40           19           5.58650E-09  
K41          41           19           3.45570E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -2.26400E-07 
Ca41         41           20           3.97220E-09  
Ca42         42           20           2.02240E-08  
Ca43         43           20           3.59500E-09  
Ca44         44           20           1.77920E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           6.30850E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -1.30780E-10 
Sc45         45           21           3.72800E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           6.50460E-09  
Ti47         47           22           -3.08120E-10 
Ti48         48           22           -1.46690E-08 
Ti49         49           22           1.79090E-08  
Ti50         50           22           3.82040E-08  
V50          50           23           -1.14630E-11 
V51          51           23           7.41490E-10  
Cr50         50           24           -9.27860E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -4.16260E-08 
Cr53         53           24           -8.56540E-09 
Cr54         54           24           4.02170E-08  
Mn55         55           25           1.27710E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -6.86740E-07 
Fe55         55           26           1.78230E-12  
Fe56         56           26           -4.26690E-06 
Fe57         57           26           1.53560E-06  
Fe58         58           26           1.47560E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.33720E-08  
Co59         59           27           3.64180E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           -4.71140E-07 
Ni59         59           28           2.37940E-08  
Ni60         60           28           1.26170E-07  
Ni61         61           28           1.14950E-07  
Ni62         62           28           1.78410E-07  
Ni63         63           28           8.44920E-13  
Ni64         64           28           1.89030E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           6.54960E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           5.99820E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           2.04520E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           6.57810E-08  
