Isotope      A            Z            YIELD 
H            1            1            -1.62800E-02 
He4          4            2            1.57180E-02  
C12          12           6            -4.43220E-04 
C13          13           6            3.01070E-05  
C14          14           6            0.00000E+00  
N14          14           7            4.88710E-04  
N15          15           7            -6.67490E-07 
O16          16           8            -3.42470E-06 
O17          17           8            1.18060E-06  
O18          18           8            -1.69510E-06 
F18          18           9            0.00000E+00  
F19          19           9            8.56540E-10  
Ne20         20           10           -1.83260E-08 
Ne21         21           10           -9.59130E-10 
Ne22         22           10           -5.20560E-07 
Na22         22           11           0.00000E+00  
Na23         23           11           5.60860E-07  
Na24         24           11           0.00000E+00  
Mg24         24           12           9.83920E-09  
Mg25         25           12           -2.06800E-08 
Mg26         26           12           5.24320E-09  
Al26         26           13           1.22570E-08  
Al27         27           13           4.19740E-09  
Si28         28           14           -5.63970E-11 
Si29         29           14           -9.86950E-12 
Si30         30           14           -3.80680E-11 
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           -3.80680E-12 
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.69190E-10 
S33          33           16           -3.66580E-12 
S34          34           16           1.83290E-11  
S35          35           16           0.00000E+00  
S36          36           16           0.00000E+00  
Cl35         35           17           -5.07570E-12 
Cl36         36           17           0.00000E+00  
Cl37         37           17           7.04960E-13  
Ar36         36           18           -1.69190E-11 
Ar37         37           18           0.00000E+00  
Ar38         38           18           -2.53790E-11 
Ar39         39           18           0.00000E+00  
Ar40         40           18           5.87500E-11  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           -3.10180E-12 
K40          40           19           -2.90120E-09 
K41          41           19           1.20150E-13  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           2.78440E-09  
Ca41         41           20           0.00000E+00  
Ca42         42           20           -1.40990E-13 
Ca43         43           20           0.00000E+00  
Ca44         44           20           -4.08880E-12 
Ca45         45           20           0.00000E+00  
Ca46         46           20           0.00000E+00  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -3.24280E-13 
Sc45         45           21           0.00000E+00  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           -1.97390E-13 
Ti47         47           22           -4.22980E-13 
Ti48         48           22           -1.40990E-13 
Ti49         49           22           1.40990E-13  
Ti50         50           22           -1.69190E-13 
V50          50           23           0.00000E+00  
V51          51           23           -1.12790E-13 
Cr50         50           24           -4.22980E-13 
Cr51         51           24           0.00000E+00  
Cr52         52           24           1.55090E-11  
Cr53         53           24           -2.96080E-12 
Cr54         54           24           0.00000E+00  
Mn55         55           25           9.58750E-12  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -3.80680E-11 
Fe55         55           26           0.00000E+00  
Fe56         56           26           -1.74830E-09 
Fe57         57           26           -3.28070E-12 
Fe58         58           26           1.36250E-12  
Fe59         59           26           0.00000E+00  
Fe60         60           26           0.00000E+00  
Co59         59           27           3.18600E-13  
Co60         60           27           0.00000E+00  
Ni58         58           28           -1.69190E-11 
Ni59         59           28           0.00000E+00  
Ni60         60           28           -3.66580E-11 
Ni61         61           28           -1.83290E-13 
Ni62         62           28           -1.40990E-13 
Ni63         63           28           0.00000E+00  
Ni64         64           28           -1.69190E-13 
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           -3.94780E-13 
Cu64         64           29           0.00000E+00  
Cu65         65           29           0.00000E+00  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           -1.01510E-12 
Zn65         65           30           0.00000E+00  
Zn66         66           30           -4.22980E-13 
Zn67         67           30           0.00000E+00  
Zn68         68           30           -2.25590E-13 
Zn69         69           30           0.00000E+00  
Zn70         70           30           0.00000E+00  
Ga69         69           31           0.00000E+00  
Ga70         70           31           0.00000E+00  
Ga71         71           31           0.00000E+00  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           0.00000E+00  
Ge71         71           32           0.00000E+00  
Ge72         72           32           0.00000E+00  
