Isotope      A            Z            YIELD 
H            1            1            -8.21100E-02 
He4          4            2            6.57170E-02  
C12          12           6            1.44060E-02  
C13          13           6            3.73840E-06  
C14          14           6            8.35820E-09  
N14          14           7            3.84390E-05  
N15          15           7            1.65080E-10  
O16          16           8            4.24490E-04  
O17          17           8            2.87230E-06  
O18          18           8            5.64570E-07  
F18          18           9            0.00000E+00  
F19          19           9            1.75730E-06  
Ne20         20           10           9.80140E-06  
Ne21         21           10           9.43060E-07  
Ne22         22           10           1.29790E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           2.08250E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           3.23620E-05  
Mg25         25           12           2.33640E-05  
Mg26         26           12           1.93010E-05  
Al26         26           13           4.22110E-08  
Al27         27           13           3.10020E-06  
Si28         28           14           1.20170E-06  
Si29         29           14           1.25400E-07  
Si30         30           14           1.53210E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.11220E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.15300E-07 
S33          33           16           1.08060E-08  
S34          34           16           5.37200E-08  
S35          35           16           0.00000E+00  
S36          36           16           1.94480E-09  
Cl35         35           17           -5.03010E-10 
Cl36         36           17           4.15050E-11  
Cl37         37           17           1.29550E-08  
Ar36         36           18           -6.91870E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.36500E-08  
Ar39         39           18           2.78330E-12  
Ar40         40           18           2.10170E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           4.02850E-09  
K40          40           19           4.27560E-10  
K41          41           19           2.56890E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -4.03630E-08 
Ca41         41           20           1.80770E-10  
Ca42         42           20           2.86650E-09  
Ca43         43           20           6.91480E-10  
Ca44         44           20           2.31920E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.32520E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -7.88950E-12 
Sc45         45           21           5.14590E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           5.17680E-10  
Ti47         47           22           1.37470E-10  
Ti48         48           22           -5.12650E-10 
Ti49         49           22           9.18280E-10  
Ti50         50           22           4.45190E-09  
V50          50           23           -4.66190E-13 
V51          51           23           9.89210E-11  
Cr50         50           24           -3.71700E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -2.45220E-09 
Cr53         53           24           -2.02520E-10 
Cr54         54           24           2.92790E-09  
Mn55         55           25           -1.68680E-09 
Mn56         56           25           0.00000E+00  
Fe54         54           26           -3.22250E-08 
Fe55         55           26           0.00000E+00  
Fe56         56           26           -3.05170E-07 
Fe57         57           26           6.08080E-08  
Fe58         58           26           1.32780E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.41120E-08  
Co59         59           27           3.60930E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           -2.26720E-08 
Ni59         59           28           1.95650E-10  
Ni60         60           28           1.44300E-08  
Ni61         61           28           9.41520E-09  
Ni62         62           28           1.88670E-08  
