Isotope      A            Z            YIELD 
H            1            1            -2.00530E-01 
He4          4            2            1.97670E-01  
C12          12           6            5.06700E-05  
C13          13           6            9.08520E-05  
C14          14           6            9.20090E-08  
N14          14           7            3.96920E-03  
N15          15           7            -3.95530E-06 
O16          16           8            -1.42080E-03 
O17          17           8            3.74020E-05  
O18          18           8            -1.26050E-05 
F18          18           9            0.00000E+00  
F19          19           9            -5.98120E-08 
Ne20         20           10           -7.52740E-06 
Ne21         21           10           5.59660E-06  
Ne22         22           10           5.89330E-05  
Na22         22           11           0.00000E+00  
Na23         23           11           4.18720E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           -2.74620E-06 
Mg25         25           12           -8.19010E-06 
Mg26         26           12           1.61310E-05  
Al26         26           13           1.53500E-07  
Al27         27           13           4.61910E-06  
Si28         28           14           2.30680E-06  
Si29         29           14           2.10750E-07  
Si30         30           14           3.05660E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           1.71510E-13  
P31          31           15           1.03720E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -2.97360E-07 
S33          33           16           2.41810E-08  
S34          34           16           1.23640E-07  
S35          35           16           0.00000E+00  
S36          36           16           6.92640E-09  
Cl35         35           17           -6.07390E-09 
Cl36         36           17           1.14750E-09  
Cl37         37           17           3.11650E-08  
Ar36         36           18           -1.55850E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           4.42410E-08  
Ar39         39           18           5.95650E-11  
Ar40         40           18           7.69660E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           7.04800E-09  
K40          40           19           1.67600E-09  
K41          41           19           6.28750E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -8.53090E-08 
Ca41         41           20           2.92040E-09  
Ca42         42           20           6.33780E-09  
Ca43         43           20           1.47530E-09  
Ca44         44           20           2.28720E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           5.80340E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -4.42590E-11 
Sc45         45           21           1.56220E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           5.93270E-10  
Ti47         47           22           -3.26490E-10 
Ti48         48           22           -7.00280E-09 
Ti49         49           22           5.43570E-09  
Ti50         50           22           1.02210E-08  
V50          50           23           -4.36710E-12 
V51          51           23           -2.11300E-10 
Cr50         50           24           -3.49110E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -2.07860E-08 
Cr53         53           24           -1.57720E-09 
Cr54         54           24           2.10190E-08  
Mn55         55           25           1.89560E-08  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -2.79110E-07 
Fe55         55           26           2.57090E-12  
Fe56         56           26           -2.17220E-06 
Fe57         57           26           7.15720E-07  
Fe58         58           26           1.04790E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           5.27550E-08  
Co59         59           27           2.30250E-07  
Co60         60           27           1.22030E-13  
Ni58         58           28           -1.96640E-07 
Ni59         59           28           2.39610E-08  
Ni60         60           28           1.00060E-07  
Ni61         61           28           6.81340E-08  
Ni62         62           28           1.14860E-07  
Ni63         63           28           6.75720E-11  
Ni64         64           28           6.26160E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           5.14810E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           2.10710E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           1.36090E-09  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.77190E-08  
Zn67         67           30           4.17660E-09  
Zn68         68           30           2.28500E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           1.33750E-11  
Ga69         69           31           3.36780E-09  
Ga70         70           31           0.00000E+00  
