Isotope      A            Z            YIELD 
H            1            1            -3.56410E-01 
He4          4            2            3.39790E-01  
C12          12           6            1.48350E-02  
C13          13           6            3.59780E-04  
C14          14           6            7.98440E-09  
N14          14           7            6.99590E-04  
N15          15           7            -6.50440E-08 
O16          16           8            5.21210E-04  
O17          17           8            6.47110E-06  
O18          18           8            -2.40800E-07 
F18          18           9            0.00000E+00  
F19          19           9            3.67930E-09  
Ne20         20           10           6.27060E-06  
Ne21         21           10           9.06990E-07  
Ne22         22           10           1.14470E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.06840E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.63070E-06  
Mg25         25           12           3.48630E-05  
Mg26         26           12           8.57430E-05  
Al26         26           13           4.63310E-09  
Al27         27           13           2.35450E-06  
Si28         28           14           3.16620E-06  
Si29         29           14           7.12200E-07  
Si30         30           14           1.75890E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           6.43790E-11  
P31          31           15           7.82130E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.76940E-07 
S33          33           16           9.17730E-09  
S34          34           16           1.74840E-07  
S35          35           16           0.00000E+00  
S36          36           16           1.34160E-08  
Cl35         35           17           3.73160E-09  
Cl36         36           17           3.25210E-10  
Cl37         37           17           9.83600E-09  
Ar36         36           18           -9.68240E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.70470E-08  
Ar39         39           18           1.97440E-11  
Ar40         40           18           1.65430E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           7.22930E-09  
K40          40           19           9.72810E-11  
K41          41           19           3.58100E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -6.66740E-08 
Ca41         41           20           2.88800E-10  
Ca42         42           20           2.90660E-09  
Ca43         43           20           8.11830E-10  
Ca44         44           20           4.07280E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           5.04850E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           8.68300E-10  
Sc45         45           21           1.47580E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           7.00680E-10  
Ti47         47           22           7.43320E-10  
Ti48         48           22           5.42180E-10  
Ti49         49           22           1.91550E-09  
Ti50         50           22           4.95060E-09  
V50          50           23           -5.07920E-13 
V51          51           23           2.87560E-10  
Cr50         50           24           -4.08030E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -4.05870E-09 
Cr53         53           24           -7.21010E-10 
Cr54         54           24           2.37890E-09  
Mn55         55           25           1.07650E-10  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -3.40930E-08 
Fe55         55           26           0.00000E+00  
Fe56         56           26           -4.27450E-07 
Fe57         57           26           5.91250E-09  
Fe58         58           26           3.15070E-08  
Fe59         59           26           0.00000E+00  
Fe60         60           26           8.52110E-08  
Co59         59           27           1.37280E-08  
Co60         60           27           1.75430E-13  
Ni58         58           28           -2.06580E-08 
Ni59         59           28           3.12610E-10  
Ni60         60           28           2.11320E-09  
Ni61         61           28           1.05550E-08  
Ni62         62           28           3.36230E-08  
Ni63         63           28           1.39680E-11  
Ni64         64           28           8.43750E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           2.61550E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           2.24700E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           -2.23660E-10 
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.77940E-08  
Zn67         67           30           4.10290E-09  
Zn68         68           30           2.98150E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           7.04340E-10  
Ga69         69           31           4.28310E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           2.81620E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           6.57140E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           7.71720E-09  
Ge73         73           32           2.34220E-09  
