Isotope      A            Z            YIELD 
H            1            1            -3.71810E-02 
He4          4            2            2.90620E-02  
C12          12           6            7.04540E-03  
C13          13           6            1.48480E-05  
C14          14           6            2.29600E-08  
N14          14           7            4.16390E-04  
N15          15           7            -5.48440E-07 
O16          16           8            1.26280E-04  
O17          17           8            1.58130E-05  
O18          18           8            -1.81420E-06 
F18          18           9            0.00000E+00  
F19          19           9            1.83950E-07  
Ne20         20           10           -1.72820E-06 
Ne21         21           10           3.28920E-07  
Ne22         22           10           2.97810E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           7.69910E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           -2.73050E-07 
Mg25         25           12           9.58560E-06  
Mg26         26           12           8.74080E-06  
Al26         26           13           2.42820E-08  
Al27         27           13           4.71700E-06  
Si28         28           14           2.77400E-06  
Si29         29           14           3.21590E-07  
Si30         30           14           4.79790E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           4.31920E-13  
P31          31           15           2.58650E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -3.59710E-07 
S33          33           16           1.90990E-08  
S34          34           16           1.60260E-07  
S35          35           16           0.00000E+00  
S36          36           16           1.15540E-08  
Cl35         35           17           -6.44620E-09 
Cl36         36           17           5.77320E-10  
Cl37         37           17           2.42230E-08  
Ar36         36           18           -1.86650E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           4.77680E-08  
Ar39         39           18           2.34560E-11  
Ar40         40           18           9.46470E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           9.39450E-09  
K40          40           19           1.33380E-09  
K41          41           19           6.28040E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -1.08230E-07 
Ca41         41           20           1.15580E-09  
Ca42         42           20           7.05080E-09  
Ca43         43           20           1.88930E-09  
Ca44         44           20           3.79690E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.63500E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -6.72110E-11 
Sc45         45           21           2.17360E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           5.77070E-10  
Ti47         47           22           -1.90150E-10 
Ti48         48           22           -7.04630E-09 
Ti49         49           22           4.28430E-09  
Ti50         50           22           1.59640E-08  
V50          50           23           -3.97170E-12 
V51          51           23           -1.68220E-10 
Cr50         50           24           -3.16800E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -2.58430E-08 
Cr53         53           24           -2.04130E-09 
Cr54         54           24           2.36560E-08  
Mn55         55           25           -1.46640E-08 
