Isotope      A            Z            YIELD 
H            1            1            -3.60750E-01 
He4          4            2            3.44340E-01  
C12          12           6            1.45500E-02  
C13          13           6            3.64290E-04  
C14          14           6            5.40270E-09  
N14          14           7            7.48430E-04  
N15          15           7            -5.98560E-08 
O16          16           8            5.11210E-04  
O17          17           8            6.38000E-06  
O18          18           8            -2.54380E-07 
F18          18           9            0.00000E+00  
F19          19           9            1.92120E-09  
Ne20         20           10           5.98440E-06  
Ne21         21           10           8.84000E-07  
Ne22         22           10           1.09210E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.07340E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.74950E-06  
Mg25         25           12           3.43420E-05  
Mg26         26           12           8.46550E-05  
Al26         26           13           4.96450E-09  
Al27         27           13           2.35530E-06  
Si28         28           14           3.12490E-06  
Si29         29           14           6.99030E-07  
Si30         30           14           1.74090E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           6.65920E-11  
P31          31           15           7.83070E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -1.65470E-07 
S33          33           16           8.96360E-09  
S34          34           16           1.79300E-07  
S35          35           16           0.00000E+00  
S36          36           16           1.45430E-08  
Cl35         35           17           3.93520E-09  
Cl36         36           17           3.23400E-10  
Cl37         37           17           7.43960E-09  
Ar36         36           18           -9.25620E-08 
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.65370E-08  
Ar39         39           18           1.97890E-11  
Ar40         40           18           1.62480E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           7.03310E-09  
K40          40           19           6.78810E-11  
K41          41           19           2.80330E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -6.42970E-08 
Ca41         41           20           2.94520E-10  
Ca42         42           20           2.80020E-09  
Ca43         43           20           7.96580E-10  
Ca44         44           20           3.98880E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           4.98000E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           8.67330E-10  
Sc45         45           21           1.44760E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           6.83090E-10  
Ti47         47           22           7.42900E-10  
Ti48         48           22           5.64460E-10  
Ti49         49           22           1.85330E-09  
Ti50         50           22           4.87860E-09  
V50          50           23           -4.40060E-13 
V51          51           23           2.68880E-10  
Cr50         50           24           -3.53270E-10 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -3.92840E-09 
Cr53         53           24           -5.97290E-10 
Cr54         54           24           2.18470E-09  
Mn55         55           25           -1.31640E-09 
Mn56         56           25           0.00000E+00  
Fe54         54           26           -3.07170E-08 
Fe55         55           26           0.00000E+00  
