Isotope      A            Z            YIELD 
H            1            1            -2.28420E-01 
He4          4            2            2.25680E-01  
C12          12           6            5.61640E-04  
C13          13           6            6.65950E-05  
C14          14           6            9.01460E-08  
N14          14           7            3.07490E-03  
N15          15           7            -3.00540E-06 
O16          16           8            -1.10700E-03 
O17          17           8            3.22260E-05  
O18          18           8            -9.73780E-06 
F18          18           9            0.00000E+00  
F19          19           9            -6.80420E-08 
Ne20         20           10           -9.63530E-06 
Ne21         21           10           3.85600E-06  
Ne22         22           10           4.47120E-05  
Na22         22           11           0.00000E+00  
Na23         23           11           3.79440E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           -2.06270E-06 
Mg25         25           12           -6.73560E-06 
Mg26         26           12           1.34870E-05  
Al26         26           13           9.85190E-08  
Al27         27           13           3.31700E-06  
Si28         28           14           2.95890E-06  
Si29         29           14           2.44840E-07  
Si30         30           14           2.95430E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           2.87970E-13  
P31          31           15           9.05700E-08  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           -2.51110E-07 
S33          33           16           1.65850E-08  
S34          34           16           1.05660E-07  
S35          35           16           0.00000E+00  
S36          36           16           5.93910E-09  
Cl35         35           17           -5.05790E-09 
Cl36         36           17           9.95030E-10  
Cl37         37           17           2.87040E-08  
Ar36         36           18           -1.32740E-07 
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.59560E-08  
Ar39         39           18           6.66630E-11  
Ar40         40           18           5.69520E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.14650E-09  
K40          40           19           1.44320E-09  
K41          41           19           6.10040E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           -7.21270E-08 
Ca41         41           20           2.94940E-09  
Ca42         42           20           5.09960E-09  
Ca43         43           20           1.21070E-09  
Ca44         44           20           1.67880E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           5.99330E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           -3.62230E-11 
Sc45         45           21           1.28470E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           3.26890E-10  
Ti47         47           22           -3.91130E-10 
Ti48         48           22           -5.80960E-09 
Ti49         49           22           4.21920E-09  
Ti50         50           22           7.70530E-09  
V50          50           23           -3.91850E-12 
V51          51           23           -9.35320E-12 
Cr50         50           24           -3.14340E-09 
Cr51         51           24           0.00000E+00  
Cr52         52           24           -1.75840E-08 
Cr53         53           24           -2.51710E-09 
Cr54         54           24           1.89290E-08  
Mn55         55           25           2.48050E-08  
Mn56         56           25           0.00000E+00  
Fe54         54           26           -2.43820E-07 
Fe55         55           26           1.70280E-12  
Fe56         56           26           -1.82200E-06 
Fe57         57           26           5.56400E-07  
Fe58         58           26           8.93910E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           6.37240E-08  
Co59         59           27           2.14930E-07  
Co60         60           27           1.50400E-13  
Ni58         58           28           -1.60080E-07 
Ni59         59           28           1.77310E-08  
