elemZ,[Fe/H]sun by mass (Asplund09),[X/Fe]sun by mass(Neutral),[X/Fe]sun by mass(Ionized),paperName
6,-1.09,-30.003,-30.0,Frebel-10
6,-0.9,-30.003,-30.0,Frebel-10
6,-1.78,-30.003,-30.0,Frebel-10
6,-1.14,-30.003,-30.0,Frebel-10
6,-0.98,-30.003,-30.0,Frebel-10
6,-0.87,-30.003,-30.0,Frebel-10
6,-0.96,-30.003,-30.0,Frebel-10
6,-0.9,-30.003,-30.0,Frebel-10
6,-0.77,-30.003,-30.0,Frebel-10
6,-0.61,-30.003,-30.0,Frebel-10
6,-0.65,-30.003,-30.0,Frebel-10
6,-1.39,-30.003,-30.0,Frebel-10
6,-0.97,-30.003,-30.0,Frebel-10
6,-1.69,-30.003,-30.0,Frebel-10
6,-2.42,-30.003,-30.0,Frebel-10
6,-2.39,-30.003,-30.0,Frebel-10
6,-1.52,-30.003,-30.0,Frebel-10
6,-1.32,-30.003,-30.0,Frebel-10
6,-1.65,-30.003,-30.0,Frebel-10
6,-1.13,-30.003,-30.0,Frebel-10
6,-2.12,-30.003,-30.0,Frebel-10
6,-1.55,-30.003,-30.0,Frebel-10
6,-1.01,-30.003,-30.0,Frebel-10
6,-2.04,-30.003,-30.0,Frebel-10
6,-1.15,-30.003,-30.0,Frebel-10
6,-1.3,-30.003,-30.0,Frebel-10
6,-1.3,-30.003,-30.0,Frebel-10
6,-1.0,-30.003,-30.0,Frebel-10
6,-1.05,-30.003,-30.0,Frebel-10
6,-1.85,-30.003,-30.0,Frebel-10
6,-0.85,-30.003,-30.0,Frebel-10
6,-1.24,-30.003,-30.0,Frebel-10
6,-2.32,-30.003,-30.0,Frebel-10
6,-1.16,-30.003,-30.0,Frebel-10
6,-1.33,-30.003,-30.0,Frebel-10
6,-1.93,-30.003,-30.0,Frebel-10
6,-1.25,-30.003,-30.0,Frebel-10
6,-1.26,-30.003,-30.0,Frebel-10
6,-3.15,-30.003,-30.0,Frebel-10
6,-1.59,-30.003,-30.0,Frebel-10
6,-2.35,-30.003,-30.0,Frebel-10
6,-1.7,-30.003,-30.0,Frebel-10
6,-1.39,-30.003,-30.0,Frebel-10
6,-0.77,-30.003,-30.0,Frebel-10
6,-1.12,-30.003,-30.0,Frebel-10
6,-0.3,-30.003,-30.0,Frebel-10
6,-0.19,-30.003,-30.0,Frebel-10
6,-2.55,-30.003,-30.0,Frebel-10
6,-1.11,-30.003,-30.0,Frebel-10
6,-1.77,-30.003,-30.0,Frebel-10
6,-1.51,-30.003,-30.0,Frebel-10
6,-0.23,-30.003,-30.0,Frebel-10
6,-2.62,-30.003,-30.0,Frebel-10
6,-2.1,-30.003,-30.0,Frebel-10
6,-0.96,-30.003,-30.0,Frebel-10
6,-1.22,-30.003,-30.0,Frebel-10
6,-2.76,-30.003,-30.0,Frebel-10
6,-0.88,-30.003,-30.0,Frebel-10
6,-0.79,-30.003,-30.0,Frebel-10
6,-0.9,-30.003,-30.0,Frebel-10
6,-2.46,-30.003,-30.0,Frebel-10
6,-0.89,-30.003,-30.0,Frebel-10
6,-1.91,-30.003,-30.0,Frebel-10
6,-0.62,-30.003,-30.0,Frebel-10
6,-0.91,-30.003,-30.0,Frebel-10
6,-0.82,-30.003,-30.0,Frebel-10
6,-0.82,-30.003,-30.0,Frebel-10
6,-1.11,-30.003,-30.0,Frebel-10
6,-1.02,-30.003,-30.0,Frebel-10
6,-1.86,-30.003,-30.0,Frebel-10
6,-1.07,-30.003,-30.0,Frebel-10
6,-1.72,-30.003,-30.0,Frebel-10
6,-0.89,-30.003,-30.0,Frebel-10
6,-1.28,-30.003,-30.0,Frebel-10
6,-0.52,-30.003,-30.0,Frebel-10
6,-2.31,-30.003,-30.0,Frebel-10
6,-1.81,-30.003,-30.0,Frebel-10
6,-1.05,-30.003,-30.0,Frebel-10
6,-1.31,-30.003,-30.0,Frebel-10
6,-0.78,-30.003,-30.0,Frebel-10
6,-2.25,-30.003,-30.0,Frebel-10
6,-0.79,-30.003,-30.0,Frebel-10
6,-0.7,-30.003,-30.0,Frebel-10
6,-1.95,-30.003,-30.0,Frebel-10
6,-1.03,-30.003,-30.0,Frebel-10
6,-2.19,-30.003,-30.0,Frebel-10
6,-1.61,-30.003,-30.0,Frebel-10
6,-1.4,-30.003,-30.0,Frebel-10
6,-1.26,-30.003,-30.0,Frebel-10
6,-1.26,-30.003,-30.0,Frebel-10
6,-0.78,-30.003,-30.0,Frebel-10
6,-1.71,-30.003,-30.0,Frebel-10
6,-2.84,-30.003,-30.0,Frebel-10
6,-1.54,-30.003,-30.0,Frebel-10
6,-2.33,-30.003,-30.0,Frebel-10
6,-3.06,-30.003,-30.0,Frebel-10
6,-2.1,-30.003,-30.0,Frebel-10
6,-0.31,-30.003,-30.0,Frebel-10
6,-1.18,-30.003,-30.0,Frebel-10
6,-1.97,-30.003,-30.0,Frebel-10
6,-0.43,-30.003,-30.0,Frebel-10
6,-2.27,-30.003,-30.0,Frebel-10
6,-0.44,-30.003,-30.0,Frebel-10
6,-1.88,-30.003,-30.0,Frebel-10
6,-0.36,-30.003,-30.0,Frebel-10
6,-1.99,-30.003,-30.0,Frebel-10
6,-1.4,-30.003,-30.0,Frebel-10
6,-1.64,-30.003,-30.0,Frebel-10
6,-0.54,-30.003,-30.0,Frebel-10
6,-0.6,-30.003,-30.0,Frebel-10
6,-1.87,-30.003,-30.0,Frebel-10
6,-1.9,-30.003,-30.0,Frebel-10
