elemZ,[Fe/H]sun by mass (Asplund09),[X/Fe]sun by mass(Neutral),[X/Fe]sun by mass(Ionized),paperName
6,-1.81,-1,-30,Hansen18
6,-1.44,-0.75,-30,Hansen18
6,-1.07,-0.55,-30,Hansen18
6,-1.67,-0.85,-30,Hansen18
6,-1.46,-0.9,-30,Hansen18
6,-1.43,-0.8,-30,Hansen18
6,-2.02,-0.9,-30,Hansen18
6,-1.99,-0.9,-30,Hansen18
6,-1.47,-0.9,-30,Hansen18
6,-1.63,0,-30,Hansen18
6,-1.63,-0.8,-30,Hansen18
6,-2.56,-0.35,-30,Hansen18
6,-2.96,-0.5,-30,Hansen18
20,-1.81,0.31,-30,Hansen18
20,-1.44,0.38,-30,Hansen18
20,-1.07,0.49,-30,Hansen18
20,-1.67,0.28,-30,Hansen18
20,-1.46,0.17,-30,Hansen18
20,-1.43,0.54,-30,Hansen18
20,-2.02,0.15,-30,Hansen18
20,-1.99,0.23,-30,Hansen18
20,-1.47,0.22,-30,Hansen18
20,-1.63,0.32,-30,Hansen18
20,-1.63,0.28,-30,Hansen18
20,-2.56,0.48,-30,Hansen18
20,-2.96,-0.1,-30,Hansen18
27,-1.81,-0.03,-30,Hansen18
27,-1.44,-0.27,-30,Hansen18
27,-1.07,-0.3,-30,Hansen18
27,-1.67,-0.28,-30,Hansen18
27,-1.46,-0.23,-30,Hansen18
27,-1.43,-0.23,-30,Hansen18
27,-2.02,-0.4,-30,Hansen18
27,-1.99,-0.08,-30,Hansen18
27,-1.47,-0.13,-30,Hansen18
27,-1.63,-0.3,-30,Hansen18
27,-1.63,-0.28,-30,Hansen18
27,-2.56,-0.15,-30,Hansen18
27,-2.96,0.29,-30,Hansen18
38,-1.81,-0.2,-30,Hansen18
38,-1.44,0.1,-30,Hansen18
38,-1.07,0.14,-30,Hansen18
38,-1.67,0.03,-30,Hansen18
38,-1.46,0.25,-30,Hansen18
38,-1.43,0.11,-30,Hansen18
38,-2.02,0.1,-30,Hansen18
38,-1.99,0.42,-30,Hansen18
38,-1.47,0.26,-30,Hansen18
38,-1.63,0.58,-30,Hansen18
38,-1.63,0.1,-30,Hansen18
38,-2.56,0.2,-30,Hansen18
38,-2.96,0.6,-30,Hansen18
56,-1.81,-0.07,-30,Hansen18
56,-1.44,0.43,-30,Hansen18
56,-1.07,0.22,-30,Hansen18
56,-1.67,-0.19,-30,Hansen18
56,-1.46,-0.02,-30,Hansen18
56,-1.43,0.13,-30,Hansen18
56,-2.02,-0.32,-30,Hansen18
56,-1.99,-0.09,-30,Hansen18
56,-1.47,0.05,-30,Hansen18
56,-1.63,0.8,-30,Hansen18
56,-1.63,-0.19,-30,Hansen18
56,-2.56,-0.7,-30,Hansen18
56,-2.96,-0.8,-30,Hansen18
57,-1.81,0.13,-30,Hansen18
57,-1.44,0.27,-30,Hansen18
57,-1.07,0.43,-30,Hansen18
57,-1.67,-0.16,-30,Hansen18
57,-1.46,-0.04,-30,Hansen18
57,-1.43,0.27,-30,Hansen18
57,-2.02,-0.04,-30,Hansen18
