Isotope      A            Z            YIELD 
H            1            1            6.05450E-01  
He4          4            2            2.50800E-01  
C12          12           6            2.76330E-03  
C13          13           6            3.45600E-05  
C14          14           6            3.03100E-11  
N14          14           7            8.08620E-04  
N15          15           7            8.28310E-07  
O16          16           8            3.07770E-03  
O17          17           8            5.08220E-06  
O18          18           8            5.16740E-06  
F18          18           9            0.00000E+00  
F19          19           9            3.33800E-07  
Ne20         20           10           5.35930E-04  
Ne21         21           10           1.37520E-06  
Ne22         22           10           1.48760E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           2.08830E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.69660E-04  
Mg25         25           12           3.52300E-05  
Mg26         26           12           4.06460E-05  
Al26         26           13           7.78790E-08  
Al27         27           13           3.05950E-05  
Si28         28           14           3.48720E-04  
Si29         29           14           1.83480E-05  
Si30         30           14           1.25750E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           3.30560E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.83290E-04  
S33          33           16           1.50450E-06  
S34          34           16           8.68580E-06  
S35          35           16           0.00000E+00  
S36          36           16           4.03130E-08  
Cl35         35           17           1.87580E-06  
Cl36         36           17           1.62530E-10  
Cl37         37           17           6.62350E-07  
Ar36         36           18           4.20020E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           8.09510E-06  
Ar39         39           18           5.86620E-13  
Ar40         40           18           1.63260E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.74650E-06  
K40          40           19           1.93430E-09  
K41          41           19           1.38060E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           3.15050E-05  
Ca41         41           20           3.14110E-10  
Ca42         42           20           2.25020E-07  
Ca43         43           20           4.79350E-08  
Ca44         44           20           7.49250E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.68850E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           7.29970E-08  
Sc45         45           21           2.12910E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.23820E-07  
Ti47         47           22           1.13070E-07  
Ti48         48           22           1.14260E-06  
Ti49         49           22           8.91790E-08  
Ti50         50           22           9.25500E-08  
V50          50           23           4.83870E-10  
V51          51           23           1.97970E-07  
Cr50         50           24           3.84840E-07  
Cr51         51           24           0.00000E+00  
Cr52         52           24           7.74590E-06  
Cr53         53           24           8.94170E-07  
Cr54         54           24           2.36020E-07  
Mn55         55           25           6.78550E-06  
Mn56         56           25           0.00000E+00  
Fe54         54           26           3.69640E-05  
Fe55         55           26           1.57000E-13  
Fe56         56           26           6.03300E-04  
Fe57         57           26           1.44790E-05  
Fe58         58           26           2.27120E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           8.21360E-09  
Co59         59           27           1.86390E-06  
Co60         60           27           0.00000E+00  
Ni58         58           28           2.54190E-05  
Ni59         59           28           1.55030E-09  
Ni60         60           28           1.01930E-05  
Ni61         61           28           4.71980E-07  
Ni62         62           28           1.48600E-06  
Ni63         63           28           1.52520E-13  
Ni64         64           28           4.08320E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           3.27000E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.50180E-07  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           5.30300E-07  
Zn65         65           30           0.00000E+00  
Zn66         66           30           3.18970E-07  
Zn67         67           30           4.81660E-08  
Zn68         68           30           2.25420E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           7.35970E-09  
Ga69         69           31           2.20050E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.56330E-08  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.70890E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           3.55010E-08  
Ge73         73           32           1.00430E-08  
Ge74         74           32           4.95350E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           9.16450E-09  
Ge77         77           32           0.00000E+00  
As75         75           33           6.73010E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           8.04370E-09  
Se77         77           34           5.95080E-09  
Se78         78           34           2.11580E-08  
Se79         79           34           2.35140E-10  
Se80         80           34           4.14310E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           6.14720E-09  
Br79         79           35           6.60770E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           7.21470E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           1.76680E-09  
Kr81         81           36           6.06920E-11  
Kr82         82           36           1.01690E-08  
Kr83         83           36           8.13750E-09  
Kr84         84           36           4.21630E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           1.34290E-08  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           6.77140E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           2.93370E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           6.06820E-09  
Sr87         87           38           4.12120E-09  
Sr88         88           38           8.63540E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.96010E-08  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           2.43850E-08  
Zr91         91           40           5.66490E-09  
Zr92         92           40           9.30700E-09  
Zr93         93           40           2.07380E-09  
Zr94         94           40           1.31680E-08  
Zr95         95           40           0.00000E+00  
Zr96         96           40           1.54300E-09  
Zr97         97           40           0.00000E+00  
Nb93         93           41           1.45060E-09  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
