Isotope      A            Z            YIELD 
H            1            1            6.09760E-01  
He4          4            2            2.53640E-01  
C12          12           6            3.32360E-03  
C13          13           6            4.30530E-05  
C14          14           6            4.42930E-11  
N14          14           7            9.82500E-04  
N15          15           7            1.10150E-06  
O16          16           8            3.88200E-03  
O17          17           8            5.33900E-06  
O18          18           8            6.67040E-06  
F18          18           9            0.00000E+00  
F19          19           9            5.56710E-07  
Ne20         20           10           6.77310E-04  
Ne21         21           10           1.73340E-06  
Ne22         22           10           2.04580E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           2.63080E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           3.41030E-04  
Mg25         25           12           4.45590E-05  
Mg26         26           12           5.15530E-05  
Al26         26           13           9.92350E-08  
Al27         27           13           3.85990E-05  
Si28         28           14           4.40610E-04  
Si29         29           14           2.31900E-05  
Si30         30           14           1.59670E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           4.17590E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           2.31530E-04  
S33          33           16           1.90240E-06  
S34          34           16           1.09880E-05  
S35          35           16           0.00000E+00  
S36          36           16           5.29810E-08  
Cl35         35           17           2.36790E-06  
Cl36         36           17           3.03460E-10  
Cl37         37           17           8.82200E-07  
Ar36         36           18           5.30170E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.02520E-05  
Ar39         39           18           8.24070E-13  
Ar40         40           18           2.10360E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           2.21280E-06  
K40          40           19           3.42890E-09  
K41          41           19           1.76720E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           3.97740E-05  
Ca41         41           20           6.89970E-10  
Ca42         42           20           2.87810E-07  
Ca43         43           20           6.12850E-08  
Ca44         44           20           9.48370E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.13610E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           9.22270E-08  
Sc45         45           21           2.69980E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.56830E-07  
Ti47         47           22           1.42810E-07  
Ti48         48           22           1.44200E-06  
Ti49         49           22           1.12510E-07  
Ti50         50           22           1.12890E-07  
V50          50           23           6.10600E-10  
V51          51           23           2.49730E-07  
Cr50         50           24           4.85640E-07  
Cr51         51           24           0.00000E+00  
Cr52         52           24           9.78000E-06  
Cr53         53           24           1.12870E-06  
Cr54         54           24           3.02820E-07  
Mn55         55           25           8.55970E-06  
Mn56         56           25           0.00000E+00  
Fe54         54           26           4.66490E-05  
Fe55         55           26           3.36660E-13  
Fe56         56           26           7.61750E-04  
Fe57         57           26           1.83390E-05  
Fe58         58           26           3.19900E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.32740E-08  
Co59         59           27           2.42970E-06  
Co60         60           27           0.00000E+00  
Ni58         58           28           3.20750E-05  
Ni59         59           28           2.99940E-09  
Ni60         60           28           1.29600E-05  
Ni61         61           28           6.27620E-07  
Ni62         62           28           1.97040E-06  
Ni63         63           28           3.93240E-13  
Ni64         64           28           5.80560E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           4.38110E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           2.12190E-07  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           6.84620E-07  
Zn65         65           30           0.00000E+00  
Zn66         66           30           4.29400E-07  
Zn67         67           30           6.64470E-08  
Zn68         68           30           3.11570E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           9.28860E-09  
Ga69         69           31           3.24860E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           2.43890E-08  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           4.20370E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           5.25020E-08  
Ge73         73           32           1.47210E-08  
Ge74         74           32           6.89210E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           1.15540E-08  
Ge77         77           32           0.00000E+00  
As75         75           33           8.98070E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           1.30570E-08  
Se77         77           34           8.67070E-09  
Se78         78           34           2.81630E-08  
Se79         79           34           9.65870E-10  
Se80         80           34           5.84070E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           7.76230E-09  
Br79         79           35           8.83910E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           9.77930E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           2.83600E-09  
Kr81         81           36           2.09060E-10  
Kr82         82           36           1.61480E-08  
Kr83         83           36           1.12700E-08  
Kr84         84           36           5.79200E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           1.62870E-08  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           9.36130E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           3.57240E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           9.19050E-09  
Sr87         87           38           5.98390E-09  
Sr88         88           38           6.37940E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.30900E-08  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.38320E-08  
Zr91         91           40           3.09220E-09  
Zr92         92           40           4.71060E-09  
Zr93         93           40           4.41340E-10  
Zr94         94           40           4.87770E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           6.55820E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           1.28240E-09  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           6.52060E-10  
