Isotope      A            Z            YIELD 
H            1            1            2.79070E+00  
He4          4            2            1.28790E+00  
C12          12           6            5.44600E-03  
C13          13           6            1.56340E-04  
C14          14           6            9.20090E-08  
N14          14           7            5.71620E-03  
N15          15           7            2.92490E-06  
O16          16           8            1.30540E-02  
O17          17           8            4.31390E-05  
O18          18           8            2.00500E-05  
F18          18           9            0.00000E+00  
F19          19           9            9.55010E-07  
Ne20         20           10           2.54370E-03  
Ne21         21           10           1.20190E-05  
Ne22         22           10           2.65280E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.26830E-04  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.27130E-03  
Mg25         25           12           1.59880E-04  
Mg26         26           12           2.08420E-04  
Al26         26           13           1.53500E-07  
Al27         27           13           1.48740E-04  
Si28         28           14           1.65940E-03  
Si29         29           14           8.73590E-05  
Si30         30           14           5.97310E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           1.71510E-13  
P31          31           15           1.55440E-05  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           8.71160E-04  
S33          33           16           7.11790E-06  
S34          34           16           4.11950E-05  
S35          35           16           0.00000E+00  
S36          36           16           1.82320E-07  
Cl35         35           17           8.92400E-06  
Cl36         36           17           1.14750E-09  
Cl37         37           17           3.04980E-06  
Ar36         36           18           1.99800E-04  
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.84160E-05  
Ar39         39           18           5.95650E-11  
Ar40         40           18           7.23000E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           8.28680E-06  
K40          40           19           1.23050E-08  
K41          41           19           6.34460E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.49830E-04  
Ca41         41           20           2.92040E-09  
Ca42         42           20           1.05680E-06  
Ca43         43           20           2.25890E-07  
Ca44         44           20           3.55040E-06  
Ca45         45           20           0.00000E+00  
Ca46         46           20           7.69330E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           3.46950E-07  
Sc45         45           21           9.93890E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           5.84550E-07  
Ti47         47           22           5.37600E-07  
Ti48         48           22           5.43840E-06  
Ti49         49           22           4.13310E-07  
Ti50         50           22           4.09160E-07  
V50          50           23           2.30560E-09  
V51          51           23           9.40980E-07  
Cr50         50           24           1.83380E-06  
Cr51         51           24           0.00000E+00  
Cr52         52           24           3.68230E-05  
Cr53         53           24           4.25650E-06  
Cr54         54           24           1.10080E-06  
Mn55         55           25           3.21960E-05  
Mn56         56           25           0.00000E+00  
Fe54         54           26           1.76070E-04  
Fe55         55           26           2.57090E-12  
Fe56         56           26           2.86850E-03  
Fe57         57           26           6.81970E-05  
Fe58         58           26           1.01860E-05  
