Isotope      A            Z            YIELD 
H            1            1            9.21690E-01  
He4          4            2            3.80660E-01  
C12          12           6            1.31000E-02  
C13          13           6            2.01970E-06  
C14          14           6            1.73070E-09  
N14          14           7            8.41730E-05  
N15          15           7            3.60660E-08  
O16          16           8            8.40000E-04  
O17          17           8            7.66560E-06  
O18          18           8            2.39740E-07  
F18          18           9            0.00000E+00  
F19          19           9            1.71710E-06  
Ne20         20           10           9.98510E-05  
Ne21         21           10           3.46840E-07  
Ne22         22           10           8.46800E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           7.85850E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           6.10830E-05  
Mg25         25           12           1.26860E-05  
Mg26         26           12           1.17250E-05  
Al26         26           13           3.48700E-08  
Al27         27           13           3.15820E-06  
Si28         28           14           6.32100E-05  
Si29         29           14           1.19500E-06  
Si30         30           14           9.68670E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           3.25180E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           3.28250E-05  
S33          33           16           1.13450E-07  
S34          34           16           6.16620E-07  
S35          35           16           0.00000E+00  
S36          36           16           6.64110E-09  
Cl35         35           17           1.06000E-07  
Cl36         36           17           1.07400E-10  
Cl37         37           17           5.40030E-08  
Ar36         36           18           7.44600E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           5.06800E-07  
Ar39         39           18           4.69490E-12  
Ar40         40           18           3.34860E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.04910E-07  
K40          40           19           8.01680E-10  
K41          41           19           1.36030E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           5.60970E-06  
Ca41         41           20           5.19850E-10  
Ca42         42           20           1.81070E-08  
Ca43         43           20           3.92470E-09  
Ca44         44           20           4.49280E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           3.94750E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           4.14930E-09  
Sc45         45           21           1.87830E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           7.35140E-09  
Ti47         47           22           6.46420E-09  
Ti48         48           22           6.35520E-08  
Ti49         49           22           6.44460E-09  
Ti50         50           22           1.06830E-08  
V50          50           23           2.65920E-11  
V51          51           23           1.13430E-08  
Cr50         50           24           2.11480E-08  
Cr51         51           24           0.00000E+00  
Cr52         52           24           4.36930E-07  
Cr53         53           24           5.07100E-08  
Cr54         54           24           1.94370E-08  
Mn55         55           25           3.85990E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           2.04080E-06  
Fe55         55           26           0.00000E+00  
Fe56         56           26           3.38310E-05  
Fe57         57           26           9.84400E-07  
Fe58         58           26           4.15870E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.98650E-08  
Co59         59           27           1.77070E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           1.40140E-06  
Ni59         59           28           8.49730E-10  
Ni60         60           28           6.08930E-07  
Ni61         61           28           4.53110E-08  
Ni62         62           28           1.18930E-07  
Ni63         63           28           1.91880E-12  
Ni64         64           28           3.86850E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           3.44530E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.25870E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           3.01640E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           2.11930E-08  
Zn67         67           30           3.45280E-09  
Zn68         68           30           1.64200E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           4.37240E-10  
Ga69         69           31           1.74510E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.22230E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.24350E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           2.73110E-09  
Ge73         73           32           7.89580E-10  
Ge74         74           32           4.15480E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           5.50300E-10  
Ge77         77           32           0.00000E+00  
As75         75           33           5.16540E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           7.62410E-10  
