Isotope      A            Z            YIELD 
H            1            1            1.25310E+00  
He4          4            2            5.59620E-01  
C12          12           6            1.66950E-02  
C13          13           6            1.72030E-04  
C14          14           6            2.09540E-10  
N14          14           7            4.88100E-03  
N15          15           7            3.66910E-06  
O16          16           8            1.57570E-02  
O17          17           8            7.65980E-05  
O18          18           8            2.56420E-05  
F18          18           9            0.00000E+00  
F19          19           9            3.30430E-06  
Ne20         20           10           2.88910E-03  
Ne21         21           10           7.61210E-06  
Ne22         22           10           2.20010E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           1.59110E-04  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.46810E-03  
Mg25         25           12           1.89760E-04  
Mg26         26           12           2.24710E-04  
Al26         26           13           7.70950E-07  
Al27         27           13           1.65100E-04  
Si28         28           14           1.87820E-03  
Si29         29           14           9.89150E-05  
Si30         30           14           6.83360E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.85640E-05  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           9.86090E-04  
S33          33           16           8.25590E-06  
S34          34           16           4.71440E-05  
S35          35           16           0.00000E+00  
S36          36           16           2.52120E-07  
Cl35         35           17           1.00680E-05  
Cl36         36           17           2.84250E-09  
Cl37         37           17           3.95750E-06  
Ar36         36           18           2.25410E-04  
Ar37         37           18           0.00000E+00  
Ar38         38           18           4.38340E-05  
Ar39         39           18           2.06300E-12  
Ar40         40           18           1.17660E-07  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           9.48180E-06  
K40          40           19           3.61260E-08  
K41          41           19           8.16840E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.69200E-04  
Ca41         41           20           7.31690E-09  
Ca42         42           20           1.25830E-06  
Ca43         43           20           2.66790E-07  
Ca44         44           20           4.08870E-06  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.04170E-08  
Ca47         47           20           0.00000E+00  
Ca48         48           20           3.92900E-07  
Sc45         45           21           1.22990E-07  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           6.83900E-07  
Ti47         47           22           6.09240E-07  
Ti48         48           22           6.12880E-06  
Ti49         49           22           5.12130E-07  
Ti50         50           22           5.47880E-07  
V50          50           23           2.58360E-09  
V51          51           23           1.06880E-06  
Cr50         50           24           2.05450E-06  
Cr51         51           24           0.00000E+00  
Cr52         52           24           4.16150E-05  
Cr53         53           24           4.79660E-06  
Cr54         54           24           1.34930E-06  
Mn55         55           25           3.68960E-05  
Mn56         56           25           0.00000E+00  
Fe54         54           26           1.97730E-04  
Fe55         55           26           6.46500E-13  
Fe56         56           26           3.23960E-03  
Fe57         57           26           8.07090E-05  
Fe58         58           26           1.49820E-05  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.29300E-07  
Co59         59           27           1.09630E-05  
Co60         60           27           2.62090E-13  
Ni58         58           28           1.36020E-04  
Ni59         59           28           4.69050E-08  
Ni60         60           28           5.54280E-05  
Ni61         61           28           2.88610E-06  
Ni62         62           28           8.48930E-06  
Ni63         63           28           3.71710E-13  
Ni64         64           28           3.10210E-06  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           2.09920E-06  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.15310E-06  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           2.96630E-06  
Zn65         65           30           0.00000E+00  
Zn66         66           30           2.00880E-06  
Zn67         67           30           3.23580E-07  
Zn68         68           30           1.56700E-06  
Zn69         69           30           0.00000E+00  
Zn70         70           30           3.94970E-08  
Ga69         69           31           1.86080E-07  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.57000E-07  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.67240E-07  
Ge71         71           32           0.00000E+00  
Ge72         72           32           3.23980E-07  
Ge73         73           32           9.12830E-08  
Ge74         74           32           5.17030E-07  
Ge75         75           32           0.00000E+00  
Ge76         76           32           4.91850E-08  
Ge77         77           32           0.00000E+00  
As75         75           33           6.11850E-08  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           1.06200E-07  
Se77         77           34           5.74740E-08  
Se78         78           34           2.82180E-07  
Se79         79           34           5.99030E-09  
Se80         80           34           3.99770E-07  
Se81         81           34           0.00000E+00  
Se82         82           34           3.30320E-08  
Br79         79           35           5.53760E-08  
Br80         80           35           0.00000E+00  
Br81         81           35           7.95500E-08  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           2.81000E-08  
Kr81         81           36           2.13850E-09  
Kr82         82           36           1.70360E-07  
Kr83         83           36           8.27820E-08  
Kr84         84           36           4.53900E-07  
Kr85         85           36           0.00000E+00  
Kr86         86           36           8.37520E-08  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           7.44330E-08  
Rb86         86           37           0.00000E+00  
Rb87         87           37           1.97110E-08  
Rb88         88           37           0.00000E+00  
Sr86         86           38           1.50780E-07  
Sr87         87           38           9.89530E-08  
Sr88         88           38           1.54710E-06  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           2.89000E-07  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           3.06150E-07  
Zr91         91           40           6.69610E-08  
Zr92         92           40           1.02420E-07  
Zr93         93           40           2.22470E-08  
Zr94         94           40           1.31080E-07  
Zr95         95           40           0.00000E+00  
Zr96         96           40           3.49690E-09  
Zr97         97           40           0.00000E+00  
Nb93         93           41           1.48540E-08  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           2.75440E-09  
Mo93         93           42           0.00000E+00  
Mo94         94           42           3.07260E-09  
Mo95         95           42           1.51090E-08  
Mo96         96           42           2.75820E-08  
Mo97         97           42           1.02140E-08  
Mo98         98           42           3.38140E-08  
Mo99         99           42           0.00000E+00  
Mo00         100          42           2.07520E-09  
Tc97         97           43           1.95400E-12  
Tc98         98           43           2.73850E-13  
Tc99         99           43           6.91100E-10  
Ru96         96           44           6.87810E-10  
Ru97         97           44           0.00000E+00  
Ru98         98           44           2.39720E-10  
Ru99         99           44           4.95160E-09  
Ru00         100          44           1.59840E-08  
Ru01         101          44           5.33560E-09  
Ru02         102          44           2.28840E-08  
Ru03         103          44           0.00000E+00  
Ru04         104          44           2.66150E-09  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           6.02670E-09  
Rh05         105          45           0.00000E+00  
Pd04         104          46           1.16760E-08  
Pd05         105          46           5.13800E-09  
Pd06         106          46           1.49830E-08  
Pd07         107          46           2.18450E-09  
Pd08         108          46           1.74930E-08  
Pd09         109          46           0.00000E+00  
Pd10         110          46           1.41490E-09  
Ag07         107          47           2.11460E-09  
Ag09         109          47           6.03490E-09  
Ag11         111          47           0.00000E+00  
Cd08         108          48           2.04710E-10  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.35060E-08  
Cd11         111          48           5.64570E-09  
Cd12         112          48           1.74680E-08  
Cd13         113          48           5.82790E-09  
Cd14         114          48           2.40030E-08  
Cd15         115          48           0.00000E+00  
Cd16         116          48           1.14720E-09  
In13         113          49           6.29810E-11  
In15         115          49           5.42330E-09  
Sn14         114          50           2.02680E-10  
Sn15         115          50           1.04540E-10  
Sn16         116          50           3.13190E-08  
Sn17         117          50           1.04710E-08  
Sn18         118          50           4.06190E-08  
Sn19         119          50           1.29740E-08  
Sn20         120          50           5.79540E-08  
Sn21         121          50           0.00000E+00  
Sn22         122          50           1.63480E-09  
Sn23         123          50           0.00000E+00  
Sn24         124          50           1.92630E-09  
Sb21         121          51           5.26130E-09  
Sb22         122          51           0.00000E+00  
Sb23         123          51           1.35810E-09  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           7.29710E-09  
Te23         123          52           2.64470E-09  
Te24         124          52           1.37770E-08  
Te25         125          52           6.99030E-09  
Te26         126          52           2.89030E-08  
Te27         127          52           0.00000E+00  
Te28         128          52           1.62130E-08  
Te30         130          52           1.51930E-08  
I127         127          53           1.16850E-08  
I128         128          53           0.00000E+00  
I129         129          53           2.36100E-11  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           7.54840E-09  
Xe29         129          54           1.61400E-08  
Xe30         130          54           1.55640E-08  
Xe31         131          54           1.44890E-08  
Xe32         132          54           3.69940E-08  
Xe33         133          54           0.00000E+00  
Xe34         134          54           5.10930E-09  
Xe35         135          54           0.00000E+00  
Xe36         136          54           4.17410E-09  
Cs33         133          55           6.50370E-09  
Cs34         134          55           0.00000E+00  
Cs35         135          55           4.38760E-10  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           9.93850E-09  
Ba35         135          56           6.03430E-09  
Ba36         136          56           2.41380E-08  
Ba37         137          56           2.05430E-08  
Ba38         138          56           1.47310E-07  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           1.66960E-08  
La40         140          57           0.00000E+00  
Ce40         140          58           4.21230E-08  
Ce41         141          58           0.00000E+00  
Ce42         142          58           1.37290E-09  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           4.15780E-09  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           9.63020E-09  
Nd43         143          60           1.98170E-09  
Nd44         144          60           5.03470E-09  
Nd45         145          60           1.24420E-09  
Nd46         146          60           4.39030E-09  
Nd47         147          60           0.00000E+00  
Nd48         148          60           5.50820E-10  
Nd49         149          60           0.00000E+00  
Nd50         150          60           4.98110E-10  
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
Pm48         148          61           0.00000E+00  
Pm49         149          61           0.00000E+00  
Pm50         150          61           0.00000E+00  
Pm51         151          61           0.00000E+00  
Sm44         144          62           8.14160E-11  
Sm45         145          62           0.00000E+00  
Sm46         146          62           1.79200E-13  
Sm47         147          62           7.00120E-10  
Sm48         148          62           1.27100E-09  
Sm49         149          62           5.02600E-10  
Sm50         150          62           7.74780E-10  
Sm51         151          62           0.00000E+00  
Sm52         152          62           1.12570E-09  
Sm53         153          62           0.00000E+00  
Sm54         154          62           6.58950E-10  
Eu51         151          63           5.64290E-10  
Eu52         152          63           0.00000E+00  
Eu53         153          63           6.15480E-10  
Eu54         154          63           0.00000E+00  
Eu55         155          63           0.00000E+00  
Eu56         156          63           0.00000E+00  
Eu57         157          63           0.00000E+00  
Gd52         152          64           3.23300E-11  
Gd53         153          64           0.00000E+00  
Gd54         154          64           2.29360E-10  
Gd55         155          64           6.34080E-10  
Gd56         156          64           1.13360E-09  
Gd57         157          64           7.57970E-10  
Gd58         158          64           1.67480E-09  
Gd59         159          64           0.00000E+00  
Gd60         160          64           8.37640E-10  
Tb59         159          65           8.34710E-10  
Tb60         160          65           0.00000E+00  
Tb61         161          65           0.00000E+00  
Dy60         160          66           3.76380E-10  
Dy61         161          66           9.60360E-10  
Dy62         162          66           1.70960E-09  
Dy63         163          66           1.30760E-09  
Dy64         164          66           2.30440E-09  
Dy65         165          66           0.00000E+00  
Dy66         166          66           0.00000E+00  
Ho63         163          67           1.69700E-13  
Ho64         164          67           0.00000E+00  
Ho65         165          67           1.26470E-09  
Ho66         166          67           0.00000E+00  
Er64         164          68           1.22510E-10  
Er65         165          68           0.00000E+00  
Er66         166          68           1.45240E-09  
Er67         167          68           8.92800E-10  
Er68         168          68           1.61550E-09  
Er69         169          68           0.00000E+00  
Er70         170          68           5.06840E-10  
Er71         171          68           0.00000E+00  
Er72         172          68           0.00000E+00  
Tm69         169          69           5.91590E-10  
Tm70         170          69           0.00000E+00  
Tm71         171          69           0.00000E+00  
Tm72         172          69           0.00000E+00  
Tm73         173          69           0.00000E+00  
Yb70         170          70           3.74560E-10  
Yb71         171          70           7.02160E-10  
Yb72         172          70           1.45900E-09  
Yb73         173          70           8.54020E-10  
Yb74         174          70           2.64410E-09  
Yb75         175          70           0.00000E+00  
Yb76         176          70           4.25020E-10  
Yb77         177          70           0.00000E+00  
Lu75         175          71           6.49690E-10  
Lu76         176          71           4.99580E-11  
Lu77         177          71           0.00000E+00  
Hf76         176          72           4.15290E-10  
Hf77         177          72           5.68640E-10  
Hf78         178          72           1.38720E-09  
Hf79         179          72           5.64020E-10  
Hf80         180          72           2.27220E-09  
Hf81         181          72           0.00000E+00  
Hf82         182          72           8.70630E-12  
Hf83         183          72           0.00000E+00  
Hf84         184          72           0.00000E+00  
Ta79         179          73           0.00000E+00  
Ta80         180          73           0.00000E+00  
Ta81         181          73           5.61250E-10  
Ta82         182          73           0.00000E+00  
Ta83         183          73           0.00000E+00  
Ta84         184          73           0.00000E+00  
W180         180          74           1.95660E-12  
W181         181          74           0.00000E+00  
W182         182          74           1.22460E-09  
W183         183          74           6.78250E-10  
W184         184          74           1.53050E-09  
W185         185          74           0.00000E+00  
