Isotope      A            Z            YIELD 
H            1            1            5.90670E-01  
He4          4            2            2.40380E-01  
C12          12           6            6.03050E-03  
C13          13           6            1.33780E-06  
C14          14           6            1.67280E-10  
N14          14           7            4.76120E-05  
N15          15           7            3.59630E-08  
O16          16           8            5.24550E-04  
O17          17           8            1.85430E-06  
O18          18           8            1.75340E-07  
F18          18           9            0.00000E+00  
F19          19           9            6.61040E-07  
Ne20         20           10           6.17940E-05  
Ne21         21           10           1.39200E-07  
Ne22         22           10           2.85850E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           2.45430E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           3.45620E-05  
Mg25         25           12           2.78020E-06  
Mg26         26           12           2.69020E-06  
Al26         26           13           1.27480E-08  
Al27         27           13           1.43080E-06  
Si28         28           14           4.00670E-05  
Si29         29           14           7.06680E-07  
Si30         30           14           5.36960E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.86190E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           2.09390E-05  
S33          33           16           6.55260E-08  
S34          34           16           3.62080E-07  
S35          35           16           0.00000E+00  
S36          36           16           3.45730E-09  
Cl35         35           17           6.77790E-08  
Cl36         36           17           3.36260E-11  
Cl37         37           17           3.22770E-08  
Ar36         36           18           4.76870E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.10940E-07  
Ar39         39           18           4.71930E-13  
Ar40         40           18           4.29300E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.67300E-08  
K40          40           19           4.76110E-10  
K41          41           19           7.33290E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           3.58390E-06  
Ca41         41           20           1.50280E-10  
Ca42         42           20           1.01370E-08  
Ca43         43           20           2.16740E-09  
Ca44         44           20           2.89140E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           6.06730E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           2.64620E-09  
Sc45         45           21           1.13340E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           4.93500E-09  
Ti47         47           22           4.24890E-09  
Ti48         48           22           4.11250E-08  
Ti49         49           22           3.88550E-09  
Ti50         50           22           6.24030E-09  
V50          50           23           1.72090E-11  
V51          51           23           7.25570E-09  
Cr50         50           24           1.36860E-08  
Cr51         51           24           0.00000E+00  
Cr52         52           24           2.79260E-07  
Cr53         53           24           3.22950E-08  
Cr54         54           24           1.04060E-08  
Mn55         55           25           2.47180E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           1.31830E-06  
Fe55         55           26           0.00000E+00  
Fe56         56           26           2.16740E-05  
Fe57         57           26           5.72130E-07  
Fe58         58           26           1.52140E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.50940E-08  
Co59         59           27           8.60070E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           9.06000E-07  
Ni59         59           28           3.43540E-10  
Ni60         60           28           3.85430E-07  
Ni61         61           28           2.43740E-08  
Ni62         62           28           6.90320E-08  
Ni63         63           28           1.62270E-13  
Ni64         64           28           3.77000E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           2.09660E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.22990E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           2.07380E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.64120E-08  
Zn67         67           30           2.79460E-09  
Zn68         68           30           1.33820E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           2.74530E-10  
Ga69         69           31           1.53310E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.18650E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.10580E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           2.44490E-09  
Ge73         73           32           7.00060E-10  
Ge74         74           32           3.65450E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           3.40780E-10  
Ge77         77           32           0.00000E+00  
As75         75           33           4.29600E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           7.02590E-10  
Se77         77           34           3.74570E-10  
Se78         78           34           1.77210E-09  
Se79         79           34           1.08190E-10  
Se80         80           34           2.48340E-09  
Se81         81           34           0.00000E+00  
Se82         82           34           2.26720E-10  
Br79         79           35           3.52360E-10  
Br80         80           35           0.00000E+00  
Br81         81           35           4.36010E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           7.30480E-11  
Kr81         81           36           2.54620E-12  
Kr82         82           36           8.87880E-10  
Kr83         83           36           4.87570E-10  
Kr84         84           36           2.68170E-09  
Kr85         85           36           0.00000E+00  
Kr86         86           36           1.42140E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           5.39780E-10  
Rb86         86           37           0.00000E+00  
Rb87         87           37           5.36110E-10  
Rb88         88           37           0.00000E+00  
Sr86         86           38           5.10780E-10  
Sr87         87           38           3.42150E-10  
Sr88         88           38           6.26190E-09  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           1.49080E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.51910E-09  
Zr91         91           40           4.13850E-10  
Zr92         92           40           6.38680E-10  
Zr93         93           40           1.68650E-10  
Zr94         94           40           8.39700E-10  
Zr95         95           40           0.00000E+00  
Zr96         96           40           2.79670E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           7.24770E-11  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           1.83450E-11  
Mo93         93           42           0.00000E+00  
Mo94         94           42           1.36660E-11  
Mo95         95           42           1.13800E-10  
Mo96         96           42           1.86930E-10  
Mo97         97           42           7.41680E-11  
Mo98         98           42           2.48240E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           2.72940E-11  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           8.03720E-12  
Ru96         96           44           4.59740E-12  
Ru97         97           44           0.00000E+00  
Ru98         98           44           1.58920E-12  
Ru99         99           44           3.26560E-11  
Ru00         100          44           1.14020E-10  
Ru01         101          44           3.85450E-11  
Ru02         102          44           1.75590E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           3.07210E-11  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           4.47200E-11  
Rh05         105          45           0.00000E+00  
Pd04         104          46           8.30110E-11  
Pd05         105          46           3.73250E-11  
Pd06         106          46           1.14080E-10  
Pd07         107          46           1.76210E-11  
Pd08         108          46           1.37930E-10  
Pd09         109          46           0.00000E+00  
Pd10         110          46           2.26110E-11  
Ag07         107          47           1.38230E-11  
Ag09         109          47           4.66020E-11  
Ag11         111          47           0.00000E+00  
Cd08         108          48           7.99500E-13  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.05170E-10  
Cd11         111          48           4.48570E-11  
Cd12         112          48           1.49680E-10  
Cd13         113          48           4.83110E-11  
Cd14         114          48           2.13140E-10  
Cd15         115          48           0.00000E+00  
Cd16         116          48           3.51760E-11  
In13         113          49           4.18980E-13  
In15         115          49           4.77630E-11  
Sn14         114          50           1.33590E-12  
Sn15         115          50           6.93350E-13  
Sn16         116          50           2.75120E-10  
Sn17         117          50           9.37380E-11  
Sn18         118          50           4.20750E-10  
Sn19         119          50           1.30060E-10  
Sn20         120          50           6.64780E-10  
Sn21         121          50           0.00000E+00  
Sn22         122          50           7.13390E-11  
Sn23         123          50           0.00000E+00  
Sn24         124          50           1.95260E-11  
Sb21         121          51           5.67740E-11  
Sb22         122          51           0.00000E+00  
Sb23         123          51           2.11940E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           7.44020E-11  
Te23         123          52           2.52410E-11  
Te24         124          52           1.53610E-10  
Te25         125          52           6.72740E-11  
Te26         126          52           3.28640E-10  
Te27         127          52           0.00000E+00  
Te28         128          52           1.25350E-10  
Te30         130          52           1.01510E-10  
I127         127          53           9.72910E-11  
I128         128          53           0.00000E+00  
I129         129          53           1.08100E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
