Isotope      A            Z            YIELD 
H            1            1            1.61590E+00  
He4          4            2            6.71300E-01  
C12          12           6            1.17400E-02  
C13          13           6            8.52540E-05  
C14          14           6            5.97790E-10  
N14          14           7            2.86060E-03  
N15          15           7            1.58060E-06  
O16          16           8            7.74530E-03  
O17          17           8            3.71480E-05  
O18          18           8            1.17510E-05  
F18          18           9            0.00000E+00  
F19          19           9            1.58300E-06  
Ne20         20           10           1.43250E-03  
Ne21         21           10           4.23490E-06  
Ne22         22           10           8.17490E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           7.11720E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           7.28500E-04  
Mg25         25           12           1.00930E-04  
Mg26         26           12           1.15710E-04  
Al26         26           13           2.01680E-07  
Al27         27           13           8.37500E-05  
Si28         28           14           9.33240E-04  
Si29         29           14           4.92600E-05  
Si30         30           14           3.39190E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           9.04220E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           4.90060E-04  
S33          33           16           4.10910E-06  
S34          34           16           2.33790E-05  
S35          35           16           0.00000E+00  
S36          36           16           1.16300E-07  
Cl35         35           17           5.01080E-06  
Cl36         36           17           2.56670E-09  
Cl37         37           17           1.82400E-06  
Ar36         36           18           1.12180E-04  
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.17150E-05  
Ar39         39           18           1.26570E-11  
Ar40         40           18           5.49960E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           4.68280E-06  
K40          40           19           1.50250E-08  
K41          41           19           3.84750E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           8.41860E-05  
Ca41         41           20           5.54180E-09  
Ca42         42           20           6.10590E-07  
Ca43         43           20           1.29960E-07  
Ca44         44           20           2.01390E-06  
Ca45         45           20           0.00000E+00  
Ca46         46           20           4.55470E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           1.95260E-07  
Sc45         45           21           6.02460E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           3.34900E-07  
Ti47         47           22           3.02630E-07  
Ti48         48           22           3.04790E-06  
Ti49         49           22           2.53740E-07  
Ti50         50           22           2.78680E-07  
V50          50           23           1.28620E-09  
V51          51           23           5.32070E-07  
Cr50         50           24           1.02290E-06  
Cr51         51           24           0.00000E+00  
Cr52         52           24           2.07000E-05  
Cr53         53           24           2.39350E-06  
Cr54         54           24           6.59240E-07  
Mn55         55           25           1.83410E-05  
Mn56         56           25           0.00000E+00  
Fe54         54           26           9.84470E-05  
Fe55         55           26           2.09660E-12  
Fe56         56           26           1.61110E-03  
Fe57         57           26           4.05510E-05  
Fe58         58           26           6.95660E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.56380E-08  
Co59         59           27           5.16220E-06  
Co60         60           27           0.00000E+00  
Ni58         58           28           6.76660E-05  
Ni59         59           28           5.22920E-08  
Ni60         60           28           2.73350E-05  
Ni61         61           28           1.33920E-06  
Ni62         62           28           4.02960E-06  
Ni63         63           28           3.76860E-12  
Ni64         64           28           1.15480E-06  
