Isotope      A            Z            YIELD 
H            1            1            4.70190E-01  
He4          4            2            1.93370E-01  
C12          12           6            7.96460E-04  
C13          13           6            2.68690E-05  
C14          14           6            4.02580E-12  
N14          14           7            5.81140E-04  
N15          15           7            7.15540E-07  
O16          16           8            2.35380E-03  
O17          17           8            2.14780E-06  
O18          18           8            4.24610E-06  
F18          18           9            0.00000E+00  
F19          19           9            1.69490E-07  
Ne20         20           10           4.15020E-04  
Ne21         21           10           1.04580E-06  
Ne22         22           10           3.89060E-05  
Na22         22           11           0.00000E+00  
Na23         23           11           1.45850E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.07550E-04  
Mg25         25           12           2.72870E-05  
Mg26         26           12           3.13060E-05  
Al26         26           13           2.59050E-08  
Al27         27           13           2.35030E-05  
Si28         28           14           2.69680E-04  
Si29         29           14           1.41830E-05  
Si30         30           14           9.67800E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           2.51620E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.41820E-04  
S33          33           16           1.15540E-06  
S34          34           16           6.68870E-06  
S35          35           16           0.00000E+00  
S36          36           16           2.88400E-08  
Cl35         35           17           1.45300E-06  
Cl36         36           17           1.52250E-11  
Cl37         37           17           4.93450E-07  
Ar36         36           18           3.25340E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           6.24680E-06  
Ar39         39           18           0.00000E+00  
Ar40         40           18           1.07350E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.34780E-06  
K40          40           19           3.17560E-10  
K41          41           19           1.02760E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           2.43950E-05  
Ca41         41           20           2.03550E-11  
Ca42         42           20           1.71320E-07  
Ca43         43           20           3.65800E-08  
Ca44         44           20           5.77550E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.17800E-09  
Ca47         47           20           0.00000E+00  
