Isotope      A            Z            YIELD 
H            1            1            2.22410E+00  
He4          4            2            9.11530E-01  
C12          12           6            4.49030E-03  
C13          13           6            1.22000E-04  
C14          14           6            7.95060E-08  
N14          14           7            4.01240E-03  
N15          15           7            2.34630E-06  
O16          16           8            1.04030E-02  
O17          17           8            3.88090E-05  
O18          18           8            1.58590E-05  
F18          18           9            0.00000E+00  
F19          19           9            8.19660E-07  
Ne20         20           10           1.95830E-03  
Ne21         21           10           7.11400E-06  
Ne22         22           10           2.34100E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           9.26750E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           9.77820E-04  
Mg25         25           12           1.26740E-04  
Mg26         26           12           1.54790E-04  
Al26         26           13           1.75340E-07  
Al27         27           13           1.14560E-04  
Si28         28           14           1.27500E-03  
Si29         29           14           6.70820E-05  
Si30         30           14           4.58320E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.19780E-05  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           6.69880E-04  
S33          33           16           5.47570E-06  
S34          34           16           3.16430E-05  
S35          35           16           0.00000E+00  
S36          36           16           1.39650E-07  
Cl35         35           17           6.86170E-06  
Cl36         36           17           9.54080E-10  
Cl37         37           17           2.35530E-06  
Ar36         36           18           1.53630E-04  
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.95340E-05  
Ar39         39           18           2.14790E-11  
Ar40         40           18           5.78460E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.37190E-06  
K40          40           19           9.52310E-09  
K41          41           19           4.87660E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.15200E-04  
Ca41         41           20           2.40860E-09  
Ca42         42           20           8.12570E-07  
Ca43         43           20           1.73590E-07  
Ca44         44           20           2.73150E-06  
Ca45         45           20           0.00000E+00  
Ca46         46           20           5.65210E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           2.66770E-07  
Sc45         45           21           7.63920E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           4.50210E-07  
Ti47         47           22           4.13570E-07  
Ti48         48           22           4.18240E-06  
Ti49         49           22           3.18350E-07  
Ti50         50           22           3.18090E-07  
V50          50           23           1.77290E-09  
V51          51           23           7.23860E-07  
Cr50         50           24           1.41020E-06  
Cr51         51           24           0.00000E+00  
Cr52         52           24           2.83160E-05  
Cr53         53           24           3.27300E-06  
Cr54         54           24           8.43000E-07  
Mn55         55           25           2.47690E-05  
Mn56         56           25           0.00000E+00  
Fe54         54           26           1.35390E-04  
Fe55         55           26           4.32440E-12  
Fe56         56           26           2.20580E-03  
Fe57         57           26           5.24110E-05  
Fe58         58           26           7.56490E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           7.87930E-09  
Co59         59           27           6.61380E-06  
Co60         60           27           0.00000E+00  
Ni58         58           28           9.30750E-05  
Ni59         59           28           2.49780E-08  
Ni60         60           28           3.72020E-05  
Ni61         61           28           1.68140E-06  
Ni62         62           28           5.37560E-06  
Ni63         63           28           2.06660E-11  
Ni64         64           28           1.44990E-06  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.15350E-06  
Cu64         64           29           0.00000E+00  
Cu65         65           29           5.43210E-07  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           1.93800E-06  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.16470E-06  
Zn67         67           30           1.75440E-07  
Zn68         68           30           8.18350E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           2.69400E-08  
Ga69         69           31           7.83880E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           5.45110E-08  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           9.51390E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           1.26530E-07  
Ge73         73           32           3.58910E-08  
Ge74         74           32           1.72910E-07  
Ge75         75           32           0.00000E+00  
Ge76         76           32           3.35550E-08  
Ge77         77           32           0.00000E+00  
As75         75           33           2.38230E-08  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           2.70620E-08  
Se77         77           34           2.07980E-08  
Se78         78           34           7.07040E-08  
Se79         79           34           1.47890E-09  
Se80         80           34           1.43260E-07  
Se81         81           34           0.00000E+00  
Se82         82           34           2.24790E-08  
Br79         79           35           2.28250E-08  
Br80         80           35           0.00000E+00  
Br81         81           35           2.43140E-08  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           5.42650E-09  
Kr81         81           36           1.62020E-10  
Kr82         82           36           3.19800E-08  
Kr83         83           36           2.82000E-08  
