Isotope      A            Z            YIELD 
H            1            1            4.73160E-01  
He4          4            2            1.95110E-01  
C12          12           6            8.91650E-04  
C13          13           6            3.40440E-05  
C14          14           6            2.03260E-12  
N14          14           7            7.17450E-04  
N15          15           7            9.25490E-07  
O16          16           8            2.96660E-03  
O17          17           8            2.30750E-06  
O18          18           8            5.43500E-06  
F18          18           9            0.00000E+00  
F19          19           9            2.11060E-07  
Ne20         20           10           5.23550E-04  
Ne21         21           10           1.31760E-06  
Ne22         22           10           4.58730E-05  
Na22         22           11           0.00000E+00  
Na23         23           11           1.81560E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.61670E-04  
Mg25         25           12           3.44300E-05  
Mg26         26           12           3.94860E-05  
Al26         26           13           2.85300E-08  
Al27         27           13           2.96230E-05  
Si28         28           14           3.40150E-04  
Si29         29           14           1.78890E-05  
Si30         30           14           1.22030E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           3.17140E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.78880E-04  
S33          33           16           1.45680E-06  
S34          34           16           8.43380E-06  
S35          35           16           0.00000E+00  
S36          36           16           3.61890E-08  
Cl35         35           17           1.83290E-06  
Cl36         36           17           1.06670E-11  
Cl37         37           17           6.21090E-07  
Ar36         36           18           4.10400E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           7.87800E-06  
Ar39         39           18           0.00000E+00  
Ar40         40           18           1.33980E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.69980E-06  
K40          40           19           2.88070E-10  
K41          41           19           1.29320E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           3.07720E-05  
Ca41         41           20           1.31790E-11  
Ca42         42           20           2.15870E-07  
Ca43         43           20           4.61010E-08  
Ca44         44           20           7.28390E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.47050E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           7.12280E-08  
Sc45         45           21           2.01220E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.19890E-07  
Ti47         47           22           1.10400E-07  
Ti48         48           22           1.11750E-06  
Ti49         49           22           8.39640E-08  
Ti50         50           22           8.21140E-08  
V50          50           23           4.74000E-10  
V51          51           23           1.93180E-07  
Cr50         50           24           3.77010E-07  
Cr51         51           24           0.00000E+00  
Cr52         52           24           7.56260E-06  
Cr53         53           24           8.73900E-07  
Cr54         54           24           2.22260E-07  
Mn55         55           25           6.60650E-06  
Mn56         56           25           0.00000E+00  
Fe54         54           26           3.61880E-05  
Fe55         55           26           0.00000E+00  
Fe56         56           26           5.89220E-04  
Fe57         57           26           1.38730E-05  
Fe58         58           26           1.89800E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.79100E-10  
Co59         59           27           1.74370E-06  
Co60         60           27           0.00000E+00  
Ni58         58           28           2.48790E-05  
Ni59         59           28           8.64060E-11  
Ni60         60           28           9.91760E-06  
Ni61         61           28           4.39820E-07  
Ni62         62           28           1.42180E-06  
Ni63         63           28           0.00000E+00  
Ni64         64           28           3.74420E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           3.02180E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.38810E-07  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           5.15880E-07  
Zn65         65           30           0.00000E+00  
Zn66         66           30           3.05520E-07  
Zn67         67           30           4.56080E-08  
Zn68         68           30           2.11760E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           7.19390E-09  
Ga69         69           31           1.99040E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.36100E-08  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.36580E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           3.16700E-08  
Ge73         73           32           8.95770E-09  
Ge74         74           32           4.23920E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           8.95600E-09  
Ge77         77           32           0.00000E+00  
As75         75           33           5.97860E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           6.34440E-09  
Se77         77           34           5.20880E-09  
Se78         78           34           1.65350E-08  
Se79         79           34           1.93310E-11  
Se80         80           34           3.56540E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           6.00100E-09  
Br79         79           35           6.01340E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           6.02150E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           1.35040E-09  
Kr81         81           36           1.28100E-13  
Kr82         82           36           7.03410E-09  
Kr83         83           36           6.97870E-09  
Kr84         84           36           3.48950E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           1.07980E-08  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           5.42330E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           2.15800E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           2.71330E-09  
Sr87         87           38           2.05460E-09  
Sr88         88           38           2.42550E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           5.76110E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           7.40930E-09  
Zr91         91           40           1.64550E-09  
Zr92         92           40           2.55400E-09  
Zr93         93           40           4.09220E-11  
Zr94         94           40           2.66080E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           4.32200E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           9.38980E-10  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           5.06410E-10  
Mo93         93           42           0.00000E+00  
Mo94         94           42           3.22640E-10  
Mo95         95           42           5.83770E-10  
Mo96         96           42           6.27190E-10  
Mo97         97           42           3.54710E-10  
Mo98         98           42           9.18370E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           3.60450E-10  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           1.38480E-12  
Ru96         96           44           1.27450E-10  
Ru97         97           44           0.00000E+00  
Ru98         98           44           4.38730E-11  
Ru99         99           44           3.06750E-10  
Ru00         100          44           3.22770E-10  
Ru01         101          44           4.17660E-10  
Ru02         102          44           8.00850E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           4.66480E-10  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           4.97600E-10  
Rh05         105          45           0.00000E+00  
Pd04         104          46           2.38840E-10  
Pd05         105          46           4.54970E-10  
Pd06         106          46           5.76350E-10  
Pd07         107          46           3.78970E-12  
Pd08         108          46           5.73640E-10  
Pd09         109          46           0.00000E+00  
