Isotope      A            Z            YIELD 
H            1            1            4.67260E-01  
He4          4            2            1.80590E-01  
C12          12           6            2.23130E-03  
C13          13           6            3.23850E-06  
C14          14           6            3.14380E-11  
N14          14           7            8.66510E-05  
N15          15           7            8.05480E-08  
O16          16           8            3.49520E-04  
O17          17           8            8.18000E-07  
O18          18           8            4.69760E-07  
F18          18           9            0.00000E+00  
F19          19           9            1.45130E-07  
Ne20         20           10           5.01980E-05  
Ne21         21           10           1.56020E-07  
Ne22         22           10           6.60350E-05  
Na22         22           11           0.00000E+00  
Na23         23           11           2.26900E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           2.59070E-05  
Mg25         25           12           3.44900E-06  
Mg26         26           12           3.94500E-06  
Al26         26           13           1.32090E-08  
Al27         27           13           3.00270E-06  
Si28         28           14           3.27950E-05  
Si29         29           14           1.72810E-06  
Si30         30           14           1.19380E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           3.20170E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.72170E-05  
S33          33           16           1.42870E-07  
S34          34           16           8.23850E-07  
S35          35           16           0.00000E+00  
S36          36           16           4.33030E-09  
Cl35         35           17           1.75990E-07  
Cl36         36           17           2.38260E-11  
Cl37         37           17           6.30720E-08  
Ar36         36           18           3.93970E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           7.63050E-07  
Ar39         39           18           0.00000E+00  
Ar40         40           18           1.87290E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.64540E-07  
K40          40           19           2.68480E-10  
K41          41           19           1.33240E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           2.95660E-06  
Ca41         41           20           4.10040E-11  
Ca42         42           20           2.14680E-08  
Ca43         43           20           4.58540E-09  
Ca44         44           20           7.04700E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.05000E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           6.85860E-09  
Sc45         45           21           2.05770E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.16290E-08  
Ti47         47           22           1.06040E-08  
Ti48         48           22           1.07030E-07  
Ti49         49           22           8.53010E-09  
Ti50         50           22           9.26530E-09  
V50          50           23           4.52910E-11  
V51          51           23           1.86070E-08  
Cr50         50           24           3.60210E-08  
Cr51         51           24           0.00000E+00  
Cr52         52           24           7.27100E-07  
Cr53         53           24           8.39790E-08  
Cr54         54           24           2.31720E-08  
Mn55         55           25           6.38200E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           3.46180E-06  
Fe55         55           26           0.00000E+00  
Fe56         56           26           5.66060E-05  
Fe57         57           26           1.39080E-06  
Fe58         58           26           2.61260E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           4.29620E-09  
Co59         59           27           1.88560E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           2.38020E-06  
Ni59         59           28           2.68460E-10  
Ni60         60           28           9.65030E-07  
Ni61         61           28           4.80080E-08  
Ni62         62           28           1.45870E-07  
Ni63         63           28           0.00000E+00  
Ni64         64           28           4.26090E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           3.42390E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           1.50480E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           5.01930E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           3.03250E-08  
Zn67         67           30           4.59340E-09  
Zn68         68           30           2.13260E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           6.90050E-10  
Ga69         69           31           2.06720E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           1.45980E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           2.53270E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           3.31560E-09  
Ge73         73           32           9.39220E-10  
Ge74         74           32           4.54640E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           8.59130E-10  
Ge77         77           32           0.00000E+00  
As75         75           33           6.20820E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           7.21590E-10  
Se77         77           34           5.42690E-10  
Se78         78           34           1.87680E-09  
Se79         79           34           2.23190E-11  
Se80         80           34           3.70980E-09  
Se81         81           34           0.00000E+00  
Se82         82           34           5.76960E-10  
Br79         79           35           6.10730E-10  
Br80         80           35           0.00000E+00  
Br81         81           35           6.35600E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           1.40280E-10  
Kr81         81           36           2.01080E-12  
Kr82         82           36           8.58500E-10  
Kr83         83           36           7.31830E-10  
Kr84         84           36           3.71640E-09  
Kr85         85           36           0.00000E+00  
Kr86         86           36           1.24490E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           6.00050E-10  
