 ele  Z   A   PFAv000     PFAv150     PFAv300     PFBv000     PFBv150     PFBv300     PFCv000     PFCv150     PFCv300     PFDv000     PFDv150     PFDv300      YAv000      YAv150      YAv300      YBv000      YBv150      YBv300      YCv000      YCv150      YCv300      YDv000      YDv150      YDv300     PFAvavg     PFBvavg     PFCvavg     PFDvavg      YAvavg      YBvavg      YCvavg      YDvavg       iniA        iniB        iniC        iniD 
Ca43   20   43  6.3541E+00  8.0887E+00  9.6292E+00  6.6849E+00  9.2081E+00  1.2105E+01  7.4294E+00  1.9525E+01  2.8913E+01  6.1673E+00  2.2337E+01  7.0877E+02  5.6045E-07  7.0776E-07  8.3457E-07  1.3042E-07  1.7523E-07  2.2957E-07  1.4572E-08  3.4985E-08  5.4067E-08  1.2064E-09  4.2140E-09  1.3477E-07  6.3542E+00  6.6851E+00  7.4300E+00  6.1681E+00  5.6045E-07  1.3042E-07  1.4573E-08  1.2065E-09  9.3493E-08  2.0928E-08  2.0928E-09  2.0928E-10
Ca44   20   44  2.6067E+00  2.9756E+00  3.1376E+00  4.4469E+00  6.9092E+00  6.8602E+00  2.0528E+01  5.4747E+01  4.5584E+01  2.1941E+02  3.3899E+02  3.0812E+02  3.6351E-06  4.1166E-06  4.2995E-06  1.3717E-06  2.0789E-06  2.0571E-06  6.3660E-07  1.5510E-06  1.3477E-06  6.7858E-07  1.0112E-06  9.2630E-07  2.6067E+00  4.4470E+00  2.0530E+01  2.1942E+02  3.6352E-06  1.3718E-06  6.3665E-07  6.7860E-07  1.4782E-06  3.3089E-07  3.3089E-08  3.3089E-09
Ca46   20   46  6.0801E+01  8.8317E+01  8.3088E+01  4.7212E+01  1.1178E+02  8.6152E+01  1.8496E+01  1.2647E+02  1.0225E+02  8.5644E+00  1.1742E+02  6.8889E+02  1.6998E-07  2.4494E-07  2.2826E-07  2.9195E-08  6.7425E-08  5.1788E-08  1.1499E-09  7.1828E-09  6.0605E-09  5.3100E-11  7.0213E-10  4.1518E-09  6.0802E+01  4.7216E+01  1.8501E+01  8.5699E+00  1.6998E-07  2.9198E-08  1.1502E-09  5.3134E-11  2.9634E-09  6.6334E-10  6.6334E-11  6.6334E-12
Ca48   20   48  9.2610E-01  8.8482E-01  9.1391E-01  9.1975E-01  8.3908E-01  8.1392E-01  9.0552E-01  8.7661E-01  7.6008E-01  8.9873E-01  8.3019E-01  7.4234E-01  1.2630E-07  1.1971E-07  1.2247E-07  2.7746E-08  2.4691E-08  2.3868E-08  2.7462E-09  2.4287E-09  2.1977E-09  2.7183E-10  2.4218E-10  2.1825E-10  9.2610E-01  9.1975E-01  9.0552E-01  8.9872E-01  1.2630E-07  2.7746E-08  2.7462E-09  2.7183E-10  1.4456E-07  3.2360E-08  3.2360E-09  3.2360E-10
Sc45   21   45  1.3189E+01  1.7639E+01  1.9627E+01  3.4945E+01  6.1721E+01  6.6220E+01  4.5359E+01  2.6281E+02  2.4514E+02  4.7079E+02  8.0925E+02  3.9458E+03  5.8224E-07  7.7248E-07  8.5142E-07  1.5242E-07  2.6259E-07  2.8077E-07  1.9890E-08  1.0528E-07  1.0248E-07  2.0588E-08  3.4132E-08  1.6773E-07  1.3189E+01  3.4947E+01  4.5369E+01  4.7081E+02  5.8225E-07  1.5243E-07  1.9894E-08  2.0589E-08  4.6794E-08  4.6788E-09  4.6788E-10  4.6788E-11
Ti46   22   46  8.1220E+00  1.4425E+01  1.6777E+01  2.0857E+01  3.9271E+01  2.5705E+02  5.5135E+01  3.2009E+02  2.0497E+03  7.9916E+02  1.6695E+03  5.3564E+03  1.9079E-06  3.3615E-06  3.8725E-06  9.6585E-07  1.7739E-06  1.1572E-05  2.5668E-07  1.3614E-06  9.0979E-06  3.7105E-07  7.4759E-07  2.4175E-06  8.1223E+00  2.0858E+01  5.5147E+01  7.9921E+02  1.9079E-06  9.6590E-07  2.5674E-07  3.7107E-07  2.4899E-07  4.9675E-08  4.9675E-09  4.9675E-10
Ti47   22   47  2.4434E+00  3.1976E+00  3.7875E+00  3.5393E+00  5.1698E+00  9.3949E+00  2.7452E+00  1.4183E+01  3.6036E+01  1.0896E+01  2.3630E+01  4.6368E+02  5.2886E-07  6.8661E-07  8.0555E-07  1.5102E-07  2.1517E-07  3.8969E-07  1.1776E-08  5.5579E-08  1.4738E-07  4.6613E-09  9.7498E-09  1.9282E-07  2.4434E+00  3.5394E+00  2.7458E+00  1.0896E+01  5.2886E-07  1.5102E-07  1.1779E-08  4.6616E-09  2.2943E-07  4.5771E-08  4.5771E-09  4.5771E-10
Ti48   22   48  3.5185E+00  4.0457E+00  4.4202E+00  1.6887E+01  2.3658E+01  2.0887E+01  1.5149E+02  2.4207E+02  2.1560E+02  1.6982E+03  2.4064E+03  2.0323E+03  7.7066E-06  8.7908E-06  9.5135E-06  7.2915E-06  9.9642E-06  8.7671E-06  6.5759E-06  9.5998E-06  8.9229E-06  7.3519E-06  1.0048E-05  8.5525E-06  3.5185E+00  1.6887E+01  1.5149E+02  1.6982E+03  7.7067E-06  7.2916E-06  6.5761E-06  7.3521E-06  2.3217E-06  4.6318E-07  4.6318E-08  4.6318E-09
Ti49   22   49  6.6517E+00  9.4200E+00  1.0921E+01  2.0852E+01  3.2714E+01  3.7368E+01  1.1251E+02  2.1093E+02  2.6392E+02  1.2099E+03  1.7928E+03  2.6519E+03  1.0915E-06  1.5334E-06  1.7609E-06  6.7450E-07  1.0322E-06  1.1750E-06  3.6589E-07  6.2666E-07  8.1828E-07  3.9241E-07  5.6079E-07  8.3602E-07  6.6518E+00  2.0852E+01  1.1252E+02  1.2100E+03  1.0915E-06  6.7452E-07  3.6590E-07  3.9242E-07  1.7393E-07  3.4699E-08  3.4699E-09  3.4699E-10
Ti50   22   50  5.7359E+00  9.0477E+00  9.4467E+00  1.3470E+01  2.6188E+01  4.0294E+01  3.3469E+00  2.1572E+01  7.1097E+01  1.8585E+00  3.3118E+01  1.1724E+02  9.1955E-07  1.4389E-06  1.4881E-06  4.2572E-07  8.0731E-07  1.2379E-06  1.0634E-08  6.2615E-08  2.1537E-07  5.8892E-10  1.0121E-08  3.6113E-08  5.7361E+00  1.3471E+01  3.3478E+00  1.8601E+00  9.1958E-07  4.2574E-07  1.0637E-08  5.8942E-10  1.6993E-07  3.3902E-08  3.3902E-09  3.3902E-10
V50    23   50  3.6455E+01  6.0770E+01  7.0804E+01  9.0463E+01  1.5153E+02  1.5283E+02  2.0938E+01  1.2506E+02  2.1680E+02  1.9821E+01  1.2303E+02  2.6710E+04  2.6936E-08  4.4546E-08  5.1409E-08  6.6042E-09  1.0790E-08  1.0846E-08  1.5367E-10  8.3849E-10  1.5171E-09  1.4508E-11  8.6856E-11  1.9005E-08  3.6456E+01  9.0466E+01  2.0943E+01  1.9826E+01  2.6937E-08  6.6045E-09  1.5371E-10  1.4512E-11  7.8323E-10  7.8312E-11  7.8312E-12  7.8312E-13
V51    23   51  5.7773E+00  1.1289E+01  1.1717E+01  3.3431E+01  4.6295E+01  8.8358E+01  1.6195E+02  2.7320E+02  6.8213E+02  1.4610E+03  1.9435E+03  5.9994E+03  1.7374E-06  3.3678E-06  3.4624E-06  9.9329E-07  1.3417E-06  2.5520E-06  4.8375E-07  7.4552E-07  1.9426E-06  4.3522E-07  5.5839E-07  1.7373E-06  5.7776E+00  3.3431E+01  1.6195E+02  1.4610E+03  1.7375E-06  9.9331E-07  4.8376E-07  4.3522E-07  3.1876E-07  3.1872E-08  3.1872E-09  3.1872E-10
Cr50   24   50  9.4270E+00  5.9877E+01  4.4844E+01  4.7745E+01  7.4826E+01  3.0343E+02  1.6451E+02  4.6802E+02  2.7558E+03  1.6064E+03  2.8497E+03  1.3947E+04  6.2088E-06  3.9122E-05  2.9022E-05  3.1069E-06  4.7496E-06  1.9194E-05  1.0762E-06  2.7971E-06  1.7189E-05  1.0481E-06  1.7932E-06  8.8450E-06  9.4297E+00  4.7747E+01  1.6452E+02  1.6065E+03  6.2106E-06  3.1070E-06  1.0763E-06  1.0481E-06  6.9813E-07  6.9804E-08  6.9804E-09  6.9804E-10
Cr52   24   52  7.0386E+00  1.0802E+01  1.0239E+01  7.7038E+01  1.0576E+02  9.6853E+01  7.1381E+02  1.0534E+03  1.0010E+03  7.9669E+03  1.0643E+04  9.5702E+03  9.2970E-05  1.4155E-04  1.3290E-04  1.0054E-04  1.3462E-04  1.2287E-04  9.3652E-05  1.2626E-04  1.2521E-04  1.0424E-04  1.3431E-04  1.2172E-04  7.0388E+00  7.7040E+01  7.1383E+02  7.9670E+03  9.2973E-05  1.0054E-04  9.3654E-05  1.0424E-04  1.4001E-05  1.3999E-06  1.3999E-07  1.3999E-08
Cr53   24   53  7.5753E+00  2.0542E+01  1.5392E+01  6.0498E+01  8.2887E+01  1.0374E+02  4.4454E+02  6.8336E+02  1.0057E+03  4.6465E+03  6.2603E+03  9.4929E+03  1.1565E-05  3.1110E-05  2.3090E-05  9.1252E-06  1.2195E-05  1.5211E-05  6.7410E-06  9.4666E-06  1.4540E-05  7.0269E-06  9.1311E-06  1.3955E-05  7.5760E+00  6.0499E+01  4.4455E+02  4.6466E+03  1.1566E-05  9.1253E-06  6.7412E-06  7.0270E-06  1.6182E-06  1.6180E-07  1.6180E-08  1.6180E-09
Cr54   24   54  3.1173E+00  4.0001E+00  4.1257E+00  3.8418E+00  5.5313E+00  9.6334E+00  3.5738E+00  5.6232E+00  2.8046E+01  2.7356E+00  7.1650E+00  4.8721E+01  1.2069E-06  1.5364E-06  1.5696E-06  1.4696E-07  2.0639E-07  3.5822E-07  1.3744E-08  1.9756E-08  1.0283E-07  1.0492E-09  2.6504E-09  1.8164E-08  3.1173E+00  3.8418E+00  3.5739E+00  2.7359E+00  1.2069E-06  1.4696E-07  1.3744E-08  1.0493E-09  4.1040E-07  4.1034E-08  4.1034E-09  4.1034E-10
Mn55   25   55  5.9465E+00  1.7826E+01  1.3940E+01  3.9225E+01  5.3879E+01  7.8520E+01  2.3625E+02  3.6375E+02  7.4666E+02  2.1780E+03  2.8920E+03  6.9654E+03  6.1137E-05  1.8181E-04  1.4083E-04  3.9843E-05  5.3383E-05  7.7532E-05  2.4126E-05  3.3934E-05  7.2695E-05  2.2181E-05  2.8406E-05  6.8954E-05  5.9471E+00  3.9226E+01  2.3626E+02  2.1780E+03  6.1144E-05  3.9844E-05  2.4126E-05  2.2181E-05  1.0898E-05  1.0896E-06  1.0896E-07  1.0896E-08
Fe54   26   54  7.3412E+00  4.6352E+01  3.1188E+01  3.7836E+01  5.6938E+01  1.1757E+02  1.4798E+02  2.7517E+02  1.1091E+03  1.2216E+03  2.0584E+03  9.9404E+03  5.0889E-04  3.1875E-03  2.1244E-03  2.5913E-04  3.8038E-04  7.8275E-04  1.0189E-04  1.7309E-04  7.2807E-04  8.3886E-05  1.3632E-04  6.6352E-04  7.3433E+00  3.7837E+01  1.4798E+02  1.2217E+03  5.0904E-04  2.5914E-04  1.0189E-04  8.3889E-05  7.3478E-05  7.3468E-06  7.3468E-07  7.3468E-08
Fe56   26   56  3.0193E+00  3.0838E+00  3.0388E+00  2.2809E+01  2.3262E+01  2.3564E+01  2.1977E+02  2.3581E+02  2.3341E+02  2.1962E+03  2.2772E+03  2.2227E+03  3.4073E-03  3.4524E-03  3.3698E-03  2.5431E-03  2.5299E-03  2.5539E-03  2.4634E-03  2.4147E-03  2.4944E-03  2.4550E-03  2.4552E-03  2.4152E-03  3.0193E+00  2.2809E+01  2.1977E+02  2.1962E+03  3.4073E-03  2.5431E-03  2.4634E-03  2.4550E-03  1.1962E-03  1.1960E-04  1.1960E-05  1.1960E-06
Fe57   26   57  3.6682E+00  6.7995E+00  3.7410E+00  1.7578E+01  1.2663E+01  1.9083E+01  1.4338E+02  1.0829E+02  1.6450E+02  1.1423E+03  8.7041E+02  1.6439E+03  9.7306E-05  1.7893E-04  9.7513E-05  4.6070E-05  3.2373E-05  4.8619E-05  3.7779E-05  2.6066E-05  4.1323E-05  3.0017E-05  2.2060E-05  4.1990E-05  3.6684E+00  1.7578E+01  1.4338E+02  1.1423E+03  9.7310E-05  4.6069E-05  3.7778E-05  3.0016E-05  2.8118E-05  2.8114E-06  2.8114E-07  2.8114E-08
Fe58   26   58  1.1084E+01  1.4316E+01  1.3911E+01  1.0021E+01  1.1919E+01  9.3086E+00  1.6860E+01  1.5290E+01  7.2538E+00  1.0576E+01  1.6493E+01  8.2172E+00  3.9817E-05  5.1015E-05  4.9104E-05  3.5566E-06  4.1263E-06  3.2116E-06  6.0158E-07  4.9839E-07  2.4676E-07  3.7634E-08  5.6605E-08  2.8423E-08  1.1085E+01  1.0021E+01  1.6860E+01  1.0576E+01  3.9817E-05  3.5566E-06  6.0157E-07  3.7635E-08  3.8076E-06  3.8072E-07  3.8072E-08  3.8072E-09
Co59   27   59  6.7240E+00  6.2343E+01  7.0079E+00  7.6565E+00  5.7860E+00  6.4438E+00  2.7683E+01  1.4591E+01  2.6780E+01  1.2411E+02  2.1146E+01  1.3670E+02  2.6925E-05  2.4766E-04  2.7574E-05  3.0292E-06  2.2329E-06  2.4783E-06  1.1011E-06  5.3018E-07  1.0155E-06  4.9230E-07  8.0901E-08  5.2709E-07  6.7269E+00  7.6564E+00  2.7683E+01  1.2410E+02  2.6937E-05  3.0292E-06  1.1011E-06  4.9228E-07  4.2445E-06  4.2440E-07  4.2440E-08  4.2440E-09
Ni58   28   58  3.4170E+00  1.6913E+02  5.9217E+00  1.0954E+01  1.0861E+01  2.3112E+01  5.8296E+01  6.6363E+01  1.9676E+02  4.1594E+02  5.3318E+02  2.1821E+03  1.5551E-04  7.6356E-03  2.6481E-04  4.9257E-05  4.7638E-05  1.0102E-04  2.6353E-05  2.7406E-05  8.4803E-05  1.8752E-05  2.3183E-05  9.5625E-05  3.4257E+00  1.0954E+01  5.8297E+01  4.1595E+02  1.5591E-04  4.9257E-05  2.6353E-05  1.8752E-05  4.8240E-05  4.8234E-06  4.8234E-07  4.8234E-08
Ni60   28   60  3.2015E+00  1.8010E+02  2.8042E+00  9.1329E+00  3.2469E+00  5.0300E+00  7.0028E+01  1.3856E+01  3.1016E+01  4.2103E+02  4.1278E+01  1.4198E+02  5.8060E-05  3.2401E-03  4.9971E-05  1.6364E-05  5.6746E-06  8.7610E-06  1.2614E-05  2.2802E-06  5.3266E-06  7.5636E-06  7.1520E-07  2.4793E-06  3.2109E+00  9.1326E+00  7.0025E+01  4.2101E+02  5.8230E-05  1.6363E-05  1.2614E-05  7.5632E-06  1.9223E-05  1.9220E-06  1.9220E-07  1.9220E-08
Ni61   28   61  1.1091E+01  5.1694E+01  1.2969E+01  1.5404E+01  1.1560E+01  1.0793E+01  6.3049E+01  1.8437E+01  2.9620E+01  2.7713E+02  2.8364E+01  1.8956E+02  8.8891E-06  4.1100E-05  1.0214E-05  1.2197E-06  8.9287E-07  8.3078E-07  5.0191E-07  1.3408E-07  2.2481E-07  2.2002E-07  2.1719E-08  1.4629E-07  1.1093E+01  1.5403E+01  6.3046E+01  2.7712E+02  8.8908E-06  1.2197E-06  5.0189E-07  2.2001E-07  8.4952E-07  8.4941E-08  8.4941E-09  8.4941E-10
Ni62   28   62  1.4887E+01  9.5873E+01  1.5634E+01  2.1570E+01  1.6544E+01  1.8284E+01  7.5249E+01  2.1389E+01  6.8527E+01  2.8874E+02  2.5773E+01  8.0505E+02  3.8666E-05  2.4703E-04  3.9902E-05  5.5353E-06  4.1411E-06  4.5609E-06  1.9413E-06  5.0410E-07  1.6855E-06  7.4290E-07  6.3954E-08  2.0134E-06  1.4891E+01  2.1570E+01  7.5246E+01  2.8873E+02  3.8677E-05  5.5352E-06  1.9412E-06  7.4287E-07  2.7531E-06  2.7527E-07  2.7527E-08  2.7527E-09
Ni64   28   64  2.4389E+01  3.6127E+01  3.6918E+01  2.7276E+01  5.1282E+01  4.5025E+01  8.3991E+00  5.1022E+01  3.4065E+01  1.9794E+00  5.1494E+01  2.6768E+01  1.6652E-05  2.4470E-05  2.4769E-05  1.8401E-06  3.3744E-06  2.9526E-06  5.6963E-08  3.1612E-07  2.2026E-07  1.3388E-09  3.3592E-08  1.7599E-08  2.4389E+01  2.7278E+01  8.4012E+00  1.9819E+00  1.6653E-05  1.8401E-06  5.6977E-08  1.3405E-09  7.2374E-07  7.2364E-08  7.2364E-09  7.2364E-10
Cu63   29   63  2.5236E+01  4.9570E+01  3.2707E+01  2.3962E+01  3.6485E+01  2.8335E+01  1.6394E+01  4.3150E+01  1.8188E+01  2.8538E+01  4.9124E+01  1.8363E+01  1.1829E-05  2.3051E-05  1.5065E-05  1.1098E-06  1.6482E-06  1.2757E-06  7.6331E-08  1.8354E-07  8.0738E-08  1.3251E-08  2.2000E-08  8.2885E-09  2.5237E+01  2.3963E+01  1.6395E+01  2.8539E+01  1.1830E-05  1.1098E-06  7.6337E-08  1.3252E-08  4.9686E-07  4.9680E-08  4.9680E-09  4.9680E-10
Cu65   29   65  4.4431E+01  7.0044E+01  6.7665E+01  7.4351E+01  1.1325E+02  9.6822E+01  2.8993E+01  1.2269E+02  7.7015E+01  8.9804E+00  1.2815E+02  5.4948E+01  9.5775E-06  1.4979E-05  1.4333E-05  1.5835E-06  2.3526E-06  2.0045E-06  6.2078E-08  2.3998E-07  1.5722E-07  1.9176E-09  2.6392E-08  1.1405E-08  4.4432E+01  7.4353E+01  2.8997E+01  8.9865E+00  9.5778E-06  1.5836E-06  6.2087E-08  1.9189E-09  2.2849E-07  2.2846E-08  2.2846E-09  2.2846E-10
Zn64   30   64  4.2120E+00  2.3210E+02  5.4025E+00  9.3503E+00  1.0651E+01  8.0990E+00  1.5894E+01  1.9080E+01  8.1182E+00  7.1313E+01  2.3004E+01  1.0558E+01  3.3056E-06  1.8071E-04  4.1663E-06  7.2502E-07  8.0560E-07  6.1047E-07  1.2390E-07  1.3588E-07  6.0336E-08  5.5441E-08  1.7249E-08  7.9789E-09  4.2240E+00  9.3504E+00  1.5894E+01  7.1310E+01  3.3150E-06  7.2503E-07  1.2390E-07  5.5439E-08  8.3188E-07  8.3177E-08  8.3177E-09  8.3177E-10
Zn66   30   66  2.3092E+01  4.2544E+01  3.4460E+01  4.2851E+01  6.8687E+01  5.7970E+01  1.6938E+01  7.3500E+01  4.6089E+01  2.3147E+01  7.3076E+01  6.4220E+01  1.0722E-05  1.9597E-05  1.5723E-05  1.9659E-06  3.0737E-06  2.5853E-06  7.8119E-08  3.0969E-07  2.0267E-07  1.0647E-08  3.2419E-08  2.8714E-08  2.3093E+01  4.2852E+01  1.6940E+01  2.3150E+01  1.0723E-05  1.9659E-06  7.8132E-08  1.0648E-08  4.9218E-07  4.9212E-08  4.9212E-09  4.9212E-10
Zn67   30   67  2.8954E+01  4.1581E+01  4.1589E+01  5.2135E+01  8.4497E+01  7.5583E+01  1.2489E+01  8.1477E+01  5.6414E+01  1.7584E+00  8.5733E+01  3.9848E+01  2.0056E-06  2.8573E-06  2.8308E-06  3.5680E-07  5.6408E-07  5.0285E-07  8.5930E-09  5.1213E-08  3.7006E-08  1.2066E-10  5.6739E-09  2.6579E-09  2.8955E+01  5.2136E+01  1.2492E+01  1.7627E+00  2.0057E-06  3.5681E-07  8.5953E-09  1.2095E-10  7.3424E-08  7.3414E-09  7.3414E-10  7.3414E-11
Zn68   30   68  3.3115E+01  6.1898E+01  5.2545E+01  6.7659E+01  1.2084E+02  1.1565E+02  9.3405E+00  1.0067E+02  9.6752E+01  1.3542E+00  1.2190E+02  6.6098E+01  1.0647E-05  1.9742E-05  1.6600E-05  2.1493E-06  3.7443E-06  3.5713E-06  2.9829E-08  2.9369E-07  2.9458E-07  4.3130E-10  3.7444E-08  2.0463E-08  3.3116E+01  6.7662E+01  9.3450E+00  1.3604E+00  1.0647E-05  2.1493E-06  2.9843E-08  4.3327E-10  3.4079E-07  3.4075E-08  3.4075E-09  3.4075E-10
Zn70   30   70  8.1233E+01  1.5670E+02  1.6360E+02  3.6495E+01  6.8731E+01  8.8822E+01  1.5198E+00  6.3479E+01  3.0978E+01  8.4066E-01  9.6603E+00  4.1023E+01  8.8898E-07  1.7013E-06  1.7592E-06  3.9462E-08  7.2492E-08  9.3363E-08  1.6521E-10  6.3040E-09  3.2106E-09  9.1139E-12  1.0101E-10  4.3231E-10  8.1237E+01  3.6496E+01  1.5228E+00  8.4112E-01  8.8902E-07  3.9463E-08  1.6554E-10  9.1188E-12  1.1600E-08  1.1599E-09  1.1599E-10  1.1599E-11
Ga69   31   69  5.6603E+01  8.9721E+01  8.8220E+01  1.2341E+02  2.2589E+02  2.0727E+02  1.6290E+01  1.8712E+02  1.6635E+02  1.7546E+00  2.1206E+02  1.1432E+02  1.7877E-06  2.8112E-06  2.7379E-06  3.8510E-07  6.8758E-07  6.2875E-07  5.1104E-09  5.3627E-08  4.9756E-08  5.4896E-11  6.3990E-09  3.4769E-09  5.6604E+01  1.2341E+02  1.6298E+01  1.7654E+00  1.7878E-06  3.8512E-07  5.1130E-09  5.5233E-11  3.3478E-08  3.3474E-09  3.3474E-10  3.3474E-11
Ga71   31   71  7.0991E+01  1.2479E+02  1.3075E+02  1.5694E+02  2.7870E+02  2.7904E+02  1.3431E+01  2.1270E+02  2.4295E+02  1.5339E+00  2.7350E+02  1.6878E+02  1.5312E-06  2.6700E-06  2.7712E-06  3.3444E-07  5.7931E-07  5.7804E-07  2.8774E-09  4.1629E-08  4.9624E-08  3.2772E-11  5.6359E-09  3.5052E-09  7.0994E+01  1.5695E+02  1.3441E+01  1.5478E+00  1.5312E-06  3.3446E-07  2.8795E-09  3.3070E-11  2.2862E-08  2.2859E-09  2.2859E-10  2.2859E-11
Ge70   32   70  5.1573E+01  8.8881E+01  8.2599E+01  1.5074E+02  2.7141E+02  2.5076E+02  2.3576E+01  2.7749E+02  2.1400E+02  2.2805E+00  3.1053E+02  1.4960E+02  2.3340E-06  3.9904E-06  3.6732E-06  6.7400E-07  1.1838E-06  1.0900E-06  1.0598E-08  1.1396E-07  9.1716E-08  1.0224E-10  1.3427E-08  6.5192E-09  5.1575E+01  1.5074E+02  2.3588E+01  2.2963E+00  2.3341E-06  6.7402E-07  1.0603E-08  1.0294E-10  4.7971E-08  4.7964E-09  4.7964E-10  4.7964E-11
Ge72   32   72  4.1401E+01  7.0529E+01  6.9962E+01  1.0565E+02  2.0055E+02  1.9886E+02  7.7153E+00  1.5504E+02  1.8165E+02  1.1946E+00  1.9737E+02  1.2536E+02  2.5467E-06  4.3040E-06  4.2289E-06  6.4211E-07  1.1889E-06  1.1749E-06  4.7142E-09  8.6544E-08  1.0582E-07  7.2796E-11  1.1600E-08  7.4255E-09  4.1402E+01  1.0565E+02  7.7225E+00  1.2047E+00  2.5468E-06  6.4214E-07  4.7186E-09  7.3409E-11  6.5204E-08  6.5196E-09  6.5196E-10  6.5196E-11
Ge73   32   73  3.7511E+01  5.8682E+01  6.0728E+01  9.6583E+01  1.8681E+02  1.9607E+02  7.3028E+00  1.4869E+02  1.8321E+02  1.2334E+00  1.9268E+02  1.2777E+02  6.5666E-07  1.0191E-06  1.0446E-06  1.6705E-07  3.1515E-07  3.2966E-07  1.2698E-09  2.3619E-08  3.0373E-08  2.1389E-11  3.2226E-09  2.1537E-09  3.7512E+01  9.6588E+01  7.3097E+00  1.2432E+00  6.5668E-07  1.6705E-07  1.2710E-09  2.1559E-11  1.8556E-08  1.8553E-09  1.8553E-10  1.8553E-11
Ge74   32   74  3.2857E+01  5.8299E+01  6.0313E+01  1.0279E+02  2.0481E+02  2.2744E+02  5.1192E+00  1.4574E+02  2.3309E+02  1.1500E+00  2.1653E+02  1.6944E+02  2.7366E-06  4.8169E-06  4.9361E-06  8.4582E-07  1.6440E-06  1.8194E-06  4.2351E-09  1.1015E-07  1.8384E-07  9.4883E-11  1.7230E-08  1.3589E-08  3.2859E+01  1.0279E+02  5.1261E+00  1.1611E+00  2.7367E-06  8.4587E-07  4.2407E-09  9.5795E-11  8.8283E-08  8.8272E-09  8.8272E-10  8.8272E-11
Ge76   32   76  3.2860E+01  5.2582E+01  5.1581E+01  2.4599E+01  4.4877E+01  6.8389E+01  9.7134E-01  2.0340E+01  3.2433E+01  8.2983E-01  6.8892E+00  2.9876E+01  5.8959E-07  9.3595E-07  9.0942E-07  4.3607E-08  7.7601E-08  1.1785E-07  1.7311E-10  3.3117E-09  5.5109E-09  1.4749E-11  1.1810E-10  5.1616E-10  3.2861E+01  2.4600E+01  9.7228E-01  8.3014E-01  5.8961E-07  4.3609E-08  1.7328E-10  1.4755E-11  1.9019E-08  1.9016E-09  1.9016E-10  1.9016E-11
As75   33   75  7.1814E+01  1.1646E+02  1.1474E+02  1.9142E+02  3.9138E+02  3.9945E+02  8.4950E+00  2.4693E+02  3.3886E+02  1.2780E+00  2.9859E+02  2.3065E+02  7.4634E-07  1.2007E-06  1.1717E-06  1.9656E-07  3.9201E-07  3.9873E-07  8.7696E-10  2.3288E-08  3.3352E-08  1.3158E-11  2.9649E-09  2.3083E-09  7.1817E+01  1.9143E+02  8.5066E+00  1.2933E+00  7.4636E-07  1.9657E-07  8.7815E-10  1.3315E-11  1.1016E-08  1.1015E-09  1.1015E-10  1.1015E-11
Se74   34   74  1.6470E+02  2.7201E+02  2.5704E+02  6.1095E+02  1.2466E+03  1.2463E+03  7.1458E+01  1.3610E+03  1.0590E+03  6.4979E+00  1.3573E+03  7.3594E+02  1.6481E-07  2.7002E-07  2.5275E-07  6.0406E-08  1.2022E-07  1.1979E-07  7.1029E-10  1.2359E-08  1.0036E-08  6.4415E-12  1.2977E-09  7.0916E-10  1.6470E+02  6.1098E+02  7.1520E+01  6.5672E+00  1.6481E-07  6.0409E-08  7.1091E-10  6.5102E-12  1.0607E-09  1.0606E-10  1.0606E-11  1.0606E-12
Se76   34   76  7.0269E+01  1.2587E+02  1.2651E+02  2.8577E+02  5.6457E+02  6.2066E+02  1.2498E+01  4.3041E+02  5.9414E+02  1.8036E+00  5.7263E+02  4.2734E+02  7.6031E-07  1.3511E-06  1.3450E-06  3.0551E-07  5.8874E-07  6.4502E-07  1.3433E-09  4.2261E-08  6.0881E-08  1.9332E-11  5.9198E-09  4.4525E-09  7.0272E+01  2.8579E+02  1.2518E+01  1.8329E+00  7.6034E-07  3.0553E-07  1.3454E-09  1.9646E-11  1.1469E-08  1.1468E-09  1.1468E-10  1.1468E-11
Se77   34   77  7.3701E+01  1.2289E+02  1.2144E+02  1.4858E+02  3.2962E+02  3.8715E+02  4.9262E+00  1.6975E+02  2.8648E+02  1.1204E+00  2.1722E+02  2.2652E+02  6.5791E-07  1.0883E-06  1.0653E-06  1.3105E-07  2.8358E-07  3.3194E-07  4.3680E-10  1.3751E-08  2.4218E-08  9.9080E-12  1.8526E-09  1.9471E-09  7.3704E+01  1.4859E+02  4.9342E+00  1.1315E+00  6.5793E-07  1.3106E-07  4.3751E-10  1.0006E-11  9.4622E-09  9.4610E-10  9.4610E-11  9.4610E-12
Se78   34   78  3.4739E+01  6.8232E+01  7.3111E+01  1.4247E+02  2.9753E+02  3.5852E+02  5.3106E+00  2.2944E+02  4.4756E+02  1.3208E+00  3.7699E+02  3.3634E+02  9.7864E-07  1.9069E-06  2.0239E-06  3.9654E-07  8.0779E-07  9.7004E-07  1.4860E-09  5.8653E-08  1.1940E-07  3.6860E-11  1.0147E-08  9.1238E-09  3.4741E+01  1.4247E+02  5.3215E+00  1.3401E+00  9.7869E-07  3.9656E-07  1.4891E-09  3.7398E-11  2.9861E-08  2.9857E-09  2.9857E-10  2.9857E-11
