Isotope      A            Z            YIELD 
H            1            1            9.41150E-01  
He4          4            2            3.93100E-01  
C12          12           6            1.26360E-02  
C13          13           6            1.23160E-05  
C14          14           6            2.83570E-09  
N14          14           7            3.80760E-04  
N15          15           7            2.67670E-07  
O16          16           8            1.46840E-03  
O17          17           8            1.30870E-05  
O18          18           8            1.63590E-06  
F18          18           9            0.00000E+00  
F19          19           9            1.01870E-06  
Ne20         20           10           2.10670E-04  
Ne21         21           10           1.03030E-06  
Ne22         22           10           8.55060E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           1.53240E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.17940E-04  
Mg25         25           12           1.94140E-05  
Mg26         26           12           1.94370E-05  
Al26         26           13           3.25090E-08  
Al27         27           13           1.26520E-05  
Si28         28           14           1.36020E-04  
Si29         29           14           7.24080E-06  
Si30         30           14           5.14590E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.45580E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           7.11860E-05  
S33          33           16           6.20570E-07  
S34          34           16           3.52290E-06  
S35          35           16           0.00000E+00  
S36          36           16           2.52850E-08  
Cl35         35           17           7.24550E-07  
Cl36         36           17           4.93790E-10  
Cl37         37           17           2.87440E-07  
Ar36         36           18           1.62080E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.19870E-06  
Ar39         39           18           3.67050E-12  
Ar40         40           18           1.24830E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.88000E-07  
K40          40           19           4.12740E-09  
K41          41           19           6.38810E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.21880E-05  
Ca41         41           20           8.87560E-10  
Ca42         42           20           9.47340E-08  
Ca43         43           20           2.01720E-08  
Ca44         44           20           2.95340E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.35200E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           2.84050E-08  
Sc45         45           21           9.95490E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           4.92880E-08  
Ti47         47           22           4.38310E-08  
Ti48         48           22           4.37940E-07  
Ti49         49           22           4.12330E-08  
Ti50         50           22           5.62640E-08  
V50          50           23           1.83770E-10  
V51          51           23           7.75680E-08  
Cr50         50           24           1.46130E-07  
Cr51         51           24           0.00000E+00  
