Isotope      A            Z            YIELD 
H            1            1            6.01890E-01  
He4          4            2            2.46550E-01  
C12          12           6            3.58900E-03  
C13          13           6            1.22560E-05  
C14          14           6            5.52090E-11  
N14          14           7            3.13660E-04  
N15          15           7            2.97970E-07  
O16          16           8            1.21240E-03  
O17          17           8            3.60080E-06  
O18          18           8            1.83170E-06  
F18          18           9            0.00000E+00  
F19          19           9            2.89230E-07  
Ne20         20           10           1.97920E-04  
Ne21         21           10           5.48530E-07  
Ne22         22           10           1.48910E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           8.61710E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.01410E-04  
Mg25         25           12           1.33800E-05  
Mg26         26           12           1.54070E-05  
Al26         26           13           3.62550E-08  
Al27         27           13           1.15190E-05  
Si28         28           14           1.29120E-04  
Si29         29           14           6.80400E-06  
Si30         30           14           4.71660E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.26160E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           6.78050E-05  
S33          33           16           5.62620E-07  
S34          34           16           3.24650E-06  
S35          35           16           0.00000E+00  
S36          36           16           1.70020E-08  
Cl35         35           17           6.93150E-07  
Cl36         36           17           1.27820E-10  
Cl37         37           17           2.50750E-07  
Ar36         36           18           1.55150E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.00730E-06  
Ar39         39           18           5.70750E-13  
Ar40         40           18           8.86590E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.49000E-07  
K40          40           19           1.27280E-09  
K41          41           19           5.30000E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.16410E-05  
Ca41         41           20           2.93310E-10  
Ca42         42           20           8.48780E-08  
Ca43         43           20           1.81270E-08  
Ca44         44           20           2.78620E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.00370E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           2.70140E-08  
Sc45         45           21           8.23160E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           4.61020E-08  
Ti47         47           22           4.18330E-08  
Ti48         48           22           4.21790E-07  
Ti49         49           22           3.36990E-08  
Ti50         50           22           3.92860E-08  
V50          50           23           1.78390E-10  
V51          51           23           7.34080E-08  
Cr50         50           24           1.41880E-07  
Cr51         51           24           0.00000E+00  
Cr52         52           24           2.86380E-06  
Cr53         53           24           3.30650E-07  
Cr54         54           24           9.14310E-08  
Mn55         55           25           2.51480E-06  
Mn56         56           25           0.00000E+00  
Fe54         54           26           1.36390E-05  
Fe55         55           26           3.10020E-13  
Fe56         56           26           2.22910E-04  
Fe57         57           26           5.45900E-06  
Fe58         58           26           1.03110E-06  
