Isotope      A            Z            YIELD 
H            1            1            5.87940E-01  
He4          4            2            2.39580E-01  
C12          12           6            5.96240E-03  
C13          13           6            1.37960E-06  
C14          14           6            1.87350E-10  
N14          14           7            4.63550E-05  
N15          15           7            4.15620E-08  
O16          16           8            5.11000E-04  
O17          17           8            1.84300E-06  
O18          18           8            1.70850E-07  
F18          18           9            0.00000E+00  
F19          19           9            8.20100E-07  
Ne20         20           10           6.16000E-05  
Ne21         21           10           1.30430E-07  
Ne22         22           10           3.08970E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           2.66220E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           3.49720E-05  
Mg25         25           12           2.96950E-06  
Mg26         26           12           2.66120E-06  
Al26         26           13           1.40940E-08  
Al27         27           13           1.47020E-06  
Si28         28           14           3.99070E-05  
Si29         29           14           7.00120E-07  
Si30         30           14           5.18300E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.56900E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           2.08670E-05  
S33          33           16           6.58080E-08  
S34          34           16           3.49700E-07  
S35          35           16           0.00000E+00  
S36          36           16           2.53800E-09  
Cl35         35           17           6.73240E-08  
Cl36         36           17           3.45620E-11  
Cl37         37           17           3.75540E-08  
Ar36         36           18           4.75300E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.11030E-07  
Ar39         39           18           6.75960E-13  
Ar40         40           18           1.89980E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.59890E-08  
K40          40           19           4.91320E-10  
K41          41           19           7.49980E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           3.57330E-06  
Ca41         41           20           1.67960E-10  
Ca42         42           20           1.04170E-08  
Ca43         43           20           2.22190E-09  
Ca44         44           20           2.86690E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.37940E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           2.63290E-09  
Sc45         45           21           1.06530E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           4.86410E-09  
Ti47         47           22           4.17870E-09  
Ti48         48           22           4.08870E-08  
Ti49         49           22           3.88730E-09  
Ti50         50           22           6.40540E-09  
V50          50           23           1.71270E-11  
V51          51           23           7.22630E-09  
Cr50         50           24           1.36210E-08  
Cr51         51           24           0.00000E+00  
Cr52         52           24           2.78460E-07  
Cr53         53           24           3.21960E-08  
Cr54         54           24           1.04780E-08  
Mn55         55           25           2.46060E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           1.31210E-06  
Fe55         55           26           0.00000E+00  
Fe56         56           26           2.16120E-05  
Fe57         57           26           5.77920E-07  
Fe58         58           26           1.63950E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.27930E-09  
Co59         59           27           8.68970E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           9.01870E-07  
Ni59         59           28           3.76570E-10  
Ni60         60           28           3.79780E-07  
Ni61         61           28           2.34720E-08  
Ni62         62           28           6.52100E-08  
Ni63         63           28           2.66860E-13  
Ni64         64           28           2.40310E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.75700E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           8.71460E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           2.00810E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.41380E-08  
Zn67         67           30           2.32020E-09  
Zn68         68           30           1.11880E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           2.66100E-10  
