Isotope      A            Z            YIELD 
H            1            1            8.59330E-01  
He4          4            2            3.81670E-01  
C12          12           6            1.64070E-02  
C13          13           6            1.52490E-06  
C14          14           6            1.62760E-08  
N14          14           7            3.53450E-05  
N15          15           7            6.25410E-09  
O16          16           8            5.94900E-04  
O17          17           8            1.52670E-06  
O18          18           8            4.40920E-08  
F18          18           9            0.00000E+00  
F19          19           9            1.35590E-06  
Ne20         20           10           2.64900E-05  
Ne21         21           10           1.21510E-06  
Ne22         22           10           1.28850E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           1.30620E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           3.43230E-05  
Mg25         25           12           2.78890E-05  
Mg26         26           12           3.01610E-05  
Al26         26           13           3.39890E-08  
Al27         27           13           1.89470E-06  
Si28         28           14           1.16850E-05  
Si29         29           14           3.22250E-07  
Si30         30           14           2.89440E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           1.05950E-13  
P31          31           15           2.94590E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           5.37030E-06  
S33          33           16           2.18780E-08  
S34          34           16           1.26760E-07  
S35          35           16           0.00000E+00  
S36          36           16           4.48750E-09  
Cl35         35           17           1.73020E-08  
Cl36         36           17           2.62540E-11  
Cl37         37           17           1.18010E-08  
Ar36         36           18           1.18630E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           8.78990E-08  
Ar39         39           18           1.43410E-12  
Ar40         40           18           2.32870E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.85090E-08  
K40          40           19           2.20490E-10  
K41          41           19           2.61270E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           8.95610E-07  
Ca41         41           20           8.95570E-11  
Ca42         42           20           3.69860E-09  
Ca43         43           20           8.71150E-10  
Ca44         44           20           8.45940E-09  
Ca45         45           20           0.00000E+00  
Ca46         46           20           3.10890E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           6.69550E-10  
Sc45         45           21           6.15750E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.42620E-09  
Ti47         47           22           1.15150E-09  
Ti48         48           22           1.03500E-08  
Ti49         49           22           1.40380E-09  
Ti50         50           22           5.29830E-09  
V50          50           23           4.23080E-12  
V51          51           23           2.03550E-09  
Cr50         50           24           3.36480E-09  
Cr51         51           24           0.00000E+00  
Cr52         52           24           7.06220E-08  
Cr53         53           24           8.21040E-09  
Cr54         54           24           4.22990E-09  
Mn55         55           25           6.09080E-08  
Mn56         56           25           0.00000E+00  
Fe54         54           26           3.24410E-07  
Fe55         55           26           0.00000E+00  
Fe56         56           26           5.38880E-06  
Fe57         57           26           1.60390E-07  
Fe58         58           26           9.28890E-08  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.02410E-08  
Co59         59           27           3.78190E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           2.22720E-07  
Ni59         59           28           7.96740E-11  
Ni60         60           28           1.01730E-07  
Ni61         61           28           9.53160E-09  
Ni62         62           28           2.51120E-08  
Ni63         63           28           6.50990E-13  
Ni64         64           28           1.40380E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           9.43460E-09  
Cu64         64           29           0.00000E+00  
Cu65         65           29           4.31190E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           4.89950E-09  
Zn65         65           30           0.00000E+00  
Zn66         66           30           5.57700E-09  
Zn67         67           30           1.06760E-09  
Zn68         68           30           6.37270E-09  
Zn69         69           30           0.00000E+00  
Zn70         70           30           1.25090E-10  
Ga69         69           31           8.23670E-10  
Ga70         70           31           0.00000E+00  
Ga71         71           31           6.19510E-10  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           1.19350E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           1.35380E-09  
Ge73         73           32           4.05130E-10  
Ge74         74           32           2.56750E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           1.85160E-10  
Ge77         77           32           0.00000E+00  
As75         75           33           2.79280E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           5.70740E-10  
Se77         77           34           2.56020E-10  
Se78         78           34           1.53050E-09  
Se79         79           34           1.38220E-10  
Se80         80           34           2.05880E-09  
Se81         81           34           0.00000E+00  
Se82         82           34           1.21650E-10  
Br79         79           35           2.15460E-10  
Br80         80           35           0.00000E+00  
Br81         81           35           3.63130E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           2.87680E-11  
Kr81         81           36           1.80340E-12  
Kr82         82           36           7.91620E-10  
Kr83         83           36           3.34400E-10  
Kr84         84           36           2.40750E-09  
Kr85         85           36           0.00000E+00  
Kr86         86           36           2.33470E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           7.83600E-10  
Rb86         86           37           0.00000E+00  
Rb87         87           37           1.16640E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           4.12060E-10  
Sr87         87           38           2.19740E-10  
Sr88         88           38           9.46450E-09  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           2.80360E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           2.45070E-09  
Zr91         91           40           7.88810E-10  
Zr92         92           40           1.33400E-09  
Zr93         93           40           4.31170E-10  
Zr94         94           40           1.72390E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           9.18730E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           9.32150E-11  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           4.51260E-12  
Mo93         93           42           0.00000E+00  
Mo94         94           42           3.02650E-12  
Mo95         95           42           2.34530E-10  
Mo96         96           42           3.67870E-10  
Mo97         97           42           1.48720E-10  
Mo98         98           42           4.37520E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           5.49440E-11  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           2.17420E-11  
Ru96         96           44           1.13420E-12  
Ru97         97           44           0.00000E+00  
Ru98         98           44           3.90660E-13  
Ru99         99           44           3.95210E-11  
Ru00         100          44           1.84270E-10  
Ru01         101          44           4.75960E-11  
Ru02         102          44           2.68620E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           4.48560E-11  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           5.21570E-11  
Rh05         105          45           0.00000E+00  
Pd04         104          46           1.27910E-10  
Pd05         105          46           4.18570E-11  
Pd06         106          46           1.74710E-10  
Pd07         107          46           3.19420E-11  
Pd08         108          46           2.16370E-10  
Pd09         109          46           0.00000E+00  
Pd10         110          46           4.53710E-11  
Ag07         107          47           4.64520E-12  
Ag09         109          47           6.45990E-11  
Ag11         111          47           0.00000E+00  
Cd08         108          48           1.82860E-13  
Cd09         109          48           0.00000E+00  
Cd10         110          48           1.64870E-10  
Cd11         111          48           6.49530E-11  
Cd12         112          48           2.40640E-10  
Cd13         113          48           7.14160E-11  
Cd14         114          48           3.48500E-10  
Cd15         115          48           0.00000E+00  
Cd16         116          48           1.31930E-10  
In13         113          49           1.03300E-13  
In15         115          49           7.26380E-11  
Sn14         114          50           3.27120E-13  
Sn15         115          50           1.69770E-13  
Sn16         116          50           4.19030E-10  
Sn17         117          50           1.54840E-10  
Sn18         118          50           7.65090E-10  
Sn19         119          50           2.34290E-10  
Sn20         120          50           1.31710E-09  
Sn21         121          50           0.00000E+00  
Sn22         122          50           4.47370E-10  
Sn23         123          50           0.00000E+00  
Sn24         124          50           5.74650E-11  
Sb21         121          51           1.05100E-10  
Sb22         122          51           0.00000E+00  
Sb23         123          51           5.83270E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           1.47440E-10  
Te23         123          52           4.91410E-11  
Te24         124          52           3.36800E-10  
Te25         125          52           1.15760E-10  
Te26         126          52           5.72370E-10  
Te27         127          52           0.00000E+00  
Te28         128          52           1.28640E-10  
Te30         130          52           2.51290E-11  
I127         127          53           8.92450E-11  
I128         128          53           0.00000E+00  
I129         129          53           3.15070E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           1.69100E-10  
Xe29         129          54           9.53520E-11  
Xe30         130          54           3.47250E-10  
Xe31         131          54           1.15090E-10  
Xe32         132          54           7.09120E-10  
Xe33         133          54           0.00000E+00  
Xe34         134          54           4.29890E-10  
Xe35         135          54           0.00000E+00  
Xe36         136          54           3.93660E-11  
Cs33         133          55           1.05650E-10  
Cs34         134          55           0.00000E+00  
Cs35         135          55           1.16740E-10  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           1.93050E-10  
Ba35         135          56           7.20280E-11  
Ba36         136          56           6.62030E-10  
Ba37         137          56           9.96370E-10  
Ba38         138          56           1.04590E-08  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           1.29100E-09  
