Isotope      A            Z            YIELD 
H            1            1            1.63050E+00  
He4          4            2            6.45640E-01  
C12          12           6            9.52110E-03  
C13          13           6            6.25070E-05  
C14          14           6            5.30200E-10  
N14          14           7            2.13570E-03  
N15          15           7            1.18840E-06  
O16          16           8            5.81450E-03  
O17          17           8            2.95420E-05  
O18          18           8            8.73740E-06  
F18          18           9            0.00000E+00  
F19          19           9            1.16780E-06  
Ne20         20           10           1.06550E-03  
Ne21         21           10           3.20090E-06  
Ne22         22           10           5.33770E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           5.31920E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           5.39210E-04  
Mg25         25           12           7.70930E-05  
Mg26         26           12           9.09430E-05  
Al26         26           13           1.52140E-07  
Al27         27           13           6.32660E-05  
Si28         28           14           6.94620E-04  
Si29         29           14           3.66840E-05  
Si30         30           14           2.53270E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           6.68650E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           3.64730E-04  
S33          33           16           3.04370E-06  
S34          34           16           1.73990E-05  
S35          35           16           0.00000E+00  
S36          36           16           8.49500E-08  
Cl35         35           17           3.73110E-06  
Cl36         36           17           1.82750E-09  
Cl37         37           17           1.33510E-06  
Ar36         36           18           8.35230E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.61610E-05  
Ar39         39           18           2.30570E-11  
Ar40         40           18           3.94450E-08  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           3.48130E-06  
K40          40           19           9.60740E-09  
K41          41           19           2.83120E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           6.26600E-05  
Ca41         41           20           4.48230E-09  
Ca42         42           20           4.52870E-07  
Ca43         43           20           9.65100E-08  
Ca44         44           20           1.49420E-06  
Ca45         45           20           0.00000E+00  
Ca46         46           20           3.51050E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           1.45330E-07  
Sc45         45           21           4.42520E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           2.47360E-07  
Ti47         47           22           2.25050E-07  
Ti48         48           22           2.26910E-06  
Ti49         49           22           1.85660E-07  
Ti50         50           22           2.01030E-07  
V50          50           23           9.58690E-10  
V51          51           23           3.95530E-07  
Cr50         50           24           7.62480E-07  
Cr51         51           24           0.00000E+00  
Cr52         52           24           1.54080E-05  
Cr53         53           24           1.78290E-06  
Cr54         54           24           4.88870E-07  
Mn55         55           25           1.35950E-05  
Mn56         56           25           0.00000E+00  
Fe54         54           26           7.33700E-05  
Fe55         55           26           3.37350E-12  
Fe56         56           26           1.19920E-03  
Fe57         57           26           3.00150E-05  
Fe58         58           26           5.32110E-06  
