Isotope      A            Z            YIELD 
H            1            1            1.54690E+00  
He4          4            2            6.87720E-01  
C12          12           6            1.80490E-02  
C13          13           6            2.12800E-04  
C14          14           6            9.84930E-10  
N14          14           7            6.41210E-03  
N15          15           7            4.32450E-06  
O16          16           8            1.90490E-02  
O17          17           8            7.70940E-05  
O18          18           8            3.08920E-05  
F18          18           9            0.00000E+00  
F19          19           9            3.43940E-06  
Ne20         20           10           3.55670E-03  
Ne21         21           10           9.67500E-06  
Ne22         22           10           2.19950E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           1.81440E-04  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.80570E-03  
Mg25         25           12           2.38030E-04  
Mg26         26           12           2.81700E-04  
Al26         26           13           6.76160E-07  
Al27         27           13           2.03540E-04  
Si28         28           14           2.31190E-03  
Si29         29           14           1.21890E-04  
Si30         30           14           8.41360E-05  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           2.23190E-05  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.21430E-03  
S33          33           16           1.01880E-05  
S34          34           16           5.78560E-05  
S35          35           16           0.00000E+00  
S36          36           16           2.90960E-07  
Cl35         35           17           1.24100E-05  
Cl36         36           17           4.70200E-09  
Cl37         37           17           4.73320E-06  
Ar36         36           18           2.77850E-04  
Ar37         37           18           0.00000E+00  
Ar38         38           18           5.38640E-05  
Ar39         39           18           7.13550E-12  
Ar40         40           18           1.29810E-07  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.16300E-05  
K40          40           19           4.07480E-08  
K41          41           19           9.93310E-07  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           2.08480E-04  
Ca41         41           20           1.37650E-08  
Ca42         42           20           1.52620E-06  
Ca43         43           20           3.23710E-07  
Ca44         44           20           5.00300E-06  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.14110E-08  
Ca47         47           20           0.00000E+00  
Ca48         48           20           4.83800E-07  
Sc45         45           21           1.48470E-07  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           8.33430E-07  
Ti47         47           22           7.48890E-07  
Ti48         48           22           7.55000E-06  
Ti49         49           22           6.27160E-07  
Ti50         50           22           6.44710E-07  
V50          50           23           3.18480E-09  
V51          51           23           1.31750E-06  
Cr50         50           24           2.53260E-06  
Cr51         51           24           0.00000E+00  
Cr52         52           24           5.12730E-05  
Cr53         53           24           5.91760E-06  
Cr54         54           24           1.63370E-06  
Mn55         55           25           4.54560E-05  
Mn56         56           25           0.00000E+00  
Fe54         54           26           2.43870E-04  
Fe55         55           26           3.19680E-12  
Fe56         56           26           3.99170E-03  
Fe57         57           26           9.98260E-05  
Fe58         58           26           1.71560E-05  
Fe59         59           26           0.00000E+00  
Fe60         60           26           5.36020E-08  
Co59         59           27           1.29980E-05  
Co60         60           27           1.88330E-13  
Ni58         58           28           1.67610E-04  
Ni59         59           28           9.57690E-08  
Ni60         60           28           6.78210E-05  
Ni61         61           28           3.36870E-06  
Ni62         62           28           1.02250E-05  
Ni63         63           28           2.67280E-12  
Ni64         64           28           3.23700E-06  
