Isotope      A            Z            YIELD 
H            1            1            5.99560E-01  
He4          4            2            2.45620E-01  
C12          12           6            3.50170E-03  
C13          13           6            1.30870E-05  
C14          14           6            6.62880E-11  
N14          14           7            3.12680E-04  
N15          15           7            2.80130E-07  
O16          16           8            1.20910E-03  
O17          17           8            3.63200E-06  
O18          18           8            1.82400E-06  
F18          18           9            0.00000E+00  
F19          19           9            5.48810E-07  
Ne20         20           10           1.97240E-04  
Ne21         21           10           5.41050E-07  
Ne22         22           10           1.71290E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           8.87590E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.01600E-04  
Mg25         25           12           1.34340E-05  
Mg26         26           12           1.54120E-05  
Al26         26           13           3.89780E-08  
Al27         27           13           1.14810E-05  
Si28         28           14           1.28640E-04  
Si29         29           14           6.77760E-06  
Si30         30           14           4.68890E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.23950E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           6.75520E-05  
S33          33           16           5.60680E-07  
S34          34           16           3.21860E-06  
S35          35           16           0.00000E+00  
S36          36           16           1.65760E-08  
Cl35         35           17           6.90180E-07  
Cl36         36           17           1.44620E-10  
Cl37         37           17           2.69280E-07  
Ar36         36           18           1.54520E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           3.00050E-06  
Ar39         39           18           7.64570E-13  
Ar40         40           18           7.30600E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           6.47960E-07  
K40          40           19           1.67670E-09  
K41          41           19           5.32880E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.15950E-05  
Ca41         41           20           3.31160E-10  
Ca42         42           20           8.52970E-08  
Ca43         43           20           1.81650E-08  
Ca44         44           20           2.78200E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           6.30720E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           2.69140E-08  
Sc45         45           21           8.14150E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           4.62640E-08  
Ti47         47           22           4.17300E-08  
Ti48         48           22           4.20150E-07  
Ti49         49           22           3.38250E-08  
Ti50         50           22           3.51070E-08  
V50          50           23           1.77600E-10  
V51          51           23           7.29500E-08  
Cr50         50           24           1.41250E-07  
Cr51         51           24           0.00000E+00  
Cr52         52           24           2.85180E-06  
Cr53         53           24           3.29210E-07  
Cr54         54           24           9.07280E-08  
Mn55         55           25           2.50480E-06  
Mn56         56           25           0.00000E+00  
Fe54         54           26           1.35790E-05  
Fe55         55           26           3.67450E-13  
Fe56         56           26           2.22060E-04  
Fe57         57           26           5.45180E-06  
Fe58         58           26           1.03020E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.71990E-09  
Co59         59           27           7.34620E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           9.33510E-06  
Ni59         59           28           2.00430E-09  
Ni60         60           28           3.79980E-06  
Ni61         61           28           1.92270E-07  
Ni62         62           28           5.92010E-07  
Ni63         63           28           5.09490E-13  
Ni64         64           28           1.91600E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.35600E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           6.95860E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           2.03690E-07  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.33020E-07  
Zn67         67           30           2.10720E-08  
Zn68         68           30           1.00240E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           2.70570E-09  
Ga69         69           31           1.09330E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           8.95580E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           1.50990E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           1.88300E-08  
Ge73         73           32           5.30430E-09  
Ge74         74           32           2.46580E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           3.36530E-09  
Ge77         77           32           0.00000E+00  
As75         75           33           3.03640E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           5.34350E-09  
Se77         77           34           3.14090E-09  
Se78         78           34           1.05990E-08  
Se79         79           34           7.14950E-10  
Se80         80           34           2.12680E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           2.26260E-09  
Br79         79           35           2.97750E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           3.54690E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           1.03210E-09  
Kr81         81           36           1.00240E-10  
Kr82         82           36           7.77770E-09  
Kr83         83           36           4.35720E-09  
Kr84         84           36           2.30070E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           5.13980E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           3.78780E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           1.16240E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           5.35900E-09  
Sr87         87           38           3.66790E-09  
Sr88         88           38           5.01020E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           9.95400E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           1.01100E-08  
Zr91         91           40           2.44180E-09  
Zr92         92           40           3.69000E-09  
Zr93         93           40           7.64070E-10  
Zr94         94           40           4.46980E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           2.08970E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           5.04970E-10  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           1.89560E-10  
Mo93         93           42           0.00000E+00  
Mo94         94           42           1.44750E-10  
Mo95         95           42           5.62260E-10  
Mo96         96           42           9.54180E-10  
Mo97         97           42           3.78340E-10  
Mo98         98           42           1.22760E-09  
Mo99         99           42           0.00000E+00  
Mo00         100          42           1.45890E-10  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           4.01150E-11  
Ru96         96           44           4.75380E-11  
Ru97         97           44           0.00000E+00  
Ru98         98           44           1.64390E-11  
Ru99         99           44           1.95410E-10  
Ru00         100          44           5.53490E-10  
Ru01         101          44           2.49810E-10  
Ru02         102          44           7.76710E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           1.89340E-10  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           2.86430E-10  
Rh05         105          45           0.00000E+00  
Pd04         104          46           4.05700E-10  
Pd05         105          46           2.52520E-10  
Pd06         106          46           5.92210E-10  
Pd07         107          46           7.28090E-11  
Pd08         108          46           6.82840E-10  
Pd09         109          46           0.00000E+00  
Pd10         110          46           1.03990E-10  
Ag07         107          47           1.36310E-10  
Ag09         109          47           2.48550E-10  
Ag11         111          47           0.00000E+00  
Cd08         108          48           8.91710E-12  
Cd09         109          48           0.00000E+00  
Cd10         110          48           5.03340E-10  
Cd11         111          48           2.44320E-10  
Cd12         112          48           7.04630E-10  
Cd13         113          48           2.51290E-10  
Cd14         114          48           9.50420E-10  
Cd15         115          48           0.00000E+00  
Cd16         116          48           8.57390E-11  
In13         113          49           4.32150E-12  
In15         115          49           2.35890E-10  
Sn14         114          50           1.37480E-11  
Sn15         115          50           7.13810E-12  
Sn16         116          50           1.23100E-09  
Sn17         117          50           4.39490E-10  
Sn18         118          50           1.72740E-09  
Sn19         119          50           5.44330E-10  
Sn20         120          50           2.51470E-09  
Sn21         121          50           0.00000E+00  
Sn22         122          50           1.17480E-10  
Sn23         123          50           0.00000E+00  
Sn24         124          50           1.32080E-10  
Sb21         121          51           2.47820E-10  
Sb22         122          51           0.00000E+00  
Sb23         123          51           9.89320E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           2.93410E-10  
Te23         123          52           1.04140E-10  
Te24         124          52           5.80680E-10  
Te25         125          52           3.58690E-10  
Te26         126          52           1.37690E-09  
Te27         127          52           0.00000E+00  
Te28         128          52           1.04170E-09  
Te30         130          52           1.04180E-09  
I127         127          53           7.30970E-10  
I128         128          53           0.00000E+00  
I129         129          53           2.28950E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           3.27640E-10  
Xe29         129          54           1.03670E-09  
Xe30         130          54           6.83450E-10  
Xe31         131          54           9.02910E-10  
Xe32         132          54           1.90580E-09  
Xe33         133          54           0.00000E+00  
Xe34         134          54           3.54700E-10  
Xe35         135          54           0.00000E+00  
Xe36         136          54           2.85970E-10  
Cs33         133          55           3.70500E-10  
Cs34         134          55           0.00000E+00  
Cs35         135          55           4.16200E-11  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           4.14390E-10  
Ba35         135          56           3.20690E-10  
Ba36         136          56           1.15950E-09  
Ba37         137          56           1.04150E-09  
Ba38         138          56           7.40990E-09  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           8.83040E-10  
La40         140          57           0.00000E+00  
Ce40         140          58           1.98830E-09  
Ce41         141          58           0.00000E+00  
Ce42         142          58           9.64010E-11  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           2.25720E-10  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           4.35110E-10  
Nd43         143          60           1.09900E-10  
Nd44         144          60           2.54220E-10  
Nd45         145          60           6.98450E-11  
Nd46         146          60           2.05870E-10  
Nd47         147          60           0.00000E+00  
Nd48         148          60           4.02480E-11  
Nd49         149          60           0.00000E+00  
Nd50         150          60           3.44420E-11  
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
Pm48         148          61           0.00000E+00  
Pm49         149          61           0.00000E+00  
Pm50         150          61           0.00000E+00  
Pm51         151          61           0.00000E+00  
Sm44         144          62           5.60500E-12  
Sm45         145          62           0.00000E+00  
Sm46         146          62           0.00000E+00  
Sm47         147          62           3.96200E-11  
Sm48         148          62           5.24660E-11  
Sm49         149          62           3.06020E-11  
Sm50         150          62           3.46700E-11  
Sm51         151          62           0.00000E+00  
Sm52         152          62           6.77500E-11  
Sm53         153          62           0.00000E+00  
Sm54         154          62           4.69290E-11  
Eu51         151          63           3.66740E-11  
Eu52         152          63           0.00000E+00  
Eu53         153          63           4.04140E-11  
Eu54         154          63           0.00000E+00  
Eu55         155          63           0.00000E+00  
Eu56         156          63           0.00000E+00  
Eu57         157          63           0.00000E+00  
Gd52         152          64           7.73640E-13  
Gd53         153          64           0.00000E+00  
Gd54         154          64           1.02570E-11  
Gd55         155          64           4.09470E-11  
Gd56         156          64           6.43560E-11  
Gd57         157          64           4.58330E-11  
Gd58         158          64           8.92450E-11  
Gd59         159          64           0.00000E+00  
Gd60         160          64           5.87170E-11  
Tb59         159          65           5.17140E-11  
Tb60         160          65           0.00000E+00  
Tb61         161          65           0.00000E+00  
Dy60         160          66           1.57700E-11  
Dy61         161          66           6.22130E-11  
Dy62         162          66           9.73610E-11  
Dy63         163          66           8.35080E-11  
Dy64         164          66           1.21320E-10  
Dy65         165          66           0.00000E+00  
Dy66         166          66           0.00000E+00  
Ho63         163          67           0.00000E+00  
Ho64         164          67           0.00000E+00  
Ho65         165          67           8.01060E-11  
Ho66         166          67           0.00000E+00  
Er64         164          68           6.31310E-12  
Er65         165          68           0.00000E+00  
Er66         166          68           8.33170E-11  
Er67         167          68           5.43460E-11  
Er68         168          68           8.30600E-11  
Er69         169          68           0.00000E+00  
Er70         170          68           3.67280E-11  
Er71         171          68           0.00000E+00  
Er72         172          68           0.00000E+00  
Tm69         169          69           3.77150E-11  
Tm70         170          69           0.00000E+00  
Tm71         171          69           0.00000E+00  
Tm72         172          69           0.00000E+00  
Tm73         173          69           0.00000E+00  
Yb70         170          70           1.46580E-11  
Yb71         171          70           3.98700E-11  
Yb72         172          70           7.17830E-11  
Yb73         173          70           4.62470E-11  
Yb74         174          70           1.23500E-10  
Yb75         175          70           0.00000E+00  
Yb76         176          70           3.05110E-11  
Yb77         177          70           0.00000E+00  
Lu75         175          71           3.72910E-11  
Lu76         176          71           2.01510E-12  
Lu77         177          71           0.00000E+00  
Hf76         176          72           1.74630E-11  
Hf77         177          72           3.32130E-11  
Hf78         178          72           6.67480E-11  
Hf79         179          72           2.92890E-11  
Hf80         180          72           1.01680E-10  
Hf81         181          72           0.00000E+00  
Hf82         182          72           1.15480E-12  
Hf83         183          72           0.00000E+00  
Hf84         184          72           0.00000E+00  
Ta79         179          73           0.00000E+00  
Ta80         180          73           0.00000E+00  
Ta81         181          73           2.87350E-11  
Ta82         182          73           0.00000E+00  
Ta83         183          73           0.00000E+00  
Ta84         184          73           0.00000E+00  
W180         180          74           1.36280E-13  
W181         181          74           0.00000E+00  
W182         182          74           5.11390E-11  
W183         183          74           3.01060E-11  
W184         184          74           7.16990E-11  
W185         185          74           0.00000E+00  
W186         186          74           4.44320E-11  
W187         187          74           0.00000E+00  
W188         188          74           0.00000E+00  
Re85         185          75           2.47880E-11  
Re86         186          75           0.00000E+00  
Re87         187          75           2.35190E-11  
Re88         188          75           0.00000E+00  
Re89         189          75           0.00000E+00  
Os86         186          76           2.27060E-11  
Os87         187          76           2.29300E-11  
Os88         188          76           9.97630E-11  
Os89         189          76           1.06150E-10  
Os90         190          76           1.89540E-10  
Os91         191          76           0.00000E+00  
Os92         192          76           2.64750E-10  
Os93         193          76           0.00000E+00  
Os94         194          76           0.00000E+00  
Ir91         191          77           2.30560E-10  
Ir92         192          77           0.00000E+00  
Ir93         193          77           3.89470E-10  
Ir94         194          77           0.00000E+00  
Ir95         195          77           0.00000E+00  
Pt92         192          78           1.82430E-11  
Pt93         193          78           0.00000E+00  
Pt94         194          78           4.53610E-10  
Pt95         195          78           4.48860E-10  
Pt96         196          78           3.75870E-10  
Pt97         197          78           0.00000E+00  
Pt98         198          78           9.51900E-11  
Au97         197          79           2.01560E-10  
Au98         198          79           0.00000E+00  
Au99         199          79           0.00000E+00  
Hg98         198          80           7.84030E-11  
Hg99         199          80           8.56030E-11  
Hg00         200          80           1.46980E-10  
Hg01         201          80           7.55590E-11  
Hg02         202          80           2.03340E-10  
Hg03         203          80           0.00000E+00  
Hg04         204          80           2.91290E-11  
Tl03         203          81           9.12060E-11  
Tl04         204          81           0.00000E+00  
Tl05         205          81           2.12820E-10  
Pb04         204          82           1.19390E-10  
Pb05         205          82           5.60310E-12  
Pb06         206          82           8.51960E-10  
Pb07         207          82           8.90500E-10  
Pb08         208          82           2.15900E-09  
Pb09         209          82           0.00000E+00  
Pb10         210          82           0.00000E+00  
Bi09         209          83           1.44600E-10  
Bi10         210          83           0.00000E+00  
Po10         210          84           0.00000E+00  
