Isotope      A            Z            YIELD 
H            1            1            4.77060E-01  
He4          4            2            1.92830E-01  
C12          12           6            1.17960E-03  
C13          13           6            2.01670E-05  
C14          14           6            1.27730E-11  
N14          14           7            4.48770E-04  
N15          15           7            5.29140E-07  
O16          16           8            1.79380E-03  
O17          17           8            2.10330E-06  
O18          18           8            3.15970E-06  
F18          18           9            0.00000E+00  
F19          19           9            1.47150E-07  
Ne20         20           10           3.13610E-04  
Ne21         21           10           8.00520E-07  
Ne22         22           10           4.82030E-05  
Na22         22           11           0.00000E+00  
Na23         23           11           1.13720E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           1.57290E-04  
Mg25         25           12           2.06050E-05  
Mg26         26           12           2.36940E-05  
Al26         26           13           3.11410E-08  
Al27         27           13           1.78350E-05  
Si28         28           14           2.03950E-04  
Si29         29           14           1.07280E-05  
Si30         30           14           7.33920E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.91590E-06  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.07220E-04  
S33          33           16           8.75940E-07  
S34          34           16           5.07180E-06  
S35          35           16           0.00000E+00  
S36          36           16           2.27170E-08  
Cl35         35           17           1.09790E-06  
Cl36         36           17           4.29670E-11  
Cl37         37           17           3.78530E-07  
Ar36         36           18           2.45840E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           4.72970E-06  
Ar39         39           18           1.90890E-13  
Ar40         40           18           8.77570E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           1.02030E-06  
K40          40           19           5.73460E-10  
K41          41           19           7.89430E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.84370E-05  
Ca41         41           20           6.45180E-11  
Ca42         42           20           1.30580E-07  
Ca43         43           20           2.78550E-08  
Ca44         44           20           4.37280E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           9.62620E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           4.27000E-08  
Sc45         45           21           1.22450E-08  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           7.20680E-08  
Ti47         47           22           6.61540E-08  
Ti48         48           22           6.69050E-07  
Ti49         49           22           5.11400E-08  
Ti50         50           22           5.13890E-08  
V50          50           23           2.83600E-10  
V51          51           23           1.15740E-07  
Cr50         50           24           2.25570E-07  
Cr51         51           24           0.00000E+00  
Cr52         52           24           4.53210E-06  
Cr53         53           24           5.23410E-07  
Cr54         54           24           1.35870E-07  
Mn55         55           25           3.96140E-06  
Mn56         56           25           0.00000E+00  
Fe54         54           26           2.16570E-05  
Fe55         55           26           0.00000E+00  
Fe56         56           26           3.53060E-04  
Fe57         57           26           8.38680E-06  
Fe58         58           26           1.25570E-06  
Fe59         59           26           0.00000E+00  
Fe60         60           26           4.05290E-09  
Co59         59           27           1.07190E-06  
Co60         60           27           0.00000E+00  
Ni58         58           28           1.48910E-05  
Ni59         59           28           2.97400E-10  
Ni60         60           28           5.95670E-06  
Ni61         61           28           2.71020E-07  
Ni62         62           28           8.62920E-07  
Ni63         63           28           0.00000E+00  
Ni64         64           28           2.31300E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.87470E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           8.50010E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           3.09690E-07  
Zn65         65           30           0.00000E+00  
Zn66         66           30           1.84210E-07  
Zn67         67           30           2.75990E-08  
Zn68         68           30           1.28420E-07  
Zn69         69           30           0.00000E+00  
Zn70         70           30           4.30860E-09  
Ga69         69           31           1.22120E-08  
Ga70         70           31           0.00000E+00  
Ga71         71           31           8.43840E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           1.46660E-08  
Ge71         71           32           0.00000E+00  
Ge72         72           32           1.94900E-08  
Ge73         73           32           5.51270E-09  
Ge74         74           32           2.64190E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           5.36460E-09  
Ge77         77           32           0.00000E+00  
As75         75           33           3.68240E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           4.05580E-09  
Se77         77           34           3.22170E-09  
Se78         78           34           1.06130E-08  
Se79         79           34           5.40400E-11  
Se80         80           34           2.22490E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           3.59680E-09  
Br79         79           35           3.68990E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           3.77740E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           8.45510E-10  
Kr81         81           36           4.99700E-12  
Kr82         82           36           4.68800E-09  
Kr83         83           36           4.34690E-09  
Kr84         84           36           2.20600E-08  
Kr85         85           36           0.00000E+00  
