Isotope      A            Z            YIELD 
H            1            1            9.01850E-01  
He4          4            2            3.90100E-01  
C12          12           6            1.52700E-02  
C13          13           6            9.44350E-07  
C14          14           6            1.02970E-08  
N14          14           7            4.41520E-05  
N15          15           7            1.30140E-08  
O16          16           8            5.52760E-04  
O17          17           8            2.97260E-06  
O18          18           8            7.88350E-08  
F18          18           9            0.00000E+00  
F19          19           9            1.19760E-06  
Ne20         20           10           4.00380E-05  
Ne21         21           10           1.06950E-06  
Ne22         22           10           1.10610E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           1.01490E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           3.24140E-05  
Mg25         25           12           2.11770E-05  
Mg26         26           12           1.86830E-05  
Al26         26           13           2.38180E-08  
Al27         27           13           1.88350E-06  
Si28         28           14           2.20540E-05  
Si29         29           14           4.87020E-07  
Si30         30           14           4.46240E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.77730E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.10860E-05  
S33          33           16           4.02190E-08  
S34          34           16           2.43510E-07  
S35          35           16           0.00000E+00  
S36          36           16           3.69790E-09  
Cl35         35           17           3.60080E-08  
Cl36         36           17           4.34740E-11  
Cl37         37           17           1.99060E-08  
Ar36         36           18           2.49570E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.82880E-07  
Ar39         39           18           2.48490E-12  
Ar40         40           18           2.42290E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           3.78580E-08  
K40          40           19           3.23500E-10  
K41          41           19           5.17240E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.88510E-06  
Ca41         41           20           1.75610E-10  
Ca42         42           20           7.23760E-09  
Ca43         43           20           1.67450E-09  
Ca44         44           20           1.62440E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           4.22900E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           1.40660E-09  
Sc45         45           21           9.26280E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           2.56840E-09  
Ti47         47           22           2.22340E-09  
Ti48         48           22           2.13300E-08  
Ti49         49           22           2.28130E-09  
Ti50         50           22           4.24760E-09  
V50          50           23           8.89430E-12  
V51          51           23           3.83070E-09  
Cr50         50           24           7.07380E-09  
Cr51         51           24           0.00000E+00  
Cr52         52           24           1.46780E-07  
Cr53         53           24           1.70690E-08  
Cr54         54           24           7.84330E-09  
Mn55         55           25           1.27850E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           6.81900E-07  
Fe55         55           26           0.00000E+00  
Fe56         56           26           1.13340E-05  
Fe57         57           26           3.38800E-07  
Fe58         58           26           2.07900E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           2.68000E-08  
Co59         59           27           8.50280E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           4.68190E-07  
Ni59         59           28           1.53350E-10  
Ni60         60           28           2.15960E-07  
Ni61         61           28           2.12060E-08  
Ni62         62           28           5.50510E-08  
Ni63         63           28           1.08150E-12  
Ni64         64           28           2.61700E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           2.08510E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           6.99070E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           1.01760E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           9.02990E-09  
Zn67         67           30           1.58230E-09  
Zn68         68           30           7.77310E-09  
Zn69         69           30           0.00000E+00  
Zn70         70           30           1.91680E-10  
Ga69         69           31           8.95560E-10  
Ga70         70           31           0.00000E+00  
Ga71         71           31           6.11020E-10  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           1.17380E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           1.27950E-09  
Ge73         73           32           3.70310E-10  
Ge74         74           32           1.96350E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           2.32300E-10  
Ge77         77           32           0.00000E+00  
As75         75           33           2.30870E-10  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           3.79600E-10  
Se77         77           34           2.03030E-10  
Se78         78           34           9.55690E-10  
Se79         79           34           6.88980E-11  
Se80         80           34           1.41020E-09  
Se81         81           34           0.00000E+00  
Se82         82           34           1.52490E-10  
Br79         79           35           1.82150E-10  
Br80         80           35           0.00000E+00  
Br81         81           35           2.42880E-10  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           3.21970E-11  
Kr81         81           36           7.95220E-13  
