Isotope      A            Z            YIELD 
H            1            1            6.02380E-01  
He4          4            2            2.44010E-01  
C12          12           6            4.94370E-03  
C13          13           6            8.44420E-06  
C14          14           6            1.31840E-09  
N14          14           7            2.19070E-04  
N15          15           7            2.12640E-07  
O16          16           8            8.85700E-04  
O17          17           8            2.65280E-06  
O18          18           8            1.18480E-06  
F18          18           9            0.00000E+00  
F19          19           9            2.97970E-07  
Ne20         20           10           1.31780E-04  
Ne21         21           10           4.46630E-07  
Ne22         22           10           2.22570E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           6.45170E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           6.89350E-05  
Mg25         25           12           9.43030E-06  
Mg26         26           12           1.05530E-05  
Al26         26           13           2.48570E-08  
Al27         27           13           7.78960E-06  
Si28         28           14           8.59550E-05  
Si29         29           14           4.53980E-06  
Si30         30           14           3.17050E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           8.82470E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           4.50790E-05  
S33          33           16           3.79350E-07  
S34          34           16           2.18480E-06  
S35          35           16           0.00000E+00  
S36          36           16           1.32550E-08  
Cl35         35           17           4.60270E-07  
Cl36         36           17           1.61390E-10  
Cl37         37           17           1.70570E-07  
Ar36         36           18           1.02970E-05  
Ar37         37           18           0.00000E+00  
Ar38         38           18           2.00710E-06  
Ar39         39           18           8.02500E-13  
Ar40         40           18           7.74310E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           4.33420E-07  
K40          40           19           1.39820E-09  
K41          41           19           3.64680E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           7.73170E-06  
Ca41         41           20           2.97770E-10  
Ca42         42           20           5.73510E-08  
Ca43         43           20           1.22500E-08  
Ca44         44           20           1.86150E-07  
Ca45         45           20           0.00000E+00  
Ca46         46           20           1.01130E-09  
Ca47         47           20           0.00000E+00  
Ca48         48           20           1.79700E-08  
Sc45         45           21           5.76390E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           3.09390E-08  
Ti47         47           22           2.78440E-08  
Ti48         48           22           2.79620E-07  
Ti49         49           22           2.32770E-08  
Ti50         50           22           2.89740E-08  
V50          50           23           1.18000E-10  
V51          51           23           4.89340E-08  
Cr50         50           24           9.38430E-08  
Cr51         51           24           0.00000E+00  
Cr52         52           24           1.90250E-06  
Cr53         53           24           2.19710E-07  
Cr54         54           24           6.40670E-08  
Mn55         55           25           1.68230E-06  
Mn56         56           25           0.00000E+00  
Fe54         54           26           9.03040E-06  
Fe55         55           26           1.94710E-13  
Fe56         56           26           1.47980E-04  
Fe57         57           26           3.73740E-06  
Fe58         58           26           7.93090E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           6.31320E-08  
Co59         59           27           5.33840E-07  
Co60         60           27           1.27940E-13  
Ni58         58           28           6.20830E-06  
Ni59         59           28           2.34300E-09  
Ni60         60           28           2.56350E-06  
Ni61         61           28           1.41600E-07  
Ni62         62           28           4.06190E-07  
Ni63         63           28           2.53370E-13  
Ni64         64           28           1.41550E-07  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.02740E-07  
Cu64         64           29           0.00000E+00  
Cu65         65           29           4.89730E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           1.34750E-07  
Zn65         65           30           0.00000E+00  
Zn66         66           30           8.53760E-08  
Zn67         67           30           1.32820E-08  
Zn68         68           30           6.10300E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           1.81640E-09  
Ga69         69           31           6.18850E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           4.49070E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           7.82540E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           9.83700E-09  
Ge73         73           32           2.78500E-09  
Ge74         74           32           1.37990E-08  
Ge75         75           32           0.00000E+00  
Ge76         76           32           2.26100E-09  
Ge77         77           32           0.00000E+00  
As75         75           33           1.81300E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           2.33310E-09  
Se77         77           34           1.59380E-09  
Se78         78           34           6.10360E-09  
Se79         79           34           1.53250E-10  
Se80         80           34           1.09170E-08  
Se81         81           34           0.00000E+00  
Se82         82           34           1.52020E-09  
Br79         79           35           1.72990E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           1.90270E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           4.13980E-10  
Kr81         81           36           1.44610E-11  
Kr82         82           36           3.06010E-09  
Kr83         83           36           2.20710E-09  
Kr84         84           36           1.15030E-08  
Kr85         85           36           0.00000E+00  
Kr86         86           36           4.58050E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           1.92640E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           1.27150E-09  
Rb88         88           37           0.00000E+00  
Sr86         86           38           1.79080E-09  
Sr87         87           38           1.25420E-09  
Sr88         88           38           2.64940E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           6.33580E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           7.53480E-09  
Zr91         91           40           1.90180E-09  
Zr92         92           40           3.03720E-09  
Zr93         93           40           7.52860E-10  
Zr94         94           40           4.37600E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           1.11910E-09  
Zr97         97           40           0.00000E+00  
Nb93         93           41           4.04160E-10  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           1.25840E-10  
Mo93         93           42           0.00000E+00  
Mo94         94           42           1.01180E-10  
Mo95         95           42           5.88170E-10  
Mo96         96           42           9.95510E-10  
Mo97         97           42           4.01390E-10  
Mo98         98           42           1.35410E-09  
Mo99         99           42           0.00000E+00  
Mo00         100          42           1.28040E-10  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           4.61840E-11  
Ru96         96           44           3.15150E-11  
Ru97         97           44           0.00000E+00  
Ru98         98           44           1.09140E-11  
Ru99         99           44           1.84230E-10  
Ru00         100          44           6.21760E-10  
Ru01         101          44           2.23220E-10  
Ru02         102          44           9.48360E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           1.54980E-10  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           2.58670E-10  
Rh05         105          45           0.00000E+00  
Pd04         104          46           4.49580E-10  
Pd05         105          46           2.17170E-10  
Pd06         106          46           6.18340E-10  
Pd07         107          46           9.05120E-11  
Pd08         108          46           7.43480E-10  
Pd09         109          46           0.00000E+00  
Pd10         110          46           9.74150E-11  
