Isotope      A            Z            YIELD 
H            1            1            6.05220E-01  
He4          4            2            2.37390E-01  
C12          12           6            4.43990E-03  
C13          13           6            4.54530E-06  
C14          14           6            1.31340E-10  
N14          14           7            1.15950E-04  
N15          15           7            8.94510E-08  
O16          16           8            4.95520E-04  
O17          17           8            1.91640E-06  
O18          18           8            5.76100E-07  
F18          18           9            0.00000E+00  
F19          19           9            5.47340E-07  
Ne20         20           10           6.56080E-05  
Ne21         21           10           2.13730E-07  
Ne22         22           10           2.09710E-04  
Na22         22           11           0.00000E+00  
Na23         23           11           4.05420E-06  
Na24         24           11           0.00000E+00  
Mg24         24           12           3.56090E-05  
Mg25         25           12           5.22450E-06  
Mg26         26           12           5.86610E-06  
Al26         26           13           2.16840E-08  
Al27         27           13           4.05140E-06  
Si28         28           14           4.27580E-05  
Si29         29           14           2.25770E-06  
Si30         30           14           1.56840E-06  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           4.18450E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           2.24220E-05  
S33          33           16           1.88840E-07  
S34          34           16           1.07210E-06  
S35          35           16           0.00000E+00  
S36          36           16           5.77860E-09  
Cl35         35           17           2.28890E-07  
Cl36         36           17           8.24280E-11  
Cl37         37           17           9.26590E-08  
Ar36         36           18           5.12440E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           9.98880E-07  
Ar39         39           18           9.24190E-13  
Ar40         40           18           2.51250E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           2.15480E-07  
K40          40           19           7.86700E-10  
K41          41           19           1.84580E-08  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           3.84660E-06  
Ca41         41           20           1.67150E-10  
Ca42         42           20           2.87140E-08  
Ca43         43           20           6.10630E-09  
Ca44         44           20           9.26740E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.12180E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           8.93570E-09  
Sc45         45           21           2.83630E-09  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           1.54800E-08  
Ti47         47           22           1.38670E-08  
Ti48         48           22           1.39150E-07  
Ti49         49           22           1.18410E-08  
Ti50         50           22           1.28090E-08  
V50          50           23           5.86660E-11  
V51          51           23           2.42830E-08  
Cr50         50           24           4.66540E-08  
Cr51         51           24           0.00000E+00  
Cr52         52           24           9.46270E-07  
Cr53         53           24           1.09320E-07  
Cr54         54           24           3.11820E-08  
Mn55         55           25           8.37150E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           4.49250E-06  
Fe55         55           26           3.19790E-13  
Fe56         56           26           7.36370E-05  
Fe57         57           26           1.87450E-06  
Fe58         58           26           3.75860E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           8.30660E-10  
Co59         59           27           2.48980E-07  
Co60         60           27           0.00000E+00  
Ni58         58           28           3.08710E-06  
Ni59         59           28           1.17960E-09  
Ni60         60           28           1.26230E-06  
Ni61         61           28           6.63230E-08  
Ni62         62           28           1.96230E-07  
Ni63         63           28           5.87700E-13  
Ni64         64           28           6.35570E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           4.53630E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           2.36990E-08  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
Zn64         64           30           6.69450E-08  
Zn65         65           30           0.00000E+00  
Zn66         66           30           4.56960E-08  
Zn67         67           30           7.38380E-09  
Zn68         68           30           3.54360E-08  
Zn69         69           30           0.00000E+00  
Zn70         70           30           9.00220E-10  
Ga69         69           31           3.87420E-09  
Ga70         70           31           0.00000E+00  
Ga71         71           31           3.16580E-09  
Ga72         72           31           0.00000E+00  
Ga73         73           31           0.00000E+00  
Ge70         70           32           5.39400E-09  
Ge71         71           32           0.00000E+00  
Ge72         72           32           6.87460E-09  
Ge73         73           32           1.96230E-09  
Ge74         74           32           9.10440E-09  
Ge75         75           32           0.00000E+00  
Ge76         76           32           1.12140E-09  
Ge77         77           32           0.00000E+00  
As75         75           33           1.09180E-09  
As76         76           33           0.00000E+00  
As77         77           33           0.00000E+00  
Se76         76           34           2.06730E-09  
Se77         77           34           1.15440E-09  
Se78         78           34           3.96900E-09  
Se79         79           34           3.76790E-10  
Se80         80           34           8.02390E-09  
Se81         81           34           0.00000E+00  
Se82         82           34           7.53010E-10  
Br79         79           35           1.08260E-09  
Br80         80           35           0.00000E+00  
Br81         81           35           1.27880E-09  
Br82         82           35           0.00000E+00  
Br83         83           35           0.00000E+00  
Br84         84           35           0.00000E+00  
Kr80         80           36           2.77270E-10  
Kr81         81           36           1.90690E-11  
Kr82         82           36           3.10220E-09  
Kr83         83           36           1.66860E-09  
Kr84         84           36           9.31650E-09  
Kr85         85           36           0.00000E+00  
Kr86         86           36           2.11880E-09  
Kr87         87           36           0.00000E+00  
Kr88         88           36           0.00000E+00  
Rb85         85           37           1.72330E-09  
Rb86         86           37           0.00000E+00  
Rb87         87           37           6.98450E-10  
Rb88         88           37           0.00000E+00  
Sr86         86           38           2.13300E-09  
Sr87         87           38           1.53050E-09  
Sr88         88           38           2.74290E-08  
Sr89         89           38           0.00000E+00  
Sr90         90           38           0.00000E+00  
Sr91         91           38           0.00000E+00  
Sr92         92           38           0.00000E+00  
Y89          89           39           6.04390E-09  
Y90          90           39           0.00000E+00  
Y91          91           39           0.00000E+00  
Y92          92           39           0.00000E+00  
Y93          93           39           0.00000E+00  
Zr90         90           40           5.94430E-09  
Zr91         91           40           1.64850E-09  
Zr92         92           40           2.51690E-09  
Zr93         93           40           5.94400E-10  
Zr94         94           40           3.09320E-09  
Zr95         95           40           0.00000E+00  
Zr96         96           40           2.19100E-10  
Zr97         97           40           0.00000E+00  
Nb93         93           41           2.38220E-10  
Nb94         94           41           0.00000E+00  
Nb95         95           41           0.00000E+00  
Nb96         96           41           0.00000E+00  
Nb97         97           41           0.00000E+00  
Mo92         92           42           6.25600E-11  
Mo93         93           42           0.00000E+00  
Mo94         94           42           5.13430E-11  
Mo95         95           42           3.68790E-10  
Mo96         96           42           6.38570E-10  
Mo97         97           42           2.34220E-10  
Mo98         98           42           8.13560E-10  
Mo99         99           42           0.00000E+00  
Mo00         100          42           7.32990E-11  
Tc97         97           43           0.00000E+00  
Tc98         98           43           0.00000E+00  
Tc99         99           43           3.05170E-11  
Ru96         96           44           1.56740E-11  
Ru97         97           44           0.00000E+00  
Ru98         98           44           5.42220E-12  
Ru99         99           44           1.03980E-10  
Ru00         100          44           3.81920E-10  
Ru01         101          44           1.27860E-10  
Ru02         102          44           4.92340E-10  
Ru03         103          44           0.00000E+00  
Ru04         104          44           9.04040E-11  
Ru05         105          44           0.00000E+00  
Ru06         106          44           0.00000E+00  
Rh03         103          45           1.45290E-10  
Rh05         105          45           0.00000E+00  
Pd04         104          46           2.81800E-10  
Pd05         105          46           1.25030E-10  
Pd06         106          46           3.84150E-10  
Pd07         107          46           5.96130E-11  
Pd08         108          46           4.69620E-10  
Pd09         109          46           0.00000E+00  
Pd10         110          46           6.29710E-11  
Ag07         107          47           4.67230E-11  
Ag09         109          47           1.45160E-10  
Ag11         111          47           0.00000E+00  
Cd08         108          48           2.96230E-12  
Cd09         109          48           0.00000E+00  
Cd10         110          48           3.64970E-10  
Cd11         111          48           1.52360E-10  
Cd12         112          48           5.09880E-10  
Cd13         113          48           1.64450E-10  
Cd14         114          48           7.22980E-10  
Cd15         115          48           0.00000E+00  
Cd16         116          48           7.68270E-11  
In13         113          49           1.42590E-12  
In15         115          49           1.61150E-10  
Sn14         114          50           4.53200E-12  
Sn15         115          50           2.35350E-12  
Sn16         116          50           9.51690E-10  
Sn17         117          50           3.14010E-10  
Sn18         118          50           1.38440E-09  
Sn19         119          50           4.17950E-10  
Sn20         120          50           2.14020E-09  
Sn21         121          50           0.00000E+00  
Sn22         122          50           9.55400E-11  
Sn23         123          50           0.00000E+00  
Sn24         124          50           4.40890E-11  
Sb21         121          51           1.82300E-10  
Sb22         122          51           0.00000E+00  
Sb23         123          51           5.58500E-11  
Sb24         124          51           0.00000E+00  
Sb25         125          51           0.00000E+00  
Te22         122          52           2.41750E-10  
Te23         123          52           8.30300E-11  
Te24         124          52           4.90200E-10  
Te25         125          52           2.19300E-10  
Te26         126          52           1.05330E-09  
Te27         127          52           0.00000E+00  
Te28         128          52           4.07700E-10  
Te30         130          52           3.45290E-10  
I127         127          53           3.22240E-10  
I128         128          53           0.00000E+00  
I129         129          53           3.07340E-12  
I130         130          53           0.00000E+00  
I131         131          53           0.00000E+00  
I132         132          53           0.00000E+00  
I133         133          53           0.00000E+00  
Xe28         128          54           2.96580E-10  
Xe29         129          54           4.19350E-10  
Xe30         130          54           6.30010E-10  
Xe31         131          54           4.14630E-10  
Xe32         132          54           1.45940E-09  
Xe33         133          54           0.00000E+00  
Xe34         134          54           1.68430E-10  
Xe35         135          54           0.00000E+00  
Xe36         136          54           9.50250E-11  
Cs33         133          55           2.40370E-10  
Cs34         134          55           0.00000E+00  
Cs35         135          55           9.40980E-11  
Cs36         136          55           0.00000E+00  
Cs37         137          55           0.00000E+00  
Ba34         134          56           3.79000E-10  
Ba35         135          56           1.90060E-10  
Ba36         136          56           1.24050E-09  
Ba37         137          56           1.06620E-09  
Ba38         138          56           1.07940E-08  
Ba39         139          56           0.00000E+00  
Ba40         140          56           0.00000E+00  
La39         139          57           1.29960E-09  
La40         140          57           0.00000E+00  
Ce40         140          58           3.52690E-09  
Ce41         141          58           0.00000E+00  
Ce42         142          58           8.78050E-11  
Ce43         143          58           0.00000E+00  
Ce44         144          58           0.00000E+00  
Pr41         141          59           3.59600E-10  
Pr42         142          59           0.00000E+00  
Pr43         143          59           0.00000E+00  
Pr45         145          59           0.00000E+00  
Nd42         142          60           8.38260E-10  
Nd43         143          60           1.45530E-10  
Nd44         144          60           4.21340E-10  
Nd45         145          60           8.51780E-11  
Nd46         146          60           3.68650E-10  
Nd47         147          60           0.00000E+00  
Nd48         148          60           5.58710E-11  
Nd49         149          60           0.00000E+00  
Nd50         150          60           1.22320E-11  
Pm45         145          61           0.00000E+00  
Pm46         146          61           0.00000E+00  
Pm47         147          61           0.00000E+00  
Pm48         148          61           0.00000E+00  
Pm49         149          61           0.00000E+00  
Pm50         150          61           0.00000E+00  
Pm51         151          61           0.00000E+00  
Sm44         144          62           1.84920E-12  
Sm45         145          62           0.00000E+00  
Sm46         146          62           0.00000E+00  
Sm47         147          62           4.81970E-11  
Sm48         148          62           9.62150E-11  
Sm49         149          62           2.44460E-11  
Sm50         150          62           7.39020E-11  
Sm51         151          62           0.00000E+00  
Sm52         152          62           7.62140E-11  
Sm53         153          62           0.00000E+00  
Sm54         154          62           3.63120E-11  
Eu51         151          63           2.07740E-11  
Eu52         152          63           0.00000E+00  
Eu53         153          63           2.33420E-11  
Eu54         154          63           0.00000E+00  
Eu55         155          63           0.00000E+00  
Eu56         156          63           0.00000E+00  
Eu57         157          63           0.00000E+00  
Gd52         152          64           7.47240E-13  
Gd53         153          64           0.00000E+00  
Gd54         154          64           1.77050E-11  
Gd55         155          64           2.75250E-11  
Gd56         156          64           6.32610E-11  
Gd57         157          64           3.43000E-11  
Gd58         158          64           1.04470E-10  
Gd59         159          64           0.00000E+00  
Gd60         160          64           3.31520E-11  
Tb59         159          65           3.39210E-11  
Tb60         160          65           0.00000E+00  
Tb61         161          65           0.00000E+00  
Dy60         160          66           2.92110E-11  
Dy61         161          66           3.29660E-11  
Dy62         162          66           8.48610E-11  
Dy63         163          66           4.46000E-11  
Dy64         164          66           1.32000E-10  
Dy65         165          66           0.00000E+00  
Dy66         166          66           0.00000E+00  
Ho63         163          67           0.00000E+00  
Ho64         164          67           0.00000E+00  
Ho65         165          67           4.92810E-11  
Ho66         166          67           0.00000E+00  
Er64         164          68           1.04410E-11  
Er65         165          68           0.00000E+00  
Er66         166          68           6.21260E-11  
Er67         167          68           3.44220E-11  
Er68         168          68           9.82490E-11  
Er69         169          68           0.00000E+00  
Er70         170          68           4.45180E-11  
Er71         171          68           0.00000E+00  
Er72         172          68           0.00000E+00  
Tm69         169          69           3.15840E-11  
Tm70         170          69           0.00000E+00  
Tm71         171          69           0.00000E+00  
Tm72         172          69           0.00000E+00  
Tm73         173          69           0.00000E+00  
Yb70         170          70           2.68870E-11  
Yb71         171          70           4.57010E-11  
Yb72         172          70           1.03850E-10  
Yb73         173          70           5.25320E-11  
Yb74         174          70           2.20220E-10  
Yb75         175          70           0.00000E+00  
Yb76         176          70           3.88500E-11  
Yb77         177          70           0.00000E+00  
Lu75         175          71           3.74890E-11  
Lu76         176          71           5.09550E-12  
Lu77         177          71           0.00000E+00  
Hf76         176          72           3.73210E-11  
Hf77         177          72           3.18020E-11  
Hf78         178          72           1.15640E-10  
Hf79         179          72           4.14740E-11  
Hf80         180          72           2.09140E-10  
Hf81         181          72           0.00000E+00  
Hf82         182          72           1.61120E-11  
Hf83         183          72           0.00000E+00  
Hf84         184          72           0.00000E+00  
Ta79         179          73           0.00000E+00  
Ta80         180          73           0.00000E+00  
Ta81         181          73           4.68040E-11  
Ta82         182          73           0.00000E+00  
Ta83         183          73           0.00000E+00  
Ta84         184          73           0.00000E+00  
W180         180          74           0.00000E+00  
W181         181          74           0.00000E+00  
W182         182          74           8.00140E-11  
W183         183          74           5.52760E-11  
W184         184          74           1.48950E-10  
W185         185          74           0.00000E+00  
W186         186          74           9.48280E-11  
W187         187          74           0.00000E+00  
W188         188          74           0.00000E+00  
Re85         185          75           3.30930E-11  
Re86         186          75           0.00000E+00  
Re87         187          75           2.42780E-11  
Re88         188          75           0.00000E+00  
Re89         189          75           0.00000E+00  
Os86         186          76           4.88170E-11  
Os87         187          76           1.88720E-11  
Os88         188          76           1.02920E-10  
Os89         189          76           5.41560E-11  
Os90         190          76           1.53730E-10  
Os91         191          76           0.00000E+00  
Os92         192          76           1.12770E-10  
Os93         193          76           0.00000E+00  
Os94         194          76           0.00000E+00  
Ir91         191          77           9.58880E-11  
Ir92         192          77           0.00000E+00  
Ir93         193          77           1.53230E-10  
Ir94         194          77           0.00000E+00  
Ir95         195          77           0.00000E+00  
Pt92         192          78           3.15620E-11  
Pt93         193          78           0.00000E+00  
Pt94         194          78           2.56120E-10  
Pt95         195          78           1.89550E-10  
Pt96         196          78           2.91560E-10  
Pt97         197          78           0.00000E+00  
Pt98         198          78           4.39500E-11  
Au97         197          79           1.13510E-10  
Au98         198          79           0.00000E+00  
Au99         199          79           0.00000E+00  
Hg98         198          80           1.67580E-10  
Hg99         199          80           9.70160E-11  
Hg00         200          80           2.80290E-10  
Hg01         201          80           1.23330E-10  
Hg02         202          80           4.36560E-10  
Hg03         203          80           0.00000E+00  
Hg04         204          80           1.57030E-11  
Tl03         203          81           2.13910E-10  
Tl04         204          81           0.00000E+00  
Tl05         205          81           4.54900E-10  
Pb04         204          82           2.71880E-10  
Pb05         205          82           3.41430E-11  
Pb06         206          82           1.87980E-09  
Pb07         207          82           2.19250E-09  
Pb08         208          82           4.34960E-09  
Pb09         209          82           0.00000E+00  
