Isotope      A            Z            YIELD 
H            1            1            9.02150E-01  
He4          4            2            3.85190E-01  
C12          12           6            1.44280E-02  
C13          13           6            4.00420E-06  
C14          14           6            8.35820E-09  
N14          14           7            4.55310E-05  
N15          15           7            2.80940E-08  
O16          16           8            6.10300E-04  
O17          17           8            2.89560E-06  
O18          18           8            6.97130E-07  
F18          18           9            0.00000E+00  
F19          19           9            1.76140E-06  
Ne20         20           10           4.25510E-05  
Ne21         21           10           9.69130E-07  
Ne22         22           10           1.29870E-03  
Na22         22           11           0.00000E+00  
Na23         23           11           2.11700E-05  
Na24         24           11           0.00000E+00  
Mg24         24           12           4.87170E-05  
Mg25         25           12           2.40460E-05  
Mg26         26           12           2.00820E-05  
Al26         26           13           4.22110E-08  
Al27         27           13           3.68520E-06  
Si28         28           14           2.24730E-05  
Si29         29           14           4.79150E-07  
Si30         30           14           3.94430E-07  
Si31         31           14           0.00000E+00  
Si32         32           14           0.00000E+00  
P31          31           15           1.73900E-07  
P32          32           15           0.00000E+00  
P33          33           15           0.00000E+00  
S32          32           16           1.10710E-05  
S33          33           16           3.96010E-08  
S34          34           16           2.20440E-07  
S35          35           16           0.00000E+00  
S36          36           16           2.65680E-09  
Cl35         35           17           3.57470E-08  
Cl36         36           17           4.15050E-11  
Cl37         37           17           2.52090E-08  
Ar36         36           18           2.49750E-06  
Ar37         37           18           0.00000E+00  
Ar38         38           18           1.79410E-07  
Ar39         39           18           2.78330E-12  
Ar40         40           18           2.36400E-09  
Ar41         41           18           0.00000E+00  
Ar42         42           18           0.00000E+00  
K39          39           19           3.76380E-08  
K40          40           19           4.70700E-10  
K41          41           19           5.11880E-09  
K42          42           19           0.00000E+00  
K43          43           19           0.00000E+00  
Ca40         40           20           1.88400E-06  
Ca41         41           20           1.80770E-10  
Ca42         42           20           7.13080E-09  
Ca43         43           20           1.60240E-09  
Ca44         44           20           1.67220E-08  
Ca45         45           20           0.00000E+00  
Ca46         46           20           2.61390E-10  
Ca47         47           20           0.00000E+00  
Ca48         48           20           1.40070E-09  
Sc45         45           21           9.11700E-10  
Sc46         46           21           0.00000E+00  
Sc47         47           21           0.00000E+00  
Sc48         48           21           0.00000E+00  
Sc49         49           21           0.00000E+00  
Ti46         46           22           2.88810E-09  
Ti47         47           22           2.32110E-09  
Ti48         48           22           2.15920E-08  
Ti49         49           22           2.57390E-09  
Ti50         50           22           6.07130E-09  
V50          50           23           8.91050E-12  
V51          51           23           3.91950E-09  
Cr50         50           24           7.08640E-09  
Cr51         51           24           0.00000E+00  
Cr52         52           24           1.47110E-07  
Cr53         53           24           1.70820E-08  
Cr54         54           24           7.31120E-09  
Mn55         55           25           1.28930E-07  
Mn56         56           25           0.00000E+00  
Fe54         54           26           6.83610E-07  
Fe55         55           26           0.00000E+00  
Fe56         56           26           1.13480E-05  
Fe57         57           26           3.34730E-07  
Fe58         58           26           1.69880E-07  
Fe59         59           26           0.00000E+00  
Fe60         60           26           1.41120E-08  
Co59         59           27           7.04870E-08  
Co60         60           27           0.00000E+00  
Ni58         58           28           4.69440E-07  
Ni59         59           28           1.95650E-10  
Ni60         60           28           2.10520E-07  
Ni61         61           28           1.80810E-08  
Ni62         62           28           4.69510E-08  
Ni63         63           28           1.46500E-12  
Ni64         64           28           2.08850E-08  
Ni65         65           28           0.00000E+00  
Ni66         66           28           0.00000E+00  
Cu63         63           29           1.57980E-08  
Cu64         64           29           0.00000E+00  
Cu65         65           29           6.92350E-09  
Cu66         66           29           0.00000E+00  
Cu67         67           29           0.00000E+00  
