  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Pb07   82  207  1.2610E+00  1.3912E+00  1.4362E+00  1.3020E+00  1.5009E+00  1.5297E+00  1.4446E+00  1.3315E+00  1.2330E+00
Pb08   82  208  1.1494E+00  1.2067E+00  1.3349E+00  1.1773E+00  1.2915E+00  1.3136E+00  1.2785E+00  1.2089E+00  1.1499E+00
Bi09   83  209  9.3545E-01  9.1636E-01  9.0614E-01  9.3025E-01  9.4781E-01  9.5732E-01  9.7527E-01  9.7665E-01  9.8606E-01
  ele   Z    A    013b000     015b000     020b000     025b000     030b000     040b000     060b000     080b000     120b000
H       1    1  7.2673E-01  7.0444E-01  6.3852E-01  6.1156E-01  5.6535E-01  5.0492E-01  4.5870E-01  4.2968E-01  3.7399E-01
H2      1    2  2.8385E-03  4.9440E-03  1.1005E-02  1.1253E-02  1.1050E-02  1.0782E-02  1.0940E-02  1.1085E-02  1.0599E-02
He3     2    3  9.2937E-01  8.6380E-01  7.3084E-01  6.8793E-01  6.0401E-01  5.3606E-01  4.4966E-01  4.9893E-01  4.3116E-01
He4     2    4  1.5966E+00  1.4383E+00  1.5190E+00  1.3946E+00  1.6051E+00  1.5639E+00  1.5156E+00  1.3817E+00  1.3330E+00
Li6     3    6  2.8385E-03  4.9441E-03  1.1019E-02  1.1278E-02  1.1085E-02  1.0838E-02  1.1035E-02  1.1202E-02  1.0744E-02
Li7     3    7  2.8386E-03  4.9444E-03  1.1122E-02  1.1426E-02  1.2151E-02  1.1616E-02  1.4154E-02  1.1886E-02  1.1096E-02
Be9     4    9  8.8407E-03  8.4805E-03  1.3726E-02  1.7331E-02  1.6475E-02  1.5286E-02  1.2853E-02  1.2468E-02  1.1732E-02
B10     5   10  2.4509E-02  2.3168E-02  2.0123E-02  2.8653E-02  2.7645E-02  2.5172E-02  2.0950E-02  1.9711E-02  1.7847E-02
B11     5   11  1.8304E-01  1.7732E-01  1.5992E-01  1.5458E-01  1.5040E-01  1.4143E-01  1.2790E-01  1.2267E-01  1.1188E-01
C12     6   12  2.6824E+01  4.4901E+01  5.0930E+01  7.0580E+01  7.5324E+01  7.5196E+01  8.8205E+01  7.7030E+01  1.0633E+02
C13     6   13  2.0807E+00  2.0318E+00  1.9114E+00  1.8670E+00  1.2557E+00  1.0979E+00  1.0918E+00  1.1016E+00  8.9941E-01
N14     7   14  9.6759E+00  8.8233E+00  8.6247E+00  8.1600E+00  1.1704E+01  1.2305E+01  1.2872E+01  1.0508E+01  1.3431E+01
N15     7   15  4.4106E-01  3.8748E-01  5.6743E-01  8.9735E-01  8.2938E-01  6.5278E-01  1.1260E+00  4.8855E-01  2.8181E-01
O16     8   16  1.1938E+01  3.1860E+01  3.5977E+01  5.9581E+01  5.2906E+01  7.3766E+01  1.0118E+02  1.2831E+02  1.3643E+02
O17     8   17  1.9708E+00  2.4340E+00  1.2588E+00  1.3022E+00  9.3123E-01  6.9778E-01  9.2905E-01  5.2564E-01  3.6108E-01
O18     8   18  2.4143E+01  1.8944E+01  1.3427E+01  1.7149E+00  2.1513E+00  8.7815E-01  2.4135E-01  2.7811E-01  2.0809E-01
F19     9   19  6.7066E-01  6.4132E-01  6.9575E-01  2.2583E+00  1.9495E+00  2.7066E+00  2.9940E+01  9.8593E+00  2.3019E-01
Ne20   10   20  3.7718E+01  6.0612E+01  2.2152E+02  1.7897E+02  1.4536E+02  2.5270E+02  9.8726E+01  9.7194E+01  2.4606E+02
Ne21   10   21  1.2019E+01  2.8100E+01  3.8995E+01  7.0031E+01  6.3049E+01  9.2372E+01  8.9825E+01  5.3702E+01  5.5648E+01
Ne22   10   22  2.7695E+01  3.4947E+01  5.3639E+01  6.0087E+01  6.6476E+01  6.0612E+01  5.1340E+01  2.7122E+01  7.7392E+00
Na23   11   23  1.3391E+01  2.6362E+01  7.0151E+01  8.6348E+01  7.0385E+01  1.1501E+02  3.2499E+01  2.4334E+01  4.0447E+01
Mg24   12   24  1.8456E+01  2.3415E+01  6.1495E+01  3.7545E+01  3.2136E+01  4.7205E+01  2.9434E+01  4.0664E+01  1.3088E+02
Mg25   12   25  4.3336E+00  6.3607E+00  1.7825E+01  1.6228E+01  1.3905E+01  2.3038E+01  2.7719E+01  3.9692E+01  5.5368E+01
Mg26   12   26  4.5489E+00  5.5411E+00  1.8750E+01  1.6221E+01  1.3918E+01  2.3185E+01  2.5516E+01  3.6662E+01  3.6004E+01
Al27   13   27  2.3690E+01  3.1197E+01  6.9559E+01  5.3086E+01  4.5076E+01  6.8911E+01  4.0628E+01  4.7910E+01  8.3870E+01
Si28   14   28  2.8321E+01  5.0332E+01  3.8387E+01  5.0173E+01  4.3344E+01  3.8939E+01  6.1459E+01  7.9203E+01  7.0300E+01
Si29   14   29  7.2223E+00  1.0788E+01  1.3186E+01  1.3634E+01  1.1857E+01  1.3258E+01  1.6490E+01  2.3741E+01  3.0344E+01
Si30   14   30  1.7078E+01  2.3322E+01  2.4061E+01  2.0778E+01  1.7911E+01  2.1127E+01  2.6139E+01  4.9553E+01  8.1526E+01
P31    15   31  3.7905E+01  6.3139E+01  5.5636E+01  7.4391E+01  6.5976E+01  6.9653E+01  9.3786E+01  1.2353E+02  1.2470E+02
S32    16   32  2.1479E+01  4.0923E+01  2.4110E+01  3.5425E+01  3.0392E+01  2.7788E+01  5.0505E+01  6.2168E+01  5.3198E+01
S33    16   33  2.1745E+01  4.1068E+01  2.9704E+01  5.3173E+01  4.8455E+01  4.2986E+01  6.9953E+01  7.6153E+01  4.9481E+01
S34    16   34  1.9944E+01  3.4917E+01  2.1928E+01  3.8274E+01  3.3157E+01  3.1069E+01  5.4583E+01  6.6437E+01  5.2592E+01
S36    16   36  1.2061E+00  1.4904E+00  2.1304E+00  3.2652E+00  2.8173E+00  4.1225E+00  2.7764E+00  4.7168E+00  4.1644E+00
Cl35   17   35  7.2201E+00  1.3599E+01  9.1788E+00  1.9115E+01  1.7679E+01  1.7001E+01  2.5742E+01  2.7022E+01  1.9589E+01
Cl37   17   37  4.5039E+00  8.9434E+00  7.1407E+00  1.2361E+01  1.1577E+01  1.2165E+01  2.0233E+01  2.2170E+01  2.0549E+01
Ar36   18   36  1.9494E+01  3.5649E+01  1.9634E+01  2.5846E+01  2.1583E+01  2.2542E+01  4.1768E+01  5.3660E+01  4.8893E+01
Ar38   18   38  9.9426E+00  1.8301E+01  1.1143E+01  2.1152E+01  1.9288E+01  1.6628E+01  2.8543E+01  4.2102E+01  3.9231E+01
Ar40   18   40  1.6715E+00  1.6772E+00  2.1966E+00  2.8028E+00  2.6411E+00  3.5913E+00  4.4810E+00  3.7795E+01  4.8903E+00
K39    19   39  8.3926E+00  1.5882E+01  9.9654E+00  1.6182E+01  1.4574E+01  1.5256E+01  2.6998E+01  3.7493E+01  3.3511E+01
K40    19   40  1.0053E+01  2.2134E+01  3.6169E+01  6.0653E+01  5.8872E+01  9.7885E+01  1.5701E+02  1.7528E+02  2.0524E+02
K41    19   41  9.4155E+00  1.8071E+01  1.3907E+01  1.8840E+01  1.7536E+01  2.1280E+01  3.9650E+01  4.5445E+01  4.2631E+01
Ca40   20   40  1.5341E+01  2.6327E+01  1.3940E+01  1.6235E+01  1.2703E+01  1.6101E+01  2.9036E+01  3.9756E+01  3.7373E+01
Ca42   20   42  7.4792E+00  1.4445E+01  1.0380E+01  1.6855E+01  1.5870E+01  1.5548E+01  2.4855E+01  3.7986E+01  3.7189E+01
Ca43   20   43  2.1767E+00  3.4869E+00  5.5568E+00  6.8628E+00  6.0133E+00  7.6277E+00  7.6588E+00  1.0969E+01  9.6575E+00
Ca44   20   44  7.0808E+00  6.7149E+00  5.0974E+00  5.1271E+00  4.7112E+00  5.6300E+00  5.3315E+00  6.1433E+00  6.8969E+00
Ca46   20   46  2.9030E+00  2.4094E+00  3.3586E+00  1.7645E+01  1.3837E+01  1.1208E+01  1.8347E+01  3.1213E+02  5.4397E+01
Ca48   20   48  9.6915E-01  9.4145E-01  9.4434E-01  9.0963E-01  9.2009E-01  8.9955E-01  8.5617E-01  1.1252E+00  8.0987E-01
Sc45   21   45  4.7550E+00  8.8575E+00  1.5088E+01  2.9621E+01  2.6002E+01  3.7941E+01  4.1171E+01  7.7392E+01  5.9463E+01
Ti46   22   46  8.8355E+00  1.4493E+01  1.0624E+01  1.4448E+01  1.3094E+01  1.6442E+01  2.6523E+01  4.1780E+01  4.3829E+01
Ti47   22   47  2.0008E+00  2.1134E+00  2.1340E+00  3.0843E+00  2.9476E+00  4.1216E+00  4.5773E+00  6.7786E+00  6.4576E+00
Ti48   22   48  1.1812E+01  1.2709E+01  8.2018E+00  6.9343E+00  6.1346E+00  5.4026E+00  4.6448E+00  4.3215E+00  4.8827E+00
Ti49   22   49  5.0506E+00  7.3683E+00  5.8111E+00  6.4118E+00  6.0782E+00  8.7470E+00  1.2529E+01  1.4659E+01  1.6278E+01
Ti50   22   50  1.3330E+00  1.7348E+00  2.6334E+00  5.1530E+00  5.3508E+00  1.2543E+01  2.2192E+01  3.2280E+01  3.8950E+01
V50    23   50  5.7494E+00  1.6063E+01  1.7431E+01  5.2685E+01  4.9977E+01  8.0888E+01  1.2842E+02  2.0805E+02  2.7072E+02
V51    23   51  9.2936E+00  1.5960E+01  1.1082E+01  7.5048E+00  6.5204E+00  5.4235E+00  8.2744E+00  1.2055E+01  1.4212E+01
Cr50   24   50  1.4680E+01  2.9143E+01  2.0246E+01  1.4610E+01  1.1530E+01  1.2516E+01  2.3091E+01  3.9863E+01  3.8229E+01
Cr52   24   52  2.3539E+01  3.4280E+01  2.1200E+01  1.7657E+01  1.4617E+01  8.5879E+00  8.4191E+00  8.0236E+00  6.7672E+00
Cr53   24   53  1.6357E+01  2.6460E+01  1.7378E+01  1.1861E+01  9.9357E+00  5.3054E+00  6.2924E+00  6.7107E+00  5.7339E+00
Cr54   24   54  1.4314E+00  1.9420E+00  2.6675E+00  3.2114E+00  3.0049E+00  3.8319E+00  4.9709E+00  6.6509E+00  6.3657E+00
Mn55   25   55  1.0960E+01  1.8592E+01  1.1996E+01  7.6748E+00  6.5534E+00  3.3412E+00  4.2250E+00  4.4348E+00  4.1147E+00
Fe54   26   54  9.1109E+00  1.8598E+01  1.2294E+01  6.1943E+00  4.7845E+00  3.8524E+00  6.3099E+00  1.0786E+01  1.0864E+01
Fe56   26   56  5.2151E+01  4.5317E+01  3.3115E+01  2.7191E+01  2.2416E+01  1.6575E+01  1.1399E+01  8.7386E+00  5.8404E+00
Fe57   26   57  8.5710E+01  6.9442E+01  5.1960E+01  3.6759E+01  3.0092E+01  2.4821E+01  1.6395E+01  1.1801E+01  7.2531E+00
Fe58   26   58  3.3124E+00  6.7907E+00  1.0365E+01  1.0770E+01  9.2560E+00  9.7331E+00  1.2292E+01  1.2695E+01  1.1286E+01
Co59   27   59  3.3915E+01  2.6954E+01  2.2960E+01  1.7402E+01  1.6719E+01  1.2572E+01  9.3001E+00  1.0921E+01  6.8765E+00
Ni58   28   58  7.5748E+01  7.0241E+01  5.1602E+01  4.1809E+01  3.3431E+01  2.4485E+01  1.7263E+01  1.4207E+01  4.5039E+00
Ni60   28   60  7.2835E+01  5.6437E+01  4.0582E+01  3.5093E+01  3.1800E+01  2.3992E+01  1.7036E+01  1.5311E+01  9.6816E+00
Ni61   28   61  9.4360E+01  6.8729E+01  5.4472E+01  4.5142E+01  4.0500E+01  3.3403E+01  2.5022E+01  2.2944E+01  1.8669E+01
Ni62   28   62  2.0687E+02  1.7983E+02  1.2961E+02  1.0135E+02  7.8354E+01  6.8606E+01  5.1368E+01  4.8692E+01  2.8564E+01
Ni64   28   64  2.6769E+00  3.6642E+00  7.8379E+00  1.9130E+01  1.8369E+01  3.3608E+01  4.0163E+01  5.9749E+01  5.4875E+01
Cu63   29   63  4.8809E+00  7.9972E+00  1.2794E+01  2.7802E+01  2.6609E+01  3.1835E+01  3.1081E+01  3.9890E+01  3.4287E+01
Cu65   29   65  6.1743E+00  1.0219E+01  1.9548E+01  5.2406E+01  5.1885E+01  9.6659E+01  1.2273E+02  1.4594E+02  1.5024E+02
Zn64   30   64  9.7690E+00  9.5063E+00  8.2761E+00  1.3220E+01  3.5425E+01  1.4176E+01  1.9910E+01  1.4222E+01  1.2203E+01
Zn66   30   66  2.2124E+01  2.2202E+01  1.9935E+01  3.7912E+01  3.4632E+01  5.4595E+01  7.3636E+01  8.8363E+01  8.4112E+01
Zn67   30   67  2.3817E+00  4.1617E+00  1.1759E+01  3.8858E+01  3.8022E+01  7.8383E+01  8.3332E+01  9.3779E+01  1.0183E+02
Zn68   30   68  2.0077E+00  3.2734E+00  7.7956E+00  3.2250E+01  3.5327E+01  7.7416E+01  1.1651E+02  1.5237E+02  1.7916E+02
Zn70   30   70  9.9446E-01  1.9505E+00  1.3896E+00  1.8426E+01  1.8534E+01  1.4654E+01  7.7860E+01  1.3584E+02  4.7448E+01
Ga69   31   69  2.7823E+00  7.0694E+00  1.3562E+01  6.2758E+01  6.4459E+01  1.3566E+02  2.1659E+02  2.9086E+02  2.9966E+02
Ga71   31   71  2.4582E+00  5.1217E+00  1.1644E+01  5.4137E+01  5.9435E+01  1.5663E+02  2.9323E+02  4.1442E+02  3.9511E+02
Ge70   32   70  3.0806E+00  1.0664E+01  1.5857E+01  8.7096E+01  9.1800E+01  1.6676E+02  2.9453E+02  3.5910E+02  2.7405E+02
Ge72   32   72  1.9895E+00  3.9473E+00  7.2298E+00  3.9229E+01  4.2286E+01  1.0093E+02  1.8577E+02  2.5969E+02  3.1458E+02
Ge73   32   73  1.8759E+00  2.5959E+00  7.5567E+00  4.0909E+01  4.4022E+01  1.1947E+02  1.7197E+02  2.1797E+02  2.4815E+02
Ge74   32   74  1.7061E+00  2.0154E+00  4.4044E+00  2.5967E+01  2.9651E+01  8.9381E+01  1.8321E+02  2.7170E+02  3.2929E+02
Ge76   32   76  9.5918E-01  1.0801E+00  9.7923E-01  6.5226E+00  7.0825E+00  7.5044E+00  5.1953E+01  9.6879E+01  4.4500E+01
As75   33   75  1.8832E+00  4.3872E+00  7.6638E+00  6.1167E+01  6.7488E+01  1.5377E+02  3.5406E+02  5.7462E+02  4.8852E+02
Se74   34   74  4.5239E+00  3.1683E+01  3.6340E+01  3.4755E+02  3.8981E+02  5.3123E+02  1.5043E+03  1.7772E+03  4.3427E+02
Se76   34   76  2.6549E+00  7.3517E+00  1.0334E+01  1.0268E+02  1.1867E+02  2.3467E+02  6.3313E+02  8.0342E+02  5.7137E+02
Se77   34   77  1.5125E+00  2.0737E+00  4.2174E+00  4.1423E+01  4.6210E+01  1.0364E+02  3.0917E+02  3.7117E+02  4.6801E+02
Se78   34   78  1.8303E+00  2.0390E+00  4.6442E+00  2.6098E+01  3.1726E+01  1.1909E+02  2.4874E+02  3.9393E+02  4.7932E+02
Se80   34   80  1.2109E+00  1.1593E+00  1.6176E+00  8.8893E+00  9.9379E+00  2.8518E+01  3.6145E+01  5.6164E+01  8.1788E+01
Se82   34   82  9.6704E-01  1.0192E+00  9.5466E-01  4.9853E+00  5.8002E+00  7.4715E+00  4.1986E+01  7.2788E+01  2.5997E+01
Br79   35   79  1.4552E+00  1.7412E+00  4.0324E+00  2.6180E+01  3.0294E+01  9.7351E+01  1.4309E+02  1.9891E+02  2.1892E+02
Br81   35   81  1.3456E+00  1.7118E+00  2.3811E+00  1.9715E+01  2.3757E+01  6.1961E+01  1.5782E+02  2.4102E+02  2.0396E+02
Kr78   36   78  1.4631E+00  4.5064E+00  4.8103E+00  8.4706E+01  1.0966E+02  1.4423E+02  4.9360E+02  3.9615E+02  1.2930E+02
Kr80   36   80  1.9637E+00  5.2765E+00  6.5115E+00  8.8995E+01  1.1784E+02  2.4600E+02  9.3717E+02  1.3197E+03  1.2993E+03
Kr82   36   82  1.6188E+00  1.9154E+00  3.3257E+00  2.0826E+01  2.8403E+01  1.0617E+02  3.3244E+02  5.4572E+02  6.4500E+02
Kr83   36   83  1.1435E+00  1.3696E+00  2.1269E+00  1.1996E+01  1.5239E+01  5.6056E+01  1.5354E+02  2.5857E+02  2.6621E+02
Kr84   36   84  1.1390E+00  1.1817E+00  1.8672E+00  7.0429E+00  9.4323E+00  4.4388E+01  1.2190E+02  2.1838E+02  2.8718E+02
Kr86   36   86  1.2093E+00  1.2355E+00  1.5110E+00  6.9186E+00  8.5217E+00  2.4897E+01  7.3887E+01  1.4917E+02  1.3042E+02
Rb85   37   85  1.2486E+00  1.4052E+00  2.2372E+00  1.1524E+01  1.5041E+01  5.8713E+01  1.4785E+02  2.6010E+02  3.1217E+02
Rb87   37   87  1.3377E+00  1.7913E+00  2.1801E+00  2.1218E+01  2.7542E+01  8.1543E+01  3.1740E+02  6.2336E+02  5.3380E+02
Sr84   38   84  2.2256E+00  6.5809E+00  5.7030E+00  1.1465E+02  1.6329E+02  3.3233E+02  1.2396E+03  1.2202E+03  6.6215E+02
Sr86   38   86  1.7719E+00  2.7820E+00  4.8879E+00  2.6655E+01  4.0082E+01  1.9204E+02  8.0222E+02  1.5227E+03  1.6272E+03
Sr87   38   87  1.4143E+00  1.9884E+00  3.9179E+00  1.6027E+01  2.4977E+01  1.5553E+02  5.9656E+02  1.1617E+03  1.3508E+03
Sr88   38   88  1.2491E+00  1.6751E+00  2.4197E+00  9.0266E+00  1.2516E+01  6.3802E+01  2.9354E+02  6.9436E+02  8.2956E+02
Y89    39   89  1.1864E+00  1.5903E+00  2.1305E+00  7.6361E+00  1.0331E+01  4.3971E+01  2.1465E+02  4.6832E+02  4.7809E+02
Zr90   40   90  1.1025E+00  1.3583E+00  1.5813E+00  4.4264E+00  5.8282E+00  1.9191E+01  9.2625E+01  2.1297E+02  2.4535E+02
Zr91   40   91  1.0720E+00  1.1976E+00  1.6008E+00  4.5388E+00  5.2478E+00  1.8767E+01  8.6054E+01  2.1689E+02  2.3948E+02
Zr92   40   92  1.0711E+00  1.1771E+00  1.4405E+00  2.8655E+00  3.2675E+00  1.1074E+01  5.1592E+01  1.5045E+02  1.7987E+02
Zr94   40   94  1.0181E+00  1.0372E+00  1.1917E+00  2.0187E+00  2.2123E+00  5.6518E+00  2.3786E+01  6.8400E+01  7.9428E+01
Zr96   40   96  7.8410E-02  6.2700E-02  2.0148E-01  2.1457E+00  2.0834E+00  4.6786E+00  1.2469E+01  3.4522E+01  2.6980E+01
Nb93   41   93  9.9125E-01  1.0205E+00  1.2565E+00  2.2775E+00  2.4848E+00  7.7693E+00  2.7347E+01  7.5226E+01  8.6482E+01
Mo92   42   92  1.0590E+00  1.2937E+00  1.1572E+00  1.6845E+00  1.7409E+00  2.5198E+00  9.8033E+00  2.9362E+01  3.5296E+01
Mo94   42   94  1.2603E+00  1.4308E+00  1.4095E+00  1.9254E+00  2.0594E+00  2.9685E+00  1.0601E+01  3.1627E+01  3.9251E+01
Mo95   42   95  1.0192E+00  1.0048E+00  1.2270E+00  2.4583E+00  2.5358E+00  6.3949E+00  1.5480E+01  4.0221E+01  4.3880E+01
Mo96   42   96  1.8295E+00  1.8912E+00  1.9331E+00  2.1743E+00  2.3669E+00  4.6858E+00  1.6551E+01  4.9084E+01  6.3565E+01
Mo97   42   97  9.9735E-01  9.8755E-01  1.0635E+00  1.2085E+00  1.2975E+00  2.7763E+00  8.2249E+00  2.4203E+01  2.9451E+01
Mo98   42   98  1.0068E+00  1.0152E+00  1.1237E+00  1.3161E+00  1.4318E+00  3.1402E+00  9.6153E+00  2.8144E+01  3.5607E+01
Xe32   54  132  9.7820E-01  9.7473E-01  1.0152E+00  1.1738E+00  1.2496E+00  2.2786E+00  6.5877E+00  1.9030E+01  2.3836E+01
Xe34   54  134  9.5972E-01  9.1934E-01  8.9397E-01  1.2109E+00  1.2297E+00  1.3542E+00  4.6214E+00  1.2040E+01  9.1525E+00
Cs33   55  133  9.3595E-01  9.2083E-01  9.2821E-01  1.1269E+00  1.1647E+00  1.8475E+00  4.2778E+00  1.0958E+01  1.2157E+01
Ba34   56  134  1.3715E+00  1.5256E+00  1.8111E+00  2.2622E+00  2.5285E+00  5.8149E+00  1.7340E+01  4.9765E+01  6.2950E+01
Ba35   56  135  9.3114E-01  8.9894E-01  9.2442E-01  1.1042E+00  1.1374E+00  1.8495E+00  3.5485E+00  8.2166E+00  1.0258E+01
Ba36   56  136  1.1360E+00  1.2498E+00  1.4798E+00  1.8843E+00  2.0615E+00  5.1147E+00  1.2856E+01  3.4746E+01  4.5889E+01
Ba37   56  137  1.0041E+00  1.0098E+00  1.1087E+00  1.4723E+00  1.5393E+00  2.9355E+00  6.4706E+00  1.6789E+01  1.8782E+01
Ba38   56  138  1.0272E+00  1.0792E+00  1.2199E+00  1.5214E+00  1.5486E+00  2.5715E+00  5.1581E+00  1.0899E+01  1.2620E+01
La38   57  138  9.9159E-01  1.0044E+00  9.7860E-01  1.0561E+00  1.0750E+00  1.1471E+00  1.6415E+00  2.3426E+00  2.7606E+00
La39   57  139  1.0219E+00  1.0683E+00  1.2144E+00  1.5365E+00  1.5351E+00  2.3316E+00  3.8821E+00  7.1287E+00  8.4261E+00
Ce40   58  140  1.0000E+00  1.0116E+00  1.0914E+00  1.2724E+00  1.2802E+00  1.6902E+00  2.4711E+00  4.0207E+00  4.5495E+00
Pr41   59  141  9.7374E-01  9.9163E-01  9.9184E-01  1.2197E+00  1.1999E+00  1.4098E+00  1.9388E+00  5.1661E+00  3.7148E+00
Nd42   60  142  1.0836E+00  1.2304E+00  1.2863E+00  1.6281E+00  1.6407E+00  2.2615E+00  3.6157E+00  5.8095E+00  6.6325E+00
Nd43   60  143  9.2250E-01  8.8729E-01  8.6576E-01  8.6778E-01  8.8034E-01  9.7502E-01  1.0873E+00  1.3203E+00  1.4310E+00
Nd44   60  144  9.8201E-01  9.5331E-01  9.7786E-01  9.9555E-01  1.0169E+00  1.1699E+00  1.3709E+00  1.7112E+00  1.9459E+00
Hg02   80  202  1.0059E+00  1.0015E+00  1.0817E+00  1.1958E+00  1.2171E+00  1.5321E+00  2.0565E+00  2.7092E+00  2.9711E+00
Hg04   80  204  9.4378E-01  8.9393E-01  8.5851E-01  8.6752E-01  8.7122E-01  7.8959E-01  9.2957E-01  8.0940E-01  1.0200E+00
Tl03   81  203  9.8959E-01  9.9216E-01  1.0956E+00  1.2634E+00  1.2536E+00  1.6965E+00  1.9023E+00  2.2460E+00  2.6208E+00
Tl05   81  205  9.7623E-01  9.6272E-01  1.0105E+00  1.0931E+00  1.0994E+00  1.3218E+00  1.5933E+00  1.8831E+00  2.1177E+00
Pb04   82  204  1.1690E+00  1.3629E+00  1.5735E+00  2.0530E+00  2.0670E+00  3.1892E+00  4.6129E+00  6.5188E+00  7.6373E+00
Pb06   82  206  1.0169E+00  1.0535E+00  1.1366E+00  1.2930E+00  1.2988E+00  1.6627E+00  2.2100E+00  2.7443E+00  3.1141E+00
Pb07   82  207  9.9606E-01  9.9794E-01  1.0946E+00  1.2187E+00  1.2133E+00  1.5105E+00  1.7632E+00  2.1330E+00  2.3105E+00
Pb08   82  208  9.9139E-01  9.8856E-01  1.0469E+00  1.1312E+00  1.1332E+00  1.3278E+00  1.5212E+00  1.8387E+00  1.8723E+00
Bi09   83  209  9.7196E-01  9.4581E-01  9.6135E-01  9.4308E-01  9.5335E-01  9.7481E-01  9.8349E-01  1.0385E+00  1.0195E+00
  ele   Z    A    013b150     015b150     020b150     025b150     030b150     040b150     060b150     080b150     120b150
H       1    1  5.8510E-01  5.5357E-01  4.9284E-01  4.7322E-01  4.6691E-01  4.1964E-01  3.8496E-01  3.5502E-01  3.0133E-01
H2      1    2  4.2261E-13  5.1574E-13  3.5967E-10  5.6229E-09  2.0167E-08  1.4058E-07  3.1230E-06  5.9832E-06  1.9012E-04
He3     2    3  5.9174E-01  5.3625E-01  4.6346E-01  3.8951E-01  2.2516E-01  1.3963E-01  2.2861E-01  3.0604E-01  3.2530E-01
He4     2    4  1.4383E+00  1.4264E+00  1.4001E+00  1.3345E+00  1.3810E+00  1.0528E+00  1.2681E+00  1.2317E+00  1.8288E+00
Li6     3    6  1.7018E-04  2.6471E-04  5.0913E-04  7.3559E-04  9.6347E-04  1.1647E-03  3.9430E-04  5.0403E-04  6.5179E-04
Li7     3    7  1.7973E-02  2.9199E-02  1.0335E-02  5.7441E-03  4.4820E-02  2.0319E-02  4.7678E-01  2.8824E-01  9.5862E-04
Be9     4    9  3.9410E-04  5.9644E-04  1.2032E-03  1.7881E-03  2.2831E-03  2.9123E-03  8.6346E-04  1.0246E-03  1.3486E-03
B10     5   10  6.1915E-04  8.8454E-04  1.7369E-03  2.5682E-03  3.2741E-03  4.1978E-03  1.3098E-03  1.4806E-03  1.9391E-03
B11     5   11  5.9341E-02  5.3886E-02  4.5469E-02  3.9596E-02  2.8622E-02  2.4928E-02  1.9409E-02  1.7752E-02  2.8335E-02
C12     6   12  6.6226E+01  7.3640E+01  7.9838E+01  7.2480E+01  8.6969E+01  1.2656E+02  1.6281E+02  1.7515E+02  1.3347E+02
C13     6   13  5.2719E+00  9.7178E+00  8.6595E+00  3.1884E+00  1.9594E+00  5.7755E+00  5.3094E+00  4.6058E+00  1.0759E+00
N14     7   14  9.2825E+01  1.0755E+02  1.1109E+02  5.3634E+01  1.8180E+01  2.1981E+01  1.2570E+01  1.1724E+01  1.5732E+01
N15     7   15  1.8719E+02  8.7380E+02  1.8487E+03  6.2189E+02  2.2467E+00  3.7876E-01  1.5323E-01  1.6168E-01  2.1352E-01
O16     8   16  5.5796E+01  7.3261E+01  9.4811E+01  1.0640E+02  1.0850E+02  1.4866E+02  1.2650E+02  1.3930E+02  1.0184E+02
O17     8   17  1.8229E+01  4.0353E+01  5.0962E+01  2.9753E+01  2.2070E+00  2.0831E+00  5.5008E-01  4.7340E-01  3.3595E-01
O18     8   18  4.4977E+02  4.3573E+02  7.6486E+02  7.7967E+02  2.3757E-01  1.0270E-01  2.2411E-01  2.6380E-01  1.7144E-01
F19     9   19  3.7830E+01  1.2664E+02  4.9217E+02  4.5429E+02  1.8630E+02  2.8761E+01  1.4619E+00  1.0343E+00  1.1690E+00
Ne20   10   20  5.3646E+01  7.6556E+01  7.6106E+01  2.1898E+02  1.5841E+02  2.4357E+02  2.9601E+02  2.4624E+02  1.6232E+02
Ne21   10   21  8.5658E+01  1.0474E+02  1.1998E+02  1.3583E+02  2.3957E+02  2.0163E+02  1.1675E+02  7.9997E+01  4.0792E+01
Ne22   10   22  1.3949E+02  1.5024E+02  3.2866E+02  5.1328E+02  1.1724E+02  2.6952E+01  3.6115E+01  4.0883E+01  3.0919E+01
Na23   11   23  2.3998E+01  3.2402E+01  3.0439E+01  7.0616E+01  5.6363E+01  7.0023E+01  7.4221E+01  2.1514E+01  2.2325E+01
Mg24   12   24  1.3498E+01  2.7387E+01  3.4220E+01  5.6245E+01  3.8377E+01  8.2787E+01  9.0254E+01  1.1275E+02  1.1908E+02
Mg25   12   25  1.4304E+01  1.7890E+01  2.1583E+01  3.4706E+01  5.3143E+01  6.2969E+01  5.5270E+01  5.6994E+01  4.5161E+01
Mg26   12   26  1.2446E+01  1.5904E+01  1.9598E+01  3.6658E+01  4.9913E+01  5.0060E+01  3.9039E+01  3.6117E+01  2.5928E+01
Al27   13   27  1.8119E+01  4.0962E+01  5.2470E+01  9.1385E+01  6.4470E+01  7.0269E+01  6.9981E+01  6.7787E+01  5.7156E+01
Si28   14   28  8.2731E+01  5.5342E+01  8.0499E+01  5.9464E+01  6.3051E+01  8.6069E+01  7.3286E+01  9.2140E+01  7.0670E+01
Si29   14   29  8.6766E+00  1.4257E+01  2.1592E+01  2.5796E+01  2.2045E+01  2.3155E+01  2.1625E+01  2.6972E+01  2.4623E+01
