11445818 J19052620+4921373 286.359 49.360 79.781 18.097  4902   104  4697    96  4.07 0.10  37.05  1.37 PUBLIC
11497421 J19044946+4929242 286.206 49.490 79.872 18.236  4835   101  4636    94  3.71 0.17  30.56  1.51 PUBLIC
11651776 J19030224+4947486 285.759 49.797 80.068 18.615  4603    90  4403    82  3.27 0.11  27.84  0.68 PUBLIC,LUMINOUS_RGB
11600024 J19020346+4938202 285.514 49.639 79.854 18.709  4953    83  4825    79  4.25 0.10  35.72  0.96 PUBLIC
11702195 J19023677+4948449 285.653 49.812 80.058 18.684  4892   104  4759    98  5.59 0.13  50.86  1.21 PUBLIC
11600208 J19022922+4939352 285.622 49.660 79.900 18.650  5098   100  4931    93  4.13 0.09  30.68  1.33 PUBLIC
11600604 J19033293+4941160 285.887 49.688 79.991 18.499  5058   107  4870    99  8.87 0.17 105.64  2.48 PUBLIC
11600255 J19023758+4937426 285.657 49.629 79.877 18.618  5115   109  4935   101  9.28 0.19 100.18  2.70 PUBLIC
11548940 J19025062+4932305 285.711 49.542 79.804 18.555  4817    93  4617    85  3.10 0.06  24.09  0.52 KASC,PUBLIC
11496569 J19025133+4929261 285.714 49.491 79.754 18.536  4985   101  4849    96  6.16 0.14  66.35  1.48 PUBLIC
11444844 J19025913+4922423 285.746 49.378 79.651 18.477  4893   100  4729    93  4.10 0.09  30.97  2.22 PUBLIC
11496497 J19024204+4926528 285.675 49.448 79.703 18.545  4939    97  4756    91 13.97 0.28 185.08  3.68 PUBLIC
11444313 J19014380+4923062 285.433 49.385 79.583 18.671  4890    94  4694    87  4.01 0.09  33.34  0.85 KASC
11599067 J18592954+4937576 284.873 49.633 79.698 19.097  4608    72  4440    67  3.01 0.07  23.20  1.08 KASC,PUBLIC
11495120 J18590150+4924250 284.756 49.407 79.446 19.092  5125    81  4992    77  5.66 0.14  60.96  2.19 PUBLIC
11599342 J19001092+4938169 285.046 49.638 79.743 18.994  4973    91  4836    86 10.65 0.24 131.30  3.43 PUBLIC
11494511 J18571511+4928568 284.313 49.482 79.419 19.389  4165    73 -9999 -9999  1.77 0.05  12.61  0.39 KASC,PUBLIC,LUMINOUS_RGB
11546913 J18570613+4932187 284.276 49.539 79.466 19.430  5121   114  4934   106 13.16 0.85 183.56  4.87 PUBLIC
11495084 J18585595+4929413 284.733 49.495 79.528 19.136  4934    93  4732    86  3.83 0.08  29.49  1.46 PUBLIC
11650039 J18582883+4942508 284.620 49.714 79.721 19.278  4746    90  4544    83  2.49 0.06  17.93  0.61 PUBLIC
11338267 J18593993+4910183 284.916 49.172 79.249 18.914  4987    98  4762    90  3.46 0.09  25.12  0.95 KASC,PUBLIC
11285433 J19001868+4905365 285.078 49.093 79.210 18.788  4875    91  4659    84  3.84 0.10  32.70  0.90 PUBLIC
11649294 J18562652+4945381 284.111 49.761 79.651 19.604  4829    82  4714    78  4.14 0.09  33.96  1.39 PUBLIC
11598312 J18571765+4940387 284.324 49.677 79.616 19.447  5078   121  4915   114  4.85 0.12  46.68  1.14 PUBLIC
11598116 J18564349+4938109 284.181 49.636 79.543 19.520  4671    78  4485    72  2.47 0.07  18.39  0.65 KASC,PUBLIC
11494312 J18563672+4925075 284.153 49.419 79.319 19.466  4893    93  4719    87  4.27 0.10  37.99  1.18 PUBLIC
11546335 J18553309+4933403 283.888 49.561 79.401 19.675 -9999 -9999 -9999 -9999  0.20 0.06   1.00  0.07 LUMINOUS_RGB,KASC,GO
11441797 J18545366+4923255 283.724 49.390 79.193 19.720  4899    80  4709    74  5.81 0.12  56.59  1.37 PUBLIC
11597759 J18554535+4938325 283.939 49.642 79.494 19.671  4873    86  4706    81  3.79 0.10  28.62  1.25 PUBLIC
11494169 J18561239+4925334 284.052 49.426 79.303 19.530 -9999 -9999 -9999 -9999  4.25 0.11  40.23  1.00 PUBLIC
11442227 J18560366+4920472 284.015 49.346 79.215 19.527  4831    76  4654    71  3.38 0.07  28.13  1.45 PUBLIC
11177727 J18570482+4853424 284.270 48.895 78.822 19.219  4648   102  4479    95  3.74 0.09  31.83  0.74 KASC,PUBLIC
11337714 J18580773+4911455 284.532 49.196 79.183 19.158  4976   112  4805   105  4.14 0.11  38.84  1.49 PUBLIC
11230630 J18561007+4854290 284.042 48.908 78.782 19.365  5003    99  4791    91  3.90 0.12  30.05  0.85 PUBLIC
11284496 J18572732+4900148 284.364 49.004 78.953 19.198  4887   105  4705    98  9.13 0.19 104.17  2.03 PUBLIC
11905840 J19070835+5016440 286.785 50.279 80.788 18.167  5175   101  4987    94 10.21 0.19 120.80  2.60 KASC,PUBLIC
11955410 J19071635+5018165 286.818 50.305 80.821 18.157  4955    97  4764    90  4.07 0.09  33.30  0.75 PUBLIC
12005162 J19070627+5024456 286.776 50.413 80.917 18.220  5050   101  4890    95 12.80 0.57 160.59  4.29 PUBLIC
12004945 J19062567+5029027 286.607 50.484 80.947 18.346  4806   102  4634    95  7.84 0.17  86.57  2.37 PUBLIC
11905997 J19073878+5015526 286.912 50.265 80.804 18.087  4920   101  4729    94  6.52 0.14  65.37  2.02 PUBLIC
11805876 J19084919+5003533 287.205 50.065 80.679 17.839  4985    86  4790    80  9.73 0.18 132.88  3.34 PUBLIC
11805460 J19074337+5005072 286.931 50.085 80.632 18.011  4734    87  4591    82  4.21 0.08  37.08  1.01 KASC
11805792 J19083526+5001393 287.147 50.028 80.628 17.861  4918    86  4720    80  4.14 0.09  35.09  0.81 KASC,PUBLIC
11855110 J19053847+5008273 286.410 50.141 80.562 18.343  4926    94  4714    86  4.34 0.09  37.74  0.89 KASC,PUBLIC
11754056 J19052680+4955570 286.362 49.933 80.345 18.298  4816    94  4648    88  4.21 0.11  33.91  0.89 KASC,PUBLIC
11804677 J19053077+5000244 286.378 50.007 80.422 18.315  4634   123  4488   116  2.32 0.05  20.63  0.67 PUBLIC
11703230 J19052349+4951188 286.348 49.855 80.266 18.279  4908   101  4709    93  4.03 0.09  33.16  1.11 PUBLIC
11753722 J19043322+4954121 286.138 49.903 80.263 18.423  4850   103  4685    96  5.25 0.12  47.35  0.93 KASC,PUBLIC
11805217 J19070228+5003188 286.759 50.055 80.562 18.103  4897    95  4697    88  5.90 0.13  63.31  4.06 PUBLIC
12101990 J19033335+5036045 285.889 50.601 80.895 18.815  4980   103  4786    96  4.01 0.10  30.36  0.69 KASC,PUBLIC
11954465 J19044447+5022436 286.185 50.379 80.744 18.561  4856    95  4725    90  9.28 0.23 103.81  2.23 PUBLIC
11954989 J19060760+5021237 286.532 50.357 80.804 18.346  4676    83  4503    77  3.19 0.08  27.75  1.67 PUBLIC
11905393 J19055664+5013556 286.486 50.232 80.670 18.329  4883    98  4671    90  4.09 0.11  32.83  0.97 PUBLIC
11854450 J19035763+5010064 285.990 50.168 80.490 18.604  4950   114  4732   105  4.12 0.10  30.76  0.95 KASC,PUBLIC
11904929 J19044584+5015055 286.191 50.252 80.620 18.513  5185   110  4997   102  4.64 0.12  44.50  1.37 PUBLIC
11954278 J19041233+5019077 286.051 50.319 80.653 18.620  4740    87  4572    81  4.15 0.09  36.91  0.98 PUBLIC
11905159 J19052376+5015090 286.349 50.253 80.658 18.419  4840   106  4640    98  5.27 0.12  50.41  1.09 PUBLIC
11953668 J19023744+5020380 285.656 50.344 80.586 18.865  4836    94  4650    87  3.72 0.08  29.97  0.93 PUBLIC
11953849 J19030437+5019018 285.768 50.317 80.586 18.789  4908    90  4720    84  4.20 0.09  35.65  1.19 PUBLIC
12003742 J19030568+5027029 285.774 50.451 80.719 18.832  5167   100  4942    91  5.38 0.11  61.84  2.19 PUBLIC
