elemZ,[Fe/H]sun by mass (Asplund09),[X/Fe]sun by mass(Neutral),[X/Fe]sun by mass(Ionized),paperName
8,-0.59,0.42,-30.0,Bensby-14
8,0.18,0.04,-30.0,Bensby-14
8,0.12,-0.05,-30.0,Bensby-14
8,-0.23,-30.0,-30.0,Bensby-14
8,0.03,0.13,-30.0,Bensby-14
8,-0.33,-30.0,-30.0,Bensby-14
8,-0.02,0.0,-30.0,Bensby-14
8,-0.64,0.67,-30.0,Bensby-14
8,-0.54,0.2,-30.0,Bensby-14
8,-0.19,0.0,-30.0,Bensby-14
8,-0.47,0.5,-30.0,Bensby-14
8,-0.3,0.02,-30.0,Bensby-14
8,0.34,-0.25,-30.0,Bensby-14
8,-0.01,-0.06,-30.0,Bensby-14
8,0.19,-0.15,-30.0,Bensby-14
8,-0.07,-0.01,-30.0,Bensby-14
8,-0.18,0.03,-30.0,Bensby-14
8,-0.6,0.55,-30.0,Bensby-14
8,-0.29,-30.0,-30.0,Bensby-14
8,-0.55,0.21,-30.0,Bensby-14
8,0.06,-0.05,-30.0,Bensby-14
8,-0.41,0.35,-30.0,Bensby-14
8,-0.11,-30.0,-30.0,Bensby-14
8,-0.15,0.22,-30.0,Bensby-14
8,-1.13,-30.0,-30.0,Bensby-14
8,-0.1,0.08,-30.0,Bensby-14
8,-0.38,0.08,-30.0,Bensby-14
8,-0.24,0.12,-30.0,Bensby-14
8,-0.29,0.43,-30.0,Bensby-14
8,-0.59,0.51,-30.0,Bensby-14
8,0.16,-0.03,-30.0,Bensby-14
8,-0.26,0.26,-30.0,Bensby-14
8,-0.32,0.39,-30.0,Bensby-14
8,-0.35,0.07,-30.0,Bensby-14
8,-0.06,0.08,-30.0,Bensby-14
8,-0.03,-30.0,-30.0,Bensby-14
8,0.12,-0.12,-30.0,Bensby-14
8,-0.29,0.03,-30.0,Bensby-14
8,-0.62,0.56,-30.0,Bensby-14
8,0.0,-0.05,-30.0,Bensby-14
8,-0.11,0.01,-30.0,Bensby-14
8,-0.46,0.5,-30.0,Bensby-14
8,0.04,0.03,-30.0,Bensby-14
8,-0.08,0.37,-30.0,Bensby-14
8,0.17,-30.0,-30.0,Bensby-14
8,-0.11,0.28,-30.0,Bensby-14
8,-0.44,0.49,-30.0,Bensby-14
8,0.22,-0.17,-30.0,Bensby-14
8,-0.1,0.28,-30.0,Bensby-14
8,-0.5,0.33,-30.0,Bensby-14
8,0.35,-0.18,-30.0,Bensby-14
8,0.02,0.24,-30.0,Bensby-14
8,-2.05,-30.0,-30.0,Bensby-14
8,0.28,-0.3,-30.0,Bensby-14
8,-0.62,0.55,-30.0,Bensby-14
8,0.05,-0.15,-30.0,Bensby-14
8,0.2,-0.1,-30.0,Bensby-14
8,0.04,0.03,-30.0,Bensby-14
8,-2.62,-30.0,-30.0,Bensby-14
8,-0.61,0.46,-30.0,Bensby-14
8,0.0,-0.03,-30.0,Bensby-14
8,-0.23,0.28,-30.0,Bensby-14
8,-0.3,0.08,-30.0,Bensby-14
8,-0.26,-30.0,-30.0,Bensby-14
8,-0.33,0.06,-30.0,Bensby-14
8,0.1,-0.05,-30.0,Bensby-14
8,-0.28,0.34,-30.0,Bensby-14
8,0.04,0.07,-30.0,Bensby-14
8,-0.28,0.39,-30.0,Bensby-14
8,-0.05,0.22,-30.0,Bensby-14
8,0.08,-0.04,-30.0,Bensby-14
8,-0.01,-0.04,-30.0,Bensby-14
8,0.03,0.16,-30.0,Bensby-14
8,-0.19,-30.0,-30.0,Bensby-14
8,-0.12,-0.05,-30.0,Bensby-14
8,0.34,-0.18,-30.0,Bensby-14
8,0.12,0.01,-30.0,Bensby-14
8,-0.51,0.3,-30.0,Bensby-14
8,-0.36,0.47,-30.0,Bensby-14
8,-0.14,0.01,-30.0,Bensby-14
8,0.0,-0.03,-30.0,Bensby-14
8,-0.06,0.13,-30.0,Bensby-14
8,-0.34,-30.0,-30.0,Bensby-14
8,-0.45,0.17,-30.0,Bensby-14
8,0.12,-0.1,-30.0,Bensby-14
8,0.18,-0.19,-30.0,Bensby-14
8,-0.52,-30.0,-30.0,Bensby-14
8,-0.23,0.17,-30.0,Bensby-14
8,-0.14,0.17,-30.0,Bensby-14
8,0.09,-0.19,-30.0,Bensby-14
8,-0.7,0.63,-30.0,Bensby-14
8,0.36,-0.27,-30.0,Bensby-14
8,0.27,-0.27,-30.0,Bensby-14
8,-0.13,0.04,-30.0,Bensby-14
8,-0.32,0.07,-30.0,Bensby-14
8,0.03,-0.02,-30.0,Bensby-14
8,-0.18,0.18,-30.0,Bensby-14
8,-0.69,0.54,-30.0,Bensby-14
8,-0.41,0.36,-30.0,Bensby-14
8,0.06,0.11,-30.0,Bensby-14
8,0.22,0.06,-30.0,Bensby-14
8,-0.26,0.14,-30.0,Bensby-14
8,0.07,-0.09,-30.0,Bensby-14
8,-0.17,0.25,-30.0,Bensby-14
8,0.14,0.14,-30.0,Bensby-14
8,-0.56,0.33,-30.0,Bensby-14
8,-0.45,0.59,-30.0,Bensby-14
8,-0.06,0.07,-30.0,Bensby-14
8,0.31,-0.15,-30.0,Bensby-14
8,-0.18,0.09,-30.0,Bensby-14
8,0.31,-0.28,-30.0,Bensby-14
8,-0.43,-30.0,-30.0,Bensby-14
8,-0.06,0.05,-30.0,Bensby-14
8,-0.24,0.1,-30.0,Bensby-14
8,0.08,-0.05,-30.0,Bensby-14
8,-0.46,-30.0,-30.0,Bensby-14
8,-0.44,0.38,-30.0,Bensby-14
8,-0.57,0.51,-30.0,Bensby-14
8,-0.43,0.37,-30.0,Bensby-14
8,-0.05,0.07,-30.0,Bensby-14
8,-2.26,-30.0,-30.0,Bensby-14
8,-0.54,0.42,-30.0,Bensby-14
8,-0.31,-30.0,-30.0,Bensby-14
8,-0.03,-0.03,-30.0,Bensby-14
8,-0.81,0.53,-30.0,Bensby-14
8,0.2,-0.34,-30.0,Bensby-14
8,-0.49,0.31,-30.0,Bensby-14
8,-0.48,0.5,-30.0,Bensby-14
8,-0.53,0.17,-30.0,Bensby-14
8,0.16,-0.04,-30.0,Bensby-14
8,-0.13,0.05,-30.0,Bensby-14
8,-0.93,0.56,-30.0,Bensby-14
