elemZ,[Fe/H]sun by mass (Asplund09),[X/Fe]sun by mass(Neutral),[X/Fe]sun by mass(Ionized),paperName
20,-0.2,0.031,-30.0,Bensby-05
20,-0.36,0.081,-30.0,Bensby-05
20,-0.28,0.071,-30.0,Bensby-05
20,-0.11,0.071,-30.0,Bensby-05
20,-0.34,0.111,-30.0,Bensby-05
20,0.17,0.021,-30.0,Bensby-05
20,-0.17,0.041,-30.0,Bensby-05
20,-0.53,0.161,-30.0,Bensby-05
20,-0.52,0.021,-30.0,Bensby-05
20,-0.41,0.161,-30.0,Bensby-05
20,-0.32,0.051,-30.0,Bensby-05
20,-0.71,0.311,-30.0,Bensby-05
20,-0.52,0.081,-30.0,Bensby-05
20,-0.26,0.151,-30.0,Bensby-05
20,-0.61,0.171,-30.0,Bensby-05
20,-0.37,0.161,-30.0,Bensby-05
20,-0.07,0.021,-30.0,Bensby-05
20,-0.67,0.091,-30.0,Bensby-05
20,-0.63,0.261,-30.0,Bensby-05
20,-0.91,0.241,-30.0,Bensby-05
20,-0.28,0.091,-30.0,Bensby-05
20,-0.45,0.241,-30.0,Bensby-05
20,-0.05,0.081,-30.0,Bensby-05
20,-0.06,0.031,-30.0,Bensby-05
20,-0.28,0.021,-30.0,Bensby-05
20,0.37,-0.009,-30.0,Bensby-05
20,-0.02,0.091,-30.0,Bensby-05
20,-0.32,0.121,-30.0,Bensby-05
20,-0.53,0.071,-30.0,Bensby-05
20,-0.42,0.201,-30.0,Bensby-05
20,-0.11,0.051,-30.0,Bensby-05
20,-0.45,0.191,-30.0,Bensby-05
20,0.05,0.111,-30.0,Bensby-05
20,-0.07,0.081,-30.0,Bensby-05
22,-0.2,0.006,-30.0,Bensby-05
22,-0.36,0.066,-30.0,Bensby-05
22,-0.28,0.126,-30.0,Bensby-05
22,-0.11,0.056,-30.0,Bensby-05
22,-0.34,0.146,-30.0,Bensby-05
22,0.17,-0.044,-30.0,Bensby-05
22,-0.17,0.056,-30.0,Bensby-05
22,-0.53,0.166,-30.0,Bensby-05
22,-0.52,0.066,-30.0,Bensby-05
22,-0.41,0.416,-30.0,Bensby-05
22,-0.32,0.056,-30.0,Bensby-05
22,-0.71,0.336,-30.0,Bensby-05
22,-0.52,0.156,-30.0,Bensby-05
22,-0.26,0.076,-30.0,Bensby-05
22,-0.61,0.196,-30.0,Bensby-05
22,-0.37,0.176,-30.0,Bensby-05
22,-0.07,0.006,-30.0,Bensby-05
22,-0.67,0.126,-30.0,Bensby-05
22,-0.63,0.266,-30.0,Bensby-05
22,-0.91,0.266,-30.0,Bensby-05
22,-0.28,0.046,-30.0,Bensby-05
22,-0.45,0.256,-30.0,Bensby-05
22,-0.05,-0.074,-30.0,Bensby-05
22,-0.06,-0.004,-30.0,Bensby-05
22,-0.28,0.006,-30.0,Bensby-05
22,0.37,0.056,-30.0,Bensby-05
22,-0.02,-0.004,-30.0,Bensby-05
22,-0.32,0.056,-30.0,Bensby-05
22,-0.53,0.136,-30.0,Bensby-05
22,-0.42,0.376,-30.0,Bensby-05
22,-0.11,0.026,-30.0,Bensby-05
22,-0.45,0.286,-30.0,Bensby-05
22,0.05,-0.114,-30.0,Bensby-05
22,-0.07,0.066,-30.0,Bensby-05
24,-0.2,-0.028,-30.0,Bensby-05
24,-0.36,-0.058,-30.0,Bensby-05
24,-0.28,-0.088,-30.0,Bensby-05
24,-0.11,-0.048,-30.0,Bensby-05
24,-0.34,0.092,-30.0,Bensby-05
24,0.17,-0.008,-30.0,Bensby-05
24,-0.17,-0.038,-30.0,Bensby-05
24,-0.53,-0.018,-30.0,Bensby-05
24,-0.52,0.002,-30.0,Bensby-05
24,-0.41,0.092,-30.0,Bensby-05
24,-0.32,-0.018,-30.0,Bensby-05
24,-0.71,-0.008,-30.0,Bensby-05
24,-0.52,-0.098,-30.0,Bensby-05
24,-0.26,0.002,-30.0,Bensby-05
24,-0.61,-0.018,-30.0,Bensby-05
24,-0.37,-0.078,-30.0,Bensby-05
24,-0.07,-0.018,-30.0,Bensby-05
24,-0.67,-0.008,-30.0,Bensby-05
24,-0.63,-0.008,-30.0,Bensby-05
24,-0.91,0.012,-30.0,Bensby-05
24,-0.28,-0.058,-30.0,Bensby-05
24,-0.45,0.012,-30.0,Bensby-05
24,-0.05,0.012,-30.0,Bensby-05
24,-0.06,-0.048,-30.0,Bensby-05
24,-0.28,-0.028,-30.0,Bensby-05
24,0.37,0.032,-30.0,Bensby-05
24,-0.02,-0.018,-30.0,Bensby-05
24,-0.32,0.012,-30.0,Bensby-05
24,-0.53,-0.088,-30.0,Bensby-05
24,-0.42,0.002,-30.0,Bensby-05
24,-0.11,-0.098,-30.0,Bensby-05
24,-0.45,0.022,-30.0,Bensby-05
24,0.05,0.012,-30.0,Bensby-05
24,-0.07,-0.028,-30.0,Bensby-05
28,-0.2,-0.048,-30.0,Bensby-05
28,-0.36,-0.038,-30.0,Bensby-05
28,-0.28,-0.048,-30.0,Bensby-05
28,-0.11,-0.078,-30.0,Bensby-05
28,-0.34,-0.028,-30.0,Bensby-05
28,0.17,-0.008,-30.0,Bensby-05
28,-0.17,-0.038,-30.0,Bensby-05
28,-0.53,0.002,-30.0,Bensby-05
28,-0.52,0.002,-30.0,Bensby-05
28,-0.41,0.052,-30.0,Bensby-05
28,-0.32,-0.028,-30.0,Bensby-05
28,-0.71,0.032,-30.0,Bensby-05
28,-0.52,0.022,-30.0,Bensby-05
28,-0.26,-0.038,-30.0,Bensby-05
28,-0.61,0.012,-30.0,Bensby-05
28,-0.37,0.022,-30.0,Bensby-05
28,-0.07,-0.008,-30.0,Bensby-05
28,-0.67,-0.028,-30.0,Bensby-05
28,-0.63,0.012,-30.0,Bensby-05
28,-0.91,0.002,-30.0,Bensby-05
28,-0.28,0.002,-30.0,Bensby-05
28,-0.45,0.022,-30.0,Bensby-05
28,-0.05,-0.118,-30.0,Bensby-05
28,-0.06,-0.018,-30.0,Bensby-05
28,-0.28,-0.048,-30.0,Bensby-05
28,0.37,0.102,-30.0,Bensby-05
28,-0.02,-0.068,-30.0,Bensby-05
28,-0.32,-0.038,-30.0,Bensby-05
28,-0.53,-0.038,-30.0,Bensby-05
28,-0.42,0.092,-30.0,Bensby-05
28,-0.11,-0.048,-30.0,Bensby-05
28,-0.45,0.052,-30.0,Bensby-05
28,0.05,-0.068,-30.0,Bensby-05
28,-0.07,-0.038,-30.0,Bensby-05
30,-0.2,-0.036,-30.0,Bensby-05
30,-0.36,-0.046,-30.0,Bensby-05
30,-0.28,-0.056,-30.0,Bensby-05
30,-0.11,-0.136,-30.0,Bensby-05
30,-0.34,0.064,-30.0,Bensby-05
30,0.17,-0.066,-30.0,Bensby-05
30,-0.17,-0.076,-30.0,Bensby-05
30,-0.53,0.074,-30.0,Bensby-05
30,-0.52,0.064,-30.0,Bensby-05
30,-0.41,0.194,-30.0,Bensby-05
30,-0.32,0.124,-30.0,Bensby-05
30,-0.71,0.194,-30.0,Bensby-05
30,-0.52,-0.046,-30.0,Bensby-05
30,-0.26,0.034,-30.0,Bensby-05
30,-0.61,0.144,-30.0,Bensby-05
30,-0.37,0.124,-30.0,Bensby-05
30,-0.07,0.074,-30.0,Bensby-05
30,-0.67,0.064,-30.0,Bensby-05
30,-0.63,0.164,-30.0,Bensby-05
30,-0.91,0.134,-30.0,Bensby-05
30,-0.28,-0.076,-30.0,Bensby-05
30,-0.45,0.204,-30.0,Bensby-05
30,-0.05,-0.126,-30.0,Bensby-05
30,-0.06,-0.126,-30.0,Bensby-05
30,-0.28,-0.056,-30.0,Bensby-05
30,0.37,0.094,-30.0,Bensby-05
30,-0.02,-0.156,-30.0,Bensby-05
30,-0.32,0.064,-30.0,Bensby-05
30,-0.53,-0.036,-30.0,Bensby-05
30,-0.42,0.124,-30.0,Bensby-05
30,-0.11,-0.086,-30.0,Bensby-05
30,-0.45,0.074,-30.0,Bensby-05
30,0.05,0.104,-30.0,Bensby-05
30,-0.07,0.024,-30.0,Bensby-05
8,-0.2,-29.793,-30.0,Bensby-05
8,-0.36,0.162,-30.0,Bensby-05
8,-0.28,-29.713,-30.0,Bensby-05
8,-0.11,-29.883,-30.0,Bensby-05
8,-0.34,-29.653,-30.0,Bensby-05
8,0.17,-0.103,-30.0,Bensby-05
8,-0.17,-29.823,-30.0,Bensby-05
8,-0.53,-29.463,-30.0,Bensby-05
8,-0.52,0.267,-30.0,Bensby-05
8,-0.41,0.407,-30.0,Bensby-05
8,-0.32,0.062,-30.0,Bensby-05
8,-0.71,0.477,-30.0,Bensby-05
8,-0.52,0.267,-30.0,Bensby-05
8,-0.26,0.262,-30.0,Bensby-05
8,-0.61,-29.383,-30.0,Bensby-05
8,-0.37,-29.623,-30.0,Bensby-05
8,-0.07,0.177,-30.0,Bensby-05
8,-0.67,0.502,-30.0,Bensby-05
8,-0.63,-29.363,-30.0,Bensby-05
8,-0.91,0.597,-30.0,Bensby-05
8,-0.28,0.202,-30.0,Bensby-05
8,-0.45,0.452,-30.0,Bensby-05
8,-0.05,0.017,-30.0,Bensby-05
8,-0.06,0.077,-30.0,Bensby-05
8,-0.28,0.147,-30.0,Bensby-05
8,0.37,-0.163,-30.0,Bensby-05
8,-0.02,0.042,-30.0,Bensby-05
8,-0.32,0.147,-30.0,Bensby-05
8,-0.53,0.282,-30.0,Bensby-05
8,-0.42,0.417,-30.0,Bensby-05
8,-0.11,-29.883,-30.0,Bensby-05
8,-0.45,0.412,-30.0,Bensby-05
8,0.05,-30.043,-30.0,Bensby-05
8,-0.07,0.117,-30.0,Bensby-05
39,-0.2,-0.044,-30.0,Bensby-05
39,-0.36,-0.074,-30.0,Bensby-05
39,-0.28,0.596,-30.0,Bensby-05
39,-0.11,-0.024,-30.0,Bensby-05
39,-0.34,-0.224,-30.0,Bensby-05
39,0.17,0.276,-30.0,Bensby-05
39,-0.17,0.026,-30.0,Bensby-05
39,-0.53,-0.204,-30.0,Bensby-05
39,-0.52,0.166,-30.0,Bensby-05
39,-0.41,0.506,-30.0,Bensby-05
39,-0.32,0.776,-30.0,Bensby-05
39,-0.71,0.116,-30.0,Bensby-05
39,-0.52,-0.074,-30.0,Bensby-05
39,-0.26,-0.164,-30.0,Bensby-05
39,-0.61,-0.174,-30.0,Bensby-05
39,-0.37,-0.134,-30.0,Bensby-05
39,-0.07,-0.114,-30.0,Bensby-05
