  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
  C     6    0  2.6527E+01  4.4388E+01  5.0343E+01  6.9757E+01  9.9992E-01  8.4495E-01  6.8640E-01  4.9981E-01  7.9390E+00
  N     7    0  9.6533E+00  8.8026E+00  8.6049E+00  8.1421E+00  9.9992E-01  5.5204E+00  1.0542E+01  1.7802E+01  2.1875E+01
  O     8    0  1.1962E+01  3.1819E+01  3.5912E+01  5.9427E+01  9.9992E-01  8.6905E-01  7.1948E-01  4.9086E-01  1.2309E+00
  F     9    0  6.7066E-01  6.4132E-01  6.9575E-01  2.2583E+00  9.9992E-01  8.6453E-01  6.8677E-01  4.7452E-01  3.4728E-01
  Ne   10    0  3.6910E+01  5.8620E+01  2.0857E+02  1.6984E+02  9.9993E-01  9.7826E-01  9.4968E-01  9.0348E-01  1.1009E+00
  Na   11    0  1.3391E+01  2.6362E+01  7.0151E+01  8.6348E+01  9.9992E-01  2.0256E+00  3.3790E+00  5.5689E+00  7.0081E+00
  Mg   12    0  1.5368E+01  1.9558E+01  5.1975E+01  3.2844E+01  9.9993E-01  9.9227E-01  9.7696E-01  9.5040E-01  9.2911E-01
  Al   13    0  2.3690E+01  3.1197E+01  6.9559E+01  5.3086E+01  9.9992E-01  1.1949E+00  1.5850E+00  2.2552E+00  3.1479E+00
  Si   14    0  2.6931E+01  4.7531E+01  3.6697E+01  4.7439E+01  9.9990E-01  1.0000E+00  1.0001E+00  1.0004E+00  1.0014E+00
  P    15    0  3.7905E+01  6.3139E+01  5.5636E+01  7.4391E+01  9.9993E-01  1.0000E+00  1.0001E+00  1.0003E+00  1.0240E+00
  S    16    0  2.1406E+01  4.0642E+01  2.4049E+01  3.5686E+01  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0001E+00
  Cl   17    0  6.5342E+00  1.2423E+01  8.6641E+00  1.7409E+01  9.9993E-01  9.9998E-01  9.9999E-01  1.0000E+00  1.0509E+00
  Ar   18    0  1.7952E+01  3.2847E+01  1.8263E+01  2.5084E+01  9.9994E-01  9.9995E-01  1.0000E+00  1.0000E+00  9.9702E-01
  K    19    0  8.4671E+00  1.6046E+01  1.0282E+01  1.6436E+01  9.9991E-01  9.9998E-01  9.9998E-01  9.9998E-01  1.0580E+00
  Ca   20    0  1.5047E+01  2.5707E+01  1.3672E+01  1.5938E+01  9.9990E-01  9.9997E-01  9.9997E-01  9.9997E-01  9.9907E-01
  Sc   21    0  4.7550E+00  8.8575E+00  1.5088E+01  2.9621E+01  9.9994E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.1393E+00
  Ti   22    0  9.9195E+00  1.1188E+01  7.5175E+00  7.1232E+00  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0028E+00
  V    23    0  9.2849E+00  1.5961E+01  1.1097E+01  7.6155E+00  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9874E-01
  Cr   24    0  2.1932E+01  3.2516E+01  2.0336E+01  1.6614E+01  9.9990E-01  9.9997E-01  9.9997E-01  1.0000E+00  9.9959E-01
  Mn   25    0  1.0960E+01  1.8592E+01  1.1996E+01  7.6748E+00  9.9996E-01  9.9996E-01  9.9996E-01  9.9996E-01  1.0025E+00
  Fe   26    0  5.0304E+01  4.4217E+01  3.2280E+01  2.6164E+01  9.9991E-01  9.9999E-01  9.9999E-01  9.9999E-01  9.9929E-01
  Co   27    0  3.3915E+01  2.6954E+01  2.2960E+01  1.7402E+01  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.1157E+00
  Ni   28    0  7.9480E+01  7.0058E+01  5.1236E+01  4.2105E+01  9.9993E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0062E+00
  Cu   29    0  5.2884E+00  8.6969E+00  1.4922E+01  3.5552E+01  9.9992E-01  9.9996E-01  9.9999E-01  1.0000E+00  1.2084E+00
  Zn   30    0  1.1364E+01  1.1589E+01  1.1562E+01  2.4981E+01  9.9992E-01  9.9997E-01  9.9998E-01  1.0000E+00  1.0417E+00
  Ga   31    0  2.6508E+00  6.2790E+00  1.2783E+01  5.9260E+01  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0462E+00
  Ge   32    0  2.0130E+00  4.2487E+00  7.4458E+00  4.1465E+01  9.9993E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0186E+00
  As   33    0  1.8832E+00  4.3872E+00  7.6638E+00  6.1167E+01  9.9991E-01  1.0000E+00  1.0000E+00  1.0000E+00  1.0092E+00
  Se   34    0  1.5142E+00  2.2331E+00  3.5354E+00  2.6263E+01  9.9993E-01  9.9997E-01  9.9998E-01  1.0000E+00  1.0042E+00
  Br   35    0  1.4005E+00  1.7265E+00  3.2078E+00  2.2952E+01  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9949E-01
  Kr   36    0  1.2259E+00  1.3983E+00  2.1131E+00  1.1237E+01  9.9992E-01  9.9997E-01  1.0000E+00  1.0000E+00  1.0090E+00
  Rb   37    0  1.2750E+00  1.5197E+00  2.2202E+00  1.4397E+01  9.9990E-01  9.9996E-01  9.9997E-01  9.9998E-01  1.0010E+00
  Sr   38    0  1.3162E+00  1.8298E+00  2.7786E+00  1.1775E+01  9.9994E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0351E+00
  Y    39    0  1.1864E+00  1.5903E+00  2.1305E+00  7.6361E+00  9.9995E-01  9.9995E-01  9.9995E-01  1.0000E+00  1.0137E+00
  Zr   40    0  1.0484E+00  1.2134E+00  1.4488E+00  3.6714E+00  9.7560E-01  9.7158E-01  9.7153E-01  9.7114E-01  9.7514E-01
  Nb   41    0  9.9125E-01  1.0205E+00  1.2565E+00  2.2775E+00  9.9992E-01  9.9997E-01  9.9997E-01  1.0000E+00  9.9940E-01
  Mo   42    0  1.1940E+00  1.2576E+00  1.3192E+00  1.7809E+00  1.1290E+00  1.1507E+00  1.1510E+00  1.1531E+00  1.1530E+00
  Xe   54    0  9.7316E-01  9.5963E-01  9.8213E-01  1.1839E+00  9.9992E-01  9.9997E-01  9.9998E-01  1.0000E+00  9.9751E-01
  Cs   55    0  9.3595E-01  9.2083E-01  9.2821E-01  1.1269E+00  9.9992E-01  1.0000E+00  1.0000E+00  1.0000E+00  9.9347E-01
  Ba   56    0  1.0349E+00  1.0836E+00  1.2224E+00  1.5346E+00  9.9990E-01  9.9998E-01  9.9998E-01  9.9999E-01  1.0089E+00
  La   57    0  1.0219E+00  1.0682E+00  1.2142E+00  1.5361E+00  9.9993E-01  1.0000E+00  1.0000E+00  1.0000E+00  1.0050E+00
  Ce   58    0  1.0000E+00  1.0116E+00  1.0914E+00  1.2724E+00  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0019E+00
  Pr   59    0  9.7374E-01  9.9163E-01  9.9184E-01  1.2197E+00  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9697E-01
  Nd   60    0  1.0141E+00  1.0592E+00  1.0884E+00  1.2417E+00  9.9992E-01  9.9997E-01  9.9998E-01  1.0000E+00  1.0007E+00
  Hg   80    0  9.9416E-01  9.8119E-01  1.0396E+00  1.1339E+00  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0018E+00
  Tl   81    0  9.8015E-01  9.7136E-01  1.0354E+00  1.1430E+00  9.9993E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0015E+00
  Pb   82    0  1.0005E+00  1.0098E+00  1.0836E+00  1.1971E+00  9.9993E-01  9.9996E-01  9.9999E-01  1.0000E+00  1.0036E+00
  Bi   83    0  9.7196E-01  9.4581E-01  9.6135E-01  9.4308E-01  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9924E-01
  ele   Z    A    013b150     015b150     020b150     025b150     030b150     040b150     060b150     080b150     120b150
  H     1    0  5.8508E-01  5.5355E-01  4.9282E-01  4.7320E-01  8.6243E-01  7.9049E-01  6.2573E-01  5.9687E-01  4.3487E-01
  He    2    0  1.4411E+00  1.4284E+00  1.4025E+00  1.3368E+00  1.4109E+00  1.6260E+00  1.9824E+00  2.0013E+00  2.5760E+00
  Li    3    0  1.6802E-02  2.7296E-02  9.6891E-03  5.4147E-03  9.5557E-03  3.5904E-02  7.2407E-01  4.5280E-01  1.3544E-03
  Be    4    0  3.9410E-04  5.9644E-04  1.2032E-03  1.7881E-03  1.4682E-02  5.4862E-03  1.4036E-03  1.7226E-03  1.9464E-03
  B     5    0  4.8522E-02  4.4121E-02  3.7412E-02  3.2774E-02  1.2579E-01  3.9763E-02  2.6129E-02  2.4805E-02  3.3875E-02
  C     6    0  6.5496E+01  7.2874E+01  7.8986E+01  7.1651E+01  5.3020E-01  1.7866E-01  6.7221E+01  9.7673E+01  5.5954E+01
  N     7    0  9.3056E+01  1.0943E+02  1.1535E+02  5.5028E+01  1.4300E+01  2.3846E+01  2.0373E+01  1.9653E+01  2.2645E+01
  O     8    0  5.6667E+01  7.4063E+01  9.6300E+01  1.0788E+02  6.1858E-01  3.4826E-01  2.3198E+00  3.9314E+00  1.8332E+00
  F     9    0  3.7830E+01  1.2664E+02  4.9217E+02  4.5429E+02  5.7702E-01  1.5628E-01  1.9952E+00  1.5775E+00  1.6649E+00
  Ne   10    0  6.0129E+01  8.2123E+01  9.5063E+01  2.4076E+02  9.4077E-01  8.9807E-01  3.9428E+00  4.8094E+00  3.6264E+00
  Na   11    0  2.3998E+01  3.2402E+01  3.0439E+01  7.0616E+01  3.7841E+00  5.7871E+00  6.6641E+00  6.8242E+00  8.6100E+00
  Mg   12    0  1.3457E+01  2.5059E+01  3.1200E+01  5.1725E+01  9.8220E-01  9.7098E-01  9.3998E-01  9.5026E-01  9.0047E-01
  Al   13    0  1.8119E+01  4.0962E+01  5.2470E+01  9.1385E+01  1.4773E+00  1.8557E+00  2.7667E+00  2.9729E+00  3.9307E+00
  Si   14    0  7.6738E+01  5.2607E+01  7.6591E+01  5.7522E+01  1.0001E+00  1.0002E+00  1.0019E+00  1.0030E+00  1.0032E+00
  P    15    0  6.8110E+01  7.4778E+01  1.3010E+02  1.1621E+02  1.0002E+00  1.0003E+00  1.1018E+00  1.1547E+00  1.1097E+00
  S    16    0  1.7897E+02  7.5720E+01  7.0457E+01  4.9337E+01  1.0000E+00  1.0000E+00  1.0002E+00  1.0003E+00  1.0002E+00
  Cl   17    0  1.0204E+02  1.3047E+01  2.7548E+01  2.1221E+01  1.0000E+00  1.0000E+00  1.2486E+00  1.3917E+00  1.2710E+00
  Ar   18    0  2.4952E+02  8.8634E+01  6.0275E+01  4.3298E+01  1.0000E+00  1.0000E+00  9.8575E-01  9.7759E-01  9.8447E-01
  K    19    0  5.0722E+02  1.5200E+01  3.7998E+01  2.6918E+01  9.9998E-01  1.0000E+00  1.4196E+00  1.6300E+00  1.4486E+00
  Ca   20    0  2.9247E+02  1.0735E+02  4.7947E+01  3.6733E+01  9.9997E-01  1.0000E+00  9.9224E-01  9.8845E-01  9.9177E-01
  Sc   21    0  1.4714E+02  3.8477E+01  4.0548E+01  4.8439E+01  1.0000E+00  1.0000E+00  1.5078E+00  1.7907E+00  1.5415E+00
  Ti   22    0  3.1865E+01  1.4455E+01  1.5272E+01  1.4961E+01  1.0000E+00  1.0000E+00  1.0062E+00  1.0109E+00  1.0072E+00
  V    23    0  4.1729E+01  1.9284E+01  1.3730E+01  1.2660E+01  1.0000E+00  1.0000E+00  1.0134E+00  1.0113E+00  1.0070E+00
  Cr   24    0  4.6807E+01  3.8794E+01  2.8741E+01  2.2020E+01  1.0000E+00  1.0000E+00  9.9891E-01  9.9820E-01  9.9887E-01
  Mn   25    0  2.5258E+01  2.3876E+01  1.1217E+01  9.0038E+00  9.9996E-01  1.0001E+00  1.1103E+00  1.1424E+00  1.0994E+00
  Fe   26    0  5.4013E+01  4.7558E+01  3.4218E+01  2.6473E+01  9.9999E-01  9.9999E-01  9.9863E-01  9.9769E-01  9.9858E-01
  Co   27    0  3.6621E+01  2.6085E+01  2.2530E+01  1.9114E+01  1.0000E+00  1.0000E+00  1.3303E+00  1.5538E+00  1.3633E+00
  Ni   28    0  8.6540E+01  7.7201E+01  5.5442E+01  4.3135E+01  1.0000E+00  1.0000E+00  9.9320E-01  9.9525E-01  9.9477E-01
  Cu   29    0  3.1515E+01  4.7185E+01  5.3509E+01  6.0782E+01  1.0000E+00  1.0000E+00  1.4063E+00  1.7060E+00  1.4558E+00
  Zn   30    0  3.6715E+01  3.9333E+01  4.7816E+01  5.7543E+01  1.0000E+00  1.0000E+00  1.0329E+00  1.0725E+00  1.0406E+00
  Ga   31    0  5.5301E+01  1.2882E+02  2.0212E+02  2.5380E+02  1.0000E+00  1.0000E+00  1.1180E+00  1.1900E+00  1.1309E+00
  Ge   32    0  4.4297E+01  8.8787E+01  1.4157E+02  2.0408E+02  1.0000E+00  1.0000E+00  1.0303E+00  1.0554E+00  1.0357E+00
  As   33    0  5.2237E+01  1.5093E+02  2.9342E+02  3.8427E+02  1.0000E+00  1.0000E+00  9.9810E-01  1.0063E+00  1.0015E+00
  Se   34    0  3.8766E+01  7.2782E+01  1.3224E+02  2.0930E+02  1.0000E+00  1.0000E+00  1.0027E+00  1.0053E+00  1.0052E+00
  Br   35    0  3.4829E+01  6.9921E+01  1.2746E+02  2.2447E+02  1.0000E+00  1.0000E+00  9.8416E-01  9.7931E-01  9.8660E-01
  Kr   36    0  3.7679E+01  5.7616E+01  1.0329E+02  1.9124E+02  1.0000E+00  1.0000E+00  1.0319E+00  1.0532E+00  1.0335E+00
  Rb   37    0  4.7754E+01  7.1327E+01  1.4437E+02  2.8578E+02  9.9996E-01  1.0000E+00  9.8193E-01  9.7729E-01  9.8195E-01
  Sr   38    0  5.0388E+01  9.8876E+01  2.1786E+02  4.7313E+02  1.0000E+00  1.0000E+00  1.1241E+00  1.1977E+00  1.1344E+00
  Y    39    0  3.7518E+01  6.6187E+01  1.3971E+02  2.9292E+02  1.0000E+00  1.0000E+00  1.0183E+00  1.0362E+00  1.0219E+00
  Zr   40    0  2.4687E+01  2.8403E+01  5.3600E+01  1.1930E+02  9.7055E-01  9.7060E-01  9.7603E-01  9.8125E-01  9.7726E-01
  Nb   41    0  1.3770E+01  1.7307E+01  2.5140E+01  6.5117E+01  1.0000E+00  1.0000E+00  9.7105E-01  9.6730E-01  9.7661E-01
  Mo   42    0  6.2388E+00  8.8924E+00  1.2583E+01  2.4175E+01  1.1562E+00  1.1562E+00  1.1687E+00  1.1649E+00  1.1633E+00
  Xe   54    0  3.0703E+00  3.9987E+00  5.5113E+00  1.1153E+01  1.0000E+00  1.0000E+00  9.8724E-01  9.8096E-01  9.8716E-01
  Cs   55    0  2.6549E+00  3.8009E+00  4.5364E+00  7.8042E+00  1.0000E+00  1.0000E+00  9.4529E-01  9.2779E-01  9.4869E-01
  Ba   56    0  3.4594E+00  4.7154E+00  6.1724E+00  1.2198E+01  9.9999E-01  9.9999E-01  1.0393E+00  1.0624E+00  1.0428E+00
  La   57    0  2.5671E+00  3.0995E+00  3.7045E+00  6.6793E+00  1.0000E+00  1.0000E+00  1.0090E+00  1.0165E+00  1.0106E+00
  Ce   58    0  1.7467E+00  2.0008E+00  2.2878E+00  3.5032E+00  1.0000E+00  1.0000E+00  1.0043E+00  1.0071E+00  1.0047E+00
  Pr   59    0  2.0750E+00  1.8202E+00  1.9466E+00  2.2163E+00  1.0000E+00  1.0000E+00  9.6435E-01  9.5168E-01  9.6451E-01
  Nd   60    0  1.3339E+00  1.7679E+00  2.1471E+00  2.7514E+00  1.0000E+00  1.0000E+00  1.0002E+00  1.0004E+00  1.0001E+00
  Hg   80    0  1.2407E+00  1.4712E+00  1.6555E+00  2.2047E+00  1.0000E+00  1.0000E+00  1.0274E+00  1.0354E+00  1.0265E+00
  Tl   81    0  1.1944E+00  1.3299E+00  1.4293E+00  1.9619E+00  1.0000E+00  1.0000E+00  1.0009E+00  1.0043E+00  1.0022E+00
  Pb   82    0  1.2793E+00  1.4650E+00  1.5881E+00  2.0208E+00  1.0000E+00  1.0000E+00  1.0143E+00  1.0231E+00  1.0159E+00
  Bi   83    0  9.3283E-01  9.3345E-01  9.1082E-01  9.6306E-01  1.0000E+00  1.0000E+00  9.9519E-01  9.9296E-01  9.9489E-01
  ele   Z    A    013b300     015b300     020b300     025b300     030b300     040b300     060b300     080b300     120b300
  H     1    0  5.4711E-01  5.1425E-01  4.8372E-01  4.6190E-01  7.7029E-01  7.3234E-01  6.0256E-01  5.2017E-01  4.4354E-01
  He    2    0  1.3595E+00  1.3527E+00  1.4591E+00  1.1291E+00  1.6842E+00  1.7544E+00  2.0193E+00  2.2952E+00  2.5506E+00
  Li    3    0  2.1422E-04  4.5205E-04  4.3969E-04  2.0041E-03  3.9066E-03  2.4876E-02  1.0474E+00  7.7259E-04  9.3085E-04
  Be    4    0  1.5762E-04  2.5448E-04  5.0880E-04  8.5665E-04  2.0654E-03  3.0156E-03  9.8852E-04  9.0566E-04  1.2342E-03
  B     5    0  1.2920E-02  1.1561E-02  4.7778E-03  6.2271E-03  1.3819E-02  1.9529E-02  1.8448E-02  7.3560E-03  1.3182E-02
  C     6    0  3.2341E+01  3.7553E+01  8.7944E+01  9.4465E+01  1.7209E-01  1.1499E+01  8.0846E+01  6.8490E+01  5.5468E+01
  N     7    0  7.1159E+01  7.8691E+01  5.0229E+01  3.7170E+01  3.0079E+01  6.6288E+01  2.6560E+01  2.0050E+01  2.2451E+01
  O     8    0  6.1603E+01  6.8719E+01  9.3377E+01  1.2609E+02  4.8064E-01  1.9275E+00  3.0833E+00  2.3536E+00  1.8761E+00
  F     9    0  4.0485E+01  1.7864E+02  3.0772E+02  9.2606E+02  2.2067E-01  2.8412E-01  1.9035E+00  2.5111E+00  2.0229E+00
  Ne   10    0  8.7730E+01  8.1999E+01  9.7526E+01  3.2001E+02  9.3751E-01  1.4329E+00  4.3911E+00  4.3189E+00  3.7714E+00
  Na   11    0  3.7748E+01  4.3113E+01  7.0936E+01  1.3913E+02  6.0489E+00  7.1263E+00  7.1766E+00  7.5009E+00  8.6753E+00
  Mg   12    0  3.9953E+01  3.3456E+01  3.3260E+01  5.9919E+01  9.7066E-01  9.6816E-01  9.4175E-01  9.2124E-01  9.0089E-01
  Al   13    0  1.0564E+01  1.1586E+01  5.4829E+01  1.2004E+02  1.7776E+00  2.0802E+00  2.8592E+00  3.3385E+00  3.8898E+00
  Si   14    0  2.0135E+02  2.1755E+02  6.6685E+01  6.8323E+01  1.0004E+00  1.0006E+00  1.0024E+00  1.0028E+00  1.0031E+00
  P    15    0  1.2480E+02  2.2450E+02  2.9458E+02  1.6830E+02  1.0021E+00  1.0296E+00  1.1325E+00  1.1203E+00  1.1100E+00
  S    16    0  4.1274E+02  4.8188E+02  7.3241E+01  5.9166E+01  1.0002E+00  1.0000E+00  1.0002E+00  1.0002E+00  1.0002E+00
  Cl   17    0  1.2776E+02  2.6537E+02  4.5696E+01  3.3631E+01  1.0038E+00  1.0682E+00  1.3303E+00  1.2961E+00  1.2712E+00
  Ar   18    0  5.0659E+02  7.4792E+02  6.4446E+01  4.9473E+01  9.9998E-01  9.9607E-01  9.8105E-01  9.8305E-01  9.8447E-01
  K    19    0  5.8651E+02  1.3140E+03  5.8875E+01  3.7059E+01  1.0063E+00  1.0970E+00  1.5379E+00  1.4931E+00  1.4505E+00
  Ca   20    0  5.0503E+02  6.0306E+02  3.3046E+01  3.7475E+01  1.0001E+00  9.9824E-01  9.9011E-01  9.9091E-01  9.9172E-01
  Sc   21    0  8.1129E+01  1.2475E+02  3.0155E+01  5.5357E+01  1.0074E+00  1.1561E+00  1.6613E+00  1.6074E+00  1.5468E+00
  Ti   22    0  7.7890E+01  1.5078E+02  2.0718E+01  1.7168E+01  1.0003E+00  1.0027E+00  1.0089E+00  1.0078E+00  1.0072E+00
  V    23    0  1.1124E+02  2.3427E+02  3.9146E+01  1.6603E+01  1.0004E+00  1.0000E+00  1.0116E+00  1.0124E+00  1.0084E+00
  Cr   24    0  1.1117E+02  1.3047E+02  3.1994E+01  1.7408E+01  1.0002E+00  9.9958E-01  9.9851E-01  9.9865E-01  9.9883E-01
  Mn   25    0  1.3109E+02  9.9533E+01  2.4422E+01  7.6619E+00  1.0019E+00  1.0163E+00  1.1282E+00  1.1174E+00  1.1026E+00
  Fe   26    0  7.6454E+01  5.6507E+01  3.5762E+01  2.6946E+01  1.0002E+00  9.9932E-01  9.9809E-01  9.9836E-01  9.9853E-01
  Co   27    0  3.9592E+01  3.1026E+01  2.1391E+01  1.8316E+01  1.0048E+00  1.1164E+00  1.4550E+00  1.4056E+00  1.3659E+00
  Ni   28    0  1.1551E+02  8.8629E+01  5.6410E+01  4.3789E+01  1.0001E+00  1.0028E+00  9.9461E-01  9.9362E-01  9.9451E-01
  Cu   29    0  1.4705E+01  1.4498E+01  2.0116E+01  5.4153E+01  1.0062E+00  1.1886E+00  1.5825E+00  1.5045E+00  1.4565E+00
  Zn   30    0  1.7748E+01  1.4662E+01  2.1449E+01  6.1282E+01  1.0007E+00  1.0313E+00  1.0562E+00  1.0444E+00  1.0402E+00
  Ga   31    0  4.7529E+01  4.7556E+01  9.1436E+01  3.2769E+02  1.0020E+00  1.0478E+00  1.1576E+00  1.1450E+00  1.1314E+00
  Ge   32    0  4.5810E+01  4.6185E+01  8.2192E+01  3.0235E+02  1.0006E+00  1.0173E+00  1.0444E+00  1.0389E+00  1.0355E+00
  As   33    0  4.8944E+01  4.9138E+01  1.1384E+02  6.1035E+02  1.0002E+00  1.0064E+00  1.0028E+00  1.0005E+00  1.0010E+00
  Se   34    0  5.4081E+01  6.3806E+01  1.2638E+02  4.1178E+02  1.0002E+00  1.0029E+00  1.0035E+00  1.0054E+00  1.0053E+00
  Br   35    0  4.9911E+01  5.1200E+01  9.1975E+01  4.5508E+02  9.9995E-01  9.9817E-01  9.8088E-01  9.8373E-01  9.8602E-01
  Kr   36    0  1.0080E+02  9.5569E+01  1.9330E+02  5.1025E+02  1.0007E+00  1.0106E+00  1.0444E+00  1.0372E+00  1.0333E+00
  Rb   37    0  1.0815E+02  8.6467E+01  2.6748E+02  8.0016E+02  9.9991E-01  9.9815E-01  9.8009E-01  9.7963E-01  9.8170E-01
  Sr   38    0  8.7926E+02  1.0441E+03  1.8350E+03  1.8646E+03  1.0021E+00  1.0400E+00  1.1667E+00  1.1477E+00  1.1348E+00
  Y    39    0  1.1961E+03  1.2846E+03  2.3389E+03  1.6690E+03  1.0004E+00  1.0112E+00  1.0287E+00  1.0240E+00  1.0218E+00
  Zr   40    0  2.1038E+03  4.8293E+03  4.3680E+03  1.0022E+03  9.7082E-01  9.7396E-01  9.7904E-01  9.7770E-01  9.7717E-01
  Nb   41    0  1.3348E+03  1.2177E+03  2.1786E+03  7.1744E+02  9.9979E-01  9.9707E-01  9.6996E-01  9.6837E-01  9.7474E-01
  Mo   42    0  1.5918E+03  1.7083E+03  4.7943E+03  4.3342E+02  1.1566E+00  1.1563E+00  1.1656E+00  1.1688E+00  1.1649E+00
  Xe   54    0  1.0399E+03  9.0191E+02  1.8100E+03  2.0440E+02  1.0000E+00  9.9688E-01  9.8396E-01  9.8477E-01  9.8677E-01
  Cs   55    0  7.9582E+02  7.8304E+02  1.6105E+03  1.4556E+02  9.9941E-01  9.8998E-01  9.3646E-01  9.3756E-01  9.4657E-01
  Ba   56    0  4.7837E+03  4.9537E+03  6.6610E+03  3.3485E+02  1.0007E+00  1.0112E+00  1.0524E+00  1.0472E+00  1.0429E+00
  La   57    0  5.7737E+03  6.5057E+03  6.7588E+03  2.1584E+02  1.0003E+00  1.0044E+00  1.0134E+00  1.0116E+00  1.0105E+00
  Ce   58    0  5.0373E+03  5.0604E+03  5.0161E+03  1.0868E+02  1.0003E+00  1.0018E+00  1.0059E+00  1.0052E+00  1.0047E+00
  Pr   59    0  1.0615E+04  4.0954E+03  4.1928E+03  6.1188E+01  9.9965E-01  9.9350E-01  9.5742E-01  9.5932E-01  9.6376E-01
  Nd   60    0  3.4761E+03  4.5280E+03  4.6463E+03  6.7372E+01  1.0002E+00  1.0003E+00  1.0003E+00  1.0004E+00  1.0002E+00
  Hg   80    0  3.6194E+03  4.3210E+03  4.8643E+03  5.1766E+01  1.0006E+00  1.0046E+00  1.0315E+00  1.0310E+00  1.0273E+00
  Tl   81    0  3.4662E+03  3.9293E+03  2.8515E+03  3.2660E+01  1.0002E+00  1.0015E+00  1.0034E+00  1.0007E+00  1.0016E+00
  Pb   82    0  3.9921E+03  4.1569E+03  2.4133E+03  1.9652E+01  1.0004E+00  1.0043E+00  1.0193E+00  1.0174E+00  1.0159E+00
  Bi   83    0  5.6686E+02  4.6116E+02  1.6781E+02  1.4140E+00  1.0001E+00  9.9881E-01  9.9390E-01  9.9435E-01  9.9487E-01
  ele   Z    A    013c000     015c000     020c000     025c000     030c000     040c000     060c000     080c000     120c000
  H     1    0  7.2601E-01  6.9590E-01  6.3794E-01  5.9979E-01  1.0003E+00  1.0008E+00  9.9932E-01  9.9999E-01  9.6802E-01
  He    2    0  1.6372E+00  1.6144E+00  1.5532E+00  1.5156E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0002E+00  1.1010E+00
  Li    3    0  2.5134E-03  1.1305E-02  1.1028E-02  1.1383E-02  1.0003E+00  1.0008E+00  9.9939E-01  5.7157E-01  7.0255E-02
  Be    4    0  3.6246E-03  1.3378E-02  1.2150E-02  1.1642E-02  1.0004E+00  1.0009E+00  9.9942E-01  5.7199E-01  7.0032E-02
  B     5    0  1.1222E-01  1.0669E-01  9.5300E-02  9.2363E-02  1.0003E+00  1.0009E+00  9.9941E-01  9.3624E-01  4.1767E-01
  C     6    0  3.1309E+02  4.4807E+02  5.0378E+02  6.3535E+02  1.0004E+00  1.0009E+00  9.9939E-01  1.0001E+00  8.4621E-01
  N     7    0  1.0792E+01  1.0536E+01  9.3822E+00  1.0298E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  6.0129E+00
  O     8    0  1.1790E+02  2.0587E+02  3.6660E+02  5.0653E+02  1.0004E+00  1.0008E+00  9.9943E-01  1.0001E+00  8.4959E-01
  F     9    0  6.3812E-01  6.1725E-01  7.4488E-01  1.0730E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.4799E-01
  Ne   10    0  8.7350E+01  2.8046E+02  2.0522E+03  2.6425E+03  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  9.6029E-01
  Na   11    0  1.9585E+01  3.8637E+01  4.6816E+02  6.8590E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  2.6125E+00
  Mg   12    0  8.0400E+01  1.5729E+02  4.8353E+02  3.9792E+02  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  9.8215E-01
  Al   13    0  4.7561E+01  1.8635E+02  4.0535E+02  2.6773E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.5593E+00
  Si   14    0  3.1904E+02  4.0527E+02  3.4940E+02  2.6697E+02  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0018E+00
  P    15    0  2.0823E+02  3.7479E+02  2.9449E+02  1.9076E+02  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0004E+00
  S    16    0  2.7970E+02  3.2566E+02  2.3704E+02  1.9072E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Cl   17    0  4.0461E+01  6.5793E+01  4.0130E+01  3.5270E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ar   18    0  2.3985E+02  2.6711E+02  1.9238E+02  1.5828E+02  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
