  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
  Mg   12    0  1.5321E+01  1.9376E+01  5.1712E+01  3.2397E+01  9.9993E-01  9.9227E-01  9.7696E-01  9.5040E-01  9.2911E-01
  Al   13    0  2.3617E+01  3.0905E+01  6.9206E+01  5.2361E+01  9.9992E-01  1.1949E+00  1.5850E+00  2.2552E+00  3.1479E+00
  Si   14    0  3.5928E+01  7.5297E+01  5.2247E+01  8.5277E+01  9.9990E-01  1.0000E+00  1.0001E+00  1.0004E+00  1.0014E+00
  P    15    0  3.7811E+01  6.2706E+01  5.5505E+01  7.3469E+01  9.9993E-01  1.0000E+00  1.0001E+00  1.0003E+00  1.0240E+00
  S    16    0  3.7240E+01  8.7540E+01  4.9256E+01  1.0361E+02  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0001E+00
  Cl   17    0  6.5287E+00  1.2618E+01  8.8816E+00  1.7316E+01  9.9993E-01  9.9998E-01  9.9999E-01  1.0000E+00  1.0509E+00
  Ar   18    0  3.4698E+01  8.0133E+01  4.2752E+01  9.6926E+01  9.9994E-01  9.9995E-01  1.0000E+00  1.0000E+00  9.9702E-01
  K    19    0  8.3569E+00  1.7177E+01  1.1204E+01  1.6748E+01  9.9991E-01  9.9998E-01  9.9998E-01  9.9998E-01  1.0580E+00
  Ca   20    0  3.2368E+01  7.3105E+01  3.6992E+01  9.1014E+01  9.9990E-01  9.9997E-01  9.9997E-01  9.9997E-01  9.9907E-01
  Sc   21    0  4.8235E+00  9.7003E+00  1.5425E+01  3.0446E+01  9.9994E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.1393E+00
  Ti   22    0  1.4688E+01  1.9675E+01  1.3351E+01  2.2176E+01  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0028E+00
  V    23    0  2.1629E+01  5.5026E+01  3.6707E+01  4.4992E+01  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9874E-01
  Cr   24    0  5.2061E+01  1.1466E+02  7.0595E+01  1.1814E+02  9.9990E-01  9.9997E-01  9.9997E-01  1.0000E+00  9.9959E-01
  Mn   25    0  2.7239E+01  6.9405E+01  4.3390E+01  5.6884E+01  9.9996E-01  9.9996E-01  9.9996E-01  9.9996E-01  1.0025E+00
  Fe   26    0  5.0491E+01  4.5825E+01  3.3437E+01  2.7473E+01  9.9991E-01  9.9999E-01  9.9999E-01  9.9999E-01  9.9929E-01
  Co   27    0  2.4461E+01  9.6855E+00  1.1200E+01  6.0831E+00  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.1157E+00
  Ni   28    0  4.7383E+01  1.9593E+01  1.8295E+01  6.9440E+00  9.9993E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0062E+00
  Cu   29    0  4.6402E+00  7.3017E+00  1.4052E+01  3.4068E+01  9.9992E-01  9.9996E-01  9.9999E-01  1.0000E+00  1.2084E+00
  Zn   30    0  8.6312E+00  4.9164E+00  7.4755E+00  2.0536E+01  9.9992E-01  9.9997E-01  9.9998E-01  1.0000E+00  1.0417E+00
  Ga   31    0  2.6426E+00  6.2201E+00  1.2718E+01  5.8449E+01  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0462E+00
  Ge   32    0  2.0068E+00  4.2088E+00  7.4080E+00  4.0898E+01  9.9993E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0186E+00
  As   33    0  1.8774E+00  4.3460E+00  7.6249E+00  6.0331E+01  9.9991E-01  1.0000E+00  1.0000E+00  1.0000E+00  1.0092E+00
  Se   34    0  1.5095E+00  2.2122E+00  3.5174E+00  2.5903E+01  9.9993E-01  9.9997E-01  9.9998E-01  1.0000E+00  1.0042E+00
  Br   35    0  1.3961E+00  1.7103E+00  3.1916E+00  2.2638E+01  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9949E-01
  Kr   36    0  1.2222E+00  1.3852E+00  2.1024E+00  1.1083E+01  9.9992E-01  9.9997E-01  1.0000E+00  1.0000E+00  1.0090E+00
  Rb   37    0  1.2711E+00  1.5054E+00  2.2090E+00  1.4200E+01  9.9990E-01  9.9996E-01  9.9997E-01  9.9998E-01  1.0010E+00
  Sr   38    0  1.3122E+00  1.8127E+00  2.7645E+00  1.1614E+01  9.9994E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0351E+00
  Y    39    0  1.1828E+00  1.5754E+00  2.1197E+00  7.5316E+00  9.9995E-01  9.9995E-01  9.9995E-01  1.0000E+00  1.0137E+00
  Zr   40    0  1.0452E+00  1.2021E+00  1.4415E+00  3.6212E+00  9.7560E-01  9.7158E-01  9.7153E-01  9.7114E-01  9.7514E-01
  Nb   41    0  9.8819E-01  1.0109E+00  1.2501E+00  2.2464E+00  9.9992E-01  9.9997E-01  9.9997E-01  1.0000E+00  9.9940E-01
  Mo   42    0  1.1903E+00  1.2458E+00  1.3125E+00  1.7566E+00  1.1290E+00  1.1507E+00  1.1510E+00  1.1531E+00  1.1530E+00
  Xe   54    0  9.7016E-01  9.5063E-01  9.7714E-01  1.1677E+00  9.9992E-01  9.9997E-01  9.9998E-01  1.0000E+00  9.9751E-01
  Cs   55    0  9.3306E-01  9.1220E-01  9.2350E-01  1.1115E+00  9.9992E-01  1.0000E+00  1.0000E+00  1.0000E+00  9.9347E-01
  Ba   56    0  1.0318E+00  1.0734E+00  1.2162E+00  1.5136E+00  9.9990E-01  9.9998E-01  9.9998E-01  9.9999E-01  1.0089E+00
  La   57    0  1.0188E+00  1.0582E+00  1.2080E+00  1.5151E+00  9.9993E-01  1.0000E+00  1.0000E+00  1.0000E+00  1.0050E+00
  Ce   58    0  9.9693E-01  1.0021E+00  1.0858E+00  1.2550E+00  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0019E+00
  Pr   59    0  9.7074E-01  9.8233E-01  9.8680E-01  1.2030E+00  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9697E-01
  Nd   60    0  1.0109E+00  1.0493E+00  1.0828E+00  1.2247E+00  9.9992E-01  9.9997E-01  9.9998E-01  1.0000E+00  1.0007E+00
  Hg   80    0  9.9109E-01  9.7198E-01  1.0344E+00  1.1184E+00  9.9993E-01  9.9998E-01  9.9998E-01  1.0000E+00  1.0018E+00
  Tl   81    0  9.7712E-01  9.6225E-01  1.0302E+00  1.1274E+00  9.9993E-01  9.9997E-01  9.9999E-01  1.0000E+00  1.0015E+00
  Pb   82    0  9.9797E-01  1.0014E+00  1.0787E+00  1.1822E+00  9.9993E-01  9.9996E-01  9.9999E-01  1.0000E+00  1.0036E+00
  Bi   83    0  9.6896E-01  9.3694E-01  9.5647E-01  9.3018E-01  9.9992E-01  9.9998E-01  9.9998E-01  1.0000E+00  9.9924E-01
  ele   Z    A    013b150     015b150     020b150     025b150     030b150     040b150     060b150     080b150     120b150
  H     1    0  5.7649E-01  5.3915E-01  4.8357E-01  4.6805E-01  8.6243E-01  7.9049E-01  6.2573E-01  5.9687E-01  4.3487E-01
  He    2    0  1.4175E+00  1.3892E+00  1.3737E+00  1.3199E+00  1.4109E+00  1.6260E+00  1.9824E+00  2.0013E+00  2.5760E+00
  Li    3    0  1.6555E-02  2.6586E-02  9.5072E-03  5.3557E-03  9.5557E-03  3.5904E-02  7.2407E-01  4.5280E-01  1.3544E-03
  Be    4    0  3.8832E-04  5.8092E-04  1.1806E-03  1.7686E-03  1.4682E-02  5.4862E-03  1.4036E-03  1.7226E-03  1.9464E-03
  B     5    0  4.7810E-02  4.2973E-02  3.6710E-02  3.2417E-02  1.2579E-01  3.9763E-02  2.6129E-02  2.4805E-02  3.3875E-02
  C     6    0  6.4535E+01  7.0980E+01  7.7503E+01  7.0870E+01  5.3020E-01  1.7866E-01  6.7221E+01  9.7673E+01  5.5954E+01
  N     7    0  9.1691E+01  1.0659E+02  1.1319E+02  5.4428E+01  1.4300E+01  2.3846E+01  2.0373E+01  1.9653E+01  2.2645E+01
  O     8    0  5.5942E+01  7.2522E+01  9.4528E+01  1.0673E+02  6.1858E-01  3.4826E-01  2.3198E+00  3.9314E+00  1.8332E+00
  F     9    0  3.7275E+01  1.2334E+02  4.8293E+02  4.4934E+02  5.7702E-01  1.5628E-01  1.9952E+00  1.5775E+00  1.6649E+00
  Ne   10    0  5.9247E+01  7.9987E+01  9.3278E+01  2.3813E+02  9.4077E-01  8.9807E-01  3.9428E+00  4.8094E+00  3.6264E+00
  Na   11    0  2.3646E+01  3.1560E+01  2.9868E+01  6.9847E+01  3.7841E+00  5.7871E+00  6.6641E+00  6.8242E+00  8.6100E+00
  Mg   12    0  1.3262E+01  2.4417E+01  3.0616E+01  5.1162E+01  9.8220E-01  9.7098E-01  9.3998E-01  9.5026E-01  9.0047E-01
  Al   13    0  1.7854E+01  3.9900E+01  5.1485E+01  9.0390E+01  1.4773E+00  1.8557E+00  2.7667E+00  2.9729E+00  3.9307E+00
  Si   14    0  1.1535E+02  1.1469E+02  1.2759E+02  8.7498E+01  1.0001E+00  1.0002E+00  1.0019E+00  1.0030E+00  1.0032E+00
  P    15    0  6.7355E+01  7.2950E+01  1.2779E+02  1.1502E+02  1.0002E+00  1.0003E+00  1.1018E+00  1.1547E+00  1.1097E+00
  S    16    0  2.5313E+02  2.0380E+02  1.6642E+02  1.0683E+02  1.0000E+00  1.0000E+00  1.0002E+00  1.0003E+00  1.0002E+00
  Cl   17    0  1.0112E+02  1.3143E+01  2.7053E+01  2.0966E+01  1.0000E+00  1.0000E+00  1.2486E+00  1.3917E+00  1.2710E+00
  Ar   18    0  3.3553E+02  2.4601E+02  1.6623E+02  1.0855E+02  1.0000E+00  1.0000E+00  9.8575E-01  9.7759E-01  9.8447E-01
  K    19    0  5.0296E+02  1.6751E+01  3.6922E+01  2.6079E+01  9.9998E-01  1.0000E+00  1.4196E+00  1.6300E+00  1.4486E+00
  Ca   20    0  3.9331E+02  3.0007E+02  1.6691E+02  1.1230E+02  9.9997E-01  1.0000E+00  9.9224E-01  9.8845E-01  9.9177E-01
  Sc   21    0  1.4825E+02  4.3651E+01  4.0901E+01  4.8527E+01  1.0000E+00  1.0000E+00  1.5078E+00  1.7907E+00  1.5415E+00
  Ti   22    0  4.5456E+01  3.3323E+01  3.3313E+01  2.4524E+01  1.0000E+00  1.0000E+00  1.0062E+00  1.0109E+00  1.0072E+00
  V    23    0  8.6069E+01  8.1289E+01  5.6732E+01  3.9542E+01  1.0000E+00  1.0000E+00  1.0134E+00  1.0113E+00  1.0070E+00
  Cr   24    0  1.7444E+02  1.8280E+02  1.5591E+02  1.1125E+02  1.0000E+00  1.0000E+00  9.9891E-01  9.9820E-01  9.9887E-01
  Mn   25    0  9.2105E+01  1.0940E+02  7.0631E+01  5.0234E+01  9.9996E-01  1.0001E+00  1.1103E+00  1.1424E+00  1.0994E+00
  Fe   26    0  5.5042E+01  5.0835E+01  3.5133E+01  2.7021E+01  9.9999E-01  9.9999E-01  9.9863E-01  9.9769E-01  9.9858E-01
  Co   27    0  9.3663E+00  6.5736E+00  5.5251E+00  5.2627E+00  1.0000E+00  1.0000E+00  1.3303E+00  1.5538E+00  1.3633E+00
  Ni   28    0  1.6620E+01  2.0597E+01  9.0876E+00  7.5951E+00  1.0000E+00  1.0000E+00  9.9320E-01  9.9525E-01  9.9477E-01
  Cu   29    0  2.7864E+01  4.4152E+01  5.1146E+01  5.8784E+01  1.0000E+00  1.0000E+00  1.4063E+00  1.7060E+00  1.4558E+00
  Zn   30    0  1.7279E+01  3.0100E+01  4.1179E+01  5.1613E+01  1.0000E+00  1.0000E+00  1.0329E+00  1.0725E+00  1.0406E+00
  Ga   31    0  5.4479E+01  1.2546E+02  1.9833E+02  2.5103E+02  1.0000E+00  1.0000E+00  1.1180E+00  1.1900E+00  1.1309E+00
  Ge   32    0  4.3639E+01  8.6478E+01  1.3891E+02  2.0186E+02  1.0000E+00  1.0000E+00  1.0303E+00  1.0554E+00  1.0357E+00
  As   33    0  5.1471E+01  1.4700E+02  2.8791E+02  3.8009E+02  1.0000E+00  1.0000E+00  9.9810E-01  1.0063E+00  1.0015E+00
  Se   34    0  3.8197E+01  7.0891E+01  1.2976E+02  2.0702E+02  1.0000E+00  1.0000E+00  1.0027E+00  1.0053E+00  1.0052E+00
  Br   35    0  3.4318E+01  6.8102E+01  1.2507E+02  2.2202E+02  1.0000E+00  1.0000E+00  9.8416E-01  9.7931E-01  9.8660E-01
  Kr   36    0  3.7126E+01  5.6130E+01  1.0135E+02  1.8915E+02  1.0000E+00  1.0000E+00  1.0319E+00  1.0532E+00  1.0335E+00
  Rb   37    0  4.7053E+01  6.9472E+01  1.4166E+02  2.8267E+02  9.9996E-01  1.0000E+00  9.8193E-01  9.7729E-01  9.8195E-01
  Sr   38    0  4.9649E+01  9.6543E+01  2.1376E+02  4.6797E+02  1.0000E+00  1.0000E+00  1.1241E+00  1.1977E+00  1.1344E+00
  Y    39    0  3.6967E+01  6.4465E+01  1.3709E+02  2.8973E+02  1.0000E+00  1.0000E+00  1.0183E+00  1.0362E+00  1.0219E+00
  Zr   40    0  2.4335E+01  2.7955E+01  5.2594E+01  1.1800E+02  9.7055E-01  9.7060E-01  9.7603E-01  9.8125E-01  9.7726E-01
  Nb   41    0  1.3568E+01  1.6857E+01  2.4668E+01  6.4408E+01  1.0000E+00  1.0000E+00  9.7105E-01  9.6730E-01  9.7661E-01
  Mo   42    0  6.1541E+00  1.0043E+01  1.2347E+01  2.3911E+01  1.1562E+00  1.1562E+00  1.1687E+00  1.1649E+00  1.1633E+00
  Xe   54    0  3.0253E+00  3.8946E+00  5.4079E+00  1.1032E+01  1.0000E+00  1.0000E+00  9.8724E-01  9.8096E-01  9.8716E-01
  Cs   55    0  2.6160E+00  3.7020E+00  4.4512E+00  7.7192E+00  1.0000E+00  1.0000E+00  9.4529E-01  9.2779E-01  9.4869E-01
  Ba   56    0  3.4086E+00  4.5928E+00  6.0565E+00  1.2065E+01  9.9999E-01  9.9999E-01  1.0393E+00  1.0624E+00  1.0428E+00
  La   57    0  2.5295E+00  3.0189E+00  3.6349E+00  6.6065E+00  1.0000E+00  1.0000E+00  1.0090E+00  1.0165E+00  1.0106E+00
  Ce   58    0  1.7210E+00  1.9487E+00  2.2448E+00  3.4650E+00  1.0000E+00  1.0000E+00  1.0043E+00  1.0071E+00  1.0047E+00
  Pr   59    0  2.0445E+00  1.7728E+00  1.9100E+00  2.1921E+00  1.0000E+00  1.0000E+00  9.6435E-01  9.5168E-01  9.6451E-01
  Nd   60    0  1.3143E+00  1.7219E+00  2.1068E+00  2.7215E+00  1.0000E+00  1.0000E+00  1.0002E+00  1.0004E+00  1.0001E+00
  Hg   80    0  1.2225E+00  1.4329E+00  1.6245E+00  2.1807E+00  1.0000E+00  1.0000E+00  1.0274E+00  1.0354E+00  1.0265E+00
  Tl   81    0  1.1769E+00  1.2953E+00  1.4025E+00  1.9406E+00  1.0000E+00  1.0000E+00  1.0009E+00  1.0043E+00  1.0022E+00
  Pb   82    0  1.2622E+00  1.4295E+00  1.5602E+00  2.0002E+00  1.0000E+00  1.0000E+00  1.0143E+00  1.0231E+00  1.0159E+00
  Bi   83    0  9.1914E-01  9.0917E-01  8.9372E-01  9.5257E-01  1.0000E+00  1.0000E+00  9.9519E-01  9.9296E-01  9.9489E-01
  ele   Z    A    013b300     015b300     020b300     025b300     030b300     040b300     060b300     080b300     120b300
  H     1    0  5.3634E-01  5.0971E-01  4.7392E-01  4.5552E-01  7.7029E-01  7.3234E-01  6.0256E-01  5.2017E-01  4.4354E-01
  He    2    0  1.3308E+00  1.3385E+00  1.4276E+00  1.1111E+00  1.6842E+00  1.7544E+00  2.0193E+00  2.2952E+00  2.5506E+00
  Li    3    0  2.1001E-04  4.4806E-04  4.3079E-04  1.9764E-03  3.9066E-03  2.4876E-02  1.0474E+00  7.7259E-04  9.3085E-04
  Be    4    0  1.5452E-04  2.5224E-04  4.9850E-04  8.4482E-04  2.0654E-03  3.0156E-03  9.8852E-04  9.0566E-04  1.2342E-03
  B     5    0  1.2665E-02  1.1459E-02  4.6810E-03  6.1411E-03  1.3819E-02  1.9529E-02  1.8448E-02  7.3560E-03  1.3182E-02
  C     6    0  3.1705E+01  3.7222E+01  8.6164E+01  9.3161E+01  1.7209E-01  1.1499E+01  8.0846E+01  6.8490E+01  5.5468E+01
  N     7    0  6.9758E+01  7.7997E+01  4.9213E+01  3.6657E+01  3.0079E+01  6.6288E+01  2.6560E+01  2.0050E+01  2.2451E+01
  O     8    0  6.0708E+01  6.8125E+01  9.1618E+01  1.2440E+02  4.8064E-01  1.9275E+00  3.0833E+00  2.3536E+00  1.8761E+00
  F     9    0  3.9688E+01  1.7706E+02  3.0149E+02  9.1327E+02  2.2067E-01  2.8412E-01  1.9035E+00  2.5111E+00  2.0229E+00
  Ne   10    0  8.6003E+01  8.1275E+01  9.5552E+01  3.1559E+02  9.3751E-01  1.4329E+00  4.3911E+00  4.3189E+00  3.7714E+00
  Na   11    0  3.7005E+01  4.2733E+01  6.9501E+01  1.3721E+02  6.0489E+00  7.1263E+00  7.1766E+00  7.5009E+00  8.6753E+00
  Mg   12    0  3.9173E+01  3.3161E+01  3.2590E+01  5.9093E+01  9.7066E-01  9.6816E-01  9.4175E-01  9.2124E-01  9.0089E-01
  Al   13    0  1.0359E+01  1.1484E+01  5.3721E+01  1.1838E+02  1.7776E+00  2.0802E+00  2.8592E+00  3.3385E+00  3.8898E+00
  Si   14    0  2.4933E+02  2.4084E+02  1.2238E+02  1.0532E+02  1.0004E+00  1.0006E+00  1.0024E+00  1.0028E+00  1.0031E+00
  P    15    0  1.2600E+02  2.2254E+02  2.8961E+02  1.6607E+02  1.0021E+00  1.0296E+00  1.1325E+00  1.1203E+00  1.1100E+00
  S    16    0  4.9652E+02  5.2008E+02  1.6652E+02  1.3039E+02  1.0002E+00  1.0000E+00  1.0002E+00  1.0002E+00  1.0002E+00
  Cl   17    0  1.3323E+02  2.6304E+02  4.6630E+01  3.3169E+01  1.0038E+00  1.0682E+00  1.3303E+00  1.2961E+00  1.2712E+00
  Ar   18    0  5.9675E+02  7.8413E+02  1.5655E+02  1.3015E+02  9.9998E-01  9.9607E-01  9.8105E-01  9.8305E-01  9.8447E-01
  K    19    0  6.1436E+02  1.3020E+03  6.5282E+01  3.6055E+01  1.0063E+00  1.0970E+00  1.5379E+00  1.4931E+00  1.4505E+00
  Ca   20    0  5.9476E+02  6.4088E+02  1.2387E+02  1.3040E+02  1.0001E+00  9.9824E-01  9.9011E-01  9.9091E-01  9.9172E-01
  Sc   21    0  8.9130E+01  1.2420E+02  3.2021E+01  5.5690E+01  1.0074E+00  1.1561E+00  1.6613E+00  1.6074E+00  1.5468E+00
  Ti   22    0  8.9048E+01  1.5332E+02  3.6614E+01  2.8259E+01  1.0003E+00  1.0027E+00  1.0089E+00  1.0078E+00  1.0072E+00
  V    23    0  1.8975E+02  2.9143E+02  1.4031E+02  5.0343E+01  1.0004E+00  1.0000E+00  1.0116E+00  1.0124E+00  1.0084E+00
  Cr   24    0  2.1218E+02  1.9050E+02  1.6630E+02  1.1584E+02  1.0002E+00  9.9958E-01  9.9851E-01  9.9865E-01  9.9883E-01
  Mn   25    0  2.3467E+02  1.6734E+02  1.4718E+02  5.9249E+01  1.0019E+00  1.0163E+00  1.1282E+00  1.1174E+00  1.1026E+00
  Fe   26    0  8.4376E+01  6.2149E+01  4.4406E+01  2.8070E+01  1.0002E+00  9.9932E-01  9.9809E-01  9.9836E-01  9.9853E-01
  Co   27    0  1.9030E+01  1.5910E+01  2.8336E+00  3.7630E+00  1.0048E+00  1.1164E+00  1.4550E+00  1.4056E+00  1.3659E+00
  Ni   28    0  7.1484E+01  6.4440E+01  1.9616E+01  8.7687E+00  1.0001E+00  1.0028E+00  9.9461E-01  9.9362E-01  9.9451E-01
  Cu   29    0  1.2968E+01  1.3323E+01  1.8713E+01  5.2106E+01  1.0062E+00  1.1886E+00  1.5825E+00  1.5045E+00  1.4565E+00
  Zn   30    0  1.0911E+01  1.0675E+01  1.6512E+01  5.5550E+01  1.0007E+00  1.0313E+00  1.0562E+00  1.0444E+00  1.0402E+00
  Ga   31    0  4.6593E+01  4.7136E+01  8.9585E+01  3.2316E+02  1.0020E+00  1.0478E+00  1.1576E+00  1.1450E+00  1.1314E+00
  Ge   32    0  4.4921E+01  4.5777E+01  8.0528E+01  2.9818E+02  1.0006E+00  1.0173E+00  1.0444E+00  1.0389E+00  1.0355E+00
  As   33    0  4.7981E+01  4.8705E+01  1.1153E+02  6.0192E+02  1.0002E+00  1.0064E+00  1.0028E+00  1.0005E+00  1.0010E+00
  Se   34    0  5.3105E+01  6.3243E+01  1.2382E+02  4.0609E+02  1.0002E+00  1.0029E+00  1.0035E+00  1.0054E+00  1.0053E+00
  Br   35    0  4.8930E+01  5.0748E+01  9.0113E+01  4.4880E+02  9.9995E-01  9.9817E-01  9.8088E-01  9.8373E-01  9.8602E-01
  Kr   36    0  9.8924E+01  9.4726E+01  1.8939E+02  5.0321E+02  1.0007E+00  1.0106E+00  1.0444E+00  1.0372E+00  1.0333E+00
  Rb   37    0  1.0603E+02  8.5704E+01  2.6206E+02  7.8911E+02  9.9991E-01  9.9815E-01  9.8009E-01  9.7963E-01  9.8170E-01
  Sr   38    0  8.6333E+02  1.0349E+03  1.7978E+03  1.8389E+03  1.0021E+00  1.0400E+00  1.1667E+00  1.1477E+00  1.1348E+00
  Y    39    0  1.1732E+03  1.2733E+03  2.2915E+03  1.6460E+03  1.0004E+00  1.0112E+00  1.0287E+00  1.0240E+00  1.0218E+00
  Zr   40    0  2.0813E+03  4.7867E+03  4.2795E+03  9.8835E+02  9.7082E-01  9.7396E-01  9.7904E-01  9.7770E-01  9.7717E-01
  Nb   41    0  1.3085E+03  1.2070E+03  2.1345E+03  7.0754E+02  9.9979E-01  9.9707E-01  9.6996E-01  9.6837E-01  9.7474E-01
  Mo   42    0  1.5606E+03  1.6932E+03  4.6973E+03  4.2743E+02  1.1566E+00  1.1563E+00  1.1656E+00  1.1688E+00  1.1649E+00
  Xe   54    0  1.0195E+03  8.9395E+02  1.7734E+03  2.0158E+02  1.0000E+00  9.9688E-01  9.8396E-01  9.8477E-01  9.8677E-01
  Cs   55    0  7.8015E+02  7.7613E+02  1.5779E+03  1.4355E+02  9.9941E-01  9.8998E-01  9.3646E-01  9.3756E-01  9.4657E-01
  Ba   56    0  4.6895E+03  4.9100E+03  6.5262E+03  3.3023E+02  1.0007E+00  1.0112E+00  1.0524E+00  1.0472E+00  1.0429E+00
  La   57    0  5.6601E+03  6.4483E+03  6.6220E+03  2.1286E+02  1.0003E+00  1.0044E+00  1.0134E+00  1.0116E+00  1.0105E+00
  Ce   58    0  4.9381E+03  5.0157E+03  4.9146E+03  1.0718E+02  1.0003E+00  1.0018E+00  1.0059E+00  1.0052E+00  1.0047E+00
  Pr   59    0  1.0406E+04  4.0593E+03  4.1079E+03  6.0343E+01  9.9965E-01  9.9350E-01  9.5742E-01  9.5932E-01  9.6376E-01
  Nd   60    0  3.4077E+03  4.4881E+03  4.5523E+03  6.6442E+01  1.0002E+00  1.0003E+00  1.0003E+00  1.0004E+00  1.0002E+00
  Hg   80    0  3.5482E+03  4.2828E+03  4.7659E+03  5.1051E+01  1.0006E+00  1.0046E+00  1.0315E+00  1.0310E+00  1.0273E+00
  Tl   81    0  3.3979E+03  3.8947E+03  2.7938E+03  3.2209E+01  1.0002E+00  1.0015E+00  1.0034E+00  1.0007E+00  1.0016E+00
  Pb   82    0  3.9165E+03  4.1219E+03  2.3652E+03  1.9383E+01  1.0004E+00  1.0043E+00  1.0193E+00  1.0174E+00  1.0159E+00
  Bi   83    0  5.5570E+02  4.5709E+02  1.6441E+02  1.3945E+00  1.0001E+00  9.9881E-01  9.9390E-01  9.9435E-01  9.9487E-01
  ele   Z    A    013c000     015c000     020c000     025c000     030c000     040c000     060c000     080c000     120c000
  H     1    0  7.2208E-01  6.9157E-01  6.3508E-01  5.9766E-01  1.0003E+00  1.0008E+00  9.9932E-01  9.9999E-01  9.6802E-01
  He    2    0  1.6277E+00  1.6034E+00  1.5453E+00  1.5091E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0002E+00  1.1010E+00
  Li    3    0  2.4998E-03  1.1235E-02  1.0979E-02  1.1343E-02  1.0003E+00  1.0008E+00  9.9939E-01  5.7157E-01  7.0255E-02
  Be    4    0  3.6050E-03  1.3295E-02  1.2096E-02  1.1601E-02  1.0004E+00  1.0009E+00  9.9942E-01  5.7199E-01  7.0032E-02
  B     5    0  1.1162E-01  1.0603E-01  9.4873E-02  9.2035E-02  1.0003E+00  1.0009E+00  9.9941E-01  9.3624E-01  4.1767E-01
  C     6    0  3.1139E+02  4.4528E+02  5.0152E+02  6.3309E+02  1.0004E+00  1.0009E+00  9.9939E-01  1.0001E+00  8.4621E-01
  N     7    0  1.0734E+01  1.0470E+01  9.3401E+00  1.0262E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  6.0129E+00
  O     8    0  1.1736E+02  2.0462E+02  3.6495E+02  5.0476E+02  1.0004E+00  1.0008E+00  9.9943E-01  1.0001E+00  8.4959E-01
  F     9    0  6.3466E-01  6.1341E-01  7.4154E-01  1.0692E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.4799E-01
  Ne   10    0  8.6877E+01  2.7871E+02  2.0430E+03  2.6331E+03  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  9.6029E-01
  Na   11    0  1.9479E+01  3.8397E+01  4.6606E+02  6.8346E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  2.6125E+00
  Mg   12    0  7.9970E+01  1.5632E+02  4.8137E+02  3.9651E+02  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  9.8215E-01
  Al   13    0  4.7304E+01  1.8519E+02  4.0353E+02  2.6678E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.5593E+00
  Si   14    0  4.7937E+02  5.8934E+02  4.8760E+02  3.6788E+02  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0018E+00
  P    15    0  2.0757E+02  3.7291E+02  2.9343E+02  1.9060E+02  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0004E+00
  S    16    0  5.6953E+02  6.5708E+02  4.7379E+02  3.9217E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Cl   17    0  4.0071E+01  6.5049E+01  3.9659E+01  3.4816E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ar   18    0  5.5498E+02  6.2444E+02  4.3537E+02  4.0129E+02  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
  K    19    0  8.2118E+01  9.5796E+01  6.4659E+01  3.9935E+01  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
  Ca   20    0  5.4509E+02  5.9705E+02  4.0811E+02  4.4594E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Sc   21    0  1.9935E+01  2.3262E+01  1.9433E+01  2.0212E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Ti   22    0  1.7178E+02  1.5940E+02  1.2778E+02  1.0694E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  V    23    0  2.7122E+02  2.9353E+02  2.7647E+02  1.1237E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Cr   24    0  9.6177E+02  8.9693E+02  8.0760E+02  6.3771E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
