#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of L0.40 model                        2#
#3     Nishimura, Sawai, Takiwaki et al.(2017); ApJL 836:L21 (2017) 3#
#4     Total ejecta:     3.19371e-02  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     h1       1    0    1    1.9556103109e-04    1.9556103109e-04
     h2       1    1    2    5.8932817330e-11    2.9466408665e-11
     he3      2    1    3    2.5906591145e-07    8.6355303817e-08
     he4      2    2    4    1.6232529091e-03    4.0581322727e-04
     li6      3    3    6    1.0877505061e-14    1.8129175101e-15
     li7      3    4    7    6.9254887388e-12    9.8935553411e-13
     be9      4    5    9    5.1856257290e-14    5.7618063656e-15
     b10      5    5   10    5.9541152333e-14    5.9541152333e-15
     b11      5    6   11    3.4637264194e-12    3.1488421994e-13
     c12      6    6   12    1.5703293088e-07    1.3086077573e-08
     c13      6    7   13    3.2678154183e-10    2.5137041679e-11
     n14      7    7   14    3.0861070173e-09    2.2043621552e-10
     n15      7    8   15    4.6347543259e-08    3.0898362173e-09
     o16      8    8   16    1.0832027061e-07    6.7700169129e-09
     o17      8    9   17    3.2966463185e-09    1.9392037167e-10
     o18      8   10   18    1.4140367079e-06    7.8557594884e-08
     f19      9   10   19    9.7332156545e-07    5.1227450813e-08
     ne20    10   10   20    3.8676835217e-07    1.9338417608e-08
     ne21    10   11   21    1.6399237092e-07    7.8091605199e-09
     ne22    10   12   22    2.3606546132e-05    1.0730248242e-06
     na23    11   12   23    4.5102848252e-08    1.9609934023e-09
     mg24    12   12   24    9.2103249516e-08    3.8376353965e-09
     mg25    12   13   25    2.4862484139e-07    9.9449936557e-09
     mg26    12   14   26    1.6154995090e-07    6.2134596502e-09
     al27    13   14   27    3.9902269223e-08    1.4778618231e-09
     si28    14   14   28    4.4524818249e-07    1.5901720803e-08
     si29    14   15   29    1.7158704096e-07    5.9167945159e-09
     si30    14   16   30    6.3834231357e-07    2.1278077119e-08
     p31     15   16   31    1.7785485100e-07    5.7372532579e-09
     s32     16   16   32    1.4968872084e-06    4.6777725262e-08
     s33     16   17   33    2.8949088162e-07    8.7724509582e-09
     s34     16   18   34    1.5075173084e-06    4.4338744366e-08
     s36     16   20   36    1.2388733069e-07    3.4413147415e-09
     cl35    17   18   35    5.4585296306e-07    1.5595798944e-08
     cl37    17   20   37    1.8726679105e-07    5.0612646229e-09
     ar36    18   18   36    1.8873151106e-06    5.2425419738e-08
     ar38    18   20   38    3.5341023198e-07    9.3002692626e-09
     ar40    18   22   40    4.3893942246e-07    1.0973485561e-08
     k39     19   20   39    3.8562367216e-07    9.8877864656e-09
     k40     19   21   40    9.0193869505e-11    2.2548467376e-12
     k41     19   22   41    1.8780296105e-06    4.5805600256e-08
     ca40    20   20   40    1.7950896100e-05    4.4877240251e-07
     ca42    20   22   42    2.0809227116e-06    4.9545778849e-08
     ca43    20   23   43    9.6833877542e-07    2.2519506405e-08
     ca44    20   24   44    3.7358656209e-06    8.4906036839e-08
     ca46    20   26   46    4.2902685240e-06    9.3266707044e-08
     ca48    20   28   48    1.1541567065e-02    2.4044931385e-04
     sc45    21   24   45    7.3403175411e-07    1.6311816758e-08
     ti46    22   24   46    3.7597255210e-07    8.1733163501e-09
     ti47    22   25   47    6.0142942337e-06    1.2796370710e-07
     ti48    22   26   48    3.6726108206e-06    7.6512725428e-08
     ti49    22   27   49    7.8134121437e-04    1.5945739069e-05
     ti50    22   28   50    1.1380689064e-02    2.2761378127e-04
     v50     23   27   50    5.4332002304e-09    1.0866400461e-10
     v51     23   28   51    3.3470740187e-03    6.5628902328e-05
     cr50    24   26   50    1.8603662104e-05    3.7207324208e-07
     cr52    24   28   52    8.0035909448e-03    1.5391521048e-04
     cr53    24   29   53    6.1172064342e-03    1.1541898933e-04
     cr54    24   30   54    7.4755279418e-03    1.3843570263e-04
     mn55    25   30   55    1.0842945061e-03    1.9714445565e-05
     fe54    26   28   54    7.6549755429e-03    1.4175880635e-04
     fe56    26   30   56    5.3632869300e-02    9.5772980893e-04
     fe57    26   31   57    1.9079990107e-03    3.3473666854e-05
     fe58    26   32   58    4.9762150279e-03    8.5796810825e-05
     co59    27   32   59    3.1887636179e-03    5.4046840981e-05
     ni58    28   30   58    5.6783914318e-03    9.7903300548e-05
     ni60    28   32   60    8.9854556503e-03    1.4975759417e-04
     ni61    28   33   61    3.0108226169e-04    4.9357747817e-06
     ni62    28   34   62    4.2304267237e-03    6.8232689092e-05
     ni64    28   36   64    1.2457371070e-02    1.9464642296e-04
     cu63    29   34   63    6.6305306371e-04    1.0524651805e-05
     cu65    29   36   65    1.7154560096e-03    2.6391630917e-05
     zn64    30   34   64    3.6080711202e-05    5.6376111253e-07
     zn66    30   36   66    3.4652622194e-02    5.2503973021e-04
     zn67    30   37   67    1.1209706063e-03    1.6730904571e-05
     zn68    30   38   68    1.5418535086e-02    2.2674316303e-04
     zn70    30   40   70    4.6890911262e-03    6.6987016089e-05
     ga69    31   38   69    1.6579549093e-03    2.4028332019e-05
     ga71    31   40   71    2.8808955161e-03    4.0575993185e-05
     ge70    32   38   70    2.8563916160e-07    4.0805594514e-09
     ge72    32   40   72    6.1083555342e-03    8.4838271308e-05
     ge73    32   41   73    3.3855406190e-03    4.6377268753e-05
     ge74    32   42   74    5.5324045310e-03    7.4762223391e-05
     ge76    32   44   76    1.1730636066e-02    1.5435047455e-04
     as75    33   42   75    6.7166196376e-03    8.9554928501e-05
     se74    34   40   74    7.5189090421e-08    1.0160687895e-09
     se76    34   42   76    2.9429119165e-07    3.8722525217e-09
     se77    34   43   77    1.0470617059e-02    1.3598203972e-04
     se78    34   44   78    1.2788356072e-01    1.6395328297e-03
     se80    34   46   80    4.8505187272e-02    6.0631484089e-04
     se82    34   48   82    2.0970807117e-02    2.5574155021e-04
     br79    35   44   79    2.8540231160e-02    3.6126874886e-04
     br81    35   46   81    3.9605474222e-02    4.8895647187e-04
     kr78    36   42   78    5.3247370298e-10    6.8265859357e-12
     kr80    36   44   80    1.9453169109e-09    2.4316461386e-11
     kr82    36   46   82    9.7102395544e-08    1.1841755554e-09
     kr83    36   47   83    9.1832870514e-03    1.1064201267e-04
     kr84    36   48   84    2.5365113142e-02    3.0196563264e-04
     kr86    36   50   86    4.9979138280e-03    5.8115277070e-05
     rb85    37   48   85    5.9578056334e-03    7.0091830981e-05
     rb87    37   50   87    7.7390293433e-03    8.8954360268e-05
     sr84    38   46   84    1.5927654089e-10    1.8961492963e-12
     sr86    38   48   86    6.5305600366e-10    7.5936744611e-12
     sr87    38   49   87    2.7406866153e-09    3.1502145004e-11
     sr88    38   50   88    4.3736049245e-03    4.9700055960e-05
     y89     39   50   89    3.6267056203e-03    4.0749501352e-05
     zr90    40   50   90    4.6822192262e-03    5.2024658069e-05
     zr91    40   51   91    5.4539313305e-03    5.9933311325e-05
     zr92    40   52   92    4.7226668264e-03    5.1333335070e-05
     zr94    40   54   94    3.1872051178e-03    3.3906437424e-05
     zr96    40   56   96    1.4578217082e-05    1.5185642793e-07
     nb93    41   52   93    1.9654601110e-03    2.1133979688e-05
     mo92    42   50   92    2.6683501149e-10    2.9003805597e-12
     mo94    42   52   94    8.8364364495e-10    9.4004643079e-12
     mo95    42   53   95    5.7545181322e-03    6.0573875076e-05
     mo96    42   54   96    3.1668498177e-03    3.2988018935e-05
     mo97    42   55   97    2.6645405149e-03    2.7469489844e-05
     mo98    42   56   98    3.5430184198e-03    3.6153249182e-05
     mo100   42   58  100    1.9996959112e-03    1.9996959112e-05
     ru96    44   52   96    2.8919047162e-11    3.0124007460e-13
     ru98    44   54   98    1.7291005097e-10    1.7643882752e-12
     ru99    44   55   99    3.0453412170e-03    3.0761022394e-05
     ru100   44   56  100    6.8063081381e-10    6.8063081381e-12
     ru101   44   57  101    2.1828967122e-03    2.1612838735e-05
     ru102   44   58  102    2.1015605118e-03    2.0603534429e-05
     ru104   44   60  104    4.9193037275e-03    4.7300997380e-05
     rh103   45   58  103    4.1452774232e-03    4.0245411876e-05
     pd102   46   56  102    1.1763246066e-11    1.1532594182e-13
     pd104   46   58  104    1.1901709067e-11    1.1443951026e-13
     pd105   46   59  105    7.8646024440e-03    7.4900975657e-05
     pd106   46   60  106    5.3830572301e-03    5.0783558775e-05
     pd108   46   62  108    8.2789160463e-03    7.6656630059e-05
     pd110   46   64  110    7.7468885434e-03    7.0426259485e-05
     ag107   47   60  107    7.4193522415e-03    6.9339740575e-05
     ag109   47   62  109    8.8088307493e-03    8.0814961003e-05
     cd106   48   58  106    3.5520791199e-13    3.3510180376e-15
     cd108   48   60  108    4.1225668231e-13    3.8171915029e-15
     cd110   48   62  110    2.0129913113e-10    1.8299921012e-12
     cd111   48   63  111    8.5558488479e-03    7.7079719350e-05
     cd112   48   64  112    3.3407500187e-03    2.9828125167e-05
     cd113   48   65  113    1.5238579085e-03    1.3485468217e-05
     cd114   48   66  114    6.8627559384e-04    6.0199613495e-06
     cd116   48   68  116    3.5923683201e-04    3.0968692415e-06
     in113   49   64  113    7.1004129397e-14    6.2835512741e-16
     in115   49   66  115    3.8316623214e-04    3.3318802795e-06
     sn112   50   62  112    1.5971812089e-13    1.4260546508e-15
     sn114   50   64  114    2.1748017122e-13    1.9077208002e-15
     sn115   50   65  115    3.4448957193e-14    2.9955614950e-16
     sn116   50   66  116    3.0116912169e-13    2.5962855318e-15
     sn117   50   67  117    3.5052952196e-04    2.9959788202e-06
     sn118   50   68  118    4.1174538230e-04    3.4893676467e-06
     sn119   50   69  119    4.3130907241e-04    3.6244459867e-06
     sn120   50   70  120    3.8953253218e-04    3.2461044348e-06
     sn122   50   72  122    1.0382022058e-03    8.5098541460e-06
     sn124   50   74  124    3.2158954180e-03    2.5934640468e-05
     sb121   51   70  121    1.1467892064e-03    9.4775967473e-06
     sb123   51   72  123    1.9280729108e-03    1.5675389519e-05
     te120   52   68  120    1.1222594063e-15    9.3521617190e-18
     te122   52   70  122    3.5028585196e-15    2.8711955079e-17
     te123   52   71  123    5.9151946331e-16    4.8091013277e-18
     te124   52   72  124    3.6038605202e-15    2.9063391292e-17
     te125   52   73  125    1.5654291088e-02    1.2523432870e-04
     te126   52   74  126    3.1628185177e-02    2.5101734268e-04
     te128   52   76  128    4.3664409244e-02    3.4112819722e-04
     te130   52   78  130    2.4081629135e-02    1.8524330104e-04
     i127    53   74  127    4.8859455274e-02    3.8472012026e-04
     xe124   54   70  124    3.0469044171e-15    2.4571809815e-17
     xe126   54   72  126    1.0502018059e-15    8.3349349673e-18
