#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of L0.30 model                        2#
#3     Nishimura, Sawai, Takiwaki et al.(2017); ApJL 836:L21 (2017) 3#
#4     Total ejecta:     2.09197e-02  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     h1       1    0    1    1.3622228019e-05    1.3622228019e-05
     h2       1    1    2    1.0383301015e-11    5.1916505073e-12
     he3      2    1    3    2.2287166031e-12    7.4290553438e-13
     he4      2    2    4    5.1242510072e-03    1.2810627518e-03
     li6      3    3    6    1.2439361018e-14    2.0732268363e-15
     li7      3    4    7    6.3648172090e-12    9.0925960128e-13
     be9      4    5    9    8.5210231120e-15    9.4678034578e-16
     b10      5    5   10    7.6818494108e-13    7.6818494108e-14
     b11      5    6   11    4.2498619060e-12    3.8635108236e-13
     c12      6    6   12    8.1390944115e-07    6.7825786762e-08
     c13      6    7   13    4.7189071066e-10    3.6299285436e-11
     n14      7    7   14    2.9261629041e-09    2.0901163601e-10
     n15      7    8   15    8.5410406120e-08    5.6940270747e-09
     o16      8    8   16    6.5434013092e-08    4.0896258183e-09
     o17      8    9   17    3.3309516047e-09    1.9593832969e-10
     o18      8   10   18    1.0529073015e-06    5.8494850082e-08
     f19      9   10   19    8.9373507126e-07    4.7038687961e-08
     ne20    10   10   20    5.8803559083e-07    2.9401779541e-08
     ne21    10   11   21    1.4751406021e-07    7.0244790575e-09
     ne22    10   12   22    3.4089553048e-06    1.5495251385e-07
     na23    11   12   23    1.4938436021e-08    6.4949721831e-10
     mg24    12   12   24    1.7139278024e-08    7.1413658434e-10
     mg25    12   13   25    9.9786674140e-08    3.9914669656e-09
     mg26    12   14   26    3.9509389056e-08    1.5195918868e-09
     al27    13   14   27    1.0227536014e-08    3.7879763016e-10
     si28    14   14   28    1.8832078027e-07    6.7257421523e-09
     si29    14   15   29    4.5913467065e-08    1.5832230022e-09
     si30    14   16   30    1.0564105015e-07    3.5213683383e-09
     p31     15   16   31    3.8094004054e-08    1.2288388404e-09
     s32     16   16   32    8.4054017118e-07    2.6266880349e-08
     s33     16   17   33    1.2596110018e-07    3.8170030357e-09
     s34     16   18   34    2.8666416040e-07    8.4312988354e-09
     s36     16   20   36    5.7958010082e-08    1.6099447245e-09
     cl35    17   18   35    1.0486064015e-07    2.9960182899e-09
     cl37    17   20   37    7.5819249107e-08    2.0491688948e-09
     ar36    18   18   36    8.6839479122e-07    2.4122077534e-08
     ar38    18   20   38    2.9056186041e-07    7.6463647476e-09
     ar40    18   22   40    1.7910964025e-07    4.4777410063e-09
     k39     19   20   39    1.6969684024e-07    4.3512010318e-09
     k40     19   21   40    8.3384825117e-10    2.0846206279e-11
     k41     19   22   41    8.5955091121e-07    2.0964656371e-08
     ca40    20   20   40    5.6483259080e-06    1.4120814770e-07
     ca42    20   22   42    1.4863713021e-06    3.5389792907e-08
     ca43    20   23   43    5.0280282071e-07    1.1693088854e-08
     ca44    20   24   44    7.9243583112e-07    1.8009905253e-08
     ca46    20   26   46    1.2761722018e-06    2.7742873952e-08
     ca48    20   28   48    1.0045615014e-02    2.0928364613e-04
     sc45    21   24   45    4.1181540058e-07    9.1514533462e-09
     ti46    22   24   46    4.7906793067e-07    1.0414520232e-08
     ti47    22   25   47    3.9916967056e-06    8.4929717141e-08
     ti48    22   26   48    1.6531249023e-06    3.4440102132e-08
     ti49    22   27   49    6.5854230093e-04    1.3439638794e-05
     ti50    22   28   50    8.1116738114e-03    1.6223347623e-04
     v50     23   27   50    7.3005980103e-09    1.4601196021e-10
     v51     23   28   51    1.9078649027e-03    3.7409115739e-05
     cr50    24   26   50    9.6735462136e-06    1.9347092427e-07
     cr52    24   28   52    5.5284748078e-03    1.0631682323e-04
     cr53    24   29   53    4.0042729056e-03    7.5552318974e-05
     cr54    24   30   54    8.2913400117e-03    1.5354333355e-04
     mn55    25   30   55    9.9361266140e-04    1.8065684753e-05
     fe54    26   28   54    4.3830588062e-03    8.1167755670e-05
     fe56    26   30   56    9.2803958131e-02    1.6572135380e-03
     fe57    26   31   57    3.2219182045e-03    5.6524880781e-05
     fe58    26   32   58    9.6661599136e-03    1.6665792954e-04
     co59    27   32   59    3.5627609050e-03    6.0385778051e-05
     ni58    28   30   58    2.0089489028e-02    3.4637050049e-04
     ni60    28   32   60    4.7766257067e-02    7.9610428445e-04
     ni61    28   33   61    7.8375114110e-04    1.2848379362e-05
     ni62    28   34   62    1.4346621020e-02    2.3139711323e-04
     ni64    28   36   64    6.9315017098e-03    1.0830471421e-04
     cu63    29   34   63    6.3110523089e-04    1.0017543347e-05
     cu65    29   36   65    1.1423918016e-03    1.7575258486e-05
     zn64    30   34   64    4.8699599069e-03    7.6093123545e-05
     zn66    30   36   66    1.0584104015e-02    1.6036521235e-04
     zn67    30   37   67    7.2095740101e-04    1.0760558224e-05
     zn68    30   38   68    5.6896714080e-03    8.3671638353e-05
     zn70    30   40   70    2.2074289031e-03    3.1534698616e-05
