#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of L0.50 model                        2#
#3     Nishimura, Sawai, Takiwaki et al.(2017); ApJL 836:L21 (2017) 3#
#4     Total ejecta:     6.17773e-02  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     h1       1    0    1    3.2255406912e-05    3.2255406912e-05
     h2       1    1    2    1.3406252963e-12    6.7031264817e-13
     he3      2    1    3    2.4264796934e-12    8.0882656445e-13
     he4      2    2    4    9.2750545746e-03    2.3187636437e-03
     li6      3    3    6    8.7941367759e-15    1.4656894627e-15
     li7      3    4    7    5.6858770844e-12    8.1226815492e-13
     be9      4    5    9    3.5999758901e-15    3.9999732113e-16
     b10      5    5   10    1.0058064972e-13    1.0058064972e-14
     b11      5    6   11    2.8654229922e-12    2.6049299929e-13
     c12      6    6   12    4.4676127878e-06    3.7230106565e-07
     c13      6    7   13    7.7026865789e-11    5.9251435222e-12
     n14      7    7   14    3.6668202900e-09    2.6191573500e-10
     n15      7    8   15    6.0586881834e-08    4.0391254556e-09
     o16      8    8   16    8.7057945762e-08    5.4411216101e-09
     o17      8    9   17    3.9560873892e-09    2.3271102289e-10
     o18      8   10   18    1.0058433972e-06    5.5880188736e-08
     f19      9   10   19    8.3185670772e-07    4.3781931985e-08
     ne20    10   10   20    5.6224072846e-07    2.8112036423e-08
     ne21    10   11   21    1.4668892960e-07    6.9851871237e-09
     ne22    10   12   22    3.5482671903e-06    1.6128487229e-07
     na23    11   12   23    2.0823060943e-08    9.0535047578e-10
     mg24    12   12   24    6.7152994816e-08    2.7980414507e-09
     mg25    12   13   25    1.1891542967e-07    4.7566171870e-09
     mg26    12   14   26    6.4034571825e-08    2.4628681471e-09
     al27    13   14   27    1.8416088950e-08    6.8207736850e-10
     si28    14   14   28    5.4222902852e-07    1.9365322447e-08
     si29    14   15   29    6.0619333834e-08    2.0903218563e-09
     si30    14   16   30    2.0995610943e-07    6.9985369808e-09
     p31     15   16   31    9.8138171731e-08    3.1657474752e-09
     s32     16   16   32    1.6653533954e-06    5.2042293608e-08
     s33     16   17   33    1.7015103953e-07    5.1560921071e-09
     s34     16   18   34    6.5751450820e-07    1.9338662006e-08
     s36     16   20   36    6.6041135819e-08    1.8344759950e-09
     cl35    17   18   35    6.0109841835e-07    1.7174240524e-08
     cl37    17   20   37    9.6255367737e-08    2.6014964253e-09
     ar36    18   18   36    1.1179661969e-06    3.1054616582e-08
     ar38    18   20   38    1.4928269959e-06    3.9284920945e-08
     ar40    18   22   40    2.0526718944e-07    5.1316797360e-09
     k39     19   20   39    1.7079718953e-06    4.3794151162e-08
     k40     19   21   40    3.1439311914e-09    7.8598279785e-11
     k41     19   22   41    1.0691023971e-06    2.6075668221e-08
     ca40    20   20   40    1.3009868964e-05    3.2524672411e-07
     ca42    20   22   42    3.4899665904e-06    8.3094442630e-08
     ca43    20   23   43    1.0186516972e-06    2.3689574354e-08
     ca44    20   24   44    5.7310478843e-06    1.3025108828e-07
     ca46    20   26   46    2.3150935937e-06    5.0328121601e-08
     ca48    20   28   48    1.0467702971e-02    2.1807714524e-04
     sc45    21   24   45    8.7463931761e-07    1.9436429280e-08
     ti46    22   24   46    1.9021105948e-06    4.1350230322e-08
     ti47    22   25   47    7.7025109789e-06    1.6388321232e-07
     ti48    22   26   48    1.2651648965e-05    2.6357602011e-07
     ti49    22   27   49    6.1100055833e-04    1.2469399150e-05
     ti50    22   28   50    8.3005639773e-03    1.6601127955e-04
     v50     23   27   50    3.2239039912e-09    6.4478079823e-11
     v51     23   28   51    3.6790595899e-03    7.2138423332e-05
     cr50    24   26   50    6.7783845814e-06    1.3556769163e-07
     cr52    24   28   52    9.5164031740e-03    1.8300775335e-04
     cr53    24   29   53    6.7638304815e-03    1.2761944305e-04
     cr54    24   30   54    4.6829868872e-03    8.6721979392e-05
     mn55    25   30   55    7.6435162791e-04    1.3897302326e-05
     fe54    26   28   54    3.1263766914e-03    5.7895864656e-05
     fe56    26   30   56    4.2469147884e-02    7.5837764078e-04
     fe57    26   31   57    2.4055822934e-03    4.2203198130e-05
     fe58    26   32   58    7.1575804804e-03    1.2340656001e-04
     co59    27   32   59    4.8066163868e-03    8.1468074353e-05
     ni58    28   30   58    3.8094425896e-02    6.5680044648e-04
     ni60    28   32   60    3.2780424910e-02    5.4634041517e-04
     ni61    28   33   61    1.0345650972e-03    1.6960083560e-05
     ni62    28   34   62    2.3432441936e-02    3.7794261187e-04
     ni64    28   36   64    1.7623392952e-02    2.7536551487e-04
     cu63    29   34   63    1.0835452970e-03    1.7199131699e-05
     cu65    29   36   65    2.0080976945e-03    3.0893810685e-05
     zn64    30   34   64    7.7170461789e-03    1.2057884654e-04
     zn66    30   36   66    2.1110933942e-02    3.1986263549e-04
     zn67    30   37   67    1.1265561969e-03    1.6814271596e-05
     zn68    30   38   68    1.0500497971e-02    1.5441908781e-04
     zn70    30   40   70    4.1898816885e-03    5.9855452693e-05
     ga69    31   38   69    1.7267031953e-03    2.5024683989e-05
     ga71    31   40   71    2.7352581925e-03    3.8524763275e-05
     ge70    32   38   70    2.4591612933e-04    3.5130875618e-06
     ge72    32   40   72    6.0425860835e-03    8.3924806715e-05
     ge73    32   41   73    3.4399152906e-03    4.7122127268e-05
     ge74    32   42   74    4.9903277863e-03    6.7436861978e-05
     ge76    32   44   76    1.1885982967e-02    1.5639451273e-04
     as75    33   42   75    7.3321688799e-03    9.7762251732e-05
     se74    34   40   74    1.2413747966e-05    1.6775335089e-07
     se76    34   42   76    2.2023503940e-05    2.8978294658e-07
     se77    34   43   77    1.0941147970e-02    1.4209283078e-04
     se78    34   44   78    1.4738995960e-01    1.8896148666e-03
     se80    34   46   80    4.1538327886e-02    5.1922909858e-04
     se82    34   48   82    1.7237929953e-02    2.1021865796e-04
     br79    35   44   79    2.9843568918e-02    3.7776669517e-04
     br81    35   46   81    3.5717949902e-02    4.4096234447e-04
     kr78    36   42   78    1.0053244972e-06    1.2888775606e-08
     kr80    36   44   80    3.3844610907e-06    4.2305763634e-08
     kr82    36   46   82    2.4612208933e-06    3.0014888942e-08
     kr83    36   47   83    8.3615700771e-03    1.0074180816e-04
     kr84    36   48   84    1.9107851948e-02    2.2747442795e-04
     kr86    36   50   86    4.2908302883e-03    4.9893375445e-05
     rb85    37   48   85    4.9152474865e-03    5.7826441018e-05
     rb87    37   50   87    7.6756046790e-03    8.8225341138e-05
     sr84    38   46   84    1.9477831947e-07    2.3187895175e-09
     sr86    38   48   86    4.7068091871e-07    5.4730339385e-09
     sr87    38   49   87    1.4096671961e-07    1.6203071220e-09
     sr88    38   50   88    4.8899706866e-03    5.5567848712e-05
     y89     39   50   89    3.8106473896e-03    4.2816262804e-05
     zr90    40   50   90    4.3493290881e-03    4.8325878757e-05
     zr91    40   51   91    4.7192462871e-03    5.1859849309e-05
     zr92    40   52   92    4.6378979873e-03    5.0411934645e-05
     zr94    40   54   94    3.2528742911e-03    3.4605045650e-05
     zr96    40   56   96    1.0810750970e-05    1.1261198928e-07
     nb93    41   52   93    2.0868588943e-03    2.2439342949e-05
     mo92    42   50   92    2.8611099922e-07    3.1099021654e-09
     mo94    42   52   94    3.6700851900e-09    3.9043459468e-11
     mo95    42   53   95    5.6137794846e-03    5.9092415628e-05
     mo96    42   54   96    3.2915517910e-03    3.4286997823e-05
     mo97    42   55   97    2.5494290930e-03    2.6282774155e-05
     mo98    42   56   98    3.2713525910e-03    3.3381148888e-05
     mo100   42   58  100    2.2769589938e-03    2.2769589938e-05
     ru96    44   52   96    8.0143965781e-12    8.3483297688e-14
     ru98    44   54   98    5.7152341844e-13    5.8318716167e-15
     ru99    44   55   99    3.1191640915e-03    3.1506707995e-05
     ru100   44   56  100    5.4710402850e-10    5.4710402850e-12
     ru101   44   57  101    2.4783846932e-03    2.4538462309e-05
     ru102   44   58  102    2.2655752938e-03    2.2211522488e-05
     ru104   44   60  104    4.6982875871e-03    4.5175842184e-05
     rh103   45   58  103    4.0429786889e-03    3.9252220281e-05
     pd102   46   56  102    3.5569987903e-15    3.4872537159e-17
     pd104   46   58  104    3.7216704898e-13    3.5785293171e-15
     pd105   46   59  105    9.2024270748e-03    8.7642162617e-05
     pd106   46   60  106    6.3295099827e-03    5.9712358327e-05
     pd108   46   62  108    8.8880495757e-03    8.2296755330e-05
     pd110   46   64  110    8.5798264765e-03    7.7998422514e-05
     ag107   47   60  107    8.2433730774e-03    7.7040869883e-05
     ag109   47   62  109    9.3002675745e-03    8.5323555730e-05
     cd106   48   58  106    7.3054012800e-16    6.8918880000e-18
     cd108   48   60  108    2.2142437939e-16    2.0502257351e-18
     cd110   48   62  110    2.3255074936e-10    2.1140977215e-12
     cd111   48   63  111    9.4835492740e-03    8.5437380847e-05
     cd112   48   64  112    3.5433334903e-03    3.1636906163e-05
     cd113   48   65  113    1.5245349958e-03    1.3491460140e-05
     cd114   48   66  114    6.8279102813e-04    5.9893949836e-06
     cd116   48   68  116    3.8028051896e-04    3.2782803359e-06
     in113   49   64  113    2.0662826943e-17    1.8285687561e-19
     in115   49   66  115    3.8980463893e-04    3.3896055559e-06
     sn112   50   62  112    4.0412139889e-15    3.6082267758e-17
     sn114   50   64  114    2.1357473942e-15    1.8734626265e-17
     sn115   50   65  115    2.5114437931e-16    2.1838641679e-18
     sn116   50   66  116    2.7114262926e-13    2.3374364591e-15
     sn117   50   67  117    3.6495471900e-04    3.1192711026e-06
     sn118   50   68  118    4.1587107886e-04    3.5243311768e-06
     sn119   50   69  119    4.1117755887e-04    3.4552736040e-06
     sn120   50   70  120    3.7727957897e-04    3.1439964914e-06
     sn122   50   72  122    8.5168073767e-04    6.9809896530e-06
     sn124   50   74  124    2.7377679925e-03    2.2078774133e-05
     sb121   51   70  121    9.9789096727e-04    8.2470327873e-06
     sb123   51   72  123    1.4601604960e-03    1.1871223545e-05
     te120   52   68  120    2.3276004936e-16    1.9396670780e-18
     te122   52   70  122    5.0661025861e-15    4.1525431034e-17
     te123   52   71  123    3.2729963910e-17    2.6609726756e-19
     te124   52   72  124    1.3511103963e-15    1.0896051583e-17
     te125   52   73  125    1.3995632962e-02    1.1196506369e-04
     te126   52   74  126    2.9975912918e-02    2.3790407078e-04
     te128   52   76  128    3.8918216893e-02    3.0404856948e-04
     te130   52   78  130    1.8540025949e-02    1.4261558422e-04
     i127    53   74  127    4.4835342877e-02    3.5303419588e-04
     xe124   54   70  124    1.0675297971e-15    8.6091112668e-18
     xe126   54   72  126    7.6251061791e-16    6.0516715707e-18
     xe128   54   74  128    3.9799448891e-15    3.1093319446e-17
     xe129   54   75  129    4.1672725886e-02    3.2304438671e-04
     xe130   54   76  130    3.3171065909e-14    2.5516204546e-16
     xe131   54   77  131    5.0320922862e-03    3.8412918215e-05
     xe132   54   78  132    8.9395896755e-03    6.7724164209e-05
     xe134   54   80  134    2.3157659937e-03    1.7281835774e-05
     xe136   54   82  136    5.2460440856e-04    3.8573853571e-06
     cs133   55   78  133    4.2348290884e-03    3.1840820214e-05
     ba130   56   74  130    1.5412192958e-15    1.1855533044e-17
     ba132   56   76  132    9.5750127738e-16    7.2537975559e-18
     ba134   56   78  134    2.4674784932e-15    1.8414018606e-17
     ba135   56   79  135    1.7725881951e-03    1.3130282927e-05
     ba136   56   80  136    1.9274913947e-15    1.4172730844e-17
     ba137   56   81  137    4.2928630882e-04    3.1334767068e-06
     ba138   56   82  138    2.3649334935e-04    1.7137199228e-06
     la138   57   81  138    3.8373934895e-18    2.7807199199e-20
     la139   57   82  139    1.1670232968e-04    8.3958510562e-07
     ce136   58   78  136    2.2107363939e-15    1.6255414661e-17
     ce138   58   80  138    1.8974207948e-15    1.3749426049e-17
     ce140   58   82  140    8.0460174780e-05    5.7471553414e-07
     ce142   58   84  142    1.3174489964e-05    9.2778098338e-08
     pr141   59   82  141    1.9379849947e-05    1.3744574430e-07
     nd142   60   82  142    1.7177272953e-14    1.2096671094e-16
     nd143   60   83  143    2.1639285941e-05    1.5132367791e-07
     nd144   60   84  144    3.2583436911e-05    2.2627386744e-07
     nd145   60   85  145    1.9637480946e-05    1.3543090308e-07
     nd146   60   86  146    3.7500370897e-05    2.5685185546e-07
     nd148   60   88  148    4.8875964866e-05    3.3024300585e-07
     nd150   60   90  150    5.0459320862e-05    3.3639547241e-07
     sm144   62   82  144    2.4598387933e-14    1.7082213842e-16
     sm147   62   85  147    5.8582797840e-05    3.9852243428e-07
     sm148   62   86  148    5.1810504858e-18    3.5007097877e-20
     sm149   62   87  149    3.5310851903e-05    2.3698558324e-07
     sm150   62   88  150    8.1589147777e-13    5.4392765184e-15
     sm152   62   90  152    4.4138365879e-05    2.9038398605e-07
     sm154   62   92  154    7.8603721785e-05    5.1041377782e-07
     eu151   63   88  151    3.7886144896e-05    2.5090162183e-07
     eu153   63   90  153    5.9912235836e-05    3.9158324076e-07
     gd152   64   88  152    2.0557217944e-17    1.3524485489e-19
     gd154   64   90  154    7.2892578800e-18    4.7332843377e-20
     gd155   64   91  155    6.0750514834e-05    3.9193880538e-07
     gd156   64   92  156    7.9383314783e-05    5.0886740245e-07
     gd157   64   93  157    7.8185396786e-05    4.9799615787e-07
     gd158   64   94  158    1.2857707965e-04    8.1377898511e-07
     gd160   64   96  160    1.8054993951e-04    1.1284371219e-06
     tb159   65   94  159    1.2453444966e-04    7.8323553245e-07
     dy156   66   90  156    5.4870221850e-16    3.5173219134e-18
     dy158   66   92  158    2.1962697940e-16    1.3900441734e-18
     dy160   66   94  160    3.8009271896e-16    2.3755794935e-18
     dy161   66   95  161    1.6532913955e-04    1.0268890655e-06
     dy162   66   96  162    2.3841839935e-04    1.4717185145e-06
     dy163   66   97  163    1.8225903950e-04    1.1181536166e-06
     dy164   66   98  164    2.1807347940e-04    1.3297163378e-06
     ho165   67   98  165    1.6520550955e-04    1.0012455124e-06
     er162   68   94  162    1.0484332971e-15    6.4718104761e-18
     er164   68   96  164    1.5928460956e-16    9.7124761929e-19
     er166   68   98  166    1.2244132966e-04    7.3759837147e-07
     er167   68   99  167    1.2575328966e-04    7.5301371051e-07
     er168   68  100  168    1.4206487961e-04    8.4562428340e-07
     er170   68  102  170    9.3520338744e-05    5.5011963967e-07
     tm169   69  100  169    6.7924592814e-05    4.0192066754e-07
     yb168   70   98  168    1.0487769971e-15    6.2427202210e-18
     yb170   70  100  170    1.3936239962e-16    8.1977882129e-19
     yb171   70  101  171    7.4320541797e-05    4.3462305144e-07
     yb172   70  102  172    8.2076320775e-05    4.7718791148e-07
     yb173   70  103  173    7.3126211800e-05    4.2269486589e-07
     yb174   70  104  174    9.4413566742e-05    5.4260670541e-07
     yb176   70  106  176    6.4407859824e-05    3.6595374900e-07
     lu175   71  104  175    5.3632390853e-05    3.0647080488e-07
     lu176   71  105  176    6.6040997819e-14    3.7523294215e-16
     hf174   72  102  174    2.6473812928e-16    1.5214835016e-18
     hf176   72  104  176    2.6580718927e-17    1.5102681209e-19
     hf177   72  105  177    5.7765171842e-05    3.2635690306e-07
     hf178   72  106  178    7.2852968801e-05    4.0928634158e-07
     hf179   72  107  179    4.7081468871e-05    2.6302496576e-07
     hf180   72  108  180    5.1172530860e-05    2.8429183811e-07
     ta180   73  107  180    2.6749528927e-18    1.4860849404e-20
     ta181   73  108  181    3.9615152892e-05    2.1886824802e-07
     w180    74  106  180    6.8675479812e-16    3.8153044340e-18
     w182    74  108  182    4.4635811878e-05    2.4525171361e-07
     w183    74  109  183    2.1859791940e-05    1.1945241497e-07
     w184    74  110  184    3.3065516909e-05    1.7970389625e-07
     w186    74  112  186    3.3643907908e-05    1.8088122531e-07
     re185   75  110  185    1.3413511963e-05    7.2505470072e-08
     re187   75  112  187    1.8836754948e-05    1.0073130988e-07
     os184   76  108  184    2.9012651921e-16    1.5767745609e-18
     os186   76  110  186    1.4358743961e-17    7.7197548176e-20
     os187   76  111  187    1.2777660965e-18    6.8329737781e-21
     os188   76  112  188    5.5850480847e-05    2.9707702578e-07
     os189   76  113  189    6.9946679809e-05    3.7008825296e-07
     os190   76  114  190    2.0100538945e-04    1.0579231024e-06
     os192   76  116  192    5.8439823840e-04    3.0437408250e-06
     ir191   77  114  191    1.9338798947e-04    1.0125025627e-06
     ir193   77  116  193    7.7776459787e-04    4.0298683828e-06
     pt190   78  112  190    1.5499396958e-16    8.1575773461e-19
     pt192   78  114  192    3.1667109913e-17    1.6493286413e-19
     pt194   78  116  194    1.4903522959e-03    7.6822283295e-06
     pt195   78  117  195    2.0891943943e-03    1.0713817407e-05
     pt196   78  118  196    1.4927899959e-03    7.6162754894e-06
     pt198   78  120  198    3.7132983898e-04    1.8754032272e-06
     au197   79  118  197    9.6548587736e-04    4.9009435399e-06
     hg196   80  116  196    9.3032170745e-14    4.7465393237e-16
     hg198   80  118  198    6.3606234826e-15    3.2124361023e-17
     hg199   80  119  199    8.4931331768e-05    4.2679061190e-07
     hg200   80  120  200    1.5470325958e-05    7.7351629788e-08
     hg201   80  121  201    7.8918764784e-06    3.9263067057e-08
     hg202   80  122  202    1.5143650959e-05    7.4968569102e-08
     hg204   80  124  204    8.3958943770e-06    4.1156344985e-08
     tl203   81  122  203    7.2356121802e-06    3.5643409755e-08
     tl205   81  124  205    6.6038509819e-06    3.2213907229e-08
     pb204   82  122  204    9.6854843735e-13    4.7477864576e-15
     pb206   82  124  206    1.1579619968e-05    5.6211747419e-08
     pb207   82  125  207    9.3437072744e-06    4.5138682485e-08
     pb208   82  126  208    2.4368998933e-05    1.1715864872e-07
     bi209   83  126  209    2.0787543943e-05    9.9461932742e-08
     th232   90  142  232    1.1078517970e-04    4.7752232628e-07
     u235    92  143  235    1.8590663949e-04    7.9109208294e-07
     u238    92  146  238    1.4577445960e-04    6.1249772942e-07
