#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of L1.25 model                        2#
#3     Nishimura, Sawai, Takiwaki et al.(2017); ApJL 836:L21 (2017) 3#
#4     Total ejecta:     2.61565e-01  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     h1       1    0    1    5.4782527777e-06    5.4782527777e-06
     h2       1    1    2    4.0648934835e-17    2.0324467417e-17
     he3      2    1    3    8.6235547650e-12    2.8745182550e-12
     he4      2    2    4    3.7435293848e-02    9.3588234620e-03
     li6      3    3    6    3.7256954849e-21    6.2094924748e-22
     li7      3    4    7    1.6882011931e-12    2.4117159902e-13
     be9      4    5    9    3.7929220846e-15    4.2143578718e-16
     b10      5    5   10    1.8814344924e-18    1.8814344924e-19
     b11      5    6   11    7.0333042714e-14    6.3939129740e-15
     c12      6    6   12    3.0620080876e-05    2.5516734063e-06
     c13      6    7   13    9.8937201598e-11    7.6105539691e-12
     n14      7    7   14    2.3436647905e-10    1.6740462789e-11
     n15      7    8   15    6.3981199740e-10    4.2654133160e-11
     o16      8    8   16    1.0579282957e-07    6.6120518481e-09
     o17      8    9   17    1.3708557944e-10    8.0638576143e-12
     o18      8   10   18    9.6520383608e-09    5.3622435338e-10
     f19      9   10   19    3.9527163839e-09    2.0803770442e-10
     ne20    10   10   20    2.1957456911e-07    1.0978728455e-08
     ne21    10   11   21    4.6425621811e-10    2.2107438958e-11
     ne22    10   12   22    2.9514603880e-09    1.3415729036e-10
     na23    11   12   23    3.8479711844e-10    1.6730309497e-11
     mg24    12   12   24    5.2036113789e-07    2.1681714079e-08
     mg25    12   13   25    5.9616662758e-10    2.3846665103e-11
     mg26    12   14   26    3.7733164847e-09    1.4512755710e-10
     al27    13   14   27    1.8274530926e-08    6.7683447873e-10
     si28    14   14   28    6.9271656719e-06    2.4739877400e-07
     si29    14   15   29    8.3381445661e-09    2.8752222642e-10
     si30    14   16   30    2.3311815905e-07    7.7706053018e-09
     p31     15   16   31    5.9827715757e-07    1.9299263147e-08
     s32     16   16   32    2.9675049879e-05    9.2734530873e-07
     s33     16   17   33    6.5740860733e-08    1.9921472949e-09
     s34     16   18   34    2.1210597914e-06    6.2384111511e-08
     s36     16   20   36    1.1576785953e-09    3.2157738758e-11
     cl35    17   18   35    1.0928524956e-05    3.1224357016e-07
     cl37    17   20   37    9.7910130602e-08    2.6462197460e-09
     ar36    18   18   36    2.4926131899e-05    6.9239255274e-07
     ar38    18   20   38    3.4166731861e-06    8.9912452266e-08
     ar40    18   22   40    5.8463590763e-10    1.4615897691e-11
     k39     19   20   39    2.7424518889e-05    7.0319279202e-07
     k40     19   21   40    1.2197925950e-09    3.0494814876e-11
     k41     19   22   41    3.4544379860e-07    8.4254585024e-09
     ca40    20   20   40    2.5856422895e-04    6.4641057237e-06
     ca42    20   22   42    1.7075882931e-06    4.0656864121e-08
     ca43    20   23   43    4.0237884837e-06    9.3576476364e-08
     ca44    20   24   44    1.0132338959e-04    2.3028043088e-06
     ca46    20   26   46    1.2149183951e-06    2.6411269458e-08
     ca48    20   28   48    5.2110352788e-03    1.0856323498e-04
     sc45    21   24   45    2.5939922895e-07    5.7644273099e-09
     ti46    22   24   46    7.9604479677e-07    1.7305321669e-08
     ti47    22   25   47    1.3257694946e-05    2.8207861588e-07
     ti48    22   26   48    2.4450293901e-04    5.0938112293e-06
     ti49    22   27   49    2.8984801882e-04    5.9152656903e-06
     ti50    22   28   50    4.7537545807e-03    9.5075091614e-05
     v50     23   27   50    2.0577551916e-10    4.1155103833e-12
     v51     23   28   51    3.1730181871e-03    6.2216042885e-05
     cr50    24   26   50    1.0060708959e-06    2.0121417918e-08
     cr52    24   28   52    7.4062577699e-03    1.4242803404e-04
     cr53    24   29   53    4.9144680800e-03    9.2725812831e-05
     cr54    24   30   54    2.6460208893e-03    4.9000386838e-05
     mn55    25   30   55    2.5100764898e-04    4.5637754360e-06
     fe54    26   28   54    2.8820355883e-06    5.3371029413e-08
     fe56    26   30   56    2.9508637880e-01    5.2693996215e-03
     fe57    26   31   57    1.2652676949e-02    2.2197678857e-04
     fe58    26   32   58    3.5495355856e-03    6.1198889407e-05
     co59    27   32   59    3.8773560843e-03    6.5717899733e-05
     ni58    28   30   58    3.0644752876e-02    5.2835780820e-04
     ni60    28   32   60    2.1914839911e-02    3.6524733185e-04
     ni61    28   33   61    1.1945757951e-03    1.9583209757e-05
     ni62    28   34   62    1.5645240936e-02    2.5234259575e-04
     ni64    28   36   64    8.8685101640e-03    1.3857047131e-04
     cu63    29   34   63    8.6566449648e-04    1.3740706293e-05
     cu65    29   36   65    1.8829797924e-03    2.8968919882e-05
     zn64    30   34   64    2.9563843880e-03    4.6193506062e-05
     zn66    30   36   66    8.9207381638e-03    1.3516269945e-04
     zn67    30   37   67    1.5651090936e-03    2.3359837219e-05
     zn68    30   38   68    7.2019385707e-03    1.0591086133e-04
     zn70    30   40   70    4.7042145809e-03    6.7203065441e-05
     ga69    31   38   69    3.0953324874e-03    4.4859891122e-05
     ga71    31   40   71    3.2757942867e-03    4.6137947700e-05
     ge70    32   38   70    1.2786281948e-04    1.8266117069e-06
     ge72    32   40   72    7.7819467684e-03    1.0808259401e-04
     ge73    32   41   73    4.9380486799e-03    6.7644502465e-05
     ge74    32   42   74    7.5947549691e-03    1.0263182391e-04
     ge76    32   44   76    1.9977233919e-02    2.6285834104e-04
     as75    33   42   75    1.6656669932e-02    2.2208893243e-04
     se74    34   40   74    6.1141651752e-06    8.2623853718e-08
     se76    34   42   76    1.2238388950e-05    1.6103143356e-07
     se77    34   43   77    1.1857717952e-02    1.5399633704e-04
     se78    34   44   78    1.0700207957e-01    1.3718215329e-03
     se80    34   46   80    3.7833682846e-02    4.7292103558e-04
     se82    34   48   82    1.9823387919e-02    2.4174863316e-04
     br79    35   44   79    1.6356520934e-02    2.0704456878e-04
     br81    35   46   81    3.7711140847e-02    4.6556964008e-04
     kr78    36   42   78    4.9278159800e-07    6.3177127949e-09
     kr80    36   44   80    1.8327100926e-06    2.2908876157e-08
     kr82    36   46   82    1.4077206943e-06    1.7167325540e-08
     kr83    36   47   83    1.4668821940e-02    1.7673279446e-04
     kr84    36   48   84    2.0495317917e-02    2.4399187996e-04
     kr86    36   50   86    7.9885847676e-03    9.2890520553e-05
     rb85    37   48   85    6.9346912718e-03    8.1584603198e-05
     rb87    37   50   87    1.4781150940e-02    1.6989828667e-04
     sr84    38   46   84    1.0053265959e-07    1.1968173761e-09
     sr86    38   48   86    2.6945972891e-07    3.1332526617e-09
     sr87    38   49   87    9.2299485625e-08    1.0609136279e-09
     sr88    38   50   88    1.0221767958e-02    1.1615645407e-04
     y89     39   50   89    9.0277451633e-03    1.0143533891e-04
     zr90    40   50   90    6.8192982723e-03    7.5769980803e-05
     zr91    40   51   91    5.3994381781e-03    5.9334485473e-05
     zr92    40   52   92    6.3719822741e-03    6.9260676893e-05
     zr94    40   54   94    5.9240793759e-03    6.3022121021e-05
     zr96    40   56   96    6.6789727729e-05    6.9572633051e-07
     nb93    41   52   93    4.1378948832e-03    4.4493493368e-05
     mo92    42   50   92    1.8686933924e-07    2.0311884700e-09
     mo94    42   52   94    2.4725834900e-09    2.6304079680e-11
     mo95    42   53   95    1.1008545955e-02    1.1587943111e-04
     mo96    42   54   96    6.4791337737e-03    6.7490976809e-05
     mo97    42   55   97    5.9723790757e-03    6.1570918307e-05
     mo98    42   56   98    5.0006131797e-03    5.1026665099e-05
     mo100   42   58  100    3.6932993850e-03    3.6932993850e-05
     ru96    44   52   96    5.4531071778e-12    5.6803199769e-14
     ru98    44   54   98    3.7886651846e-13    3.8659848823e-15
     ru99    44   55   99    5.2662343786e-03    5.3194286653e-05
     ru100   44   56  100    8.5740850652e-10    8.5740850652e-12
     ru101   44   57  101    3.6512870852e-03    3.6151357279e-05
     ru102   44   58  102    2.7647975888e-03    2.7105858713e-05
     ru104   44   60  104    3.1363485873e-03    3.0157197954e-05
     rh103   45   58  103    3.6476812852e-03    3.5414381410e-05
     pd102   46   56  102    3.3583178864e-16    3.2924685160e-18
     pd104   46   58  104    2.0602451916e-13    1.9810049920e-15
     pd105   46   59  105    5.8381289763e-03    5.5601228346e-05
     pd106   46   60  106    4.5419756816e-03    4.2848827184e-05
     pd108   46   62  108    5.3819643781e-03    4.9833003501e-05
     pd110   46   64  110    5.8654417762e-03    5.3322197965e-05
     ag107   47   60  107    6.4835029737e-03    6.0593485735e-05
     ag109   47   62  109    6.6686661729e-03    6.1180423605e-05
     cd106   48   58  106    1.1182480955e-16    1.0549510335e-18
     cd108   48   60  108    2.2091609910e-17    2.0455194361e-19
     cd110   48   62  110    1.1745520952e-10    1.0677746320e-12
     cd111   48   63  111    7.1488754710e-03    6.4404283522e-05
     cd112   48   64  112    3.0341216877e-03    2.7090372211e-05
     cd113   48   65  113    1.3330152946e-03    1.1796595527e-05
     cd114   48   66  114    4.9298517800e-04    4.3244313859e-06
     cd116   48   68  116    1.5401755937e-04    1.3277375808e-06
     in113   49   64  113    4.3004965825e-18    3.8057491881e-20
     in115   49   66  115    1.6591908933e-04    1.4427746898e-06
     sn112   50   62  112    4.2617765827e-16    3.8051576631e-18
     sn114   50   64  114    1.2984570947e-16    1.1389974515e-18
